NO_OF_FRAMES	2264
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:21:09.320	121950.70497120
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.655	81.034	401.361	-479.616	48.433	397.756
601.649	81.037	401.343	-479.642	48.443	397.776
601.654	81.035	401.359	-479.630	48.445	397.766
601.655	81.034	401.361	-479.644	48.442	397.778
601.653	81.042	401.357	-479.629	48.452	397.765
601.649	81.043	401.344	-479.629	48.452	397.765
601.655	81.034	401.361	-479.630	48.445	397.766
601.649	81.043	401.344	-479.629	48.452	397.765
601.655	81.034	401.361	-479.626	48.454	397.746
601.639	81.049	401.351	-479.630	48.458	397.765
601.639	81.049	401.351	-479.629	48.458	397.764
601.640	81.048	401.353	-479.621	48.458	397.774
601.639	81.049	401.351	-479.622	48.464	397.774
601.644	81.053	401.368	-479.631	48.472	397.765
601.639	81.055	401.352	-479.622	48.464	397.774
601.633	81.064	401.335	-479.628	48.467	397.747
601.639	81.055	401.352	-479.632	48.485	397.764
601.633	81.071	401.336	-479.630	48.481	397.748
601.633	81.071	401.336	-479.629	48.487	397.747
601.633	81.064	401.335	-479.629	48.487	397.747
601.632	81.078	401.334	-479.633	48.478	397.767
601.633	81.064	401.335	-479.623	48.484	397.774
601.633	81.064	401.335	-479.620	48.494	397.754
601.633	81.064	401.335	-479.623	48.491	397.773
601.633	81.064	401.335	-479.621	48.494	397.756
601.638	81.062	401.351	-479.630	48.501	397.746
601.633	81.064	401.335	-479.631	48.487	397.748
601.642	81.065	401.326	-479.624	48.477	397.775
601.643	81.059	401.327	-479.631	48.487	397.748
601.642	81.065	401.326	-479.620	48.487	397.755
601.632	81.065	401.333	-479.620	48.487	397.755
601.642	81.065	401.326	-479.630	48.494	397.747
601.647	81.063	401.342	-479.629	48.487	397.747
601.643	81.059	401.327	-479.620	48.487	397.755
601.643	81.052	401.326	-479.614	48.477	397.783
601.648	81.050	401.342	-479.619	48.474	397.756
601.647	81.063	401.342	-479.619	48.480	397.755
601.648	81.050	401.342	-479.620	48.480	397.756
601.642	81.059	401.325	-479.609	48.466	397.764
601.647	81.057	401.341	-479.609	48.466	397.764
601.648	81.050	401.342	-479.609	48.466	397.764
601.648	81.057	401.343	-479.609	48.460	397.765
601.647	81.057	401.341	-479.609	48.466	397.764
601.647	81.057	401.341	-479.605	48.462	397.745
601.653	81.048	401.358	-479.607	48.453	397.763
601.648	81.057	401.343	-479.608	48.467	397.762
601.647	81.063	401.342	-479.608	48.467	397.762
601.648	81.057	401.343	-479.596	48.462	397.753
601.648	81.050	401.342	-479.617	48.467	397.754
601.647	81.063	401.342	-479.608	48.460	397.763
601.639	81.049	401.351	-479.604	48.463	397.743
601.648	81.050	401.342	-479.609	48.466	397.764
601.648	81.050	401.342	-479.608	48.460	397.763
601.648	81.050	401.342	-479.608	48.467	397.762
601.649	81.043	401.344	-479.608	48.460	397.763
601.648	81.050	401.342	-479.605	48.469	397.744
601.639	81.049	401.351	-479.608	48.460	397.763
