NO_OF_FRAMES	3108
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:37:21.943	122923.32650230
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.683	81.314	401.365	-451.740	49.722	397.692
601.683	81.321	401.364	-451.752	49.750	397.684
601.682	81.315	401.363	-451.752	49.743	397.685
601.677	81.323	401.348	-451.765	49.748	397.694
601.668	81.315	401.356	-451.766	49.747	397.695
601.682	81.315	401.363	-451.766	49.754	397.694
601.677	81.317	401.347	-451.762	49.757	397.676
601.678	81.310	401.348	-451.763	49.743	397.678
601.678	81.310	401.348	-451.762	49.750	397.677
601.677	81.317	401.347	-451.775	49.748	397.687
601.676	81.317	401.345	-451.772	49.764	397.668
601.677	81.317	401.347	-451.773	49.757	397.669
601.677	81.317	401.347	-451.767	49.754	397.696
601.677	81.317	401.347	-451.776	49.755	397.687
601.668	81.315	401.356	-451.763	49.736	397.679
601.668	81.322	401.357	-451.773	49.757	397.669
601.668	81.322	401.357	-451.766	49.747	397.695
601.668	81.322	401.357	-451.773	49.750	397.670
601.677	81.323	401.348	-451.764	49.750	397.678
601.673	81.320	401.373	-451.763	49.764	397.676
601.678	81.330	401.349	-451.776	49.755	397.687
601.668	81.342	401.357	-451.762	49.757	397.676
601.669	81.328	401.358	-451.767	49.754	397.696
601.668	81.335	401.356	-451.763	49.757	397.677
601.674	81.326	401.374	-451.762	49.750	397.677
601.672	81.347	401.372	-451.766	49.754	397.694
601.673	81.340	401.373	-451.753	49.756	397.684
601.682	81.335	401.364	-451.753	49.763	397.685
601.681	81.341	401.362	-451.762	49.750	397.677
601.676	81.343	401.346	-451.754	49.756	397.686
601.672	81.347	401.372	-451.753	49.743	397.686
601.681	81.348	401.363	-451.753	49.749	397.685
601.676	81.350	401.347	-451.747	49.746	397.712
601.682	81.341	401.364	-451.753	49.756	397.684
601.682	81.335	401.364	-451.744	49.742	397.695
601.682	81.341	401.364	-451.753	49.749	397.685
601.687	81.339	401.380	-451.757	49.747	397.704
601.681	81.348	401.363	-451.755	49.747	397.702
601.681	81.348	401.363	-451.752	49.743	397.685
601.682	81.341	401.364	-451.756	49.740	397.703
601.683	81.334	401.366	-451.752	49.743	397.685
601.681	81.348	401.363	-451.754	49.756	397.686
601.681	81.348	401.363	-451.757	49.754	397.704
601.681	81.348	401.363	-451.754	49.770	397.685
601.681	81.348	401.363	-451.764	49.756	397.679
601.681	81.348	401.363	-451.765	49.763	397.679
601.675	81.357	401.346	-451.769	49.767	397.696
601.675	81.357	401.346	-451.765	49.763	397.679
601.675	81.350	401.345	-451.765	49.777	397.677
601.674	81.357	401.344	-451.766	49.777	397.679
601.674	81.364	401.345	-451.765	49.770	397.678
601.674	81.364	401.345	-451.769	49.781	397.696
601.680	81.355	401.362	-451.766	49.777	397.679
601.671	81.347	401.370	-451.769	49.781	397.696
601.680	81.348	401.361	-451.778	49.775	397.687
601.681	81.348	401.363	-451.765	49.777	397.677
601.673	81.340	401.373	-451.766	49.770	397.680
601.671	81.354	401.371	-451.769	49.781	397.696
601.672	81.347	401.372	-451.769	49.781	397.696
601.673	81.340	401.373	-451.767	49.768	397.695
601.681	81.341	401.362	-451.768	49.774	397.695
601.672	81.347	401.372	-451.769	49.767	397.696
601.672	81.347	401.372	-451.769	49.767	397.696
601.673	81.333	401.372	-451.765	49.777	397.677
601.682	81.328	401.363	-451.759	49.774	397.704
601.681	81.348	401.363	-451.769	49.767	397.696
601.668	81.335	401.356	-451.768	49.788	397.693
601.667	81.329	401.356	-451.775	49.777	397.670
601.672	81.334	401.370	-451.768	49.781	397.694
601.672	81.334	401.370	-451.768	49.781	397.694
601.681	81.335	401.361	-451.774	49.770	397.670
601.667	81.336	401.354	-451.765	49.777	397.677
601.680	81.328	401.361	-451.757	49.754	397.704
601.676	81.337	401.345	-451.768	49.761	397.696
601.667	81.329	401.356	-451.757	49.754	397.704
601.673	81.327	401.372	-451.764	49.770	397.677
601.683	81.321	401.364	-451.763	49.757	397.677
601.673	81.320	401.373	-451.763	49.757	397.677
601.683	81.328	401.365	-451.771	49.757	397.668
601.674	81.326	401.374	-451.766	49.754	397.694
601.684	81.321	401.366	-451.762	49.757	397.676
601.684	81.321	401.366	-451.765	49.748	397.694
601.674	81.313	401.374	-451.762	49.757	397.676
601.684	81.321	401.366	-451.761	49.730	397.677
601.683	81.314	401.365	-451.765	49.741	397.695
601.683	81.314	401.365	-451.764	49.734	397.694
601.678	81.316	401.349	-451.750	49.730	397.684
601.683	81.314	401.365	-451.755	49.747	397.702
601.683	81.314	401.365	-451.761	49.723	397.678
601.683	81.314	401.365	-451.751	49.716	397.686
601.683	81.314	401.365	-451.747	49.718	397.668
601.683	81.321	401.364	-451.750	49.730	397.684
601.683	81.314	401.365	-451.751	49.716	397.686
601.683	81.314	401.365	-451.750	49.716	397.685
601.688	81.319	401.380	-451.750	49.716	397.685
601.688	81.306	401.380	-451.750	49.716	397.685
601.688	81.319	401.380	-451.737	49.711	397.676
601.688	81.319	401.380	-451.750	49.709	397.686
601.689	81.312	401.381	-451.746	49.712	397.667
601.688	81.319	401.380	-451.746	49.712	397.667
601.689	81.312	401.381	-451.750	49.709	397.686
601.682	81.315	401.363	-451.748	49.712	397.669
601.683	81.314	401.365	-451.748	49.705	397.670
601.683	81.321	401.364	-451.751	49.723	397.685
601.677	81.317	401.347	-451.747	49.718	397.668
601.682	81.315	401.363	-451.748	49.712	397.669
601.683	81.321	401.364	-451.758	49.719	397.661
