NO_OF_FRAMES	2844
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:45:39.726	123421.10885800
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.704	81.356	401.360	-478.477	48.982	397.822
601.704	81.362	401.361	-478.497	49.010	397.804
601.703	81.375	401.360	-478.495	49.012	397.787
601.703	81.369	401.360	-478.497	49.010	397.804
601.703	81.369	401.360	-478.497	49.023	397.804
601.708	81.367	401.375	-478.499	49.016	397.806
601.708	81.367	401.375	-478.497	49.023	397.804
601.697	81.378	401.342	-478.487	49.009	397.812
601.702	81.376	401.358	-478.485	49.011	397.795
601.707	81.374	401.374	-478.494	49.019	397.786
601.703	81.369	401.360	-478.488	49.009	397.814
601.702	81.382	401.359	-478.485	49.018	397.794
601.717	81.368	401.367	-478.488	49.022	397.812
601.713	81.365	401.391	-478.489	49.022	397.813
601.707	81.374	401.374	-478.488	49.009	397.814
601.707	81.367	401.373	-478.488	49.022	397.812
601.713	81.365	401.391	-478.488	49.016	397.813
601.708	81.367	401.375	-478.489	49.022	397.813
601.708	81.360	401.375	-478.479	49.022	397.820
601.717	81.368	401.367	-478.488	49.016	397.813
601.709	81.360	401.377	-478.478	49.008	397.821
601.708	81.367	401.375	-478.478	49.008	397.821
601.709	81.360	401.377	-478.478	49.015	397.820
601.710	81.347	401.377	-478.475	49.011	397.802
601.708	81.360	401.375	-478.477	49.002	397.820
601.708	81.360	401.375	-478.478	49.002	397.822
601.718	81.355	401.367	-478.488	49.009	397.814
601.709	81.354	401.376	-478.487	49.009	397.812
601.708	81.360	401.375	-478.488	49.016	397.813
601.709	81.360	401.377	-478.485	49.011	397.795
601.709	81.354	401.376	-478.485	49.018	397.794
601.703	81.369	401.360	-478.488	49.016	397.813
601.703	81.369	401.360	-478.489	49.022	397.813
601.704	81.362	401.361	-478.475	49.018	397.803
601.708	81.360	401.375	-478.484	49.012	397.794
601.704	81.362	401.361	-478.475	49.011	397.802
601.709	81.360	401.377	-478.475	49.011	397.802
601.709	81.367	401.378	-478.478	49.008	397.821
601.705	81.355	401.362	-478.478	49.008	397.821
601.704	81.362	401.361	-478.478	49.008	397.821
601.710	81.353	401.378	-478.474	49.005	397.802
601.710	81.353	401.378	-478.473	48.998	397.801
601.710	81.347	401.377	-478.474	49.005	397.802
601.701	81.352	401.387	-478.486	48.989	397.813
601.701	81.332	401.387	-478.463	48.984	397.810
601.701	81.345	401.386	-478.472	48.984	397.802
601.701	81.325	401.386	-478.472	48.984	397.802
601.701	81.325	401.386	-478.471	48.978	397.801
601.710	81.327	401.377	-478.481	48.972	397.794
601.702	81.312	401.386	-478.469	48.951	397.801
601.702	81.312	401.386	-478.470	48.958	397.802
601.707	81.297	401.403	-478.470	48.951	397.803
601.701	81.306	401.385	-478.479	48.938	397.795
601.702	81.292	401.386	-478.466	48.913	397.787
