NO_OF_FRAMES	4863
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:16:24.231	121665.61668190
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.616	81.347	401.312	-481.796	48.847	397.769
601.612	81.344	401.337	-481.813	48.864	397.735
601.608	81.346	401.323	-481.813	48.850	397.736
601.612	81.344	401.337	-481.817	48.847	397.756
601.617	81.340	401.313	-481.813	48.850	397.736
601.616	81.347	401.312	-481.815	48.834	397.755
601.617	81.347	401.314	-481.813	48.850	397.736
601.618	81.340	401.315	-481.803	48.850	397.744
601.617	81.347	401.314	-481.815	48.841	397.754
601.618	81.340	401.315	-481.812	48.844	397.735
601.622	81.345	401.330	-481.816	48.827	397.756
601.623	81.338	401.331	-481.815	48.821	397.755
601.617	81.347	401.314	-481.814	48.821	397.754
601.617	81.353	401.315	-481.814	48.814	397.755
601.622	81.351	401.331	-481.805	48.820	397.764
601.621	81.358	401.329	-481.802	48.837	397.743
601.621	81.352	401.329	-481.804	48.820	397.762
601.622	81.365	401.330	-481.817	48.818	397.773
601.620	81.365	401.328	-481.810	48.824	397.735
601.627	81.369	401.347	-481.805	48.827	397.763
601.627	81.363	401.346	-481.805	48.820	397.764
601.620	81.365	401.328	-481.804	48.820	397.762
601.626	81.370	401.345	-481.803	48.821	397.761
601.621	81.378	401.330	-481.804	48.807	397.763
601.622	81.371	401.331	-481.803	48.814	397.762
601.626	81.383	401.347	-481.802	48.807	397.761
601.627	81.369	401.347	-481.793	48.807	397.770
601.618	81.375	401.357	-481.799	48.817	397.742
601.619	81.368	401.358	-481.789	48.803	397.750
601.628	81.369	401.349	-481.789	48.803	397.750
601.614	81.370	401.342	-481.788	48.803	397.749
601.628	81.369	401.349	-481.801	48.814	397.759
601.615	81.363	401.343	-481.788	48.803	397.749
601.620	81.361	401.359	-481.792	48.807	397.768
601.620	81.367	401.360	-481.792	48.814	397.767
601.621	81.354	401.361	-481.799	48.803	397.744
601.625	81.357	401.336	-481.789	48.803	397.750
601.624	81.371	401.335	-481.798	48.824	397.739
601.625	81.364	401.337	-481.802	48.807	397.761
601.624	81.371	401.335	-481.802	48.821	397.759
601.624	81.364	401.334	-481.799	48.824	397.741
601.615	81.369	401.344	-481.800	48.823	397.742
601.610	81.365	401.327	-481.802	48.828	397.758
601.619	81.366	401.319	-481.799	48.824	397.741
601.624	81.364	401.334	-481.795	48.826	397.722
601.623	81.371	401.333	-481.800	48.830	397.741
601.610	81.365	401.327	-481.790	48.823	397.750
601.624	81.364	401.334	-481.800	48.823	397.742
601.624	81.358	401.334	-481.793	48.841	397.766
601.624	81.364	401.334	-481.804	48.834	397.760
601.616	81.349	401.344	-481.803	48.828	397.760
601.616	81.356	401.345	-481.789	48.830	397.748
601.609	81.358	401.327	-481.789	48.830	397.748
601.615	81.356	401.343	-481.790	48.823	397.750
601.615	81.356	401.343	-481.789	48.837	397.747
601.615	81.356	401.343	-481.790	48.830	397.749
601.625	81.351	401.335	-481.799	48.837	397.740
601.615	81.343	401.343	-481.790	48.843	397.747
601.615	81.343	401.343	-481.779	48.816	397.757
601.616	81.349	401.344	-481.803	48.834	397.759
601.610	81.345	401.327	-481.793	48.814	397.769
601.615	81.356	401.343	-481.790	48.823	397.750
601.614	81.350	401.342	-481.790	48.823	397.750
601.609	81.352	401.326	-481.794	48.820	397.769
601.614	81.350	401.342	-481.800	48.823	397.742
601.614	81.350	401.342	-481.791	48.816	397.751
601.614	81.350	401.342	-481.789	48.823	397.749
601.614	81.363	401.341	-481.790	48.823	397.750
601.614	81.363	401.341	-481.791	48.816	397.751
601.613	81.370	401.340	-481.791	48.816	397.751
601.604	81.369	401.349	-481.781	48.822	397.759
601.603	81.382	401.348	-481.781	48.815	397.760
601.603	81.382	401.348	-481.795	48.820	397.770
601.603	81.389	401.349	-481.791	48.836	397.750
601.599	81.397	401.334	-481.788	48.839	397.731
601.598	81.404	401.333	-481.782	48.829	397.759
601.598	81.411	401.334	-481.782	48.836	397.758
601.593	81.413	401.318	-481.781	48.843	397.757
601.598	81.411	401.334	-481.791	48.829	397.751
601.599	81.410	401.336	-481.792	48.843	397.750
601.606	81.425	401.324	-481.782	48.842	397.758
601.607	81.425	401.326	-481.782	48.849	397.757
601.607	81.432	401.325	-481.783	48.835	397.759
601.608	81.431	401.327	-481.782	48.856	397.756
601.598	81.437	401.335	-481.792	48.856	397.750
601.606	81.452	401.326	-481.793	48.870	397.749
601.606	81.452	401.326	-481.784	48.869	397.757
601.615	81.466	401.316	-481.781	48.879	397.739
601.615	81.466	401.316	-481.784	48.876	397.758
601.606	81.472	401.326	-481.785	48.889	397.757
601.620	81.471	401.333	-481.785	48.896	397.756
601.620	81.491	401.333	-481.776	48.889	397.765
601.619	81.504	401.333	-481.773	48.912	397.745
601.618	81.491	401.331	-481.774	48.912	397.746
601.629	81.505	401.326	-481.764	48.911	397.755
601.619	81.511	401.334	-481.779	48.929	397.765
601.612	81.520	401.315	-481.775	48.938	397.745
601.626	81.519	401.322	-481.776	48.938	397.747
601.628	81.526	401.325	-481.763	48.940	397.736
601.621	81.521	401.306	-481.766	48.945	397.754
601.622	81.534	401.307	-481.767	48.951	397.754
601.628	81.526	401.325	-481.768	48.965	397.754
601.626	81.526	401.322	-481.777	48.972	397.744
601.621	81.528	401.306	-481.768	48.965	397.754
601.628	81.526	401.325	-481.768	48.958	397.755
601.628	81.526	401.325	-481.755	48.967	397.743
601.628	81.512	401.325	-481.758	48.957	397.762
601.628	81.512	401.325	-481.757	48.964	397.760
601.621	81.491	401.336	-481.758	48.957	397.762
601.614	81.506	401.317	-481.744	48.946	397.752
601.620	81.484	401.335	-481.758	48.951	397.763
601.611	81.483	401.344	-481.744	48.946	397.752
601.611	81.470	401.342	-481.756	48.944	397.761
601.611	81.463	401.341	-481.756	48.937	397.762
601.606	81.458	401.326	-481.747	48.944	397.769
601.605	81.459	401.324	-481.746	48.923	397.771
601.606	81.445	401.325	-481.742	48.913	397.753
601.596	81.451	401.332	-481.732	48.912	397.759
601.607	81.432	401.325	-481.745	48.903	397.771
601.597	81.444	401.334	-481.744	48.890	397.771
601.601	81.429	401.348	-481.730	48.892	397.759
601.601	81.429	401.348	-481.729	48.886	397.759
601.588	81.416	401.341	-481.730	48.872	397.761
601.589	81.409	401.343	-481.731	48.863	397.778
601.583	81.405	401.326	-481.718	48.852	397.768
601.589	81.409	401.343	-481.714	48.841	397.750
601.589	81.389	401.342	-481.713	48.834	397.750
601.584	81.391	401.326	-481.713	48.834	397.750
601.575	81.384	401.334	-481.713	48.807	397.752
601.585	81.378	401.327	-481.712	48.807	397.751
601.585	81.365	401.327	-481.716	48.798	397.770
601.586	81.371	401.328	-481.702	48.786	397.761
601.590	81.363	401.343	-481.722	48.774	397.746
601.577	81.350	401.337	-481.712	48.753	397.756
601.585	81.365	401.327	-481.718	48.770	397.727
601.585	81.358	401.326	-481.710	48.740	397.755
601.586	81.351	401.328	-481.707	48.742	397.737
601.585	81.365	401.327	-481.711	48.726	397.757
601.586	81.351	401.328	-481.700	48.733	397.763
601.591	81.343	401.343	-481.698	48.742	397.745
601.593	81.366	401.316	-481.701	48.712	397.766
601.594	81.359	401.317	-481.711	48.726	397.757
601.600	81.364	401.334	-481.698	48.728	397.747
601.600	81.364	401.334	-481.697	48.735	397.744
601.599	81.371	401.333	-481.683	48.724	397.735
601.608	81.372	401.324	-481.675	48.737	397.742
601.608	81.379	401.325	-481.688	48.728	397.754
601.608	81.379	401.325	-481.673	48.744	397.740
601.608	81.385	401.326	-481.676	48.721	397.760
601.614	81.376	401.343	-481.661	48.746	397.729
601.617	81.386	401.317	-481.654	48.736	397.756
601.623	81.397	401.334	-481.650	48.739	397.737
601.623	81.391	401.334	-481.650	48.746	397.736
601.623	81.404	401.335	-481.641	48.745	397.744
601.623	81.410	401.336	-481.641	48.759	397.744
601.618	81.406	401.319	-481.644	48.770	397.760
601.632	81.412	401.327	-481.643	48.765	397.746
601.622	81.431	401.334	-481.642	48.765	397.744
601.631	81.439	401.326	-481.643	48.765	397.746
601.632	81.432	401.328	-481.635	48.771	397.754
601.631	81.452	401.326	-481.632	48.794	397.734
601.622	81.464	401.336	-481.626	48.784	397.762
601.615	81.460	401.318	-481.626	48.804	397.760
601.621	81.464	401.334	-481.618	48.810	397.769
601.621	81.464	401.334	-481.608	48.810	397.777
601.611	81.483	401.344	-481.606	48.819	397.759
601.620	81.471	401.333	-481.606	48.826	397.758
601.606	81.498	401.327	-481.597	48.832	397.767
