NO_OF_FRAMES	2735
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:30:45.442	122526.82566200
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-268.985	54.754	397.550	373.060	73.885	399.382
-267.798	54.819	397.557	371.701	73.834	399.359
-266.617	54.884	397.608	370.359	73.809	399.343
-265.429	54.941	397.618	368.992	73.752	399.309
-264.259	55.023	397.637	367.648	73.731	399.322
-263.050	55.077	397.626	366.322	73.691	399.315
-261.855	55.158	397.609	364.962	73.652	399.302
-260.649	55.221	397.576	363.636	73.554	399.281
-259.441	55.308	397.569	362.288	73.518	399.298
-258.262	55.364	397.579	360.951	73.486	399.283
-257.097	55.443	397.622	359.586	73.463	399.300
-255.927	55.514	397.624	358.242	73.449	399.250
-254.724	55.577	397.640	356.889	73.433	399.264
-253.531	55.637	397.622	355.563	73.391	399.222
-252.332	55.724	397.616	354.202	73.321	399.233
-251.152	55.775	397.607	352.879	73.277	399.206
-249.952	55.861	397.603	351.511	73.259	399.234
-248.784	55.935	397.628	350.181	73.250	399.198
-247.587	55.991	397.643	348.808	73.222	399.191
-246.418	56.049	397.631	347.476	73.216	399.184
-245.226	56.103	397.665	346.130	73.196	399.176
-244.066	56.171	397.619	344.790	73.190	399.159
-242.859	56.219	397.650	343.459	73.166	399.132
-241.698	56.260	397.608	342.105	73.102	399.149
-240.502	56.305	397.646	340.769	73.091	399.123
-239.346	56.368	397.648	339.393	73.055	399.129
-238.141	56.395	397.673	338.077	73.056	399.113
-236.981	56.449	397.637	336.709	73.017	399.138
-235.806	56.464	397.638	335.387	73.029	399.088
-234.637	56.491	397.656	334.026	72.995	399.130
-233.475	56.504	397.665	332.709	73.012	399.097
-232.301	56.540	397.669	331.362	73.005	399.094
-231.160	56.585	397.635	330.018	72.993	399.070
-229.988	56.590	397.658	328.665	72.945	399.057
-228.840	56.614	397.638	327.303	72.909	399.059
-227.668	56.608	397.638	325.977	72.912	399.019
-226.501	56.643	397.639	324.601	72.852	399.048
-225.354	56.650	397.638	323.291	72.878	398.991
-224.181	56.661	397.668	321.932	72.877	399.037
-223.048	56.679	397.634	320.622	72.873	399.008
-221.879	56.667	397.682	319.270	72.853	398.986
-220.721	56.684	397.655	317.932	72.840	398.967
-219.547	56.677	397.664	316.589	72.807	398.938
-218.395	56.679	397.656	315.233	72.729	398.944
-217.252	56.687	397.640	313.911	72.736	398.934
-216.088	56.694	397.643	312.559	72.724	398.956
-214.958	56.694	397.635	311.239	72.719	398.926
-213.789	56.691	397.666	309.896	72.705	398.907
-212.632	56.722	397.688	308.549	72.691	398.888
-211.478	56.739	397.661	307.239	72.673	398.854
-210.313	56.744	397.671	305.901	72.616	398.852
-209.185	56.774	397.643	304.577	72.607	398.854
-208.021	56.770	397.670	303.258	72.549	398.870
-206.874	56.781	397.691	301.931	72.512	398.874
-205.714	56.780	397.695	300.605	72.486	398.846
-204.533	56.779	397.706	299.259	72.459	398.815
-203.389	56.816	397.678	297.946	72.432	398.793
-202.223	56.817	397.672	296.641	72.397	398.785
-201.062	56.820	397.642	295.324	72.353	398.789
-199.897	56.827	397.638	294.009	72.323	398.795
-198.712	56.839	397.654	292.690	72.231	398.800
-197.580	56.843	397.666	291.375	72.183	398.785
-196.420	56.847	397.681	290.046	72.154	398.770
-195.272	56.873	397.688	288.748	72.115	398.737
-194.115	56.905	397.694	287.454	72.085	398.742
-192.940	56.923	397.707	286.139	72.019	398.759
-191.798	56.969	397.707	284.849	71.964	398.744
-190.635	56.973	397.729	283.514	71.884	398.760
-189.496	57.011	397.733	282.215	71.826	398.710
-188.365	57.027	397.703	280.908	71.777	398.698
-187.186	57.031	397.722	279.608	71.723	398.726
-186.033	57.066	397.699	278.333	71.669	398.697
-184.865	57.074	397.686	277.031	71.615	398.727
-183.692	57.108	397.685	275.723	71.548	398.747
-182.551	57.148	397.670	274.439	71.458	398.684
-181.387	57.171	397.702	273.114	71.393	398.680
-180.254	57.229	397.705	271.798	71.343	398.667
-179.122	57.244	397.725	270.548	71.293	398.614
-177.958	57.293	397.760	269.238	71.225	398.642
-176.817	57.340	397.751	267.928	71.163	398.671
-175.639	57.352	397.759	266.655	71.114	398.610
-174.476	57.394	397.733	265.335	71.005	398.628
-173.338	57.443	397.704	264.025	70.955	398.613
-172.169	57.483	397.705	262.759	70.910	398.569
-171.027	57.547	397.664	261.460	70.848	398.607
-169.887	57.597	397.677	260.144	70.782	398.610
-168.722	57.631	397.723	258.877	70.749	398.572
-167.593	57.701	397.730	257.547	70.657	398.562
-166.444	57.757	397.757	256.242	70.605	398.570
-165.271	57.804	397.752	254.975	70.574	398.511
-164.130	57.851	397.732	253.679	70.506	398.536
-162.961	57.885	397.719	252.378	70.425	398.551
-161.806	57.947	397.698	251.093	70.398	398.521
-160.671	57.995	397.672	249.789	70.353	398.513
-159.495	58.043	397.712	248.482	70.265	398.530
-158.351	58.100	397.724	247.205	70.197	398.493
-157.219	58.142	397.743	245.919	70.162	398.468
-156.051	58.207	397.801	244.606	70.081	398.479
-154.911	58.270	397.767	243.304	70.045	398.456
-153.741	58.316	397.764	242.026	70.007	398.451
-152.581	58.369	397.753	240.721	69.931	398.480
-151.441	58.431	397.723	239.425	69.899	398.475
-150.271	58.481	397.737	238.145	69.830	398.448
-149.117	58.536	397.770	236.833	69.764	398.446
-147.995	58.587	397.763	235.551	69.728	398.421
-146.837	58.634	397.798	234.255	69.689	398.424
-145.675	58.697	397.819	232.955	69.663	398.426
-144.537	58.769	397.811	231.658	69.630	398.431
-143.360	58.816	397.805	230.363	69.600	398.415
-142.218	58.876	397.786	229.067	69.562	398.399
-141.081	58.930	397.756	227.785	69.487	398.361
-139.890	58.989	397.763	226.494	69.455	398.360
-138.743	59.059	397.772	225.211	69.434	398.375
-137.602	59.096	397.772	223.904	69.387	398.377
-136.442	59.135	397.819	222.607	69.358	398.345
-135.289	59.220	397.816	221.295	69.339	398.339
-134.149	59.270	397.820	220.013	69.297	398.361
-132.986	59.320	397.831	218.739	69.280	398.348
-131.851	59.376	397.787	217.441	69.240	398.347
-130.709	59.425	397.795	216.126	69.182	398.322
-129.530	59.467	397.819	214.850	69.161	398.289
-128.391	59.533	397.803	213.550	69.127	398.293
-127.257	59.562	397.805	212.256	69.119	398.310
-126.089	59.587	397.849	210.960	69.074	398.344
-124.950	59.659	397.838	209.671	69.054	398.293
-123.819	59.718	397.817	208.365	69.030	398.268
-122.652	59.739	397.841	207.057	69.020	398.292
-121.523	59.798	397.823	205.798	69.004	398.272
-120.403	59.820	397.812	204.518	68.967	398.251
-119.232	59.841	397.838	203.210	68.928	398.231
-118.090	59.888	397.860	201.893	68.895	398.225
-116.960	59.942	397.823	200.617	68.893	398.186
-115.808	59.964	397.833	199.324	68.876	398.221
-114.660	59.999	397.844	198.025	68.845	398.246
-113.549	60.047	397.791	196.724	68.835	398.224
-112.409	60.067	397.808	195.439	68.854	398.178
-111.254	60.091	397.848	194.147	68.845	398.197
-110.128	60.121	397.834	192.846	68.814	398.228
-108.992	60.137	397.831	191.579	68.761	398.165
-107.845	60.162	397.864	190.286	68.743	398.138
-106.712	60.211	397.863	188.961	68.715	398.137
-105.594	60.248	397.843	187.665	68.698	398.162
-104.458	60.258	397.820	186.404	68.708	398.142
-103.313	60.279	397.834	185.122	68.688	398.136
-102.180	60.303	397.814	183.805	68.650	398.155
-101.049	60.297	397.810	182.511	68.645	398.138
-99.903	60.317	397.827	181.244	68.648	398.113
-98.775	60.349	397.850	179.969	68.642	398.102
-97.678	60.368	397.857	178.674	68.609	398.090
-96.545	60.375	397.858	177.395	68.559	398.104
-95.401	60.404	397.855	176.124	68.534	398.084
-94.280	60.439	397.847	174.866	68.514	398.080
-93.139	60.444	397.862	173.565	68.478	398.088
-91.985	60.465	397.874	172.272	68.436	398.086
-90.873	60.504	397.884	171.012	68.439	398.061
-89.744	60.506	397.868	169.758	68.427	398.050
-88.605	60.501	397.863	168.492	68.397	398.066
-87.459	60.528	397.870	167.208	68.349	398.058
-86.338	60.541	397.871	165.947	68.276	398.039
-85.206	60.540	397.884	164.693	68.242	398.035
-84.065	60.544	397.909	163.432	68.200	398.044
-82.945	60.577	397.914	162.148	68.158	398.043
-81.831	60.604	397.910	160.881	68.095	398.044
-80.687	60.631	397.913	159.630	68.077	398.022
-79.539	60.650	397.928	158.379	68.055	398.026
-78.401	60.677	397.934	157.135	68.008	398.020
-77.279	60.699	397.921	155.873	67.933	398.014
-76.142	60.714	397.905	154.614	67.854	397.986
-75.003	60.734	397.915	153.360	67.807	397.971
-73.874	60.750	397.891	152.107	67.764	397.983
-72.760	60.765	397.872	150.857	67.714	397.997
-71.612	60.772	397.872	149.590	67.661	397.964
-70.465	60.796	397.897	148.331	67.601	397.944
-69.342	60.820	397.917	147.087	67.534	397.925
-68.235	60.860	397.917	145.858	67.458	397.932
-67.099	60.878	397.925	144.614	67.402	397.941
-65.963	60.921	397.959	143.338	67.340	397.928
-64.841	60.948	397.959	142.080	67.278	397.917
-63.725	60.954	397.950	140.827	67.245	397.894
-62.587	60.974	397.949	139.601	67.188	397.909
-61.441	61.000	397.960	138.333	67.124	397.915
-60.304	61.043	397.937	137.063	67.036	397.896
-59.181	61.065	397.919	135.809	66.975	397.880
-58.049	61.071	397.912	134.581	66.920	397.876
-56.902	61.099	397.904	133.329	66.876	397.888
-55.769	61.146	397.899	132.080	66.827	397.877
-54.641	61.177	397.910	130.804	66.770	397.880
-53.524	61.220	397.937	129.547	66.721	397.870
-52.384	61.280	397.947	128.318	66.665	397.874
-51.272	61.318	397.951	127.091	66.587	397.832
-50.130	61.325	397.940	125.831	66.532	397.817
-48.987	61.330	397.954	124.562	66.496	397.815
-47.855	61.369	397.959	123.301	66.455	397.851
-46.717	61.396	397.951	122.075	66.383	397.864
-45.583	61.421	397.959	120.832	66.331	397.830
-44.441	61.458	397.978	119.589	66.285	397.797
-43.316	61.525	397.977	118.342	66.249	397.790
-42.202	61.596	397.990	117.097	66.184	397.809
-41.063	61.613	398.003	115.837	66.117	397.830
-39.920	61.639	398.003	114.576	66.080	397.829
-38.780	61.685	398.003	113.321	66.068	397.791
-37.642	61.734	397.981	112.092	66.039	397.791
-36.511	61.767	397.974	110.850	65.988	397.794
-35.369	61.799	397.979	109.589	65.937	397.799
-34.235	61.853	397.974	108.327	65.906	397.805
-33.112	61.938	397.983	107.071	65.876	397.800
-32.003	61.984	397.973	105.842	65.824	397.759
-30.874	62.025	398.011	104.605	65.798	397.732
-30.228	62.059	398.052	103.827	65.760	397.757
-30.209	62.065	398.123	103.842	65.791	397.732
-30.272	62.094	398.208	103.881	65.809	397.766
-30.425	62.156	398.322	103.916	65.768	397.838
-30.658	62.164	398.403	103.940	65.765	397.922
-30.898	62.153	398.473	103.907	65.796	397.997
-31.122	62.174	398.452	103.849	65.841	398.060
-31.322	62.205	398.414	103.814	65.871	398.086
-31.519	62.204	398.351	103.789	65.896	398.099
-31.724	62.184	398.278	103.804	65.913	398.073
-31.930	62.217	398.166	103.845	65.906	398.035
-32.102	62.206	398.136	103.910	65.904	397.958
-32.249	62.200	398.139	103.992	65.902	397.881
-32.380	62.205	398.114	104.080	65.916	397.791
-32.521	62.210	398.078	104.178	65.922	397.713
-32.671	62.217	398.031	104.252	65.936	397.673
-32.812	62.202	397.996	104.302	65.945	397.671
-32.958	62.202	397.998	104.333	65.964	397.693
-33.087	62.180	398.023	104.357	65.981	397.728
-33.230	62.171	398.051	104.398	65.999	397.763
-33.384	62.149	398.068	104.431	66.038	397.786
-33.547	62.135	398.074	104.455	66.058	397.797
-33.688	62.131	398.063	104.480	66.078	397.808
-33.831	62.143	398.027	104.495	66.093	397.807
-33.961	62.131	398.027	104.511	66.107	397.806
-34.083	62.121	398.013	104.527	66.111	397.780
-34.213	62.105	397.989	104.558	66.122	397.754
-34.369	62.099	397.981	104.581	66.138	397.740
-34.507	62.088	397.970	104.606	66.147	397.727
-34.656	62.075	397.973	104.629	66.154	397.738
-34.810	62.067	397.990	104.661	66.169	397.736
-34.932	62.054	398.001	104.686	66.175	397.747
-35.070	62.036	397.991	104.710	66.182	397.758
-35.199	62.031	397.991	104.742	66.194	397.780
-35.331	62.021	397.966	104.776	66.195	397.779
-35.479	62.025	397.945	104.799	66.215	397.790
-35.629	62.019	397.948	104.830	66.230	397.788
-35.767	62.011	397.962	104.870	66.237	397.798
-35.910	61.982	397.990	104.893	66.253	397.784
-36.046	61.961	398.004	104.926	66.262	397.783
-36.183	61.942	397.994	104.959	66.270	397.781
-36.333	61.946	397.973	104.991	66.285	397.779
-36.457	61.956	397.959	105.009	66.299	397.779
-36.597	61.959	397.948	105.041	66.307	397.777
-36.726	61.953	397.948	105.066	66.307	397.788
-36.870	61.937	397.976	105.091	66.316	397.775
-37.007	61.909	397.991	105.124	66.311	397.773
-37.169	61.902	397.998	105.149	66.327	397.760
-37.309	61.911	397.987	105.173	66.333	397.771
-37.449	61.907	397.976	105.199	66.335	397.758
-37.580	61.909	397.977	105.223	66.335	397.769
-37.711	61.903	397.977	105.256	66.343	397.767
-37.839	61.891	397.978	105.281	66.339	397.754
-37.977	61.886	397.967	105.307	66.331	397.766
-38.133	61.892	397.985	105.331	66.334	397.752
-38.281	61.892	397.988	105.363	66.335	397.750
-38.428	61.893	397.992	105.387	66.331	397.737
-38.566	61.892	398.006	105.413	66.324	397.748
-38.688	61.882	397.993	105.429	66.311	397.747
-38.821	61.887	397.968	105.462	66.312	397.746
-38.958	61.889	397.958	105.479	66.306	397.745
-39.106	61.889	397.962	105.511	66.300	397.744
-39.247	61.906	397.951	105.528	66.294	397.743
-39.403	61.911	397.969	105.560	66.289	397.741
-39.540	61.897	397.983	105.585	66.274	397.752
-39.676	61.889	397.998	105.601	66.275	397.752
-39.815	61.892	397.988	105.626	66.264	397.738
-39.955	61.894	397.978	105.651	66.263	397.749
-40.097	61.906	397.943	105.667	66.250	397.749
-40.219	61.914	397.954	105.700	66.252	397.747
-40.365	61.914	397.958	105.717	66.239	397.746
-40.495	61.915	397.958	105.741	66.238	397.757
-40.638	61.892	397.987	105.766	66.224	397.769
-40.785	61.886	397.991	105.783	66.218	397.768
-40.925	61.895	397.981	105.807	66.211	397.779
-41.064	61.911	397.971	105.832	66.206	397.766
-41.195	61.919	397.971	105.857	66.206	397.777
-41.319	61.916	397.958	105.882	66.192	397.788
-41.448	61.911	397.959	105.900	66.192	397.788
-41.577	61.905	397.960	105.933	66.180	397.786
-41.730	61.897	397.978	105.957	66.173	397.797
-41.880	61.918	397.982	105.981	66.175	397.784
-42.027	61.918	397.986	106.005	66.175	397.795
-42.149	61.932	397.997	106.031	66.170	397.781
-42.288	61.934	397.988	106.056	66.156	397.793
-42.426	61.930	397.978	106.079	66.163	397.803
-42.556	61.925	397.979	106.104	66.158	397.790
-42.688	61.929	397.955	106.130	66.154	397.777
-42.829	61.949	397.970	106.171	66.147	397.788
-42.983	61.934	397.988	106.189	66.141	397.787
-43.105	61.941	398.000	106.213	66.130	397.774
-43.252	61.934	398.004	106.246	66.131	397.772
-43.388	61.923	397.994	106.273	66.124	397.784
-43.518	61.924	397.995	106.297	66.119	397.770
-43.650	61.929	397.972	106.331	66.121	397.769
-43.790	61.931	397.962	106.355	66.123	397.756
-43.922	61.939	397.963	106.372	66.117	397.755
-44.062	61.945	397.978	106.405	66.105	397.754
-44.198	61.938	397.993	106.438	66.113	397.752
-44.343	61.925	397.998	106.462	66.115	397.739
-44.481	61.917	398.013	106.488	66.108	397.750
-44.612	61.921	397.990	106.520	66.109	397.749
-44.745	61.936	397.991	106.545	66.109	397.760
-44.868	61.933	397.978	106.569	66.111	397.746
-45.007	61.935	397.968	106.602	66.119	397.745
-45.136	61.930	397.970	106.626	66.112	397.756
-45.272	61.915	397.985	106.658	66.113	397.754
-45.404	61.917	397.987	106.682	66.127	397.765
-45.552	61.917	397.991	106.714	66.121	397.763
-45.683	61.919	397.993	106.730	66.122	397.762
-45.812	61.899	397.994	106.762	66.137	397.761
-45.943	61.901	397.996	106.786	66.137	397.772
-46.065	61.890	397.983	106.811	66.139	397.758
-46.196	61.888	397.960	106.834	66.145	397.769
-46.327	61.896	397.961	106.859	66.152	397.780
-46.459	61.890	397.963	106.883	66.154	397.767
-46.608	61.877	397.968	106.906	66.161	397.777
-46.737	61.865	397.969	106.939	66.169	397.776
-46.857	61.838	397.982	106.964	66.168	397.787
-46.997	61.833	397.973	106.988	66.171	397.774
-47.118	61.816	397.961	107.012	66.184	397.785
-47.240	61.806	397.948	107.045	66.179	397.783
-47.379	61.801	397.939	107.077	66.194	397.781
-47.510	61.809	397.941	107.094	66.201	397.781
-47.633	61.796	397.953	107.127	66.209	397.779
-47.763	61.777	397.955	107.151	66.212	397.766
-47.908	61.763	397.960	107.175	66.225	397.777
-48.036	61.744	397.962	107.208	66.240	397.776
-48.160	61.740	397.950	107.241	66.248	397.774
-48.299	61.736	397.941	107.265	66.264	397.761
-48.414	61.731	397.939	107.298	66.272	397.759
-48.537	61.728	397.927	107.339	66.279	397.769
-48.652	61.723	397.926	107.364	66.289	397.756
-48.796	61.696	397.931	107.397	66.303	397.755
-48.933	61.682	397.947	107.430	66.312	397.753
-49.062	61.676	397.949	107.471	66.319	397.764
-49.201	61.669	397.965	107.504	66.327	397.762
-49.322	61.669	397.977	107.536	66.335	397.761
-49.444	61.659	397.965	107.569	66.343	397.759
-49.557	61.654	397.964	107.600	66.358	397.757
-49.688	61.644	397.941	107.627	66.358	397.769
-49.817	61.625	397.943	107.659	66.359	397.767
-49.947	61.620	397.945	107.691	66.360	397.766
-50.084	61.619	397.961	107.715	66.367	397.777
-50.224	61.611	397.977	107.748	66.375	397.775
-50.361	61.611	397.993	107.771	66.384	397.761
-50.484	61.600	397.981	107.795	66.384	397.773
-50.622	61.595	397.973	107.811	66.384	397.772
-50.743	61.578	397.961	107.843	66.393	397.770
-50.874	61.573	397.963	107.867	66.392	397.781
-51.007	61.577	397.940	107.899	66.394	397.779
-51.131	61.587	397.928	107.917	66.387	397.779
-51.259	61.578	397.955	107.948	66.396	397.777
-51.388	61.559	397.957	107.964	66.396	397.776
-51.534	61.552	397.963	107.990	66.389	397.788
-51.671	61.534	397.954	108.021	66.390	397.786
-51.801	61.535	397.956	108.046	66.386	397.773
-51.925	61.538	397.945	108.062	66.387	397.772
-52.049	61.548	397.933	108.086	66.379	397.783
-52.164	61.558	397.931	108.112	66.372	397.794
-52.295	61.552	397.934	108.137	66.368	397.781
-52.433	61.554	397.925	108.153	66.368	397.780
-52.570	61.540	397.942	108.185	66.370	397.779
-52.706	61.525	397.958	108.204	66.357	397.778
-52.838	61.526	397.960	108.229	66.345	397.765
-52.969	61.534	397.962	108.254	66.341	397.752
-53.084	61.544	397.961	108.280	66.334	397.764
-53.206	61.533	397.950	108.297	66.314	397.763
-53.342	61.521	397.941	108.331	66.308	397.762
-53.465	61.511	397.930	108.356	66.304	397.749
-53.594	61.512	397.932	108.390	66.298	397.748
-53.725	61.520	397.934	108.417	66.284	397.759
-53.864	61.519	397.951	108.449	66.285	397.758
-53.986	61.513	397.964	108.467	66.265	397.757
-54.106	61.506	397.977	108.501	66.253	397.756
-54.244	61.495	397.969	108.535	66.247	397.755
-54.367	61.498	397.957	108.560	66.233	397.766
-54.495	61.492	397.960	108.584	66.236	397.753
-54.619	61.502	397.948	108.610	66.215	397.765
-54.749	61.503	397.951	108.635	66.214	397.776
-54.872	61.503	397.964	108.668	66.202	397.774
-54.993	61.497	397.977	108.700	66.203	397.773
-55.131	61.482	397.994	108.724	66.196	397.784
-55.270	61.484	397.986	108.748	66.191	397.770
-55.393	61.488	397.975	108.765	66.185	397.770
-55.518	61.498	397.963	108.789	66.178	397.781
-55.649	61.506	397.966	108.813	66.180	397.767
-55.773	61.516	397.954	108.837	66.180	397.778
-55.895	61.523	397.967	108.869	66.175	397.777
-56.024	61.510	397.970	108.886	66.162	397.776
-56.163	61.505	397.962	108.911	66.161	397.787
-56.292	61.486	397.965	108.935	66.164	397.774
-56.430	61.492	397.982	108.960	66.156	397.785
-56.555	61.502	397.970	108.978	66.150	397.785
-56.675	61.495	397.984	109.010	66.151	397.783
-56.789	61.497	397.983	109.026	66.145	397.782
-56.912	61.501	397.972	109.059	66.140	397.781
-57.034	61.490	397.961	109.083	66.153	397.792
-57.171	61.485	397.953	109.099	66.154	397.791
-57.303	61.486	397.956	109.115	66.154	397.791
-57.432	61.487	397.959	109.150	66.155	397.789
-57.564	61.488	397.961	109.182	66.157	397.788
-57.685	61.489	397.975	109.198	66.157	397.787
-57.814	61.476	397.978	109.223	66.164	397.798
-57.937	61.472	397.967	109.247	66.166	397.785
-58.068	61.469	397.945	109.280	66.174	397.784
-58.192	61.473	397.934	109.304	66.181	397.795
-58.316	61.483	397.923	109.336	66.182	397.793
-58.446	61.474	397.951	109.361	66.191	397.780
-58.561	61.463	397.950	109.394	66.200	397.778
-58.689	61.447	397.978	109.419	66.206	397.790
-58.819	61.444	397.957	109.450	66.217	397.763
-58.959	61.432	397.949	109.483	66.225	397.762
-59.081	61.436	397.938	109.507	66.238	397.773
-59.205	61.425	397.927	109.541	66.240	397.772
-59.320	61.434	397.927	109.572	66.255	397.770
-59.442	61.427	397.941	109.596	66.264	397.757
-59.562	61.437	397.929	109.628	66.272	397.755
-59.692	61.418	397.933	109.661	66.280	397.754
-59.830	61.406	397.926	109.693	66.288	397.752
-59.961	61.407	397.929	109.718	66.302	397.764
-60.091	61.401	397.932	109.750	66.310	397.762
-60.206	61.397	397.932	109.774	66.319	397.749
-60.329	61.411	397.946	109.799	66.325	397.760
-60.436	61.394	397.932	109.831	66.334	397.758
-60.557	61.397	397.921	109.862	66.349	397.756
-60.686	61.381	397.899	109.887	66.355	397.768
-60.818	61.382	397.903	109.919	66.363	397.766
-60.948	61.376	397.906	109.942	66.379	397.752
-61.078	61.370	397.909	109.967	66.379	397.763
-61.184	61.364	397.920	109.991	66.392	397.774
-61.306	61.358	397.934	110.023	66.393	397.773
-61.428	61.347	397.923	110.048	66.400	397.784
-61.541	61.336	397.923	110.072	66.416	397.771
-61.678	61.331	397.916	110.104	66.424	397.769
-61.794	61.336	397.891	110.128	66.431	397.780
-61.924	61.330	397.895	110.154	66.416	397.792
-62.029	61.317	397.906	110.178	66.426	397.778
-62.151	61.317	397.920	110.203	66.418	397.790
-62.273	61.311	397.934	110.227	66.421	397.776
-62.401	61.291	397.938	110.252	66.420	397.787
-62.530	61.275	397.917	110.277	66.416	397.774
-62.661	61.282	397.920	110.301	66.415	397.785
-62.786	61.286	397.909	110.326	66.418	397.772
-62.898	61.281	397.909	110.350	66.417	397.783
-63.014	61.276	397.910	110.384	66.412	397.782
-63.135	61.276	397.924	110.408	66.414	397.769
-63.257	61.265	397.913	110.424	66.415	397.768
-63.387	61.246	397.917	110.458	66.409	397.767
-63.518	61.247	397.921	110.482	66.412	397.753
-63.650	61.244	397.900	110.506	66.411	397.765
-63.773	61.244	397.914	110.540	66.406	397.763
-63.887	61.246	397.914	110.557	66.400	397.763
-64.006	61.239	397.929	110.588	66.408	397.761
-64.119	61.235	397.929	110.615	66.396	397.749
-64.241	61.224	397.919	110.647	66.398	397.747
-64.371	61.218	397.923	110.673	66.390	397.758
-64.504	61.229	397.901	110.698	66.386	397.745
-64.626	61.229	397.916	110.721	66.392	397.756
-64.747	61.208	397.931	110.756	66.380	397.755
-64.862	61.217	397.931	110.780	66.376	397.742
-64.982	61.211	397.945	110.804	66.375	397.753
-65.095	61.199	397.946	110.821	66.369	397.753
-65.217	61.188	397.935	110.854	66.370	397.751
-65.348	61.192	397.914	110.887	66.365	397.750
-65.478	61.193	397.918	110.912	66.351	397.761
-65.593	61.195	397.919	110.929	66.351	397.761
-65.704	61.194	397.944	110.961	66.339	397.759
-65.819	61.183	397.944	110.986	66.338	397.770
-65.939	61.176	397.959	111.003	66.332	397.770
-66.067	61.170	397.963	111.035	66.327	397.768
-66.190	61.166	397.953	111.052	66.320	397.768
-66.322	61.163	397.932	111.076	66.313	397.779
-66.437	61.172	397.932	111.110	66.314	397.778
-66.542	61.166	397.943	111.126	66.308	397.777
-66.672	61.167	397.947	111.152	66.301	397.789
-66.775	61.154	397.958	111.169	66.295	397.788
-66.897	61.144	397.948	111.201	66.296	397.787
-67.033	61.129	397.967	111.226	66.282	397.798
-67.156	61.132	397.957	111.252	66.274	397.809
-67.296	61.147	397.950	111.276	66.277	397.796
-67.410	61.143	397.951	111.302	66.276	397.808
-67.516	61.151	397.962	111.318	66.270	397.807
-67.630	61.139	397.963	111.342	66.273	397.793
-67.752	61.142	397.952	111.366	66.272	397.805
-67.874	61.138	397.942	111.383	66.273	397.804
-68.007	61.142	397.922	111.417	66.274	397.803
-68.146	61.150	397.915	111.449	66.275	397.801
-68.261	61.152	397.916	111.480	66.284	397.800
-68.384	61.152	397.931	111.497	66.291	397.799
-68.495	61.145	397.957	111.530	66.292	397.798
-68.616	61.141	397.947	111.555	66.288	397.785
-68.729	61.129	397.947	111.587	66.303	397.783
-68.851	61.125	397.937	111.620	66.297	397.782
-68.984	61.129	397.917	111.653	66.299	397.781
-69.108	61.132	397.907	111.669	66.306	397.780
-69.230	61.135	397.897	111.702	66.308	397.779
-69.336	61.143	397.909	111.734	66.309	397.777
-69.449	61.135	397.934	111.767	66.317	397.776
-69.568	61.114	397.949	111.792	66.317	397.787
-69.699	61.104	397.929	111.824	66.321	397.761
-69.822	61.114	397.919	111.857	66.329	397.760
-69.954	61.111	397.899	111.880	66.335	397.771
-70.070	61.113	397.900	111.905	66.331	397.758
-70.183	61.115	397.901	111.937	66.339	397.756
-70.290	61.116	397.912	111.960	66.346	397.767
-70.402	61.098	397.913	111.994	66.340	397.766
-70.524	61.087	397.904	112.027	66.348	397.764
-70.638	61.061	397.905	112.041	66.349	397.763
-70.775	61.077	397.899	112.074	66.357	397.762
-70.901	61.066	397.890	112.098	66.356	397.773
-71.022	61.059	397.905	112.131	66.365	397.772
-71.119	61.049	397.902	112.148	66.365	397.771
-71.235	61.051	397.903	112.182	66.366	397.770
-71.347	61.032	397.904	112.206	66.366	397.781
-71.469	61.021	397.895	112.239	66.374	397.780
-71.591	61.024	397.885	112.254	66.382	397.779
-71.716	61.041	397.876	112.288	66.383	397.778
-71.846	61.035	397.881	112.321	66.384	397.777
-71.960	61.030	397.882	112.346	66.391	397.788
-72.072	61.022	397.908	112.370	66.390	397.799
-72.177	61.009	397.919	112.403	66.398	397.798
-72.298	61.005	397.910	112.419	66.399	397.797
-72.420	60.994	397.901	112.452	66.407	397.796
-72.544	61.004	397.891	112.477	66.413	397.807
-72.677	61.008	397.871	112.510	66.421	397.806
-72.790	61.010	397.872	112.541	66.430	397.804
-72.897	61.011	397.884	112.575	66.431	397.803
-73.001	60.998	397.896	112.599	66.444	397.814
-73.114	60.986	397.897	112.632	66.445	397.813
-73.227	60.975	397.898	112.664	66.447	397.812
-73.350	60.971	397.889	112.697	66.455	397.810
-73.483	60.974	397.869	112.721	66.457	397.797
-73.606	60.970	397.860	112.762	66.457	397.807
-73.727	60.970	397.876	112.786	66.474	397.794
-73.832	60.971	397.887	112.818	66.475	397.793
-73.944	60.966	397.889	112.850	66.476	397.791
-74.050	60.956	397.876	112.884	66.491	397.790
-74.179	60.944	397.881	112.915	66.492	397.788
-74.292	60.932	397.882	112.939	66.495	397.775
-74.432	60.940	397.877	112.973	66.482	397.774
-74.547	60.942	397.878	112.990	66.504	397.774
-74.661	60.937	397.880	113.023	66.491	397.772
-74.774	60.932	397.881	113.055	66.493	397.771
