NO_OF_FRAMES	2543
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:28:38.826	122400.21034650
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.629	81.178	401.334	-471.546	48.902	397.788
601.628	81.178	401.332	-471.561	48.920	397.798
601.629	81.171	401.333	-471.559	48.906	397.797
601.629	81.171	401.333	-471.556	48.923	397.778
601.629	81.171	401.333	-471.555	48.916	397.778
601.629	81.171	401.333	-471.565	48.923	397.770
601.630	81.171	401.336	-471.568	48.907	397.789
601.630	81.164	401.335	-471.554	48.909	397.777
601.630	81.171	401.336	-471.558	48.893	397.798
601.635	81.176	401.350	-471.553	48.896	397.776
601.630	81.171	401.336	-471.546	48.879	397.804
601.631	81.170	401.338	-471.542	48.889	397.784
601.631	81.170	401.338	-471.542	48.875	397.785
601.632	81.157	401.338	-471.532	48.875	397.793
601.636	81.162	401.353	-471.531	48.868	397.793
601.637	81.168	401.354	-471.530	48.862	397.792
601.631	81.164	401.337	-471.530	48.862	397.792
601.631	81.170	401.338	-471.530	48.848	397.793
601.637	81.168	401.354	-471.533	48.852	397.810
601.637	81.168	401.354	-471.521	48.848	397.801
601.636	81.162	401.353	-471.533	48.846	397.811
601.636	81.175	401.352	-471.530	48.848	397.793
601.636	81.175	401.352	-471.532	48.839	397.811
601.636	81.175	401.352	-471.520	48.834	397.802
601.641	81.173	401.368	-471.533	48.852	397.810
601.636	81.175	401.352	-471.528	48.835	397.792
601.637	81.168	401.354	-471.530	48.848	397.793
601.637	81.175	401.354	-471.537	48.842	397.783
601.637	81.168	401.354	-471.529	48.842	397.792
601.637	81.168	401.354	-471.528	48.835	397.792
601.637	81.168	401.354	-471.528	48.835	397.792
601.631	81.170	401.338	-471.528	48.835	397.792
601.631	81.170	401.338	-471.532	48.832	397.810
601.637	81.161	401.355	-471.538	48.836	397.784
601.632	81.157	401.338	-471.528	48.835	397.792
601.632	81.157	401.338	-471.528	48.835	397.792
601.631	81.164	401.337	-471.528	48.828	397.793
601.632	81.150	401.337	-471.528	48.828	397.793
601.623	81.143	401.345	-471.528	48.828	397.793
601.622	81.156	401.345	-471.529	48.835	397.793
601.636	81.149	401.351	-471.530	48.828	397.794
601.630	81.158	401.334	-471.530	48.828	397.794
601.630	81.144	401.334	-471.530	48.821	397.795
601.630	81.144	401.334	-471.530	48.821	397.795
601.635	81.149	401.349	-471.531	48.828	397.796
601.630	81.151	401.333	-471.530	48.835	397.795
601.629	81.145	401.332	-471.530	48.821	397.795
601.634	81.143	401.348	-471.531	48.821	397.797
601.629	81.145	401.332	-471.530	48.835	397.795
601.634	81.143	401.348	-471.533	48.841	397.797
601.625	81.141	401.357	-471.542	48.848	397.787
601.629	81.145	401.332	-471.532	48.827	397.797
601.634	81.143	401.348	-471.532	48.834	397.796
601.625	81.140	401.318	-471.542	48.841	397.788
601.629	81.145	401.332	-471.542	48.841	397.788
601.635	81.136	401.349	-471.541	48.855	397.786
601.630	81.138	401.334	-471.541	48.842	397.787
601.630	81.138	401.334	-471.541	48.842	397.787
601.631	81.131	401.335	-471.531	48.841	397.795
601.631	81.131	401.335	-471.531	48.828	397.796
601.631	81.131	401.335	-471.539	48.828	397.786
601.635	81.136	401.349	-471.531	48.841	397.795
601.636	81.129	401.351	-471.530	48.835	397.795
601.636	81.129	401.351	-471.530	48.835	397.795
601.636	81.129	401.351	-471.544	48.832	397.806
601.635	81.136	401.349	-471.531	48.828	397.796
601.635	81.136	401.349	-471.524	48.831	397.822
601.635	81.136	401.349	-471.530	48.841	397.794
601.636	81.129	401.351	-471.528	48.837	397.778
601.636	81.122	401.350	-471.520	48.821	397.804
601.640	81.134	401.365	-471.534	48.818	397.815
601.640	81.127	401.365	-471.521	48.814	397.805
601.640	81.127	401.365	-471.520	48.821	397.804
601.640	81.127	401.365	-471.520	48.827	397.803
601.640	81.127	401.365	-471.519	48.821	397.802
601.640	81.127	401.365	-471.520	48.814	397.803
601.640	81.121	401.364	-471.520	48.814	397.803
601.636	81.122	401.350	-471.520	48.814	397.803
601.641	81.120	401.366	-471.520	48.814	397.803
601.635	81.129	401.349	-471.519	48.807	397.803
601.641	81.120	401.366	-471.528	48.801	397.796
601.637	81.115	401.351	-471.516	48.823	397.784
601.636	81.122	401.350	-471.529	48.814	397.795
601.635	81.129	401.349	-471.516	48.823	397.784
601.645	81.130	401.342	-471.520	48.821	397.804
601.631	81.124	401.334	-471.527	48.817	397.778
601.632	81.117	401.335	-471.530	48.828	397.794
601.636	81.129	401.351	-471.530	48.821	397.795
601.631	81.131	401.335	-471.529	48.835	397.793
601.636	81.129	401.351	-471.531	48.828	397.796
601.630	81.138	401.334	-471.531	48.828	397.796
601.630	81.138	401.334	-471.528	48.851	397.776
601.639	81.145	401.325	-471.529	48.844	397.778
601.639	81.145	401.325	-471.538	48.851	397.769
601.630	81.144	401.334	-471.529	48.857	397.776
601.639	81.145	401.325	-471.533	48.841	397.797
601.635	81.154	401.310	-471.528	48.851	397.776
601.630	81.151	401.333	-471.519	48.836	397.786
601.639	81.159	401.325	-471.519	48.864	397.783
601.641	81.145	401.328	-471.518	48.857	397.783
601.640	81.159	401.327	-471.506	48.859	397.774
601.630	81.164	401.335	-471.509	48.863	397.792
601.639	81.172	401.327	-471.509	48.850	397.792
601.644	81.170	401.343	-471.506	48.872	397.772
601.645	81.176	401.343	-471.510	48.876	397.791
601.644	81.170	401.343	-471.500	48.869	397.799
601.646	81.170	401.345	-471.499	48.876	397.798
