NO_OF_FRAMES	1756
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:30:20.760	122502.14475260
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-286.325	53.919	397.578	398.392	74.790	399.553
-285.164	53.948	397.590	397.102	74.731	399.562
-284.003	53.991	397.603	395.803	74.680	399.558
-282.866	54.024	397.575	394.539	74.638	399.540
-281.685	54.070	397.568	393.236	74.534	399.535
-280.553	54.120	397.558	392.013	74.482	399.492
-279.385	54.158	397.560	390.702	74.399	399.529
-278.256	54.225	397.526	389.432	74.367	399.480
-277.084	54.258	397.557	388.139	74.306	399.500
-275.965	54.327	397.558	386.880	74.285	399.481
-274.798	54.372	397.607	385.594	74.256	399.468
-273.660	54.432	397.630	384.316	74.160	399.444
-272.500	54.483	397.630	383.064	74.126	399.418
-271.347	54.563	397.606	381.758	74.072	399.429
-270.200	54.623	397.574	380.490	74.065	399.404
-269.044	54.690	397.553	379.202	74.010	399.424
-267.906	54.759	397.555	377.934	73.995	399.403
-266.742	54.819	397.587	376.674	73.972	399.398
-265.625	54.876	397.575	375.382	73.934	399.395
-264.454	54.939	397.634	374.118	73.886	399.364
-263.320	55.010	397.616	372.845	73.827	399.370
-262.132	55.067	397.630	371.573	73.818	399.354
-261.000	55.138	397.616	370.285	73.798	399.364
-259.830	55.188	397.614	369.006	73.776	399.338
-258.679	55.288	397.593	367.736	73.759	399.329
-257.543	55.351	397.582	366.471	73.727	399.335
-256.384	55.404	397.616	365.192	73.724	399.315
-255.263	55.459	397.615	363.923	73.705	399.322
-254.095	55.537	397.661	362.662	73.647	399.317
-252.967	55.607	397.644	361.387	73.622	399.315
-251.794	55.657	397.652	360.120	73.612	399.302
-250.663	55.749	397.622	358.846	73.600	399.304
-249.493	55.801	397.606	357.574	73.567	399.308
-248.340	55.894	397.639	356.291	73.566	399.273
-247.226	55.955	397.636	355.000	73.567	399.276
-246.069	56.002	397.657	353.748	73.579	399.251
-244.955	56.062	397.657	352.465	73.574	399.246
-243.778	56.110	397.673	351.196	73.559	399.220
-242.637	56.197	397.636	349.921	73.504	399.181
-241.477	56.233	397.636	348.628	73.476	399.191
-240.338	56.287	397.644	347.360	73.483	399.146
-239.214	56.363	397.633	346.083	73.468	399.164
-238.051	56.401	397.662	344.802	73.467	399.181
-236.947	56.464	397.636	343.552	73.466	399.145
-235.780	56.494	397.626	342.262	73.470	399.176
-234.663	56.540	397.638	341.013	73.475	399.145
-233.545	56.568	397.624	339.737	73.472	399.122
-232.380	56.585	397.660	338.458	73.452	399.124
-231.282	56.635	397.630	337.209	73.426	399.072
-230.133	56.653	397.649	335.922	73.390	399.097
-229.011	56.689	397.625	334.657	73.376	399.105
-227.910	56.718	397.599	333.413	73.375	399.071
-226.758	56.715	397.621	332.110	73.338	399.090
-225.661	56.752	397.639	330.858	73.338	399.046
-224.537	56.744	397.636	329.596	73.339	399.039
-223.392	56.771	397.637	328.319	73.303	399.056
-222.290	56.792	397.617	327.090	73.317	399.008
-221.171	56.782	397.633	325.825	73.305	399.004
-220.040	56.786	397.645	324.551	73.247	399.037
-218.937	56.786	397.629	323.314	73.207	398.978
-217.801	56.787	397.668	322.050	73.167	398.980
-216.688	56.806	397.664	320.768	73.132	398.979
-215.580	56.806	397.651	319.550	73.116	398.957
-214.449	56.826	397.642	318.288	73.081	398.965
-213.339	56.829	397.656	317.031	73.054	398.962
-212.218	56.824	397.682	315.817	73.059	398.931
-211.094	56.855	397.692	314.566	73.011	398.944
-209.995	56.874	397.675	313.308	72.923	398.943
-208.874	56.869	397.704	312.071	72.871	398.926
-207.762	56.883	397.685	310.816	72.819	398.907
-206.661	56.881	397.671	309.569	72.771	398.904
-205.514	56.862	397.708	308.340	72.741	398.881
-204.400	56.880	397.717	307.103	72.701	398.871
-203.277	56.895	397.686	305.870	72.626	398.873
-202.146	56.909	397.665	304.646	72.580	398.867
-201.034	56.918	397.627	303.411	72.498	398.872
-199.905	56.907	397.651	302.168	72.421	398.889
-198.775	56.895	397.676	300.953	72.382	398.877
-197.667	56.918	397.682	299.730	72.341	398.878
-196.555	56.928	397.689	298.508	72.283	398.856
-195.433	56.964	397.705	297.275	72.210	398.845
-194.326	57.011	397.689	296.042	72.177	398.835
-193.195	56.994	397.694	294.798	72.067	398.836
-192.066	57.016	397.725	293.574	71.988	398.820
-190.982	57.038	397.735	292.345	71.936	398.793
-189.855	57.048	397.744	291.119	71.903	398.779
-188.742	57.068	397.719	289.910	71.837	398.768
-187.636	57.096	397.685	288.683	71.784	398.756
-186.494	57.103	397.667	287.455	71.707	398.769
-185.378	57.134	397.671	286.216	71.635	398.795
-184.267	57.145	397.666	285.008	71.577	398.766
-183.138	57.161	397.682	283.781	71.543	398.762
-182.017	57.195	397.715	282.555	71.489	398.758
-180.941	57.246	397.698	281.329	71.423	398.732
-179.809	57.261	397.717	280.115	71.372	398.697
-178.698	57.319	397.717	278.861	71.281	398.705
-177.598	57.350	397.710	277.624	71.211	398.718
-176.458	57.353	397.717	276.424	71.176	398.665
-175.347	57.387	397.748	275.205	71.128	398.659
-174.231	57.415	397.713	273.962	71.058	398.665
-173.097	57.448	397.699	272.749	71.002	398.675
-171.989	57.501	397.682	271.540	70.985	398.639
-170.883	57.549	397.641	270.309	70.901	398.649
-169.751	57.573	397.645	269.063	70.823	398.659
-168.644	57.610	397.698	267.846	70.776	398.639
-167.551	57.669	397.730	266.647	70.743	398.574
-166.420	57.713	397.737	265.416	70.701	398.566
-165.291	57.756	397.747	264.170	70.650	398.583
-164.192	57.808	397.729	262.950	70.623	398.568
-163.064	57.840	397.716	261.740	70.590	398.544
-161.928	57.885	397.714	260.500	70.509	398.578
-160.836	57.931	397.689	259.266	70.450	398.601
-159.713	57.960	397.695	258.061	70.439	398.569
-158.579	58.020	397.737	256.867	70.399	398.553
-157.474	58.088	397.750	255.628	70.358	398.544
-156.367	58.143	397.764	254.379	70.317	398.573
-155.236	58.205	397.784	253.176	70.299	398.548
-154.124	58.255	397.786	251.962	70.285	398.535
-153.022	58.308	397.754	250.733	70.220	398.547
-151.881	58.328	397.789	249.490	70.163	398.544
-150.761	58.386	397.779	248.293	70.129	398.538
-149.658	58.439	397.750	247.095	70.124	398.507
-148.528	58.491	397.792	245.848	70.081	398.499
-147.417	58.553	397.802	244.608	70.030	398.504
-146.313	58.610	397.802	243.395	70.018	398.478
-145.194	58.658	397.813	242.180	70.002	398.477
-144.083	58.733	397.826	240.957	69.971	398.489
-142.979	58.778	397.805	239.700	69.942	398.474
-141.866	58.816	397.795	238.491	69.893	398.465
-140.726	58.860	397.791	237.283	69.885	398.458
-139.597	58.939	397.778	236.067	69.871	398.440
-138.498	58.994	397.777	234.824	69.842	398.431
-137.372	59.044	397.781	233.616	69.833	398.429
-136.252	59.106	397.788	232.385	69.804	398.415
-135.161	59.166	397.805	231.155	69.796	398.402
-134.034	59.215	397.813	229.923	69.774	398.391
-132.913	59.284	397.823	228.704	69.755	398.405
-131.817	59.328	397.804	227.495	69.745	398.410
-130.703	59.373	397.781	226.270	69.751	398.391
-129.548	59.421	397.800	225.058	69.707	398.397
-128.458	59.503	397.798	223.842	69.673	398.369
-127.353	59.549	397.769	222.617	69.654	398.330
-126.217	59.582	397.797	221.378	69.631	398.317
-125.101	59.627	397.830	220.152	69.613	398.330
-124.018	59.695	397.824	218.923	69.604	398.318
-122.908	59.737	397.824	217.721	69.607	398.323
-121.775	59.779	397.832	216.495	69.605	398.316
-120.660	59.836	397.820	215.271	69.578	398.336
-119.568	59.875	397.778	214.045	69.568	398.332
-118.438	59.900	397.804	212.822	69.550	398.281
-117.313	59.949	397.806	211.605	69.503	398.244
-116.213	59.991	397.804	210.386	69.494	398.232
-115.110	60.009	397.828	209.164	69.465	398.270
-114.006	60.033	397.853	207.945	69.456	398.261
-112.905	60.088	397.854	206.752	69.431	398.268
-111.813	60.132	397.821	205.544	69.423	398.252
-110.700	60.140	397.810	204.311	69.391	398.248
-109.564	60.167	397.832	203.077	69.367	398.245
-108.442	60.208	397.833	201.860	69.359	398.220
-107.358	60.263	397.819	200.667	69.360	398.186
-106.268	60.275	397.832	199.463	69.356	398.188
-105.165	60.300	397.842	198.276	69.290	398.193
-104.071	60.334	397.842	197.066	69.243	398.211
-102.983	60.341	397.834	195.856	69.196	398.230
-101.870	60.355	397.833	194.656	69.183	398.190
-100.752	60.352	397.858	193.448	69.161	398.165
-99.651	60.400	397.848	192.230	69.145	398.152
-98.563	60.440	397.844	191.027	69.105	398.165
-97.471	60.443	397.866	189.817	69.070	398.192
-96.374	60.458	397.850	188.640	69.046	398.197
-95.283	60.481	397.874	187.474	69.005	398.168
-94.194	60.493	397.875	186.287	68.930	398.138
-93.088	60.506	397.873	185.095	68.866	398.123
-91.974	60.512	397.883	183.886	68.812	398.133
-90.887	60.537	397.888	182.675	68.765	398.144
-89.808	60.546	397.858	181.481	68.721	398.133
-88.719	60.553	397.840	180.304	68.691	398.123
-87.610	60.549	397.869	179.137	68.663	398.104
-86.512	60.552	397.889	177.968	68.593	398.086
-85.433	60.577	397.889	176.790	68.505	398.104
-84.343	60.588	397.900	175.595	68.430	398.124
-83.254	60.608	397.888	174.401	68.371	398.121
-82.152	60.631	397.912	173.223	68.315	398.096
-81.063	60.671	397.901	172.054	68.285	398.084
-79.976	60.701	397.867	170.886	68.262	398.075
-78.876	60.699	397.870	169.725	68.213	398.054
-77.765	60.693	397.910	168.544	68.116	398.032
-76.671	60.718	397.916	167.351	68.035	398.039
-75.592	60.745	397.901	166.149	67.976	398.034
-74.513	60.761	397.863	164.979	67.924	398.030
-73.395	60.752	397.868	163.810	67.879	398.029
-72.296	60.776	397.878	162.641	67.847	398.029
-71.198	60.794	397.889	161.480	67.803	398.018
-70.112	60.829	397.866	160.318	67.739	398.007
-69.027	60.844	397.883	159.139	67.653	397.998
-67.915	60.874	397.908	157.946	67.587	397.991
-66.824	60.905	397.913	156.768	67.522	397.986
-65.738	60.934	397.933	155.599	67.478	397.970
-64.672	60.951	397.934	154.430	67.447	397.955
-63.569	60.956	397.928	153.269	67.402	397.953
-62.455	60.973	397.946	152.106	67.354	397.977
-61.359	61.012	397.942	150.934	67.282	397.965
-60.271	61.039	397.930	149.762	67.224	397.955
-59.174	61.067	397.904	148.577	67.164	397.947
-58.072	61.064	397.905	147.390	67.119	397.940
-56.964	61.088	397.918	146.213	67.074	397.923
-55.858	61.128	397.906	145.050	67.051	397.906
-54.780	61.177	397.927	143.895	67.023	397.928
-53.704	61.211	397.950	142.724	66.977	397.926
-52.610	61.247	397.970	141.562	66.923	397.938
-51.519	61.283	397.991	140.373	66.855	397.939
-50.418	61.299	398.000	139.193	66.810	397.929
-49.320	61.319	397.986	138.014	66.778	397.921
-48.220	61.338	397.972	136.827	66.740	397.903
-47.105	61.365	397.956	135.666	66.708	397.898
-45.998	61.397	397.956	134.503	66.682	397.893
-44.893	61.449	397.956	133.347	66.663	397.902
-43.809	61.501	397.950	132.169	66.616	397.902
-42.718	61.552	397.956	130.990	66.575	397.902
-41.637	61.584	397.991	129.802	66.539	397.867
-40.559	61.620	398.003	128.637	66.499	397.869
-39.468	61.663	398.013	127.455	66.479	397.873
-38.368	61.701	398.010	126.292	66.452	397.878
-37.266	61.719	398.008	125.130	66.427	397.861
-36.157	61.742	398.018	123.967	66.410	397.845
-35.062	61.803	397.994	122.803	66.399	397.829
-33.971	61.876	397.984	121.632	66.372	397.828
-32.889	61.943	397.965	120.460	66.342	397.804
-31.803	61.992	397.972	119.278	66.327	397.817
-30.698	62.019	398.002	118.105	66.313	397.820
-29.603	62.075	398.022	116.933	66.279	397.824
-28.506	62.121	398.005	115.752	66.246	397.818
-27.425	62.166	397.992	114.571	66.233	397.812
-26.330	62.194	398.017	113.400	66.214	397.797
-25.231	62.223	398.028	112.244	66.210	397.781
-24.128	62.259	398.040	111.072	66.212	397.768
-23.575	62.332	398.015	110.460	66.182	397.782
-23.531	62.327	398.069	110.481	66.225	397.768
-23.582	62.344	398.190	110.547	66.242	397.765
-23.751	62.403	398.331	110.606	66.202	397.824
-23.960	62.418	398.417	110.640	66.199	397.921
-24.155	62.409	398.428	110.606	66.213	398.019
-24.342	62.439	398.399	110.556	66.233	398.070
-24.526	62.464	398.357	110.530	66.262	398.107
-24.737	62.492	398.282	110.528	66.296	398.107
-24.900	62.461	398.262	110.560	66.307	398.081
-25.067	62.472	398.168	110.610	66.308	398.030
-25.207	62.444	398.131	110.710	66.300	397.953
-25.348	62.463	398.094	110.815	66.308	397.863
-25.475	62.483	398.054	110.923	66.295	397.774
-25.573	62.483	398.023	111.004	66.287	397.746
-25.679	62.481	398.005	111.070	66.286	397.719
-25.783	62.424	397.987	111.103	66.291	397.742
-25.912	62.433	397.986	111.143	66.302	397.777
-26.041	62.393	397.986	111.177	66.328	397.800
-26.185	62.398	398.012	111.209	66.347	397.823
-26.318	62.393	398.011	111.242	66.368	397.821
-26.448	62.378	398.035	111.275	66.380	397.845
-26.571	62.365	398.044	111.290	66.402	397.843
-26.684	62.347	398.041	111.322	66.417	397.842
-26.805	62.324	398.026	111.338	66.424	397.841
-26.927	62.307	398.011	111.371	66.428	397.815
-27.050	62.310	397.996	111.379	66.437	397.803
-27.173	62.294	397.982	111.404	66.432	397.790
-27.303	62.295	397.981	111.429	66.435	397.777
-27.417	62.281	398.002	111.462	66.429	397.775
-27.544	62.260	398.026	111.470	66.442	397.787
-27.665	62.247	398.036	111.503	66.436	397.786
-27.784	62.220	398.046	111.528	66.443	397.797
-27.908	62.217	398.031	111.561	66.430	397.796
-28.023	62.209	398.003	111.602	66.431	397.806
-28.146	62.210	398.013	111.626	66.433	397.793
-28.270	62.206	397.998	111.659	66.434	397.792
-28.385	62.202	397.994	111.692	66.429	397.791
-28.495	62.188	398.015	111.724	66.430	397.789
-28.632	62.174	398.028	111.749	66.432	397.776
-28.764	62.162	398.028	111.781	66.434	397.774
-28.893	62.150	398.027	111.812	66.442	397.773
-29.024	62.152	398.026	111.829	66.443	397.772
-29.149	62.163	398.012	111.853	66.445	397.759
-29.264	62.158	398.008	111.885	66.440	397.757
-29.379	62.154	398.004	111.901	66.440	397.756
-29.494	62.150	398.000	111.917	66.441	397.756
-29.614	62.144	398.011	111.934	66.428	397.755
-29.747	62.139	398.010	111.965	66.436	397.753
-29.886	62.145	398.023	111.981	66.437	397.753
-30.016	62.140	398.022	112.005	66.433	397.739
-30.149	62.149	398.022	112.015	66.418	397.752
-30.264	62.151	398.018	112.039	66.427	397.738
-30.369	62.153	398.025	112.055	66.414	397.738
-30.475	62.137	398.008	112.080	66.413	397.749
-30.588	62.133	398.004	112.095	66.407	397.748
-30.719	62.141	398.004	112.113	66.401	397.748
-30.835	62.151	398.000	112.137	66.401	397.759
-30.967	62.146	398.000	112.156	66.388	397.759
-31.090	62.153	398.010	112.187	66.382	397.757
-31.218	62.138	398.034	112.213	66.375	397.768
-31.323	62.126	398.042	112.229	66.369	397.768
-31.436	62.122	398.038	112.254	66.361	397.779
-31.551	62.118	398.035	112.270	66.362	397.778
-31.665	62.127	398.031	112.294	66.355	397.789
-31.796	62.132	398.006	112.312	66.348	397.789
-31.913	62.142	398.002	112.337	66.341	397.800
-32.036	62.149	398.013	112.361	66.343	397.787
-32.148	62.142	398.034	112.386	66.350	397.798
-32.276	62.127	398.058	112.403	66.337	397.798
-32.396	62.121	398.069	112.435	66.338	397.797
-32.519	62.111	398.055	112.453	66.332	397.796
-32.635	62.127	398.051	112.477	66.325	397.807
-32.759	62.137	398.037	112.502	66.317	397.819
-32.876	62.156	398.009	112.527	66.326	397.805
-32.982	62.151	398.016	112.552	66.319	397.817
-33.102	62.145	398.027	112.578	66.315	397.804
-33.214	62.138	398.048	112.603	66.307	397.815
-33.343	62.126	398.048	112.636	66.309	397.814
-33.467	62.126	398.059	112.654	66.309	397.814
-33.596	62.114	398.059	112.686	66.310	397.812
-33.721	62.132	398.044	112.711	66.320	397.799
-33.845	62.142	398.030	112.735	66.312	397.810
-33.952	62.151	398.038	112.759	66.322	397.797
-34.073	62.154	398.023	112.784	66.324	397.784
-34.182	62.159	398.006	112.808	66.324	397.795
-34.298	62.161	398.003	112.831	66.333	397.782
-34.428	62.163	398.003	112.855	66.326	397.793
-34.569	62.179	397.992	112.880	66.335	397.779
-34.692	62.166	398.003	112.912	66.336	397.778
-34.815	62.180	398.013	112.937	66.346	397.765
-34.930	62.176	398.010	112.961	66.338	397.776
-35.035	62.171	398.018	112.986	66.347	397.763
-35.156	62.168	398.004	113.017	66.356	397.761
-35.264	62.165	397.987	113.034	66.349	397.761
-35.395	62.177	397.962	113.058	66.363	397.772
-35.511	62.179	397.959	113.083	66.358	397.759
-35.627	62.195	397.956	113.115	66.366	397.757
-35.751	62.196	397.967	113.131	66.374	397.757
-35.871	62.183	397.978	113.157	66.373	397.768
-35.991	62.170	397.989	113.174	66.374	397.768
-36.104	62.163	398.011	113.199	66.380	397.779
-36.219	62.161	397.983	113.223	66.369	397.766
-36.342	62.158	397.969	113.248	66.375	397.777
-36.451	62.183	397.952	113.265	66.383	397.777
-36.565	62.186	397.949	113.289	66.396	397.788
-36.681	62.188	397.946	113.314	66.392	397.775
-36.794	62.184	397.943	113.338	66.405	397.786
-36.906	62.170	397.965	113.355	66.399	397.785
-37.026	62.150	397.977	113.387	66.411	397.808
-37.158	62.145	397.977	113.414	66.410	397.820
-37.274	62.147	397.974	113.437	66.426	397.806
-37.390	62.170	397.971	113.462	66.433	397.818
-37.497	62.168	397.954	113.488	66.446	397.829
-37.602	62.163	397.962	113.511	66.455	397.816
-37.708	62.153	397.946	113.536	66.468	397.827
-37.810	62.134	397.954	113.560	66.481	397.838
-37.932	62.135	397.965	113.592	66.496	397.837
-38.045	62.124	397.962	113.618	66.496	397.848
-38.177	62.112	397.963	113.651	66.507	397.823
-38.299	62.126	397.974	113.675	66.520	397.834
-38.406	62.107	397.982	113.708	66.528	397.832
-38.519	62.096	397.980	113.740	66.529	397.831
-38.624	62.090	397.988	113.764	66.545	397.818
-38.731	62.074	397.972	113.789	66.552	397.829
-38.827	62.064	397.966	113.822	66.560	397.828
-38.942	62.053	397.963	113.853	66.568	397.826
-39.056	62.052	397.936	113.877	66.571	397.813
-39.180	62.052	397.947	113.909	66.572	397.812
-39.286	62.047	397.956	113.926	66.579	397.811
-39.408	62.041	397.967	113.958	66.588	397.809
-39.520	62.020	397.989	113.982	66.597	397.796
-39.633	62.002	397.987	114.015	66.598	397.795
-39.738	61.990	397.995	114.047	66.599	397.794
-39.843	61.987	397.979	114.062	66.607	397.793
-39.958	61.983	397.976	114.095	66.608	397.791
-40.065	61.987	397.960	114.118	66.624	397.778
-40.173	61.999	397.943	114.143	66.610	397.789
-40.288	61.994	397.941	114.166	66.620	397.776
-40.394	61.989	397.949	114.191	66.619	397.787
-40.514	61.969	397.961	114.223	66.614	397.785
-40.624	61.941	397.983	114.239	66.621	397.785
-40.745	61.935	397.995	114.272	66.609	397.784
-40.852	61.923	398.003	114.289	66.609	397.783
-40.968	61.928	397.976	114.314	66.595	397.794
-41.076	61.939	397.960	114.338	66.598	397.781
-41.182	61.934	397.968	114.363	66.583	397.792
-41.287	61.915	397.977	114.388	66.579	397.780
-41.393	61.913	397.960	114.406	66.570	397.804
-41.506	61.888	397.958	114.439	66.557	397.802
-41.609	61.876	397.967	114.456	66.551	397.802
-41.716	61.877	397.975	114.498	66.544	397.813
-41.846	61.865	397.976	114.521	66.537	397.824
-41.968	61.859	397.988	114.547	66.530	397.835
-42.074	61.853	397.997	114.571	66.532	397.822
-42.179	61.855	398.005	114.597	66.525	397.834
-42.285	61.846	397.989	114.629	66.519	397.832
-42.384	61.849	397.983	114.662	66.514	397.831
-42.488	61.844	397.992	114.685	66.520	397.842
-42.594	61.834	397.976	114.719	66.515	397.841
-42.699	61.829	397.984	114.753	66.509	397.840
-42.815	61.838	397.982	114.784	66.504	397.839
-42.928	61.834	397.980	114.809	66.503	397.850
-43.034	61.833	398.013	114.850	66.499	397.836
-43.155	61.819	398.025	114.876	66.492	397.848
-43.253	61.823	398.020	114.908	66.493	397.846
-43.365	61.805	398.018	114.934	66.489	397.834
-43.470	61.793	398.026	114.965	66.497	397.832
-43.577	61.797	398.010	114.998	66.485	397.831
-43.693	61.802	397.983	115.023	66.494	397.818
-43.793	61.820	397.978	115.057	66.475	397.817
-43.907	61.808	397.976	115.081	66.474	397.828
-44.012	61.810	397.984	115.107	66.470	397.815
-44.134	61.803	397.996	115.139	66.471	397.814
-44.239	61.791	398.005	115.164	66.460	397.801
-44.357	61.764	398.017	115.198	66.461	397.800
-44.463	61.759	398.026	115.222	66.454	397.811
-44.572	61.763	398.010	115.247	66.449	397.798
-44.687	61.779	398.008	115.281	66.450	397.797
-44.794	61.777	397.992	115.303	66.443	397.808
-44.893	61.774	397.987	115.329	66.446	397.795
-45.001	61.785	397.971	115.362	66.447	397.794
-45.113	61.767	397.969	115.378	66.434	397.793
-45.211	61.770	397.964	115.411	66.442	397.792
-45.333	61.750	397.976	115.444	66.440	397.815
-45.453	61.757	397.988	115.468	66.443	397.802
-45.562	61.755	397.972	115.494	66.435	397.814
-45.669	61.763	397.981	115.527	66.443	397.812
-45.774	61.765	397.990	115.551	66.443	397.824
-45.874	61.768	397.984	115.575	66.445	397.811
-45.979	61.772	397.968	115.610	66.444	397.834
-46.085	61.770	397.953	115.642	66.445	397.833
-46.182	61.767	397.947	115.675	66.453	397.832
-46.297	61.776	397.946	115.700	66.446	397.843
-46.401	61.770	397.954	115.733	66.454	397.842
-46.517	61.773	397.953	115.766	66.455	397.841
-46.630	61.772	397.976	115.799	66.450	397.840
-46.744	61.768	397.974	115.824	66.472	397.827
-46.858	61.756	397.972	115.864	66.473	397.837
-46.956	61.760	397.967	115.889	66.482	397.824
-47.069	61.755	397.965	115.920	66.483	397.822
-47.162	61.754	397.946	115.953	66.498	397.821
-47.276	61.777	397.944	115.994	66.501	397.808
-47.375	61.767	397.940	116.027	66.509	397.806
-47.491	61.796	397.937	116.058	66.518	397.805
-47.581	61.785	397.943	116.091	66.526	397.804
-47.701	61.779	397.956	116.123	66.527	397.802
-47.808	61.780	397.965	116.156	66.535	397.801
-47.922	61.769	397.963	116.180	66.537	397.788
-48.025	61.770	397.972	116.212	66.552	397.787
-48.124	61.774	397.967	116.245	66.561	397.785
-48.238	61.769	397.966	116.278	66.562	397.784
-48.337	61.779	397.961	116.311	66.570	397.783
-48.436	61.783	397.956	116.335	66.569	397.794
-48.534	61.786	397.951	116.368	66.577	397.793
-48.647	61.782	397.949	116.401	66.586	397.792
-48.753	61.772	397.934	116.433	66.587	397.791
-48.857	61.767	397.943	116.458	66.593	397.802
-48.970	61.766	397.966	116.491	66.594	397.801
-49.084	61.762	397.965	116.524	66.603	397.800
-49.189	61.763	397.974	116.549	66.609	397.811
-49.291	61.767	397.969	116.582	66.603	397.810
-49.390	61.763	397.964	116.615	66.605	397.809
-49.493	61.765	397.973	116.648	66.610	397.832
-49.601	61.762	397.958	116.679	66.618	397.831
-49.698	61.759	397.953	116.712	66.626	397.830
-49.795	61.748	397.949	116.735	66.632	397.841
-49.902	61.753	397.933	116.768	66.634	397.839
-50.009	61.734	397.943	116.799	66.642	397.838
-50.117	61.742	397.952	116.831	66.643	397.836
-50.232	61.737	397.951	116.871	66.657	397.847
-50.339	61.739	397.960	116.896	66.660	397.834
-50.444	61.733	397.969	116.926	66.675	397.832
-50.543	61.730	397.965	116.968	66.678	397.819
-50.649	61.727	397.949	116.999	66.686	397.817
-50.749	61.731	397.945	117.031	66.680	397.816
-50.854	61.728	397.929	117.064	66.688	397.814
-50.946	61.720	397.911	117.095	66.697	397.813
-51.046	61.730	397.906	117.128	66.698	397.812
-51.151	61.732	397.915	117.152	66.700	397.799
-51.250	61.728	397.911	117.192	66.703	397.785
-51.354	61.716	397.920	117.210	66.704	397.785
-51.459	61.703	397.930	117.259	66.692	397.783
-51.564	61.691	397.940	117.276	66.700	397.782
-51.660	61.681	397.935	117.318	66.696	397.769
-51.765	61.675	397.945	117.344	66.682	397.781
-51.862	61.672	397.940	117.377	66.683	397.780
-51.960	61.661	397.936	117.410	66.677	397.779
-52.049	61.664	397.942	117.444	66.672	397.778
-52.147	61.667	397.937	117.476	66.673	397.776
-52.246	61.664	397.933	117.510	66.664	397.800
-52.342	61.653	397.928	117.542	66.659	397.799
-52.438	61.640	397.949	117.567	66.652	397.810
-52.543	61.624	397.934	117.601	66.646	397.809
-52.639	61.611	397.954	117.642	66.646	397.820
-52.744	61.612	397.964	117.667	66.632	397.831
-52.851	61.600	397.973	117.707	66.632	397.842
-52.949	61.603	397.969	117.740	66.620	397.841
-53.038	61.605	397.975	117.773	66.621	397.840
-53.127	61.587	397.982	117.797	66.620	397.851
-53.217	61.586	397.963	117.829	66.622	397.850
-53.322	61.573	397.973	117.871	66.608	397.861
-53.426	61.564	397.958	117.903	66.616	397.859
-53.517	61.553	397.964	117.936	66.604	397.858
-53.621	61.543	397.949	117.971	66.591	397.858
-53.733	61.529	397.973	118.005	66.586	397.857
-53.832	61.519	397.969	118.046	66.582	397.843
-53.928	61.505	397.990	118.070	66.584	397.830
-54.034	61.500	397.999	118.112	66.578	397.841
-54.121	61.488	398.006	118.138	66.573	397.828
-54.229	61.486	397.991	118.178	66.576	397.815
-54.326	61.478	397.962	118.212	66.571	397.814
-54.423	61.475	397.957	118.235	66.580	397.800
-54.522	61.471	397.953	118.276	66.576	397.787
-54.627	61.469	397.938	118.318	66.569	397.798
-54.718	61.471	397.945	118.351	66.564	397.797
-54.823	61.472	397.954	118.384	66.565	397.796
-54.913	61.468	397.961	118.416	66.566	397.795
-55.019	61.463	397.971	118.457	66.569	397.781
-55.123	61.457	397.981	118.482	66.562	397.793
-55.221	61.447	397.976	118.516	66.556	397.792
-55.318	61.436	397.972	118.549	66.551	397.791
-55.415	61.433	397.968	118.590	66.551	397.801
-55.513	61.422	397.964	118.624	66.552	397.801
-55.612	61.432	397.960	118.656	66.547	397.799
-55.700	61.428	397.966	118.698	66.540	397.810
-55.791	61.433	397.948	118.723	66.533	397.822
-55.879	61.415	397.954	118.765	66.533	397.833
-55.978	61.425	397.950	118.798	66.534	397.832
-56.090	61.407	397.950	118.829	66.542	397.830
-56.179	61.396	397.956	118.871	66.535	397.841
-56.293	61.398	397.956	118.904	66.543	397.840
-56.390	61.387	397.952	118.929	66.550	397.852
-56.488	61.395	397.972	118.970	66.546	397.838
-56.585	61.391	397.968	119.003	66.554	397.837
-56.674	61.387	397.975	119.043	66.568	397.848
-56.764	61.389	397.981	119.077	66.562	397.847
-56.856	61.374	397.963	119.117	66.565	397.833
-56.952	61.391	397.959	119.149	66.580	397.832
-57.050	61.387	397.955	119.190	66.590	397.819
-57.157	61.384	397.940	119.223	66.591	397.817
-57.247	61.387	397.947	119.256	66.599	397.816
-57.352	61.402	397.956	119.303	66.618	397.790
-57.444	61.397	397.963	119.337	66.609	397.814
-57.550	61.392	397.973	119.377	66.626	397.800
-57.637	61.401	397.980	119.410	66.634	397.799
-57.728	61.403	397.986	119.451	66.634	397.809
-57.825	61.400	397.982	119.492	66.644	397.796
-57.922	61.410	397.978	119.532	66.644	397.807
-58.021	61.399	397.975	119.565	66.652	397.806
-58.111	61.411	397.956	119.599	66.654	397.805
-58.211	61.422	397.952	119.638	66.668	397.815
-58.309	61.418	397.948	119.671	66.662	397.814
-58.398	61.420	397.955	119.712	66.662	397.825
-58.496	61.428	397.976	119.752	66.662	397.836
-58.596	61.431	397.972	119.783	66.684	397.834
