NO_OF_FRAMES	2423
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:21:32.025	121973.41076470
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.662	81.109	401.353	-481.014	48.532	397.757
601.647	81.110	401.344	-481.031	48.570	397.769
601.646	81.123	401.343	-481.032	48.577	397.769
601.646	81.123	401.343	-481.033	48.583	397.770
601.637	81.122	401.352	-481.033	48.603	397.768
601.636	81.135	401.352	-481.026	48.616	397.777
601.636	81.135	401.352	-481.015	48.631	397.768
601.641	81.147	401.367	-481.018	48.642	397.786
601.636	81.155	401.352	-481.020	48.662	397.786
601.635	81.162	401.351	-481.022	48.676	397.787
601.634	81.169	401.349	-481.019	48.685	397.768
601.634	81.169	401.349	-481.010	48.711	397.774
601.635	81.176	401.350	-481.014	48.722	397.792
601.634	81.182	401.349	-481.011	48.731	397.774
601.634	81.189	401.350	-481.012	48.752	397.772
601.634	81.189	401.350	-480.993	48.751	397.789
601.627	81.205	401.331	-481.010	48.774	397.753
601.624	81.201	401.358	-481.004	48.758	397.782
601.618	81.223	401.341	-481.002	48.794	397.761
601.613	81.218	401.326	-481.005	48.791	397.780
601.618	81.223	401.341	-481.002	48.807	397.761
601.617	81.237	401.340	-481.003	48.794	397.763
601.612	81.239	401.324	-480.999	48.803	397.743
601.617	81.243	401.341	-481.003	48.821	397.760
601.611	81.252	401.324	-481.004	48.821	397.762
601.611	81.266	401.323	-481.004	48.821	397.762
601.611	81.266	401.323	-481.004	48.834	397.759
601.611	81.272	401.324	-481.001	48.823	397.743
601.610	81.279	401.323	-481.001	48.830	397.742
601.610	81.285	401.324	-481.001	48.830	397.742
601.610	81.285	401.324	-480.994	48.827	397.769
601.610	81.285	401.324	-480.991	48.830	397.750
601.610	81.299	401.323	-480.992	48.829	397.752
601.616	81.290	401.341	-480.995	48.834	397.769
601.619	81.307	401.315	-481.001	48.837	397.742
601.615	81.310	401.341	-480.996	48.847	397.769
601.619	81.313	401.316	-480.985	48.847	397.775
601.615	81.310	401.341	-480.984	48.847	397.774
601.624	81.311	401.332	-480.985	48.840	397.775
601.625	81.311	401.334	-480.985	48.833	397.776
601.615	81.316	401.342	-480.974	48.840	397.782
601.630	81.316	401.349	-480.971	48.829	397.765
601.630	81.322	401.350	-480.972	48.849	397.763
601.630	81.322	401.350	-480.974	48.833	397.783
601.630	81.322	401.350	-480.975	48.853	397.781
601.635	81.320	401.366	-480.972	48.849	397.763
601.629	81.329	401.348	-480.963	48.862	397.771
601.630	81.329	401.350	-480.965	48.853	397.789
601.644	81.328	401.357	-480.965	48.860	397.788
601.644	81.328	401.357	-480.962	48.849	397.772
601.644	81.322	401.357	-480.965	48.867	397.787
601.642	81.342	401.355	-480.965	48.860	397.788
601.649	81.326	401.373	-480.966	48.866	397.789
601.643	81.335	401.356	-480.965	48.846	397.790
601.649	81.320	401.373	-480.956	48.852	397.798
601.644	81.315	401.356	-480.954	48.855	397.780
601.653	81.303	401.347	-480.963	48.862	397.771
601.644	81.302	401.356	-480.956	48.852	397.798
601.654	81.296	401.349	-480.962	48.849	397.772
601.654	81.290	401.348	-480.963	48.835	397.774
601.654	81.290	401.348	-480.962	48.842	397.773
601.649	81.285	401.331	-480.962	48.842	397.773
601.656	81.269	401.350	-480.962	48.835	397.772
601.639	81.277	401.339	-480.971	48.829	397.765
601.639	81.271	401.338	-480.970	48.802	397.766
601.650	81.258	401.332	-480.970	48.795	397.767
601.641	81.257	401.341	-480.976	48.792	397.740
601.645	81.247	401.316	-480.978	48.776	397.759
601.636	81.239	401.324	-480.985	48.765	397.735
601.636	81.232	401.324	-480.987	48.763	397.752
