NO_OF_FRAMES	2022
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:22:07.614	122008.99947000
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.622	81.149	401.344	-464.451	49.194	397.675
601.621	81.143	401.343	-464.481	49.189	397.653
601.626	81.141	401.359	-464.467	49.184	397.642
601.622	81.136	401.345	-464.481	49.189	397.653
601.626	81.141	401.359	-464.476	49.185	397.634
601.627	81.128	401.360	-464.466	49.198	397.640
601.627	81.134	401.360	-464.466	49.178	397.642
601.622	81.129	401.344	-464.470	49.168	397.661
601.622	81.129	401.344	-464.459	49.168	397.668
601.627	81.128	401.360	-464.465	49.164	397.642
601.626	81.128	401.358	-464.455	49.157	397.650
601.623	81.123	401.345	-464.464	49.144	397.643
601.628	81.114	401.360	-464.454	49.137	397.650
601.628	81.114	401.360	-464.457	49.141	397.668
601.622	81.110	401.343	-464.453	49.124	397.651
601.624	81.109	401.345	-464.453	49.117	397.652
601.628	81.114	401.360	-464.459	49.106	397.626
601.628	81.108	401.359	-464.459	49.106	397.626
601.624	81.109	401.345	-464.448	49.099	397.634
601.622	81.110	401.343	-464.457	49.086	397.626
601.622	81.110	401.343	-464.453	49.096	397.607
601.622	81.110	401.343	-464.457	49.079	397.627
601.628	81.108	401.359	-464.457	49.073	397.627
601.622	81.110	401.343	-464.454	49.082	397.609
601.623	81.116	401.344	-464.455	49.073	397.625
601.622	81.110	401.343	-464.457	49.073	397.627
601.623	81.116	401.344	-464.455	49.060	397.626
601.617	81.125	401.327	-464.456	49.059	397.627
601.622	81.123	401.343	-464.456	49.066	397.626
601.623	81.116	401.344	-464.455	49.060	397.626
601.622	81.123	401.343	-464.451	49.049	397.608
601.623	81.116	401.344	-464.444	49.046	397.633
601.622	81.123	401.343	-464.441	49.035	397.617
601.622	81.129	401.344	-464.440	49.035	397.615
601.618	81.118	401.328	-464.434	49.032	397.642
601.623	81.123	401.345	-464.433	49.025	397.642
601.623	81.123	401.345	-464.429	49.028	397.623
601.622	81.129	401.344	-464.429	49.001	397.626
601.623	81.123	401.345	-464.420	49.007	397.633
601.621	81.136	401.342	-464.420	49.027	397.632
601.627	81.128	401.360	-464.419	49.014	397.632
601.626	81.134	401.358	-464.420	49.000	397.634
601.618	81.120	401.368	-464.421	49.000	397.636
601.625	81.141	401.357	-464.414	49.004	397.660
601.626	81.134	401.358	-464.410	48.999	397.643
601.626	81.134	401.358	-464.410	49.006	397.642
601.625	81.141	401.357	-464.409	49.015	397.625
601.625	81.141	401.357	-464.411	49.006	397.643
601.625	81.141	401.357	-464.410	48.999	397.643
601.625	81.141	401.357	-464.421	49.007	397.635
601.631	81.132	401.374	-464.401	48.999	397.651
601.625	81.141	401.357	-464.398	48.995	397.634
601.625	81.141	401.357	-464.401	48.999	397.651
601.626	81.134	401.358	-464.401	48.992	397.652
601.626	81.141	401.359	-464.398	49.001	397.632
601.621	81.136	401.342	-464.388	49.001	397.641
601.621	81.143	401.343	-464.397	49.008	397.631
601.620	81.150	401.342	-464.388	49.008	397.640
601.620	81.150	401.342	-464.397	49.022	397.629
601.621	81.143	401.343	-464.388	49.021	397.639
601.621	81.143	401.343	-464.375	49.030	397.628
601.620	81.143	401.341	-464.376	49.016	397.630
601.611	81.149	401.351	-464.380	49.021	397.649
601.621	81.143	401.343	-464.376	49.037	397.629
601.622	81.149	401.344	-464.381	49.034	397.648
601.620	81.150	401.342	-464.368	49.043	397.637
601.620	81.150	401.342	-464.378	49.057	397.628
601.621	81.156	401.343	-464.373	49.060	397.656
601.621	81.156	401.343	-464.370	49.063	397.639
601.617	81.151	401.328	-464.360	49.062	397.645
601.620	81.163	401.342	-464.371	49.083	397.637
601.621	81.156	401.343	-464.361	49.083	397.645
601.621	81.156	401.343	-464.361	49.089	397.644
601.620	81.170	401.342	-464.358	49.099	397.626
601.625	81.161	401.357	-464.359	49.112	397.626
601.620	81.163	401.342	-464.350	49.105	397.635
601.621	81.163	401.344	-464.343	49.095	397.661
601.621	81.156	401.343	-464.340	49.104	397.643
601.621	81.163	401.344	-464.341	49.125	397.642
601.622	81.149	401.344	-464.341	49.125	397.642
601.621	81.163	401.344	-464.331	49.117	397.651
601.617	81.158	401.329	-464.321	49.130	397.657
601.622	81.156	401.345	-464.322	49.137	397.658
601.621	81.169	401.344	-464.323	49.144	397.658
601.621	81.163	401.344	-464.323	49.150	397.657
601.621	81.163	401.344	-464.323	49.144	397.658
601.622	81.156	401.345	-464.324	49.164	397.657
601.627	81.160	401.362	-464.325	49.164	397.658
601.622	81.162	401.346	-464.328	49.181	397.675
601.622	81.176	401.345	-464.315	49.170	397.665
601.623	81.162	401.348	-464.296	49.183	397.680
601.622	81.176	401.345	-464.295	49.189	397.679
601.622	81.169	401.347	-464.306	49.183	397.673
601.622	81.176	401.345	-464.296	49.196	397.680
601.622	81.176	401.345	-464.300	49.187	397.699
601.623	81.175	401.347	-464.296	49.196	397.680
601.622	81.176	401.345	-464.296	49.189	397.681
601.627	81.180	401.362	-464.284	49.205	397.670
601.627	81.180	401.362	-464.284	49.191	397.670
601.622	81.169	401.347	-464.284	49.198	397.671
601.622	81.182	401.346	-464.287	49.209	397.687
601.622	81.176	401.345	-464.285	49.211	397.670
601.622	81.182	401.346	-464.282	49.219	397.714
601.622	81.169	401.347	-464.276	49.211	397.679
601.622	81.176	401.345	-464.276	49.204	397.680
601.622	81.169	401.347	-464.276	49.204	397.680
601.628	81.167	401.363	-464.266	49.197	397.688
601.622	81.169	401.347	-464.276	49.211	397.679
601.626	81.167	401.360	-464.276	49.204	397.680
601.621	81.169	401.344	-464.273	49.200	397.662
601.622	81.162	401.346	-464.266	49.190	397.689
601.626	81.167	401.360	-464.262	49.186	397.670
601.621	81.169	401.344	-464.262	49.186	397.670
601.621	81.163	401.344	-464.263	49.179	397.672
601.626	81.161	401.360	-464.252	49.179	397.679
601.625	81.168	401.358	-464.265	49.176	397.689
601.625	81.168	401.358	-464.262	49.172	397.672
601.625	81.161	401.357	-464.262	49.165	397.673
601.625	81.161	401.357	-464.252	49.158	397.681
601.620	81.157	401.341	-464.252	49.145	397.681
601.620	81.157	401.341	-464.260	49.145	397.671
601.624	81.155	401.355	-464.248	49.127	397.664
601.619	81.150	401.340	-464.257	49.134	397.655
601.620	81.143	401.341	-464.247	49.127	397.663
601.625	81.141	401.357	-464.250	49.111	397.682
601.621	81.130	401.342	-464.259	49.105	397.675
601.621	81.136	401.342	-464.245	49.087	397.665
601.620	81.137	401.340	-464.244	49.080	397.664
601.621	81.130	401.342	-464.256	49.071	397.674
601.622	81.116	401.342	-464.243	49.060	397.664
601.622	81.116	401.342	-464.241	49.040	397.665
601.617	81.105	401.327	-464.249	49.041	397.655
601.621	81.110	401.341	-464.245	49.023	397.638
601.616	81.118	401.326	-464.238	49.007	397.664
601.631	81.104	401.334	-464.244	49.010	397.637
601.623	81.090	401.343	-464.237	48.980	397.665
601.623	81.096	401.344	-464.237	48.973	397.666
601.622	81.097	401.342	-464.245	48.953	397.658
601.623	81.096	401.344	-464.238	48.937	397.685
601.631	81.098	401.333	-464.239	48.930	397.686
601.623	81.083	401.342	-464.234	48.905	397.669
601.617	81.085	401.326	-464.241	48.900	397.706
601.623	81.090	401.343	-464.237	48.889	397.688
601.623	81.090	401.343	-464.230	48.886	397.713
601.623	81.083	401.342	-464.237	48.869	397.690
601.629	81.074	401.359	-464.235	48.863	397.688
601.623	81.076	401.343	-464.225	48.855	397.697
601.623	81.076	401.343	-464.215	48.855	397.704
601.625	81.076	401.345	-464.224	48.842	397.696
601.624	81.069	401.345	-464.227	48.839	397.715
601.625	81.069	401.347	-464.223	48.835	397.696
601.625	81.069	401.347	-464.213	48.821	397.705
601.625	81.069	401.347	-464.212	48.822	397.703
601.631	81.067	401.363	-464.212	48.815	397.704
601.625	81.069	401.347	-464.212	48.815	397.704
601.631	81.074	401.363	-464.212	48.815	397.704
601.631	81.067	401.363	-464.211	48.808	397.704
601.617	81.061	401.357	-464.221	48.802	397.697
601.612	81.076	401.340	-464.213	48.828	397.704
601.626	81.075	401.348	-464.208	48.824	397.685
601.625	81.082	401.346	-464.212	48.815	397.704
601.625	81.076	401.345	-464.213	48.828	397.704
601.625	81.069	401.347	-464.209	48.831	397.685
601.625	81.082	401.346	-464.210	48.837	397.686
601.615	81.088	401.354	-464.190	48.830	397.702
601.629	81.094	401.362	-464.210	48.844	397.685
601.615	81.088	401.354	-464.198	48.853	397.675
601.615	81.094	401.355	-464.189	48.859	397.684
601.614	81.101	401.353	-464.185	48.875	397.663
601.614	81.101	401.353	-464.193	48.863	397.703
601.618	81.105	401.329	-464.186	48.895	397.663
601.614	81.108	401.354	-464.186	48.902	397.662
601.624	81.109	401.345	-464.173	48.932	397.650
601.624	81.102	401.347	-464.185	48.939	397.643
601.609	81.110	401.338	-464.179	48.942	397.669
601.618	81.111	401.329	-464.184	48.973	397.639
601.610	81.116	401.339	-464.176	48.972	397.649
601.623	81.129	401.346	-464.178	48.992	397.649
601.618	81.125	401.329	-464.168	48.991	397.657
601.618	81.131	401.330	-464.169	49.005	397.657
601.618	81.138	401.331	-464.170	49.032	397.656
601.623	81.143	401.345	-464.171	49.045	397.655
601.622	81.156	401.345	-464.159	49.054	397.645
601.617	81.158	401.329	-464.164	49.065	397.665
601.613	81.161	401.355	-464.162	49.094	397.645
601.616	81.173	401.368	-464.153	49.100	397.654
601.620	81.176	401.343	-464.155	49.113	397.655
601.620	81.190	401.343	-464.146	49.126	397.662
601.620	81.190	401.343	-464.150	49.130	397.681
601.625	81.188	401.359	-464.151	49.164	397.679
601.619	81.203	401.342	-464.149	49.173	397.661
601.615	81.200	401.367	-464.140	49.180	397.670
601.624	81.201	401.358	-464.140	49.200	397.668
601.615	81.206	401.368	-464.131	49.199	397.677
601.618	81.216	401.342	-464.135	49.203	397.695
601.624	81.215	401.358	-464.133	49.226	397.677
601.619	81.210	401.343	-464.137	49.223	397.695
601.619	81.210	401.343	-464.137	49.237	397.695
601.619	81.210	401.343	-464.128	49.236	397.703
601.624	81.208	401.359	-464.124	49.239	397.685
601.624	81.208	401.359	-464.125	49.246	397.685
601.624	81.208	401.359	-464.138	49.250	397.694
601.619	81.210	401.343	-464.126	49.252	397.685
601.611	81.201	401.353	-464.126	49.239	397.686
601.625	81.194	401.360	-464.127	49.250	397.701
601.620	81.203	401.344	-464.124	49.239	397.685
601.620	81.203	401.344	-464.125	49.246	397.685
601.620	81.196	401.344	-464.115	49.238	397.693
601.624	81.201	401.358	-464.123	49.219	397.685
601.625	81.188	401.359	-464.113	49.212	397.693
601.620	81.176	401.343	-464.112	49.219	397.692
601.620	81.190	401.343	-464.114	49.211	397.694
601.620	81.176	401.343	-464.112	49.191	397.694
601.616	81.171	401.329	-464.119	49.188	397.668
