NO_OF_FRAMES	2079
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:33:33.361	122694.74483420
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.672	81.195	401.356	-478.634	48.754	397.745
601.687	81.188	401.364	-478.657	48.782	397.730
601.685	81.202	401.362	-478.644	48.791	397.718
601.681	81.183	401.347	-478.648	48.802	397.736
601.685	81.188	401.362	-478.648	48.815	397.736
601.691	81.193	401.379	-478.636	48.824	397.726
601.686	81.195	401.363	-478.649	48.828	397.735
601.695	81.183	401.354	-478.626	48.837	397.732
601.695	81.183	401.354	-478.640	48.841	397.743
601.696	81.189	401.355	-478.630	48.834	397.751
601.701	81.174	401.372	-478.630	48.848	397.750
601.692	81.172	401.381	-478.620	48.834	397.759
601.693	81.166	401.382	-478.631	48.861	397.749
601.707	81.172	401.388	-478.621	48.861	397.758
601.702	81.167	401.373	-478.612	48.867	397.765
601.702	81.167	401.373	-478.624	48.865	397.775
601.693	81.166	401.382	-478.612	48.867	397.765
601.702	81.167	401.373	-478.612	48.867	397.765
601.702	81.167	401.373	-478.618	48.863	397.739
601.688	81.168	401.366	-478.611	48.847	397.767
601.692	81.172	401.381	-478.609	48.863	397.747
601.687	81.174	401.365	-478.612	48.853	397.767
601.687	81.174	401.365	-478.613	48.846	397.768
601.686	81.175	401.362	-478.609	48.856	397.748
601.686	81.181	401.363	-478.611	48.833	397.767
601.691	81.179	401.379	-478.608	48.829	397.750
601.686	81.181	401.363	-478.608	48.842	397.749
601.685	81.188	401.362	-478.607	48.829	397.748
601.686	81.181	401.363	-478.607	48.822	397.749
601.686	81.181	401.363	-478.607	48.816	397.750
601.672	81.189	401.357	-478.606	48.809	397.750
601.676	81.187	401.371	-478.616	48.803	397.743
601.678	81.187	401.373	-478.606	48.795	397.750
601.678	81.187	401.373	-478.615	48.783	397.743
601.672	81.202	401.357	-478.614	48.796	397.741
601.678	81.193	401.374	-478.609	48.779	397.722
601.676	81.207	401.371	-478.600	48.765	397.733
601.672	81.202	401.357	-478.603	48.776	397.749
601.676	81.207	401.371	-478.609	48.758	397.724
601.676	81.207	401.371	-478.609	48.752	397.725
601.671	81.209	401.355	-478.608	48.745	397.724
601.671	81.209	401.355	-478.607	48.738	397.724
601.670	81.216	401.354	-478.604	48.721	397.707
601.670	81.216	401.354	-478.608	48.732	397.725
601.670	81.216	401.354	-478.607	48.718	397.726
601.670	81.222	401.355	-478.593	48.720	397.714
601.675	81.214	401.370	-478.605	48.705	397.725
601.666	81.217	401.340	-478.596	48.697	397.734
601.670	81.222	401.355	-478.602	48.680	397.709
601.671	81.215	401.356	-478.601	48.681	397.707
601.670	81.222	401.355	-478.600	48.681	397.706
601.671	81.229	401.356	-478.593	48.657	397.734
601.680	81.217	401.347	-478.589	48.653	397.715
601.676	81.213	401.372	-478.592	48.651	397.734
601.686	81.208	401.365	-478.589	48.647	397.716
601.685	81.215	401.363	-478.579	48.626	397.725
601.686	81.208	401.365	-478.588	48.626	397.717
601.685	81.215	401.363	-478.579	48.626	397.725
601.685	81.215	401.363	-478.578	48.612	397.725
601.685	81.215	401.363	-478.579	48.612	397.727
601.686	81.208	401.365	-478.566	48.608	397.716
601.685	81.208	401.362	-478.578	48.606	397.726
601.686	81.208	401.365	-478.568	48.626	397.732
601.700	81.214	401.370	-478.559	48.598	397.743
601.691	81.199	401.380	-478.564	48.608	397.715
601.700	81.201	401.371	-478.559	48.591	397.744
601.700	81.201	401.371	-478.558	48.584	397.743
601.699	81.207	401.369	-478.556	48.594	397.725
601.700	81.201	401.371	-478.545	48.593	397.732
601.700	81.201	401.371	-478.544	48.580	397.732
601.700	81.201	401.371	-478.550	48.604	397.702
601.705	81.199	401.387	-478.544	48.594	397.730
601.700	81.201	401.371	-478.549	48.584	397.751
601.700	81.201	401.371	-478.544	48.580	397.732
601.706	81.185	401.387	-478.551	48.603	397.704
601.700	81.201	401.371	-478.548	48.598	397.749
601.695	81.203	401.355	-478.542	48.610	397.713
601.686	81.201	401.364	-478.542	48.623	397.710
601.693	81.179	401.381	-478.539	48.632	397.692
601.687	81.188	401.364	-478.530	48.639	397.700
601.687	81.194	401.365	-478.543	48.636	397.711
601.682	81.196	401.349	-478.535	48.643	397.720
601.681	81.190	401.348	-478.544	48.650	397.711
601.681	81.190	401.348	-478.545	48.670	397.711
601.681	81.190	401.348	-478.547	48.670	397.712
601.682	81.196	401.349	-478.547	48.683	397.711
601.681	81.197	401.347	-478.538	48.690	397.719
601.681	81.197	401.347	-478.534	48.685	397.701
601.681	81.197	401.347	-478.538	48.703	397.718
601.681	81.203	401.348	-478.540	48.696	397.721
601.686	81.201	401.364	-478.531	48.709	397.728
601.685	81.202	401.362	-478.527	48.739	397.707
601.677	81.200	401.373	-478.517	48.725	397.716
601.672	81.202	401.357	-478.512	48.728	397.743
601.672	81.202	401.357	-478.513	48.735	397.744
601.677	81.206	401.373	-478.510	48.764	397.722
601.677	81.200	401.373	-478.510	48.785	397.721
601.676	81.213	401.372	-478.501	48.771	397.731
601.671	81.215	401.356	-478.505	48.781	397.749
601.677	81.206	401.373	-478.506	48.788	397.749
601.676	81.213	401.372	-478.493	48.804	397.737
601.676	81.213	401.372	-478.498	48.814	397.756
601.686	81.221	401.364	-478.495	48.803	397.740
601.677	81.213	401.374	-478.495	48.824	397.738
601.677	81.220	401.373	-478.495	48.830	397.737
601.691	81.219	401.380	-478.486	48.816	397.748
601.690	81.213	401.379	-478.475	48.816	397.753
601.691	81.219	401.380	-478.479	48.820	397.772
601.690	81.213	401.379	-478.468	48.813	397.780
601.691	81.206	401.380	-478.471	48.812	397.735
601.692	81.199	401.382	-478.474	48.810	397.752
601.692	81.199	401.382	-478.463	48.802	397.760
601.701	81.200	401.373	-478.454	48.795	397.770
601.692	81.192	401.381	-478.460	48.798	397.743
601.701	81.194	401.372	-478.469	48.778	397.736
601.692	81.186	401.380	-478.443	48.768	397.778
601.701	81.187	401.371	-478.459	48.758	397.745
601.701	81.187	401.371	-478.449	48.757	397.753
601.701	81.174	401.372	-478.448	48.737	397.753
601.701	81.181	401.370	-478.454	48.734	397.727
601.701	81.161	401.370	-478.454	48.713	397.729
601.696	81.163	401.354	-478.456	48.711	397.746
601.701	81.154	401.369	-478.452	48.680	397.730
601.696	81.149	401.354	-478.448	48.662	397.713
601.695	81.150	401.352	-478.450	48.660	397.730
601.696	81.143	401.354	-478.449	48.626	397.732
601.702	81.127	401.370	-478.445	48.622	397.713
601.702	81.127	401.370	-478.444	48.595	397.714
601.693	81.120	401.378	-478.448	48.579	397.735
601.693	81.120	401.378	-478.446	48.565	397.734
601.694	81.099	401.380	-478.445	48.559	397.734
601.694	81.099	401.380	-478.440	48.548	397.714
601.689	81.095	401.363	-478.444	48.518	397.735
601.690	81.088	401.364	-478.442	48.505	397.734
601.689	81.081	401.363	-478.438	48.501	397.715
601.690	81.074	401.365	-478.437	48.488	397.716
601.690	81.074	401.365	-478.449	48.472	397.727
601.690	81.068	401.364	-478.439	48.445	397.736
601.685	81.070	401.348	-478.438	48.438	397.736
601.681	81.067	401.373	-478.433	48.441	397.716
601.690	81.061	401.363	-478.436	48.425	397.735
601.685	81.063	401.347	-478.435	48.411	397.736
601.690	81.061	401.363	-478.425	48.397	397.745
601.684	81.057	401.346	-478.426	48.391	397.746
601.691	81.055	401.364	-478.418	48.367	397.773
601.685	81.050	401.348	-478.424	48.371	397.746
