NO_OF_FRAMES	2510
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:46:11.218	123452.60116220
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.718	81.361	401.368	-457.307	49.636	397.709
601.703	81.375	401.360	-457.328	49.657	397.693
601.704	81.369	401.362	-457.337	49.658	397.685
601.703	81.375	401.360	-457.332	49.648	397.713
601.702	81.382	401.359	-457.332	49.648	397.713
601.707	81.380	401.375	-457.332	49.654	397.712
601.708	81.373	401.376	-457.332	49.654	397.712
601.698	81.379	401.384	-457.332	49.648	397.713
601.708	81.373	401.376	-457.328	49.650	397.694
601.707	81.380	401.375	-457.332	49.648	397.713
601.708	81.373	401.376	-457.332	49.654	397.712
601.699	81.366	401.384	-457.332	49.641	397.714
601.708	81.367	401.375	-457.331	49.648	397.711
601.708	81.367	401.375	-457.331	49.648	397.711
601.708	81.367	401.375	-457.331	49.648	397.711
601.694	81.368	401.368	-457.331	49.641	397.712
601.703	81.369	401.360	-457.331	49.641	397.712
601.694	81.368	401.368	-457.332	49.627	397.714
601.703	81.369	401.360	-457.345	49.625	397.724
601.703	81.369	401.360	-457.341	49.628	397.706
601.694	81.361	401.368	-457.337	49.630	397.687
601.709	81.354	401.376	-457.342	49.634	397.706
601.704	81.356	401.360	-457.341	49.621	397.707
601.700	81.352	401.385	-457.341	49.621	397.707
601.703	81.362	401.359	-457.341	49.628	397.706
601.704	81.356	401.360	-457.340	49.621	397.705
601.704	81.362	401.361	-457.344	49.605	397.726
601.704	81.362	401.361	-457.340	49.628	397.704
601.704	81.362	401.361	-457.342	49.614	397.708
601.704	81.369	401.362	-457.327	49.637	397.693
601.705	81.355	401.362	-457.341	49.635	397.705
601.705	81.355	401.362	-457.341	49.628	397.706
601.705	81.355	401.362	-457.340	49.621	397.705
601.705	81.355	401.362	-457.337	49.637	397.686
601.705	81.362	401.363	-457.343	49.625	397.723
601.705	81.355	401.362	-457.349	49.629	397.696
601.710	81.360	401.379	-457.339	49.621	397.704
601.705	81.355	401.362	-457.335	49.631	397.685
601.705	81.355	401.362	-457.339	49.615	397.705
601.714	81.356	401.353	-457.339	49.621	397.704
601.720	81.348	401.370	-457.335	49.638	397.684
601.714	81.356	401.353	-457.330	49.621	397.712
601.704	81.369	401.362	-457.330	49.614	397.713
601.706	81.355	401.364	-457.329	49.628	397.711
601.705	81.362	401.363	-457.339	49.628	397.703
601.719	81.361	401.370	-457.330	49.614	397.713
601.703	81.375	401.360	-457.339	49.615	397.705
601.704	81.369	401.362	-457.326	49.630	397.693
601.704	81.362	401.361	-457.341	49.635	397.705
601.709	81.367	401.378	-457.340	49.628	397.704
601.704	81.362	401.361	-457.340	49.628	397.704
601.710	81.360	401.379	-457.329	49.628	397.711
601.710	81.360	401.379	-457.330	49.600	397.715
601.715	81.351	401.394	-457.330	49.614	397.713
601.710	81.353	401.378	-457.330	49.621	397.712
601.705	81.362	401.363	-457.329	49.607	397.713
601.715	81.351	401.394	-457.329	49.635	397.710
601.710	81.360	401.379	-457.330	49.621	397.712
601.710	81.360	401.379	-457.339	49.628	397.703
601.704	81.362	401.361	-457.339	49.628	397.703
601.705	81.362	401.363	-457.340	49.628	397.704
601.710	81.360	401.379	-457.333	49.625	397.730
601.704	81.362	401.361	-457.330	49.621	397.712
601.710	81.360	401.379	-457.330	49.634	397.712
601.705	81.355	401.362	-457.339	49.642	397.702
601.705	81.355	401.362	-457.330	49.641	397.711
601.705	81.355	401.362	-457.330	49.641	397.711
601.696	81.354	401.371	-457.342	49.641	397.705
601.705	81.355	401.362	-457.341	49.635	397.705
601.709	81.354	401.376	-457.344	49.632	397.723
601.704	81.356	401.360	-457.341	49.628	397.706
601.704	81.356	401.360	-457.346	49.625	397.726
601.704	81.356	401.360	-457.341	49.648	397.704
601.703	81.349	401.359	-457.331	49.641	397.712
601.704	81.356	401.360	-457.342	49.634	397.706
601.703	81.362	401.359	-457.333	49.627	397.716
601.703	81.349	401.359	-457.343	49.641	397.707
601.703	81.362	401.359	-457.347	49.618	397.728
