NO_OF_FRAMES	3504
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:25:10.388	122191.77284320
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-460.929	49.410	397.740	601.710	81.272	401.335
-460.919	49.396	397.749	601.710	81.272	401.335
-460.918	49.403	397.748	601.710	81.272	401.335
-460.918	49.389	397.748	601.710	81.272	401.335
-460.928	49.403	397.739	601.711	81.265	401.336
-460.918	49.389	397.748	601.711	81.265	401.336
-460.928	49.403	397.739	601.710	81.272	401.335
-460.918	49.396	397.747	601.711	81.265	401.336
-460.927	49.390	397.740	601.706	81.267	401.320
-460.926	49.383	397.739	601.711	81.265	401.336
-460.930	49.381	397.758	601.706	81.267	401.320
-460.917	49.383	397.748	601.711	81.265	401.336
-460.926	49.383	397.739	601.706	81.267	401.320
-460.927	49.390	397.740	601.711	81.272	401.337
-460.926	49.383	397.739	601.711	81.272	401.337
-460.926	49.383	397.739	601.711	81.272	401.337
-460.926	49.390	397.738	601.711	81.278	401.338
-460.925	49.377	397.739	601.706	81.274	401.321
-460.925	49.383	397.738	601.706	81.274	401.321
-460.916	49.383	397.746	601.712	81.265	401.338
-460.917	49.389	397.747	601.698	81.272	401.332
-460.905	49.376	397.754	601.712	81.271	401.339
-460.916	49.383	397.746	601.707	81.267	401.322
-460.915	49.376	397.746	601.713	81.265	401.340
-460.919	49.387	397.764	601.707	81.273	401.323
-460.916	49.383	397.746	601.699	81.265	401.333
-460.926	49.397	397.737	601.713	81.265	401.340
-460.919	49.380	397.765	601.698	81.272	401.332
-460.916	49.383	397.746	601.707	81.273	401.323
-460.917	49.389	397.747	601.703	81.270	401.348
-460.910	49.387	397.772	601.703	81.264	401.347
-460.916	49.396	397.746	601.707	81.275	401.363
-460.917	49.389	397.747	601.702	81.277	401.347
-460.921	49.400	397.765	601.711	81.278	401.338
-460.918	49.403	397.748	601.711	81.278	401.338
-460.922	49.400	397.766	601.710	81.285	401.336
-460.919	49.416	397.747	601.710	81.279	401.336
-460.928	49.417	397.739	601.696	81.279	401.329
-460.923	49.414	397.765	601.710	81.285	401.336
-460.919	49.416	397.747	601.705	81.281	401.320
-460.918	49.410	397.747	601.704	81.288	401.318
-460.920	49.423	397.747	601.711	81.272	401.337
-460.919	49.409	397.748	601.710	81.279	401.336
-460.920	49.423	397.747	601.710	81.279	401.336
-460.930	49.417	397.740	601.710	81.272	401.335
-460.929	49.423	397.739	601.705	81.281	401.320
-460.921	49.429	397.748	601.706	81.267	401.320
-460.930	49.423	397.740	601.711	81.265	401.336
-460.929	49.423	397.739	601.705	81.274	401.319
-460.930	49.423	397.740	601.706	81.267	401.320
-460.921	49.429	397.748	601.706	81.267	401.320
-460.920	49.416	397.748	601.705	81.274	401.319
-460.920	49.423	397.747	601.705	81.274	401.319
-460.931	49.430	397.741	601.704	81.281	401.318
-460.931	49.430	397.741	601.709	81.279	401.334
-460.921	49.416	397.750	601.705	81.274	401.319
-460.921	49.416	397.750	601.704	81.281	401.318
-460.929	49.432	397.724	601.704	81.281	401.318
-460.921	49.416	397.750	601.705	81.274	401.319
-460.935	49.427	397.759	601.704	81.281	401.318
-460.918	49.418	397.731	601.709	81.279	401.334
-460.921	49.402	397.750	601.709	81.279	401.334
-460.920	49.416	397.748	601.705	81.274	401.319
-460.911	49.415	397.757	601.704	81.281	401.318
-460.920	49.402	397.749	601.708	81.286	401.332
-460.921	49.402	397.750	601.709	81.279	401.334
-460.924	49.413	397.767	601.709	81.279	401.334
-460.910	49.402	397.757	601.704	81.288	401.318
-460.913	49.406	397.775	601.704	81.281	401.318
-460.920	49.402	397.749	601.704	81.281	401.318
-460.920	49.402	397.749	601.709	81.286	401.334
-460.910	49.402	397.757	601.709	81.286	401.334
-460.923	49.407	397.766	601.705	81.274	401.319
-460.908	49.389	397.757	601.705	81.281	401.320
-460.920	49.402	397.749	601.705	81.281	401.320
-460.919	49.396	397.749	601.705	81.274	401.319
-460.922	49.393	397.767	601.706	81.274	401.321
-460.918	49.389	397.748	601.705	81.281	401.320
-460.918	49.389	397.748	601.704	81.288	401.318
-460.919	49.396	397.749	601.710	81.279	401.336
-460.908	49.396	397.755	601.705	81.281	401.320
-460.919	49.396	397.749	601.701	81.277	401.345
-460.918	49.389	397.748	601.705	81.281	401.320
-460.918	49.403	397.748	601.710	81.279	401.336
-460.905	49.391	397.738	601.705	81.281	401.320
-460.922	49.393	397.767	601.710	81.279	401.336
-460.918	49.396	397.747	601.705	81.287	401.320
-460.908	49.396	397.755	601.705	81.281	401.320
-460.915	49.405	397.729	601.705	81.287	401.320
-460.918	49.396	397.747	601.705	81.287	401.320
-460.917	49.403	397.746	601.705	81.287	401.320
-460.916	49.396	397.746	601.706	81.280	401.322
-460.908	49.396	397.755	601.706	81.274	401.321
-460.917	49.403	397.746	601.706	81.274	401.321
-460.917	49.389	397.747	601.707	81.267	401.322
-460.918	49.396	397.747	601.706	81.274	401.321
-460.917	49.403	397.746	601.706	81.274	401.321
-460.918	49.396	397.747	601.712	81.265	401.338
-460.918	49.396	397.747	601.707	81.267	401.322
-460.918	49.396	397.747	601.706	81.274	401.321
-460.927	49.410	397.738	601.706	81.274	401.321
-460.918	49.410	397.747	601.706	81.274	401.321
-460.918	49.403	397.748	601.715	81.275	401.312
-460.919	49.409	397.748	601.706	81.274	401.321
-460.916	49.405	397.731	601.706	81.274	401.321
-460.922	49.407	397.765	601.705	81.281	401.320
-460.920	49.423	397.747	601.705	81.281	401.320
-460.919	49.416	397.747	601.705	81.281	401.320
-460.910	49.422	397.756	601.710	81.279	401.336
-460.923	49.414	397.765	601.705	81.281	401.320
-460.924	49.413	397.767	601.705	81.281	401.320
-460.919	49.409	397.748	601.705	81.281	401.320
-460.919	49.409	397.748	601.705	81.281	401.320
-460.919	49.409	397.748	601.706	81.274	401.321
-460.919	49.416	397.747	601.705	81.281	401.320
-460.922	49.400	397.766	601.705	81.281	401.320
-460.919	49.423	397.746	601.706	81.274	401.321
-460.922	49.400	397.766	601.706	81.274	401.321
-460.918	49.403	397.748	601.706	81.274	401.321
-460.927	49.410	397.738	601.706	81.274	401.321
-460.918	49.410	397.747	601.706	81.274	401.321
-460.908	49.396	397.755	601.707	81.267	401.322
-460.908	49.396	397.755	601.707	81.267	401.322
-460.908	49.396	397.755	601.706	81.274	401.321
-460.908	49.396	397.755	601.712	81.265	401.338
-460.918	49.403	397.748	601.706	81.274	401.321
-460.918	49.410	397.747	601.712	81.265	401.338
-460.922	49.393	397.767	601.697	81.266	401.329
-460.918	49.403	397.748	601.706	81.267	401.320
-460.918	49.403	397.748	601.706	81.267	401.320
-460.919	49.396	397.749	601.710	81.272	401.335
-460.918	49.403	397.748	601.705	81.274	401.319
-460.918	49.403	397.748	601.705	81.274	401.319
-460.919	49.409	397.748	601.710	81.279	401.336
-460.920	49.402	397.749	601.709	81.279	401.334
-460.919	49.409	397.748	601.705	81.274	401.319
-460.909	49.395	397.757	601.704	81.281	401.318
-460.918	49.389	397.748	601.713	81.282	401.309
-460.919	49.396	397.749	601.705	81.274	401.319
-460.918	49.403	397.748	601.705	81.274	401.319
-460.916	49.405	397.731	601.699	81.283	401.302
-460.920	49.402	397.749	601.700	81.276	401.303
-460.920	49.396	397.750	601.706	81.267	401.320
-460.920	49.402	397.749	601.705	81.274	401.319
-460.930	49.410	397.741	601.705	81.274	401.319
-460.916	49.405	397.731	601.715	81.269	401.311
-460.929	49.410	397.740	601.700	81.276	401.303
-460.920	49.396	397.750	601.700	81.276	401.303
-460.918	49.403	397.748	601.705	81.274	401.319
-460.915	49.398	397.730	601.705	81.274	401.319
-460.920	49.402	397.749	601.705	81.274	401.319
-460.909	49.402	397.756	601.705	81.274	401.319
-460.909	49.402	397.756	601.706	81.274	401.321
-460.909	49.402	397.756	601.719	81.280	401.327
-460.918	49.403	397.748	601.704	81.288	401.318
-460.919	49.409	397.748	601.714	81.282	401.311
-460.919	49.409	397.748	601.704	81.288	401.318
-460.909	49.402	397.756	601.704	81.288	401.318
-460.909	49.409	397.755	601.705	81.281	401.320
-460.910	49.409	397.756	601.714	81.295	401.310
-460.910	49.409	397.756	601.705	81.281	401.320
-460.909	49.409	397.755	601.706	81.280	401.322
-460.908	49.389	397.757	601.706	81.280	401.322
-460.908	49.396	397.755	601.710	81.279	401.336
-460.908	49.402	397.754	601.705	81.281	401.320
-460.908	49.402	397.754	601.706	81.280	401.322
-460.909	49.402	397.756	601.706	81.280	401.322
-460.909	49.402	397.756	601.706	81.280	401.322
-460.913	49.400	397.774	601.705	81.281	401.320
-460.923	49.414	397.765	601.696	81.286	401.329
-460.918	49.416	397.746	601.711	81.272	401.337
-460.929	49.410	397.740	601.704	81.288	401.318
-460.929	49.430	397.738	601.696	81.279	401.329
-460.933	49.421	397.757	601.696	81.286	401.329
-460.920	49.416	397.748	601.695	81.286	401.327
-460.920	49.423	397.747	601.695	81.293	401.328
-460.911	49.415	397.757	601.704	81.288	401.318
-460.911	49.415	397.757	601.705	81.281	401.320
-460.921	49.423	397.749	601.695	81.286	401.327
-460.920	49.423	397.747	601.695	81.286	401.327
-460.920	49.416	397.748	601.695	81.286	401.327
-460.925	49.420	397.767	601.690	81.288	401.311
-460.921	49.429	397.748	601.704	81.288	401.318
-460.921	49.429	397.748	601.705	81.281	401.320
-460.921	49.429	397.748	601.699	81.290	401.302
-460.921	49.429	397.748	601.695	81.286	401.327
-460.920	49.416	397.748	601.705	81.287	401.320
-460.926	49.426	397.721	601.705	81.287	401.320
-460.916	49.412	397.730	601.706	81.274	401.321
-460.930	49.417	397.740	601.705	81.281	401.320
-460.919	49.416	397.747	601.701	81.276	401.305
-460.918	49.410	397.747	601.705	81.281	401.320
-460.918	49.403	397.748	601.715	81.275	401.312
-460.918	49.403	397.748	601.715	81.275	401.312
-460.919	49.396	397.749	601.706	81.274	401.321
-460.914	49.399	397.729	601.712	81.265	401.338
-460.918	49.410	397.747	601.711	81.265	401.336
-460.918	49.396	397.747	601.720	81.273	401.328
-460.918	49.389	397.748	601.715	81.275	401.312
-460.917	49.389	397.747	601.711	81.265	401.336
-460.914	49.392	397.730	601.715	81.275	401.312
-460.904	49.392	397.737	601.720	81.267	401.327
-460.917	49.389	397.747	601.715	81.275	401.312
-460.903	49.385	397.736	601.720	81.273	401.328
-460.908	49.382	397.756	601.711	81.265	401.336
-460.903	49.378	397.737	601.712	81.258	401.337
-460.903	49.378	397.737	601.711	81.265	401.336
-460.903	49.371	397.738	601.712	81.258	401.337
-460.903	49.378	397.737	601.712	81.258	401.337
-460.913	49.372	397.730	601.712	81.258	401.337
-460.903	49.365	397.738	601.711	81.265	401.336
-460.916	49.369	397.748	601.712	81.258	401.337
-460.916	49.383	397.746	601.707	81.260	401.321
-460.917	49.383	397.748	601.713	81.251	401.339
-460.915	49.369	397.747	601.707	81.260	401.321
-460.906	49.369	397.755	601.712	81.258	401.337
-460.915	49.369	397.747	601.712	81.258	401.337
-460.916	49.376	397.747	601.712	81.258	401.337
-460.907	49.369	397.757	601.703	81.257	401.346
-460.906	49.382	397.755	601.712	81.258	401.337
-460.913	49.372	397.730	601.712	81.258	401.337
-460.903	49.371	397.738	601.712	81.258	401.337
-460.917	49.383	397.748	601.716	81.263	401.352
-460.908	49.375	397.757	601.716	81.263	401.352
-460.908	49.382	397.756	601.711	81.265	401.336
-460.908	49.382	397.756	601.711	81.265	401.336
-460.908	49.389	397.757	601.702	81.264	401.345
-460.905	49.398	397.737	601.702	81.264	401.345
-460.905	49.391	397.738	601.711	81.265	401.336
-460.915	49.398	397.730	601.705	81.274	401.319
-460.919	49.396	397.749	601.711	81.265	401.336
-460.916	49.405	397.731	601.710	81.272	401.335
-460.916	49.405	397.731	601.715	81.270	401.351
-460.918	49.403	397.748	601.710	81.272	401.335
-460.919	49.409	397.748	601.711	81.265	401.336
-460.916	49.412	397.730	601.710	81.279	401.336
-460.920	49.402	397.749	601.711	81.265	401.336
-460.918	49.403	397.748	601.711	81.272	401.337
-460.917	49.419	397.730	601.712	81.258	401.337
-460.926	49.419	397.722	601.711	81.265	401.336
-460.930	49.417	397.740	601.711	81.272	401.337
-460.920	49.423	397.747	601.705	81.281	401.320
-460.920	49.423	397.747	601.705	81.281	401.320
-460.920	49.416	397.748	601.710	81.279	401.336
-460.921	49.429	397.748	601.710	81.279	401.336
-460.921	49.423	397.749	601.709	81.286	401.334
-460.909	49.431	397.739	601.710	81.279	401.336
-460.922	49.436	397.748	601.704	81.288	401.318
-460.911	49.415	397.757	601.709	81.286	401.334
-460.911	49.429	397.756	601.708	81.292	401.333
-460.922	49.429	397.749	601.710	81.279	401.336
-460.913	49.429	397.758	601.708	81.292	401.333
-460.902	49.428	397.765	601.714	81.297	401.350
-460.911	49.429	397.756	601.709	81.286	401.334
-460.911	49.429	397.756	601.708	81.292	401.333
-460.910	49.422	397.756	601.708	81.292	401.333
-460.911	49.429	397.756	601.710	81.292	401.335
-460.910	49.422	397.756	601.710	81.292	401.335
-460.910	49.422	397.756	601.710	81.292	401.335
-460.910	49.422	397.756	601.710	81.285	401.336
-460.919	49.423	397.746	601.710	81.285	401.336
-460.910	49.416	397.755	601.710	81.292	401.335
-460.909	49.402	397.756	601.709	81.286	401.334
-460.908	49.409	397.753	601.710	81.279	401.336
-460.907	49.389	397.755	601.711	81.272	401.337
-460.907	49.389	397.755	601.711	81.272	401.337
-460.904	49.392	397.737	601.710	81.279	401.336
-460.903	49.398	397.736	601.711	81.272	401.337
-460.907	49.389	397.755	601.710	81.279	401.336
-460.911	49.379	397.774	601.705	81.274	401.319
-460.908	49.396	397.755	601.706	81.267	401.320
-460.904	49.385	397.738	601.710	81.272	401.335
-460.904	49.385	397.738	601.710	81.272	401.335
-460.914	49.399	397.729	601.705	81.274	401.319
-460.913	49.385	397.729	601.710	81.272	401.335
-460.914	49.392	397.730	601.710	81.272	401.335
-460.908	49.382	397.756	601.705	81.274	401.319
-460.913	49.385	397.729	601.704	81.281	401.318
-460.914	49.392	397.730	601.705	81.274	401.319
-460.907	49.369	397.757	601.710	81.272	401.335
-460.917	49.376	397.749	601.705	81.274	401.319
-460.916	49.376	397.747	601.710	81.272	401.335
-460.913	49.385	397.729	601.705	81.261	401.319
-460.904	49.385	397.738	601.705	81.261	401.319
-460.907	49.389	397.755	601.710	81.266	401.334
-460.914	49.392	397.730	601.710	81.272	401.335
-460.904	49.385	397.738	601.706	81.267	401.320
-460.914	49.392	397.730	601.706	81.267	401.320
-460.918	49.389	397.748	601.705	81.274	401.319
-460.913	49.385	397.729	601.705	81.274	401.319
-460.914	49.399	397.729	601.705	81.274	401.319
-460.918	49.403	397.748	601.705	81.274	401.319
-460.915	49.405	397.729	601.705	81.274	401.319
-460.919	49.396	397.749	601.705	81.281	401.320
-460.915	49.405	397.729	601.704	81.281	401.318
-460.914	49.399	397.729	601.709	81.279	401.334
-460.908	49.396	397.755	601.710	81.272	401.335
-460.905	49.405	397.738	601.709	81.286	401.334
-460.905	49.405	397.738	601.709	81.286	401.334
-460.900	49.402	397.764	601.704	81.281	401.318
-460.918	49.403	397.748	601.704	81.281	401.318
-460.906	49.411	397.738	601.710	81.272	401.335
-460.909	49.402	397.756	601.709	81.286	401.334
-460.910	49.416	397.755	601.710	81.279	401.336
-460.910	49.409	397.756	601.710	81.279	401.336
-460.906	49.411	397.738	601.709	81.286	401.334
-460.910	49.416	397.755	601.705	81.281	401.320
-460.897	49.418	397.745	601.709	81.286	401.334
-460.891	49.415	397.772	601.701	81.277	401.345
-460.883	49.413	397.735	601.681	81.293	401.321
-460.865	49.426	397.751	601.673	81.285	401.331
-460.852	49.421	397.742	601.663	81.291	401.339
-460.833	49.420	397.759	601.648	81.298	401.331
-460.811	49.428	397.756	601.634	81.306	401.324
-460.770	49.422	397.772	601.610	81.312	401.325
-460.734	49.425	397.760	601.581	81.320	401.310
-460.700	49.442	397.748	601.548	81.318	401.320
-460.656	49.459	397.744	601.524	81.338	401.321
-460.591	49.454	397.757	601.478	81.343	401.325
-460.524	49.459	397.752	601.438	81.357	401.317
-460.444	49.465	397.737	601.394	81.373	401.294
-460.371	49.467	397.758	601.339	81.377	401.307
-460.271	49.472	397.759	601.286	81.398	401.293
-460.158	49.480	397.749	601.224	81.411	401.290
-460.059	49.499	397.749	601.163	81.417	401.285
-459.938	49.506	397.749	601.097	81.425	401.267
-459.802	49.516	397.737	601.025	81.450	401.269
-459.661	49.522	397.752	600.946	81.467	401.284
-459.504	49.526	397.740	600.861	81.473	401.282
-459.350	49.534	397.746	600.754	81.485	401.282
-459.186	49.535	397.761	600.659	81.502	401.287
-459.005	49.547	397.744	600.546	81.503	401.270
-458.800	49.577	397.709	600.428	81.520	401.278
-458.609	49.596	397.701	600.288	81.510	401.288
-458.396	49.596	397.693	600.146	81.527	401.296
-458.175	49.635	397.691	599.980	81.542	401.266
-457.930	49.650	397.689	599.836	81.533	401.260
-457.699	49.655	397.699	599.665	81.545	401.253
-457.441	49.672	397.687	599.503	81.527	401.267
-457.187	49.679	397.694	599.299	81.544	401.269
-456.906	49.730	397.677	599.112	81.533	401.284
-456.617	49.741	397.673	598.929	81.525	401.271
-456.337	49.772	397.658	598.709	81.510	401.255
-456.041	49.787	397.680	598.483	81.512	401.262
-455.738	49.813	397.664	598.263	81.498	401.246
-455.420	49.822	397.685	598.037	81.487	401.252
-455.108	49.833	397.680	597.798	81.489	401.254
-454.779	49.849	397.707	597.551	81.471	401.265
-454.447	49.846	397.720	597.297	81.454	401.258
-454.112	49.866	397.712	597.021	81.431	401.254
-453.759	49.885	397.723	596.759	81.426	401.258
-453.413	49.885	397.724	596.487	81.413	401.269
-453.056	49.900	397.716	596.196	81.404	401.258
-452.690	49.905	397.732	595.915	81.382	401.239
-452.324	49.919	397.734	595.616	81.357	401.238
-451.956	49.933	397.734	595.324	81.341	401.226
-451.562	49.938	397.716	595.030	81.321	401.241
-451.187	49.943	397.742	594.710	81.299	401.215
-450.801	49.956	397.760	594.390	81.277	401.189
-450.416	49.961	397.732	594.057	81.258	401.198
-450.012	49.972	397.722	593.729	81.223	401.223
-449.611	49.974	397.730	593.405	81.191	401.222
-449.226	50.006	397.702	593.057	81.157	401.183
-448.812	50.003	397.701	592.731	81.133	401.180
-448.420	50.019	397.699	592.380	81.110	401.207
-448.015	50.016	397.691	592.050	81.087	401.191
-447.614	50.031	397.699	591.698	81.070	401.178
-447.201	50.068	397.649	591.346	81.052	401.167
-446.801	50.063	397.660	591.003	81.024	401.185
-446.418	50.065	397.653	590.656	81.005	401.187
-446.002	50.069	397.651	590.304	80.981	401.176
-445.607	50.065	397.650	589.950	80.957	401.162
-445.207	50.059	397.662	589.623	80.935	401.191
-444.789	50.043	397.661	589.269	80.924	401.177
-444.393	50.067	397.642	588.935	80.903	401.148
-444.000	50.063	397.644	588.572	80.871	401.143
-443.602	50.074	397.625	588.239	80.837	401.154
-443.199	50.069	397.635	587.872	80.816	401.174
-442.802	50.073	397.619	587.528	80.786	401.153
-442.413	50.073	397.639	587.189	80.748	401.146
-442.017	50.070	397.624	586.831	80.714	401.158
-441.634	50.086	397.618	586.506	80.689	401.159
-441.235	50.077	397.602	586.138	80.672	401.141
-440.844	50.076	397.621	585.808	80.642	401.128
-440.456	50.061	397.599	585.456	80.625	401.158
-440.063	50.063	397.602	585.116	80.614	401.153
-439.658	50.057	397.612	584.762	80.590	401.141
-439.264	50.045	397.616	584.423	80.578	401.138
-438.871	50.047	397.620	584.080	80.556	401.159
-438.475	50.042	397.622	583.730	80.543	401.163
-438.085	50.062	397.642	583.404	80.543	401.127
-437.687	50.052	397.629	583.045	80.522	401.139
-437.290	50.043	397.617	582.729	80.511	401.135
-436.915	50.065	397.602	582.365	80.492	401.131
-436.525	50.071	397.624	582.028	80.490	401.103
-436.131	50.066	397.630	581.675	80.460	401.133
-435.739	50.073	397.590	581.334	80.456	401.128
-435.344	50.068	397.594	580.986	80.435	401.136
-434.958	50.070	397.589	580.621	80.417	401.133
-434.563	50.058	397.595	580.295	80.384	401.136
-434.165	50.062	397.582	579.927	80.362	401.158
-433.771	50.056	397.589	579.596	80.351	401.148
-433.379	50.055	397.611	579.233	80.332	401.148
-432.994	50.050	397.609	578.915	80.327	401.143
-432.599	50.038	397.616	578.556	80.313	401.158
-432.200	50.048	397.603	578.210	80.310	401.140
-431.810	50.054	397.627	577.854	80.312	401.130
-431.415	50.048	397.635	577.505	80.305	401.139
-431.021	50.049	397.641	577.172	80.314	401.127
-430.636	50.051	397.641	576.814	80.293	401.144
-430.232	50.051	397.656	576.480	80.300	401.093
-429.851	50.064	397.672	576.121	80.286	401.109
-429.458	50.070	397.636	575.794	80.286	401.115
-429.058	50.087	397.623	575.440	80.281	401.109
-428.671	50.098	397.605	575.092	80.284	401.090
-428.269	50.096	397.638	574.746	80.280	401.075
