NO_OF_FRAMES	2214
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:34:17.794	122739.17834900
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.693	81.276	401.356	-480.149	48.856	397.774
601.693	81.269	401.355	-480.167	48.866	397.743
601.701	81.284	401.345	-480.166	48.859	397.742
601.692	81.276	401.353	-480.166	48.859	397.742
601.701	81.277	401.345	-480.158	48.865	397.751
601.692	81.276	401.353	-480.172	48.863	397.763
601.698	81.267	401.371	-480.168	48.859	397.744
601.696	81.281	401.368	-480.168	48.859	397.744
601.683	81.275	401.362	-480.158	48.865	397.751
601.692	81.276	401.353	-480.159	48.872	397.751
601.696	81.281	401.368	-480.155	48.854	397.734
601.696	81.281	401.368	-480.168	48.859	397.744
601.687	81.280	401.377	-480.171	48.856	397.762
601.688	81.273	401.378	-480.168	48.852	397.745
601.687	81.280	401.377	-480.159	48.845	397.754
601.683	81.281	401.363	-480.163	48.855	397.725
601.697	81.281	401.370	-480.162	48.849	397.772
601.684	81.274	401.364	-480.158	48.865	397.751
601.693	81.276	401.356	-480.170	48.843	397.763
601.684	81.281	401.365	-480.159	48.856	397.768
601.684	81.288	401.364	-480.170	48.856	397.761
601.689	81.286	401.380	-480.169	48.857	397.759
601.690	81.279	401.381	-480.166	48.852	397.742
601.684	81.281	401.365	-480.169	48.850	397.761
601.691	81.279	401.383	-480.168	48.843	397.760
601.690	81.286	401.382	-480.159	48.843	397.768
601.690	81.286	401.382	-480.154	48.852	397.747
601.685	81.287	401.366	-480.168	48.843	397.760
601.690	81.279	401.381	-480.168	48.850	397.759
601.684	81.294	401.365	-480.171	48.854	397.777
601.690	81.279	401.381	-480.162	48.840	397.787
601.689	81.286	401.380	-480.158	48.829	397.769
