NO_OF_FRAMES	1958
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:38:09.590	122970.97448910
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.693	81.133	401.380	-478.719	48.430	397.725
601.693	81.133	401.380	-478.742	48.428	397.728
601.689	81.128	401.365	-478.743	48.435	397.729
601.693	81.133	401.380	-478.741	48.421	397.728
601.688	81.135	401.364	-478.741	48.421	397.728
601.694	81.126	401.381	-478.727	48.417	397.717
601.689	81.128	401.365	-478.727	48.403	397.718
601.689	81.128	401.365	-478.726	48.397	397.717
601.680	81.126	401.374	-478.726	48.390	397.718
601.695	81.125	401.383	-478.729	48.387	397.737
601.695	81.125	401.383	-478.725	48.390	397.717
601.695	81.125	401.383	-478.715	48.383	397.725
601.693	81.139	401.381	-478.715	48.397	397.724
601.694	81.132	401.382	-478.716	48.383	397.726
601.693	81.139	401.381	-478.703	48.392	397.715
601.702	81.154	401.371	-478.704	48.398	397.715
601.688	81.141	401.365	-478.708	48.402	397.734
601.697	81.162	401.356	-478.717	48.403	397.726
601.701	81.154	401.369	-478.704	48.412	397.715
601.697	81.151	401.394	-478.709	48.409	397.735
601.706	81.159	401.386	-478.700	48.422	397.742
601.701	81.161	401.370	-478.698	48.431	397.724
601.700	81.168	401.369	-478.698	48.438	397.725
601.714	81.173	401.377	-478.698	48.445	397.724
601.708	81.182	401.359	-478.700	48.458	397.725
601.714	81.187	401.376	-478.704	48.469	397.743
601.709	81.189	401.360	-478.692	48.470	397.734
601.710	81.188	401.362	-478.702	48.484	397.725
601.714	81.193	401.377	-478.691	48.507	397.714
601.713	81.200	401.376	-478.696	48.517	397.734
601.713	81.207	401.377	-478.697	48.524	397.734
601.713	81.207	401.377	-478.693	48.540	397.714
