NO_OF_FRAMES	2273
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:44:19.029	123340.41198010
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.705	81.315	401.361	-478.039	48.965	397.834
601.705	81.322	401.360	-478.058	49.002	397.799
601.704	81.316	401.359	-478.060	48.986	397.818
601.699	81.318	401.343	-478.060	48.993	397.817
601.698	81.325	401.342	-478.060	49.014	397.816
601.698	81.318	401.341	-478.061	48.993	397.819
601.703	81.323	401.358	-478.057	49.009	397.798
601.689	81.323	401.351	-478.059	49.002	397.801
601.698	81.325	401.342	-478.061	49.013	397.817
601.697	81.331	401.341	-478.062	49.020	397.818
601.689	81.337	401.350	-478.069	49.016	397.792
601.688	81.330	401.350	-478.071	49.014	397.809
601.688	81.330	401.350	-478.065	49.011	397.836
601.684	81.339	401.334	-478.061	49.013	397.817
601.689	81.337	401.350	-478.060	49.014	397.816
601.680	81.335	401.359	-478.052	49.020	397.824
601.690	81.330	401.352	-478.061	49.027	397.815
601.689	81.343	401.351	-478.061	49.007	397.817
601.696	81.321	401.369	-478.061	49.007	397.817
601.681	81.341	401.362	-478.060	49.014	397.816
601.690	81.343	401.353	-478.051	49.013	397.824
601.682	81.335	401.364	-478.050	49.006	397.823
601.681	81.341	401.362	-478.060	49.000	397.816
601.695	81.341	401.369	-478.050	49.006	397.823
601.681	81.341	401.362	-478.053	49.004	397.842
601.695	81.334	401.368	-478.050	49.006	397.823
601.686	81.346	401.379	-478.054	48.997	397.843
601.695	81.347	401.370	-478.050	49.006	397.823
601.695	81.347	401.370	-478.050	49.013	397.822
601.695	81.347	401.370	-478.053	49.004	397.842
601.695	81.347	401.370	-478.040	49.013	397.831
601.695	81.347	401.370	-478.050	49.006	397.823
601.695	81.347	401.370	-478.051	49.020	397.823
601.701	81.345	401.386	-478.040	48.999	397.831
601.695	81.361	401.370	-478.050	49.000	397.824
601.696	81.360	401.372	-478.041	49.006	397.832
601.695	81.361	401.370	-478.041	48.999	397.833
601.695	81.361	401.370	-478.050	49.013	397.822
601.695	81.361	401.370	-478.049	48.993	397.824
601.696	81.354	401.371	-478.041	49.006	397.832
601.696	81.354	401.371	-478.040	48.999	397.831
601.705	81.355	401.362	-478.041	49.006	397.832
601.705	81.355	401.362	-478.050	49.013	397.822
601.706	81.348	401.363	-478.047	49.009	397.805
601.705	81.355	401.362	-478.047	49.009	397.805
601.705	81.355	401.362	-478.041	49.012	397.832
601.704	81.349	401.361	-478.050	49.006	397.823
601.704	81.349	401.361	-478.047	49.002	397.806
601.704	81.342	401.360	-478.041	49.006	397.832
601.710	81.347	401.377	-478.050	49.013	397.822
601.704	81.342	401.360	-478.041	49.012	397.832
601.704	81.342	401.360	-478.051	49.013	397.824
601.703	81.349	401.359	-478.061	49.013	397.817
601.704	81.342	401.360	-478.051	49.006	397.825
601.704	81.342	401.360	-478.048	49.016	397.805
601.704	81.336	401.360	-478.048	49.009	397.806
601.703	81.342	401.358	-478.048	49.009	397.806
