NO_OF_FRAMES	2118
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:18:11.987	121773.37218690
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.648	81.325	401.332	-485.401	48.732	397.786
601.644	81.322	401.357	-485.437	48.757	397.784
601.654	81.310	401.348	-485.434	48.752	397.829
601.653	81.323	401.348	-485.426	48.757	397.790
601.653	81.323	401.348	-485.412	48.760	397.826
601.652	81.323	401.346	-485.399	48.769	397.814
601.652	81.323	401.346	-485.400	48.776	397.815
601.643	81.329	401.355	-485.391	48.775	397.825
601.647	81.333	401.370	-485.391	48.782	397.824
601.641	81.336	401.352	-485.378	48.791	397.812
601.657	81.321	401.362	-485.373	48.774	397.841
601.648	81.320	401.371	-485.378	48.784	397.813
601.652	81.317	401.345	-485.379	48.777	397.814
601.642	81.322	401.352	-485.377	48.779	397.797
601.647	81.320	401.368	-485.369	48.776	397.822
601.648	81.314	401.370	-485.356	48.765	397.812
601.642	81.309	401.353	-485.367	48.779	397.805
601.642	81.309	401.353	-485.355	48.759	397.812
601.642	81.302	401.352	-485.362	48.726	397.852
601.648	81.294	401.369	-485.371	48.727	397.844
601.647	81.294	401.367	-485.368	48.736	397.824
601.644	81.282	401.354	-485.366	48.709	397.825
601.648	81.274	401.369	-485.366	48.703	397.825
601.644	81.269	401.354	-485.355	48.695	397.833
601.650	81.260	401.371	-485.358	48.679	397.852
601.645	81.255	401.355	-485.354	48.675	397.833
601.651	81.240	401.371	-485.363	48.662	397.825
601.654	81.250	401.345	-485.359	48.665	397.807
601.645	81.235	401.354	-485.349	48.645	397.815
601.650	81.233	401.370	-485.348	48.638	397.815
601.655	81.223	401.346	-485.359	48.629	397.825
601.646	81.222	401.355	-485.349	48.609	397.833
601.656	81.210	401.346	-485.355	48.605	397.807
601.655	81.203	401.345	-485.344	48.584	397.815
601.656	81.196	401.347	-485.353	48.571	397.808
601.656	81.190	401.346	-485.356	48.555	397.827
601.656	81.190	401.346	-485.341	48.551	397.815
601.661	81.182	401.361	-485.344	48.535	397.834
601.657	81.177	401.346	-485.340	48.517	397.817
601.665	81.171	401.337	-485.342	48.502	397.835
601.661	81.162	401.361	-485.328	48.490	397.825
601.656	81.164	401.345	-485.342	48.474	397.838
601.657	81.157	401.346	-485.337	48.477	397.817
601.657	81.150	401.345	-485.337	48.464	397.818
601.653	81.145	401.330	-485.336	48.464	397.816
601.659	81.136	401.348	-485.321	48.446	397.806
601.659	81.136	401.348	-485.324	48.430	397.825
601.659	81.136	401.348	-485.311	48.419	397.816
601.668	81.138	401.339	-485.300	48.418	397.822
601.659	81.136	401.348	-485.299	48.412	397.822
601.659	81.143	401.348	-485.299	48.405	397.821
601.669	81.137	401.341	-485.296	48.401	397.804
601.669	81.137	401.341	-485.298	48.385	397.823
601.660	81.136	401.350	-485.295	48.394	397.803
601.659	81.143	401.348	-485.296	48.379	397.821
601.664	81.146	401.326	-485.283	48.388	397.810
601.659	81.149	401.349	-485.273	48.374	397.818
601.659	81.156	401.350	-485.287	48.378	397.829
601.674	81.148	401.358	-485.274	48.367	397.820
601.660	81.149	401.351	-485.273	48.380	397.817
601.660	81.162	401.351	-485.273	48.374	397.818
601.668	81.177	401.342	-485.263	48.366	397.826
601.668	81.177	401.342	-485.260	48.376	397.807
601.659	81.182	401.351	-485.253	48.359	397.834
601.654	81.184	401.335	-485.253	48.373	397.833
601.659	81.182	401.351	-485.252	48.396	397.815
601.660	81.182	401.353	-485.241	48.382	397.822
601.659	81.189	401.352	-485.241	48.395	397.821
601.660	81.195	401.353	-485.231	48.374	397.831
601.659	81.202	401.352	-485.228	48.397	397.811
601.659	81.209	401.353	-485.233	48.401	397.830
601.651	81.201	401.363	-485.220	48.403	397.820
601.654	81.211	401.337	-485.225	48.414	397.839
601.658	81.222	401.352	-485.232	48.431	397.812
601.657	81.229	401.351	-485.222	48.437	397.819
601.653	81.238	401.336	-485.223	48.437	397.820
601.644	81.223	401.345	-485.214	48.450	397.828
601.657	81.242	401.350	-485.203	48.458	397.818
601.651	81.251	401.333	-485.203	48.465	397.818
601.641	81.263	401.342	-485.205	48.485	397.818
601.650	81.271	401.334	-485.206	48.512	397.817
601.641	81.270	401.342	-485.190	48.524	397.787
601.641	81.277	401.341	-485.195	48.548	397.806
601.640	81.290	401.341	-485.197	48.547	397.807
601.648	81.298	401.331	-485.188	48.560	397.815
601.648	81.298	401.331	-485.186	48.590	397.795
601.634	81.306	401.324	-485.177	48.596	397.804
601.648	81.298	401.331	-485.175	48.598	397.786
601.638	81.304	401.338	-485.182	48.606	397.823
601.647	81.312	401.330	-485.170	48.622	397.812
601.638	81.311	401.339	-485.145	48.640	397.790
601.638	81.311	401.339	-485.150	48.650	397.810
601.653	81.310	401.346	-485.151	48.657	397.811
601.639	81.304	401.340	-485.142	48.656	397.819
601.638	81.311	401.339	-485.139	48.666	397.801
601.643	81.316	401.354	-485.144	48.690	397.818
601.643	81.302	401.354	-485.131	48.699	397.806
601.638	81.304	401.338	-485.128	48.695	397.789
601.643	81.302	401.354	-485.123	48.705	397.817
601.643	81.296	401.353	-485.114	48.704	397.825
601.637	81.304	401.336	-485.112	48.713	397.807
601.644	81.289	401.355	-485.105	48.732	397.767
601.643	81.289	401.353	-485.113	48.726	397.808
601.644	81.282	401.354	-485.097	48.752	397.775
601.648	81.285	401.329	-485.103	48.740	397.814
601.652	81.277	401.344	-485.103	48.713	397.816
601.652	81.284	401.343	-485.094	48.712	397.825
601.653	81.264	401.344	-485.090	48.735	397.803
601.653	81.264	401.344	-485.090	48.728	397.804
601.654	81.250	401.345	-485.084	48.718	397.832
601.646	81.242	401.355	-485.081	48.714	397.814
601.653	81.257	401.344	-485.076	48.731	397.792
601.659	81.242	401.360	-485.076	48.710	397.793
601.653	81.244	401.344	-485.090	48.715	397.804
601.654	81.237	401.345	-485.080	48.701	397.813
601.654	81.230	401.345	-485.077	48.703	397.796
601.654	81.224	401.344	-485.080	48.701	397.813
601.654	81.224	401.344	-485.079	48.687	397.814
601.655	81.217	401.345	-485.074	48.697	397.793
601.655	81.217	401.345	-485.075	48.684	397.795
601.650	81.205	401.329	-485.075	48.690	397.794
601.656	81.210	401.346	-485.078	48.681	397.813
601.660	81.200	401.322	-485.075	48.677	397.796
601.650	81.205	401.329	-485.076	48.668	397.813
601.655	81.197	401.345	-485.076	48.668	397.813
601.656	81.190	401.346	-485.066	48.647	397.821
601.656	81.196	401.347	-485.073	48.657	397.794
601.656	81.190	401.346	-485.066	48.647	397.821
601.656	81.190	401.346	-485.061	48.643	397.802
601.657	81.183	401.347	-485.060	48.630	397.801
601.656	81.190	401.346	-485.059	48.637	397.800
601.656	81.190	401.346	-485.050	48.616	397.810
601.656	81.190	401.346	-485.060	48.630	397.801
601.657	81.190	401.348	-485.049	48.603	397.810
601.652	81.185	401.331	-485.057	48.610	397.800
601.657	81.183	401.347	-485.048	48.610	397.808
601.657	81.190	401.348	-485.035	48.605	397.798
601.658	81.183	401.349	-485.047	48.596	397.808
601.661	81.193	401.323	-485.045	48.612	397.789
601.657	81.190	401.348	-485.043	48.585	397.790
601.652	81.192	401.332	-485.031	48.587	397.780
601.657	81.190	401.348	-485.034	48.578	397.800
601.657	81.196	401.349	-485.032	48.572	397.798
601.652	81.192	401.332	-485.033	48.578	397.798
601.652	81.211	401.332	-485.032	48.572	397.798
601.653	81.205	401.334	-485.022	48.571	397.804
601.657	81.210	401.348	-485.022	48.558	397.806
601.658	81.203	401.350	-485.018	48.574	397.786
601.657	81.216	401.349	-485.019	48.567	397.787
601.644	81.210	401.343	-485.019	48.567	397.787
601.648	81.221	401.359	-485.002	48.557	397.821
601.652	81.224	401.334	-484.998	48.560	397.801
601.657	81.229	401.351	-484.999	48.560	397.803
601.642	81.237	401.343	-484.999	48.560	397.803
601.652	81.244	401.334	-484.999	48.566	397.802
601.643	81.243	401.343	-484.988	48.566	397.808
601.647	81.248	401.358	-484.977	48.568	397.799
601.647	81.248	401.358	-484.986	48.575	397.790
601.642	81.250	401.342	-484.981	48.572	397.819
601.647	81.255	401.359	-484.977	48.568	397.799
601.641	81.263	401.342	-484.977	48.581	397.799
601.647	81.255	401.359	-484.966	48.561	397.807
601.641	81.263	401.342	-484.967	48.574	397.807
601.646	81.261	401.358	-484.964	48.570	397.789
601.645	81.268	401.356	-484.964	48.570	397.789
601.641	81.277	401.341	-484.951	48.579	397.777
601.647	81.268	401.358	-484.945	48.576	397.804
601.655	81.276	401.348	-484.946	48.576	397.806
601.641	81.270	401.342	-484.936	48.569	397.814
