NO_OF_FRAMES	2111
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:31:44.218	122585.60186670
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.705	81.225	401.388	-480.930	48.556	397.766
601.699	81.234	401.371	-480.964	48.575	397.761
601.699	81.234	401.371	-480.969	48.585	397.780
601.698	81.247	401.370	-480.961	48.605	397.789
601.704	81.245	401.386	-480.951	48.604	397.797
601.703	81.252	401.385	-480.950	48.627	397.778
601.698	81.254	401.369	-480.940	48.634	397.785
601.698	81.247	401.370	-480.943	48.653	397.787
601.704	81.245	401.386	-480.936	48.657	397.812
601.698	81.254	401.369	-480.930	48.683	397.773
601.698	81.247	401.370	-480.932	48.689	397.775
601.698	81.254	401.369	-480.923	48.722	397.781
601.698	81.247	401.370	-480.921	48.711	397.765
601.698	81.254	401.369	-480.925	48.749	397.780
601.698	81.247	401.370	-480.925	48.756	397.781
601.689	81.246	401.379	-480.912	48.744	397.771
601.699	81.240	401.372	-480.916	48.762	397.788
601.699	81.240	401.372	-480.917	48.775	397.789
601.698	81.247	401.370	-480.915	48.785	397.770
601.694	81.242	401.356	-480.904	48.784	397.777
601.699	81.234	401.371	-480.908	48.795	397.795
601.698	81.241	401.369	-480.915	48.805	397.769
601.699	81.234	401.371	-480.906	48.797	397.778
601.703	81.237	401.346	-480.908	48.818	397.778
601.699	81.227	401.370	-480.900	48.801	397.804
601.699	81.227	401.370	-480.906	48.811	397.776
601.700	81.221	401.371	-480.896	48.811	397.784
601.700	81.221	401.371	-480.900	48.801	397.804
601.700	81.214	401.370	-480.896	48.811	397.784
601.709	81.215	401.361	-480.897	48.797	397.786
601.709	81.208	401.363	-480.906	48.825	397.775
601.715	81.206	401.379	-480.895	48.791	397.784
601.714	81.200	401.378	-480.905	48.791	397.778
601.710	81.195	401.363	-480.901	48.787	397.759
601.709	81.195	401.361	-480.905	48.777	397.778
601.710	81.188	401.362	-480.894	48.777	397.785
601.715	81.187	401.378	-480.893	48.771	397.785
601.701	81.187	401.371	-480.891	48.773	397.767
601.710	81.188	401.362	-480.891	48.759	397.768
601.716	81.173	401.379	-480.893	48.743	397.787
601.715	81.180	401.377	-480.904	48.750	397.780
601.716	81.173	401.379	-480.902	48.744	397.778
