NO_OF_FRAMES	1821
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:23:15.173	122076.55791480
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.654	81.178	401.335	-479.063	48.659	397.719
601.644	81.183	401.342	-479.078	48.670	397.730
601.648	81.195	401.358	-479.088	48.677	397.722
601.644	81.190	401.343	-479.069	48.669	397.740
601.648	81.195	401.358	-479.092	48.688	397.740
601.652	81.198	401.333	-479.079	48.683	397.731
601.643	81.197	401.342	-479.080	48.676	397.732
601.652	81.198	401.333	-479.081	48.703	397.731
601.656	81.196	401.347	-479.082	48.703	397.732
601.651	81.205	401.332	-479.078	48.712	397.713
601.651	81.205	401.332	-479.082	48.723	397.731
601.650	81.205	401.329	-479.092	48.717	397.724
601.650	81.205	401.329	-479.073	48.723	397.739
601.655	81.203	401.345	-479.073	48.716	397.740
601.656	81.196	401.347	-479.080	48.719	397.715
601.655	81.203	401.345	-479.070	48.732	397.721
601.656	81.190	401.346	-479.060	48.725	397.729
601.655	81.197	401.345	-479.061	48.711	397.731
601.655	81.197	401.345	-479.060	48.718	397.730
601.656	81.190	401.346	-479.060	48.697	397.731
601.651	81.185	401.329	-479.060	48.704	397.730
601.655	81.177	401.344	-479.060	48.684	397.732
601.652	81.179	401.330	-479.058	48.684	397.730
601.656	81.170	401.345	-479.065	48.694	397.704
601.657	81.163	401.347	-479.058	48.678	397.730
601.652	81.159	401.330	-479.054	48.667	397.712
601.653	81.152	401.331	-479.057	48.657	397.732
601.653	81.145	401.330	-479.053	48.653	397.713
601.644	81.137	401.341	-479.057	48.644	397.732
601.644	81.131	401.340	-479.056	48.637	397.732
601.653	81.132	401.331	-479.055	48.610	397.733
601.658	81.130	401.347	-479.054	48.624	397.731
601.645	81.124	401.341	-479.050	48.606	397.714
601.658	81.130	401.347	-479.049	48.593	397.713
601.645	81.117	401.340	-479.052	48.590	397.732
601.644	81.131	401.340	-479.042	48.577	397.741
601.655	81.111	401.333	-479.038	48.566	397.723
601.655	81.111	401.333	-479.041	48.570	397.740
601.647	81.103	401.343	-479.037	48.559	397.722
601.647	81.103	401.343	-479.041	48.550	397.742
601.656	81.091	401.334	-479.039	48.536	397.741
601.652	81.081	401.358	-479.049	48.530	397.734
601.646	81.097	401.342	-479.039	48.523	397.742
601.657	81.084	401.335	-479.041	48.507	397.761
601.662	81.076	401.351	-479.027	48.503	397.748
601.658	81.071	401.336	-479.035	48.490	397.741
601.659	81.064	401.337	-479.036	48.503	397.740
601.664	81.062	401.353	-479.034	48.470	397.741
601.658	81.057	401.336	-479.031	48.493	397.721
601.658	81.057	401.336	-479.033	48.470	397.740
601.659	81.051	401.338	-479.022	48.456	397.747
601.664	81.049	401.354	-479.019	48.465	397.729
601.659	81.044	401.337	-479.008	48.445	397.737
601.659	81.044	401.337	-479.019	48.458	397.730
601.665	81.029	401.353	-479.009	48.444	397.739
601.664	81.042	401.353	-479.012	48.442	397.756
601.660	81.031	401.337	-479.012	48.428	397.758
601.659	81.044	401.337	-479.009	48.451	397.738
601.659	81.038	401.336	-479.005	48.440	397.720
601.659	81.038	401.336	-479.006	48.447	397.720
601.664	81.036	401.352	-479.006	48.447	397.720
601.658	81.051	401.336	-479.006	48.447	397.720
601.667	81.052	401.327	-479.009	48.444	397.739
601.658	81.051	401.336	-479.007	48.447	397.721
601.657	81.051	401.333	-479.011	48.444	397.740
601.657	81.058	401.334	-479.005	48.463	397.702
601.657	81.058	401.334	-479.005	48.463	397.702
601.652	81.066	401.319	-478.999	48.466	397.730
601.657	81.071	401.334	-479.009	48.467	397.721
601.657	81.078	401.335	-479.006	48.483	397.702
601.651	81.087	401.317	-479.006	48.483	397.702
601.651	81.087	401.317	-478.996	48.489	397.709
601.657	81.084	401.335	-478.997	48.489	397.711
601.657	81.091	401.336	-478.989	48.502	397.718
601.651	81.100	401.319	-478.989	48.522	397.717
601.656	81.098	401.335	-478.989	48.522	397.717
601.648	81.103	401.345	-478.987	48.545	397.698
601.648	81.103	401.345	-478.977	48.558	397.704
601.647	81.116	401.344	-478.975	48.567	397.686
601.646	81.130	401.344	-478.968	48.571	397.712
601.655	81.131	401.335	-478.973	48.575	397.731
601.656	81.138	401.336	-478.967	48.607	397.692
