NO_OF_FRAMES	1862
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:27:51.854	122353.23763710
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.654	81.235	401.306	-480.655	48.805	397.731
601.650	81.232	401.331	-480.680	48.796	397.738
601.650	81.232	401.331	-480.683	48.814	397.754
601.659	81.227	401.321	-480.680	48.803	397.737
601.651	81.225	401.332	-480.684	48.814	397.755
601.655	81.228	401.307	-480.680	48.796	397.738
601.659	81.233	401.322	-480.689	48.810	397.728
601.650	81.232	401.331	-480.680	48.810	397.736
601.650	81.232	401.331	-480.683	48.787	397.756
601.651	81.231	401.333	-480.693	48.807	397.747
601.659	81.240	401.323	-480.680	48.816	397.735
601.650	81.238	401.332	-480.682	48.800	397.754
601.660	81.233	401.324	-480.683	48.807	397.755
601.646	81.240	401.318	-480.686	48.798	397.773
601.651	81.238	401.334	-480.673	48.807	397.762
601.660	81.253	401.324	-480.682	48.800	397.754
601.651	81.238	401.334	-480.673	48.807	397.762
601.651	81.245	401.332	-480.673	48.813	397.762
601.651	81.251	401.333	-480.670	48.816	397.743
601.665	81.251	401.340	-480.669	48.816	397.742
601.656	81.249	401.349	-480.672	48.814	397.761
601.650	81.258	401.332	-480.674	48.827	397.761
601.655	81.263	401.349	-480.671	48.829	397.743
601.664	81.264	401.340	-480.664	48.833	397.769
601.649	81.272	401.331	-480.666	48.826	397.771
601.654	81.270	401.347	-480.664	48.840	397.768
601.654	81.270	401.347	-480.655	48.839	397.776
601.664	81.277	401.339	-480.655	48.833	397.777
601.659	81.281	401.363	-480.656	48.839	397.777
601.654	81.283	401.347	-480.656	48.839	397.777
601.654	81.283	401.347	-480.653	48.855	397.758
601.648	81.292	401.330	-480.656	48.846	397.776
601.663	81.291	401.339	-480.666	48.853	397.768
601.648	81.292	401.330	-480.653	48.848	397.759
601.649	81.292	401.332	-480.657	48.866	397.776
601.649	81.292	401.332	-480.654	48.862	397.759
601.648	81.298	401.331	-480.645	48.868	397.767
601.648	81.298	401.331	-480.655	48.875	397.758
601.649	81.292	401.332	-480.653	48.876	397.756
601.648	81.298	401.331	-480.654	48.882	397.757
601.643	81.300	401.315	-480.658	48.886	397.776
601.644	81.294	401.316	-480.655	48.896	397.756
601.635	81.292	401.325	-480.665	48.889	397.749
601.643	81.300	401.315	-480.666	48.889	397.751
601.643	81.300	401.315	-480.662	48.899	397.731
601.639	81.302	401.301	-480.663	48.912	397.730
601.643	81.300	401.315	-480.665	48.910	397.747
601.635	81.292	401.325	-480.665	48.896	397.749
601.643	81.300	401.315	-480.657	48.902	397.758
601.629	81.301	401.308	-480.653	48.898	397.739
601.643	81.300	401.315	-480.656	48.916	397.756
601.643	81.300	401.315	-480.652	48.905	397.738
601.643	81.300	401.315	-480.656	48.895	397.758
601.648	81.298	401.331	-480.645	48.902	397.763
601.639	81.297	401.339	-480.631	48.877	397.754
601.648	81.305	401.331	-480.632	48.877	397.756
601.647	81.305	401.329	-480.632	48.877	397.756
