NO_OF_FRAMES	2883
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:29:04.764	122426.14839770
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.639	81.145	401.325	-481.528	48.537	397.746
601.645	81.144	401.341	-481.555	48.532	397.770
601.649	81.147	401.317	-481.554	48.505	397.771
601.654	81.131	401.333	-481.554	48.505	397.771
601.639	81.139	401.325	-481.530	48.521	397.765
601.647	81.147	401.314	-481.548	48.482	397.800
601.639	81.139	401.325	-481.545	48.505	397.779
601.648	81.140	401.316	-481.541	48.494	397.761
601.648	81.140	401.316	-481.537	48.497	397.790
601.647	81.147	401.314	-481.545	48.498	397.781
601.653	81.145	401.330	-481.536	48.511	397.788
601.653	81.152	401.331	-481.542	48.507	397.761
601.648	81.154	401.315	-481.536	48.511	397.788
601.652	81.159	401.330	-481.534	48.527	397.769
601.654	81.151	401.333	-481.530	48.536	397.749
601.648	81.160	401.316	-481.534	48.527	397.769
601.652	81.172	401.332	-481.535	48.527	397.770
601.657	81.181	401.308	-481.521	48.556	397.756
601.653	81.178	401.332	-481.518	48.565	397.738
601.653	81.185	401.333	-481.510	48.572	397.746
601.647	81.200	401.317	-481.511	48.585	397.746
601.652	81.198	401.333	-481.504	48.575	397.772
601.652	81.211	401.332	-481.502	48.598	397.753
601.652	81.218	401.333	-481.503	48.611	397.754
601.651	81.225	401.332	-481.491	48.640	397.741
601.650	81.238	401.332	-481.492	48.647	397.742
601.650	81.238	401.332	-481.483	48.653	397.750
601.651	81.245	401.332	-481.484	48.680	397.749
601.650	81.258	401.332	-481.476	48.679	397.759
601.649	81.265	401.331	-481.486	48.714	397.748
601.648	81.279	401.330	-481.473	48.723	397.737
601.648	81.279	401.330	-481.475	48.749	397.736
601.648	81.298	401.331	-481.466	48.756	397.744
601.648	81.298	401.331	-481.467	48.782	397.743
601.639	81.297	401.339	-481.459	48.789	397.752
601.633	81.313	401.323	-481.462	48.806	397.769
601.642	81.327	401.314	-481.464	48.813	397.771
601.637	81.331	401.337	-481.452	48.842	397.758
601.637	81.337	401.338	-481.463	48.856	397.750
601.638	81.350	401.340	-481.465	48.862	397.752
601.637	81.357	401.339	-481.469	48.873	397.770
601.640	81.374	401.313	-481.459	48.899	397.776
601.632	81.372	401.324	-481.457	48.902	397.759
601.625	81.395	401.307	-481.451	48.919	397.784
601.641	81.387	401.315	-481.452	48.939	397.782
601.635	81.396	401.298	-481.459	48.949	397.756
601.626	81.401	401.307	-481.452	48.953	397.782
601.626	81.401	401.307	-481.440	48.948	397.772
601.626	81.408	401.308	-481.449	48.955	397.763
601.641	81.394	401.316	-481.450	48.955	397.764
601.631	81.406	401.324	-481.443	48.945	397.791
601.636	81.402	401.301	-481.452	48.953	397.782
601.636	81.402	401.301	-481.451	48.953	397.780
601.627	81.401	401.310	-481.447	48.935	397.763
601.628	81.394	401.311	-481.438	48.935	397.771
601.642	81.387	401.317	-481.436	48.928	397.769
601.638	81.388	401.303	-481.436	48.908	397.771
601.637	81.389	401.301	-481.448	48.899	397.781
601.643	81.380	401.318	-481.434	48.888	397.771
601.634	81.365	401.328	-481.424	48.881	397.779
601.634	81.358	401.327	-481.419	48.863	397.760
601.635	81.352	401.328	-481.422	48.847	397.780
601.634	81.339	401.326	-481.418	48.830	397.763
601.640	81.330	401.344	-481.416	48.823	397.761
601.635	81.319	401.326	-481.419	48.807	397.780
601.640	81.303	401.342	-481.415	48.790	397.763
601.635	81.299	401.326	-481.405	48.776	397.772
601.635	81.292	401.325	-481.402	48.765	397.754
601.641	81.283	401.342	-481.413	48.756	397.764
601.636	81.265	401.326	-481.410	48.745	397.746
601.642	81.257	401.343	-481.413	48.729	397.767
601.638	81.245	401.327	-481.406	48.721	397.730
601.627	81.244	401.334	-481.423	48.695	397.762
601.637	81.232	401.326	-481.421	48.682	397.761
601.629	81.217	401.335	-481.421	48.669	397.762
601.628	81.211	401.334	-481.410	48.662	397.770
601.628	81.211	401.334	-481.409	48.641	397.770
601.629	81.197	401.335	-481.409	48.635	397.771
601.631	81.184	401.337	-481.417	48.615	397.763
601.629	81.178	401.334	-481.407	48.601	397.772
601.639	81.165	401.326	-481.417	48.608	397.764
601.639	81.172	401.327	-481.404	48.604	397.753
601.634	81.161	401.309	-481.403	48.590	397.754
601.639	81.159	401.325	-481.403	48.590	397.754
601.639	81.145	401.325	-481.402	48.584	397.753
601.639	81.139	401.325	-481.392	48.570	397.762
601.634	81.141	401.309	-481.395	48.547	397.782
601.640	81.132	401.326	-481.387	48.559	397.742
601.640	81.126	401.325	-481.395	48.533	397.783
