NO_OF_FRAMES	2052
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:29:31.613	122452.99666960
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.772	81.011	401.352	-476.770	48.664	397.735
601.766	81.013	401.334	-476.791	48.664	397.721
601.767	81.006	401.336	-476.791	48.678	397.719
601.781	81.005	401.343	-476.791	48.651	397.722
601.780	81.012	401.341	-476.788	48.667	397.703
601.780	81.012	401.341	-476.791	48.664	397.721
601.781	80.999	401.342	-476.797	48.647	397.696
601.775	81.014	401.325	-476.789	48.651	397.720
601.772	80.998	401.351	-476.790	48.637	397.723
601.785	81.004	401.357	-476.787	48.640	397.704
601.785	81.010	401.357	-476.787	48.640	397.704
601.772	81.004	401.352	-476.777	48.639	397.712
601.777	81.002	401.368	-476.775	48.633	397.710
601.777	81.009	401.368	-476.778	48.637	397.728
601.773	80.997	401.353	-476.776	48.640	397.711
601.773	81.004	401.354	-476.782	48.629	397.684
601.778	81.002	401.370	-476.778	48.624	397.728
601.778	81.002	401.370	-476.765	48.626	397.718
601.773	81.010	401.354	-476.778	48.624	397.728
601.777	81.009	401.368	-476.765	48.626	397.718
601.773	81.010	401.354	-476.768	48.630	397.736
601.778	81.008	401.370	-476.754	48.612	397.726
601.778	81.022	401.370	-476.767	48.630	397.734
601.769	81.020	401.379	-476.767	48.623	397.735
601.769	81.020	401.379	-476.765	48.619	397.719
601.764	81.029	401.364	-476.755	48.619	397.726
601.769	81.020	401.379	-476.764	48.619	397.718
601.768	81.034	401.378	-476.755	48.632	397.725
601.768	81.034	401.378	-476.755	48.632	397.725
601.768	81.040	401.379	-476.754	48.632	397.724
601.768	81.040	401.379	-476.746	48.632	397.734
601.768	81.040	401.379	-476.756	48.639	397.726
601.768	81.047	401.378	-476.746	48.638	397.733
601.767	81.054	401.377	-476.747	48.652	397.734
601.768	81.047	401.378	-476.747	48.659	397.732
601.762	81.049	401.362	-476.744	48.654	397.715
601.762	81.056	401.361	-476.738	48.658	397.741
601.762	81.049	401.362	-476.738	48.651	397.742
601.762	81.049	401.362	-476.744	48.654	397.715
601.762	81.049	401.362	-476.737	48.665	397.740
601.763	81.042	401.363	-476.736	48.674	397.723
601.762	81.049	401.362	-476.738	48.671	397.740
601.762	81.049	401.362	-476.730	48.678	397.749
601.757	81.051	401.346	-476.727	48.673	397.731
601.757	81.045	401.345	-476.736	48.674	397.723
601.763	81.036	401.363	-476.727	48.673	397.731
601.762	81.043	401.361	-476.728	48.680	397.732
601.762	81.043	401.361	-476.724	48.683	397.713
601.756	81.051	401.344	-476.725	48.689	397.714
601.757	81.045	401.345	-476.725	48.689	397.714
601.755	81.052	401.342	-476.720	48.693	397.741
601.764	81.053	401.333	-476.720	48.699	397.740
601.761	81.043	401.359	-476.717	48.709	397.722
601.755	81.052	401.342	-476.708	48.708	397.730
601.760	81.050	401.358	-476.717	48.702	397.723
601.760	81.050	401.358	-476.708	48.701	397.731
601.769	81.051	401.349	-476.709	48.715	397.730
601.764	81.047	401.332	-476.695	48.697	397.722
601.769	81.045	401.348	-476.711	48.699	397.750
601.769	81.045	401.348	-476.688	48.700	397.746
601.775	81.036	401.365	-476.694	48.704	397.719
601.770	81.038	401.349	-476.689	48.687	397.748
601.762	81.030	401.360	-476.688	48.700	397.746
601.761	81.043	401.359	-476.687	48.694	397.746
601.776	81.029	401.367	-476.687	48.701	397.745
601.767	81.028	401.376	-476.677	48.700	397.753
601.767	81.034	401.376	-476.677	48.694	397.752
601.767	81.034	401.376	-476.667	48.686	397.762
601.768	81.027	401.378	-476.678	48.693	397.754
601.777	81.022	401.368	-476.678	48.693	397.754
601.767	81.034	401.376	-476.666	48.686	397.760
601.768	81.027	401.378	-476.676	48.680	397.753
601.768	81.027	401.378	-476.667	48.693	397.761
601.768	81.021	401.377	-476.677	48.694	397.752
601.767	81.028	401.376	-476.666	48.686	397.760
601.768	81.027	401.378	-476.673	48.676	397.735
601.768	81.021	401.377	-476.667	48.680	397.761
601.768	81.021	401.377	-476.664	48.682	397.744
601.768	81.027	401.378	-476.667	48.673	397.762
601.768	81.021	401.377	-476.673	48.683	397.734
601.762	81.030	401.360	-476.673	48.676	397.735
601.762	81.030	401.360	-476.673	48.662	397.738
601.763	81.023	401.361	-476.673	48.676	397.735
601.763	81.023	401.361	-476.683	48.670	397.728
601.763	81.023	401.361	-476.686	48.674	397.746
601.763	81.023	401.361	-476.672	48.662	397.736
601.757	81.025	401.345	-476.678	48.666	397.709
601.763	81.023	401.361	-476.680	48.665	397.711
601.757	81.025	401.345	-476.678	48.666	397.709
601.767	81.019	401.337	-476.680	48.658	397.712
601.763	81.016	401.362	-476.681	48.670	397.727
601.766	81.026	401.336	-476.679	48.659	397.710
601.757	81.025	401.345	-476.679	48.659	397.710
601.766	81.026	401.336	-476.668	48.652	397.718
601.758	81.018	401.346	-476.678	48.659	397.709
