NO_OF_FRAMES	5922
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:26:47.934	122289.31783220
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.656	81.248	401.310	-479.120	48.778	397.755
601.660	81.253	401.324	-479.142	48.799	397.740
601.659	81.260	401.323	-479.135	48.803	397.766
601.660	81.246	401.323	-479.139	48.793	397.786
601.660	81.253	401.324	-479.145	48.803	397.758
601.655	81.255	401.308	-479.136	48.802	397.768
601.655	81.248	401.307	-479.136	48.802	397.768
601.651	81.245	401.332	-479.143	48.805	397.741
601.660	81.246	401.323	-479.136	48.802	397.768
601.651	81.238	401.334	-479.146	48.796	397.760
601.650	81.238	401.332	-479.136	48.802	397.768
601.660	81.246	401.323	-479.140	48.793	397.787
601.646	81.233	401.317	-479.138	48.795	397.770
601.650	81.238	401.332	-479.137	48.795	397.769
601.646	81.233	401.317	-479.144	48.805	397.742
601.650	81.238	401.332	-479.134	48.791	397.751
601.645	81.240	401.316	-479.137	48.795	397.769
601.660	81.233	401.324	-479.134	48.805	397.750
601.660	81.226	401.323	-479.144	48.798	397.743
601.660	81.226	401.323	-479.133	48.798	397.750
601.654	81.235	401.306	-479.144	48.805	397.742
601.660	81.233	401.324	-479.133	48.798	397.750
601.659	81.233	401.322	-479.137	48.795	397.769
601.655	81.228	401.307	-479.134	48.791	397.751
601.654	81.235	401.306	-479.135	48.811	397.751
601.660	81.226	401.323	-479.143	48.792	397.743
601.663	81.236	401.297	-479.127	48.790	397.715
601.669	81.227	401.314	-479.130	48.801	397.731
601.668	81.234	401.313	-479.130	48.774	397.734
601.668	81.234	401.313	-479.134	48.791	397.751
601.668	81.228	401.312	-479.130	48.787	397.732
601.669	81.221	401.313	-479.130	48.780	397.733
601.678	81.222	401.304	-479.133	48.771	397.753
601.668	81.228	401.312	-479.139	48.788	397.724
601.669	81.221	401.313	-479.138	48.761	397.725
601.678	81.222	401.304	-479.137	48.754	397.724
601.678	81.222	401.304	-479.131	48.744	397.752
601.678	81.222	401.304	-479.124	48.729	397.717
601.669	81.208	401.314	-479.126	48.727	397.734
601.679	81.209	401.305	-479.125	48.720	397.733
601.674	81.217	401.290	-479.127	48.706	397.737
601.679	81.202	401.306	-479.125	48.707	397.734
601.679	81.209	401.305	-479.135	48.714	397.726
601.670	81.201	401.315	-479.125	48.700	397.735
601.679	81.202	401.306	-479.124	48.693	397.735
601.679	81.202	401.306	-479.134	48.687	397.727
601.675	81.199	401.331	-479.124	48.680	397.735
601.670	81.201	401.315	-479.123	48.693	397.733
601.670	81.201	401.315	-479.122	48.660	397.735
601.680	81.195	401.307	-479.131	48.667	397.726
601.670	81.201	401.315	-479.121	48.660	397.734
