NO_OF_FRAMES	2126
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:45:08.404	123389.78659150
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.685	81.241	401.364	-464.176	49.313	397.764
601.675	81.247	401.372	-464.207	49.334	397.741
601.684	81.248	401.363	-464.193	49.330	397.730
601.675	81.247	401.372	-464.194	49.330	397.731
601.676	81.240	401.373	-464.194	49.350	397.730
601.684	81.248	401.363	-464.194	49.350	397.730
601.674	81.254	401.371	-464.195	49.343	397.731
601.684	81.248	401.363	-464.194	49.350	397.730
601.684	81.248	401.363	-464.195	49.343	397.731
601.674	81.254	401.371	-464.194	49.350	397.730
601.674	81.254	401.371	-464.194	49.336	397.730
601.675	81.247	401.372	-464.184	49.343	397.738
601.674	81.254	401.371	-464.185	49.349	397.738
601.675	81.247	401.372	-464.175	49.342	397.746
601.679	81.252	401.387	-464.174	49.349	397.745
601.689	81.253	401.378	-464.175	49.342	397.746
601.675	81.247	401.372	-464.170	49.331	397.728
601.680	81.245	401.388	-464.174	49.336	397.746
601.681	81.251	401.389	-464.173	49.329	397.745
601.680	81.245	401.388	-464.184	49.343	397.738
601.666	81.245	401.381	-464.174	49.336	397.746
601.680	81.245	401.388	-464.174	49.329	397.747
601.674	81.254	401.371	-464.174	49.329	397.747
601.674	81.254	401.371	-464.174	49.329	397.747
601.666	81.245	401.381	-464.170	49.331	397.728
601.674	81.254	401.371	-464.182	49.323	397.738
601.669	81.269	401.354	-464.180	49.332	397.720
601.675	81.260	401.372	-464.184	49.322	397.739
601.673	81.261	401.370	-464.184	49.316	397.740
601.659	81.261	401.363	-464.182	49.309	397.739
601.665	81.252	401.380	-464.169	49.311	397.728
601.660	81.254	401.364	-464.179	49.318	397.720
601.675	81.260	401.372	-464.178	49.312	397.720
601.675	81.260	401.372	-464.178	49.291	397.722
601.675	81.260	401.372	-464.175	49.286	397.765
601.670	81.262	401.356	-464.178	49.278	397.722
601.670	81.262	401.356	-464.177	49.285	397.721
601.666	81.252	401.382	-464.180	49.276	397.739
601.670	81.255	401.357	-464.175	49.272	397.720
601.670	81.262	401.356	-464.166	49.278	397.728
601.676	81.253	401.373	-464.163	49.260	397.712
601.670	81.262	401.356	-464.176	49.265	397.721
601.675	81.260	401.372	-464.175	49.265	397.720
601.676	81.253	401.373	-464.174	49.252	397.721
601.675	81.260	401.372	-464.160	49.247	397.710
601.675	81.260	401.372	-464.171	49.247	397.703
601.676	81.253	401.373	-464.161	49.240	397.711
601.674	81.267	401.370	-464.169	49.227	397.703
601.675	81.260	401.372	-464.159	49.220	397.711
601.675	81.260	401.372	-464.157	49.214	397.709
601.681	81.251	401.389	-464.158	49.207	397.712
601.681	81.251	401.389	-464.157	49.207	397.710
601.680	81.245	401.388	-464.158	49.193	397.712
601.689	81.246	401.379	-464.144	49.195	397.701
601.680	81.245	401.388	-464.154	49.182	397.694
601.675	81.247	401.372	-464.147	49.179	397.720
601.689	81.246	401.379	-464.144	49.168	397.703
601.689	81.246	401.379	-464.143	49.182	397.701
601.680	81.238	401.387	-464.153	49.176	397.694
601.675	81.247	401.372	-464.130	49.170	397.692
601.681	81.231	401.389	-464.134	49.161	397.711
601.689	81.240	401.378	-464.144	49.175	397.702
601.690	81.233	401.380	-464.144	49.168	397.703
601.689	81.240	401.378	-464.141	49.164	397.686
601.675	81.234	401.370	-464.130	49.164	397.693
601.680	81.238	401.387	-464.131	49.163	397.694
601.689	81.240	401.378	-464.145	49.175	397.704
601.683	81.248	401.361	-464.131	49.170	397.693
601.674	81.247	401.370	-464.128	49.166	397.676
601.689	81.240	401.378	-464.131	49.163	397.694
601.675	81.240	401.371	-464.131	49.177	397.692
601.674	81.247	401.370	-464.131	49.177	397.692
