NO_OF_FRAMES	2314
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:25:40.957	122222.34213630
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
601.648	81.270	401.290	-478.887	48.900	397.749
601.653	81.275	401.307	-478.908	48.934	397.732
601.654	81.261	401.307	-478.909	48.921	397.734
601.654	81.268	401.308	-478.908	48.928	397.733
601.653	81.268	401.306	-478.899	48.907	397.743
601.657	81.272	401.281	-478.907	48.921	397.732
601.654	81.261	401.307	-478.898	48.920	397.741
601.653	81.275	401.307	-478.910	48.932	397.749
601.663	81.269	401.299	-478.909	48.925	397.748
601.662	81.276	401.298	-478.907	48.928	397.731
601.662	81.276	401.298	-478.898	48.927	397.740
601.658	81.266	401.322	-478.900	48.918	397.758
601.658	81.266	401.322	-478.897	48.907	397.741
601.663	81.263	401.298	-478.887	48.907	397.748
601.658	81.273	401.323	-478.897	48.914	397.740
601.667	81.274	401.314	-478.897	48.907	397.741
601.666	81.275	401.312	-478.901	48.911	397.759
601.657	81.280	401.321	-478.884	48.909	397.729
601.667	81.268	401.313	-478.887	48.900	397.749
601.657	81.280	401.321	-478.888	48.906	397.750
601.657	81.280	401.321	-478.897	48.914	397.740
601.658	81.266	401.322	-478.896	48.907	397.740
601.657	81.280	401.321	-478.897	48.907	397.741
601.657	81.280	401.321	-478.897	48.900	397.741
601.657	81.280	401.321	-478.897	48.907	397.741
601.653	81.275	401.307	-478.897	48.914	397.740
601.658	81.273	401.323	-478.897	48.907	397.741
601.657	81.280	401.321	-478.887	48.907	397.748
601.653	81.275	401.307	-478.901	48.918	397.759
601.653	81.275	401.307	-478.897	48.907	397.741
601.653	81.275	401.307	-478.901	48.911	397.759
601.653	81.275	401.307	-478.904	48.910	397.714
601.654	81.281	401.307	-478.898	48.920	397.741
601.654	81.281	401.307	-478.900	48.918	397.758
601.654	81.281	401.307	-478.901	48.932	397.757
601.654	81.281	401.307	-478.898	48.927	397.740
601.654	81.281	401.307	-478.901	48.932	397.757
601.654	81.281	401.307	-478.900	48.932	397.756
601.654	81.281	401.307	-478.896	48.934	397.737
601.654	81.281	401.307	-478.911	48.946	397.748
601.653	81.288	401.306	-478.900	48.925	397.757
601.648	81.283	401.291	-478.901	48.938	397.756
601.654	81.281	401.307	-478.891	48.938	397.764
601.654	81.281	401.307	-478.891	48.938	397.764
601.654	81.274	401.309	-478.897	48.941	397.738
601.648	81.283	401.291	-478.889	48.940	397.747
601.654	81.281	401.307	-478.891	48.938	397.764
601.653	81.288	401.306	-478.901	48.938	397.756
601.648	81.290	401.290	-478.892	48.951	397.764
601.648	81.290	401.290	-478.898	48.948	397.738
601.653	81.275	401.307	-478.890	48.954	397.747
601.652	81.282	401.305	-478.886	48.929	397.731
601.648	81.277	401.291	-478.889	48.940	397.747
601.647	81.284	401.289	-478.889	48.940	397.747
601.648	81.277	401.291	-478.888	48.934	397.747
601.648	81.277	401.291	-478.889	48.933	397.748
601.648	81.277	401.291	-478.889	48.940	397.747
601.652	81.282	401.305	-478.880	48.940	397.756
601.654	81.281	401.307	-478.880	48.933	397.757
601.654	81.281	401.307	-478.880	48.926	397.758
601.654	81.281	401.307	-478.879	48.947	397.754
601.654	81.281	401.307	-478.890	48.933	397.750
601.668	81.281	401.314	-478.875	48.936	397.736
601.659	81.279	401.323	-478.879	48.947	397.754
601.668	81.281	401.314	-478.880	48.933	397.757
601.654	81.281	401.307	-478.869	48.933	397.763
601.668	81.281	401.314	-478.877	48.940	397.753
601.654	81.281	401.307	-478.869	48.939	397.762
601.668	81.281	401.314	-478.868	48.933	397.762
601.659	81.279	401.323	-478.868	48.940	397.761
601.668	81.281	401.314	-478.869	48.939	397.762
601.669	81.274	401.316	-478.868	48.933	397.762
601.668	81.281	401.314	-478.878	48.933	397.754
601.668	81.281	401.314	-478.868	48.919	397.762
601.667	81.274	401.314	-478.868	48.933	397.762
601.658	81.273	401.323	-478.868	48.913	397.764
601.669	81.274	401.316	-478.867	48.913	397.762
601.658	81.273	401.323	-478.865	48.922	397.745
601.668	81.281	401.314	-478.868	48.919	397.762
601.658	81.273	401.323	-478.868	48.913	397.764
601.653	81.275	401.307	-478.868	48.906	397.765
601.668	81.267	401.315	-478.875	48.909	397.739
601.653	81.268	401.306	-478.874	48.902	397.739
601.654	81.268	401.308	-478.872	48.911	397.721
601.653	81.268	401.306	-478.885	48.902	397.732
601.653	81.275	401.307	-478.886	48.909	397.732
601.652	81.282	401.305	-478.876	48.902	397.740
601.652	81.275	401.305	-478.873	48.904	397.723
601.652	81.282	401.305	-478.876	48.902	397.740
601.647	81.284	401.289	-478.886	48.909	397.732
601.652	81.282	401.305	-478.876	48.915	397.740
601.652	81.282	401.305	-478.877	48.922	397.740
601.652	81.282	401.305	-478.887	48.929	397.732
601.647	81.277	401.289	-478.877	48.922	397.740
601.647	81.284	401.289	-478.877	48.922	397.740
601.647	81.284	401.289	-478.877	48.936	397.738
601.652	81.282	401.305	-478.877	48.929	397.739
601.653	81.275	401.307	-478.877	48.936	397.738
601.648	81.290	401.290	-478.876	48.929	397.738
601.654	81.281	401.307	-478.885	48.929	397.729
601.654	81.281	401.307	-478.877	48.936	397.738
601.654	81.281	401.307	-478.875	48.929	397.736
601.654	81.281	401.307	-478.865	48.929	397.744
601.654	81.281	401.307	-478.866	48.935	397.745
601.659	81.279	401.323	-478.865	48.922	397.745
601.654	81.274	401.309	-478.864	48.922	397.744
601.659	81.279	401.323	-478.862	48.924	397.727
601.659	81.279	401.323	-478.868	48.926	397.763
601.659	81.279	401.323	-478.866	48.935	397.745
601.659	81.279	401.323	-478.867	48.922	397.747
601.659	81.279	401.323	-478.856	48.921	397.754
