c_b_x,c_b_y,ang_b
0.294474082508084,-0.178178054873321,2.72456106262631
0.294471849820727,-0.178185087279391,2.72424645548945
0.294469412287962,-0.178178549687839,2.72481358505093
0.294475170802301,-0.178185637653587,2.72463555716477
0.294466252822420,-0.178187052529920,2.72477820300385
0.294472605971597,-0.178191055354234,2.72437850284115
0.294470055562837,-0.178196546160847,2.72411882929831
0.294478999863683,-0.178187827642795,2.72461618531456
0.294472491592760,-0.178190499684528,2.72439830720157
0.294473556493023,-0.178190131595509,2.72447047141574
0.294473515596087,-0.178195474447718,2.72422102397026
0.294476776586582,-0.178193430646126,2.72435784979114
0.294480637172529,-0.178206229222887,2.72372751234815
0.294474231375426,-0.178190951812111,2.72409712947799
0.294478330919764,-0.178192973942593,2.72408914540483
0.294478261128954,-0.178193870369897,2.72401359899267
0.294482594831633,-0.178191080677990,2.72400259800036
0.294482873494361,-0.178199197843393,2.72404205514887
0.294477487309610,-0.178182114475591,2.72414736759013
0.294472418606022,-0.178182145103908,2.72441094493408
0.294477759460218,-0.178190200606204,2.72418792412175
0.294469294344364,-0.178181399004026,2.72412875295608
0.294471070866029,-0.178187811924019,2.72433911949071
0.294471040992089,-0.178184198965257,2.72451944836377
0.294467173235921,-0.178184523686650,2.72440030521956
0.294474882685004,-0.178190643204030,2.72386355049668
0.294470461765651,-0.178194756251563,2.72384319860529
0.294470983752735,-0.178188468158280,2.72362827158809
0.294468489131617,-0.178182367159136,2.72417669526148
0.294474440722339,-0.178195623933198,2.72376066456539
0.294465145407940,-0.178201342337314,2.72337485664347
0.294471150829211,-0.178206979722866,2.72315843088434
0.294471069125092,-0.178200357400814,2.72343822103319
0.294476439035138,-0.178198599931088,2.72350046484630
0.294467132775856,-0.178196803134535,2.72346976468890
0.294485215888524,-0.178201732356689,2.72363071550566
0.294478401909668,-0.178205888407770,2.72324913013665
0.294464899434632,-0.178195864656042,2.72315422620495
0.294479147272444,-0.178195192526623,2.72368109499154
0.294492099927610,-0.178185407692690,2.72376320859727
0.294478237246468,-0.178190774829002,2.72383836474218
0.294484692904043,-0.178193764885461,2.72358115354852
0.294481727471583,-0.178180277844430,2.72394033603938
0.294477820741036,-0.178179517248909,2.72399797658286
0.294486466359968,-0.178179764283642,2.72394293883365
0.294481004159750,-0.178173793156596,2.72418190185591
0.294479696903118,-0.178176196453067,2.72437857545245
0.294478793950413,-0.178172061442574,2.72456422630630
0.294470695951604,-0.178162010277634,2.72456056488349
0.294476251803229,-0.178166469857278,2.72436499250618
0.294474483781765,-0.178170230471415,2.72452192753909
0.294472055981912,-0.178161302693108,2.72496503662787
0.294459518459168,-0.178158387735332,2.72446868680444
0.294476797747974,-0.178159261384788,2.72497119411959
0.294473611213025,-0.178153659062878,2.72482174170714
0.294486981294392,-0.178153766499363,2.72485420093382
0.294474800834848,-0.178149346496916,2.72456261074334
0.294479464548677,-0.178153078459001,2.72506320975893
0.294479174928219,-0.178159483312638,2.72459403254092
0.294475215604113,-0.178156638770332,2.72453600666949
0.294478453109477,-0.178151600309586,2.72463350722725
0.294482719623256,-0.178156586407045,2.72476926262060
0.294482367068427,-0.178171988528079,2.72415907425056
0.294476563353641,-0.178157910365041,2.72425729372822
0.294480802439847,-0.178158381899772,2.72431251002059
0.294488978379081,-0.178169058037177,2.72438889319123
0.294488722482725,-0.178170524198903,2.72460142274011
0.294484675165796,-0.178176531791243,2.72425632102997
0.294474492051248,-0.178179928671773,2.72378897326284
0.294479896554370,-0.178175931623225,2.72443163328198
0.294474277752519,-0.178188630949025,2.72379691358291
0.294470879667724,-0.178190421226629,2.72390258297486
0.294471126259510,-0.178195923171813,2.72369128276551
0.294469544250690,-0.178191208202715,2.72384851529333
0.294468099934312,-0.178197785888135,2.72356563697840
0.294458500386281,-0.178206846250650,2.72290436201527
0.294460361545552,-0.178208304796879,2.72323211895582
0.294460990218108,-0.178204604648132,2.72303551642188
0.294462047857338,-0.178211542630446,2.72370482857929
0.294458906604870,-0.178206186380358,2.72354658020405
0.294457860031039,-0.178215529272119,2.72290561589939
0.294468314978501,-0.178207686602625,2.72396490039029
0.294467395564338,-0.178207490463699,2.72354317651852
0.294464895430365,-0.178209212797390,2.72376728718101
0.294462775531513,-0.178214740909264,2.72308289672904
0.294464254304274,-0.178213525723790,2.72335216065470
0.294469583819458,-0.178210264097133,2.72333767630213
0.294463255048577,-0.178204147188148,2.72334959144002
0.294476663520838,-0.178204720680098,2.72357800076446
0.294477970500666,-0.178198283273626,2.72399209776246
0.294488286428289,-0.178203041842514,2.72363284037710
0.294475377032288,-0.178188933178308,2.72368648735308
0.294476940030841,-0.178192825993470,2.72336539103639
0.294482419084336,-0.178193179511029,2.72381687734605
0.294476155175963,-0.178205322436448,2.72358475731793
0.294481687722822,-0.178195850486761,2.72403476762522
0.294485222105934,-0.178193385678643,2.72415360892612
0.294481404086914,-0.178202445394649,2.72353642340939
0.294479795015501,-0.178183688013476,2.72447862785191
0.294478817446287,-0.178193816453087,2.72406458129926
0.294474172255316,-0.178192133384535,2.72404977828922
0.294485936554965,-0.178190911207538,2.72406735902326
0.294484676876582,-0.178188559666016,2.72449053137553
0.294483224265744,-0.178184509629661,2.72462413426052
0.294481912162046,-0.178185402161491,2.72476187611630
0.294481130995157,-0.178179049069856,2.72466243112830
0.294480316417145,-0.178186024851084,2.72451417175582
0.294478076103119,-0.178178335065168,2.72428433145086
0.294479600155792,-0.178178934874410,2.72464031331484
0.294482773822633,-0.178177170856885,2.72464696969250
0.294479793425734,-0.178179873686311,2.72460684355958
0.294480554910475,-0.178176807291573,2.72438734385555
0.294479001796322,-0.178169262027888,2.72465631226559
0.294475898145562,-0.178179185277851,2.72433037409918
0.294482408077392,-0.178174703859479,2.72485507293810
0.294480402168739,-0.178173075076037,2.72490536073628
0.294476432015641,-0.178183089577581,2.72418658413739
0.294472610687242,-0.178181415471802,2.72428158635745
0.294471124240803,-0.178176833810302,2.72453521137549
0.294475185823597,-0.178182177361839,2.72445777439059
0.294471082804610,-0.178191881861413,2.72384468055427
0.294468512931262,-0.178185288336512,2.72418054208592
0.294471134560827,-0.178189121163263,2.72432810387661
0.294467932100666,-0.178191203930625,2.72415159397722
0.294467170187691,-0.178186271561287,2.72437092812005
0.294468404531810,-0.178184192237849,2.72410367963196
0.294472174934654,-0.178192678244837,2.72420675545641
0.294467855183213,-0.178197936533500,2.72355547455159
0.294466731410930,-0.178194713970203,2.72366219101273
0.294467943472993,-0.178194569828217,2.72333631171277
0.294474893954772,-0.178205526356604,2.72324139195250
0.294472005359763,-0.178193737648446,2.72353536757853
0.294476352229911,-0.178194016838519,2.72413113748197
0.294473269189393,-0.178188907943755,2.72343318589144
0.294474614459491,-0.178197429563390,2.72361460512176
0.294476846000366,-0.178190367323809,2.72393007747941
0.294460332272084,-0.178192607744785,2.72349393535584
0.294474653807594,-0.178190856675394,2.72352022071992
0.294476779788983,-0.178205963750582,2.72294378759565
0.294468577230033,-0.178199376417494,2.72327661776177
0.294469893099520,-0.178202647076724,2.72364146318186
0.294479954733349,-0.178200018458430,2.72368443162884
0.294475531884390,-0.178203531758311,2.72360489069070
0.294471425016454,-0.178207112207244,2.72349319253273
0.294479426191611,-0.178211309849326,2.72372053125659
0.294466326461051,-0.178200538554615,2.72375779692285
0.294465274211561,-0.178199525132777,2.72344830017850
0.294467234619126,-0.178204956910068,2.72360046210617
0.294472811915456,-0.178197264746276,2.72403807836476
0.294474903492872,-0.178196929169600,2.72383530696526
0.294475486261706,-0.178201522686674,2.72370460934878
0.294486098039695,-0.178203165823539,2.72417744709380
0.294481833680498,-0.178199085327353,2.72345786318272
0.294480547456792,-0.178195341029453,2.72434848399415
0.294478398334865,-0.178194785853636,2.72401929755905
0.294477945229059,-0.178192583776007,2.72409773303458
0.294490617881789,-0.178195746343943,2.72395925804138
0.294485065154810,-0.178182390558343,2.72426825786704
0.294486352693704,-0.178186167463483,2.72390776741009
0.294486899508957,-0.178178899575804,2.72398436176584
0.294487534938634,-0.178190671324751,2.72379101683792
0.294481517746911,-0.178176286888951,2.72409309088419
0.294484023962473,-0.178177340965706,2.72444808943215
0.294477711311219,-0.178185920249373,2.72396288761130
0.294479165864258,-0.178195971516507,2.72359431838667
0.294481994220186,-0.178189571550785,2.72389428081097
0.294486540738687,-0.178194158162271,2.72404637635984
0.294476065154810,-0.178183390558343,2.72426825786704
0.294474421577543,-0.178189899024984,2.72388469702230
0.294475324434824,-0.178194285933906,2.72372847250158
0.294475531825877,-0.178187152191410,2.72436451405137
0.294471559329876,-0.178183567618109,2.72474867838268
0.294454808282045,-0.178185600214077,2.72402514645722
0.294467650409600,-0.178183836647223,2.72420029636410
0.294466396810052,-0.178187302044554,2.72441288121317
0.294459491901827,-0.178188404536537,2.72399667571368
0.294464453073609,-0.178185879180659,2.72396882869401
0.294462759750577,-0.178186391564854,2.72413238760225
0.294465551476693,-0.178191530194218,2.72386221797315
0.294464466559095,-0.178184772117472,2.72410826433084
0.294470907502341,-0.178189253345787,2.72427977639127
0.294466456205935,-0.178174722207190,2.72444110678087
0.294473512242521,-0.178185480641257,2.72404207769093
0.294476018446653,-0.178186535130741,2.72439716647816
0.294463492908121,-0.178181212721134,2.72413508222737
0.294469289763193,-0.178170613351810,2.72465147042577
0.294475258280386,-0.178182529091985,2.72444524018705
0.294468210679597,-0.178183249999994,2.72413724527136
0.294464902326955,-0.178183265165468,2.72476317864401
0.294472828767042,-0.178196608798649,2.72416460264466
0.294478675610213,-0.178186253429466,2.72467228737286
0.294472047019942,-0.178187105524318,2.72456292950310
0.294475804316053,-0.178196944257208,2.72455609780573
0.294474409974846,-0.178201289902496,2.72400857401826
0.294474099444488,-0.178199779156044,2.72406239918092
0.294479443633825,-0.178201908748914,2.72387610860014
0.294480055443398,-0.178214601841752,2.72393775050182
0.294476583535306,-0.178205103733969,2.72354419516375
0.294478962629633,-0.178205528305547,2.72392162686592
0.294478202050898,-0.178208595637316,2.72414093235871
0.294475694734101,-0.178207540323535,2.72378592680995
0.294481195814607,-0.178210432251707,2.72357250265300
0.294480936240741,-0.178204881962622,2.72366781045930
0.294490029757576,-0.178206232543959,2.72426089744702
0.294488762784638,-0.178203064762516,2.72436305610110
0.294484465199750,-0.178200420337743,2.72370825383332
0.294490961891599,-0.178213902476109,2.72341066467740
0.294483908006080,-0.178206262541048,2.72380052427207
0.294485155175963,-0.178212322436448,2.72358475731793
0.294481438281820,-0.178206981057098,2.72427785438714
0.294482022193306,-0.178200254825192,2.72388538475306
0.294474330119940,-0.178192100836705,2.72389677299815
0.294484318294804,-0.178200756796205,2.72378829211143
0.294475196718337,-0.178199907332537,2.72378027722739
0.294478237246468,-0.178198774829002,2.72383836474218
0.294474123901407,-0.178204120834994,2.72332221682184
0.294481877217522,-0.178207729794425,2.72333759111150
0.294480745576811,-0.178191830099150,2.72419334097426
0.294478386012552,-0.178206260986475,2.72390027684165
0.294470061016087,-0.178199556735254,2.72390042665239
0.294473319291285,-0.178205841558286,2.72334092244285
0.294483017001463,-0.178202843722777,2.72380125374942
0.294469516040057,-0.178199892119196,2.72387780523028
0.294475832405906,-0.178203646207706,2.72348804163978
0.294479147272444,-0.178203192526623,2.72368109499154
0.294468006461933,-0.178194458764631,2.72343751860372
0.294479203968260,-0.178205188611352,2.72364305559187
0.294465040085448,-0.178185478927413,2.72385512509709
0.294466688543024,-0.178197293049209,2.72357778730491
0.294478104204529,-0.178190856701902,2.72383284216767
0.294465514523583,-0.178187785299726,2.72377301932229
0.294475740069766,-0.178169418003210,2.72435771085023
0.294481163064122,-0.178177854400554,2.72412125893631
0.294474741265370,-0.178179937937837,2.72438057919192
0.294468834925420,-0.178166935520434,2.72478781519706
0.294476269262137,-0.178159755338859,2.72484552066110
0.294468693347359,-0.178159480658730,2.72472475344280
0.294473139097759,-0.178162431700978,2.72468623281091
0.294476058552159,-0.178162515244901,2.72508657180484
0.294470657810123,-0.178163694191632,2.72458967779851
0.294465083742031,-0.178162378453187,2.72464421120502
0.294467867522106,-0.178159330254591,2.72481212164611
0.294464252909960,-0.178158345727147,2.72478796707695
0.294468048240368,-0.178170045642140,2.72419937026159
0.294471258097628,-0.178161835675149,2.72426342089174
0.294477551849026,-0.178156536179708,2.72544278312008
0.294477297690430,-0.178173089046513,2.72447656603810
0.294481137877250,-0.178175775702417,2.72434211513061
0.294480153691688,-0.178163786029131,2.72453809041958
0.294473463694847,-0.178164356783564,2.72486965512076
0.294486275823975,-0.178170887491707,2.72483719881347
0.294471368524081,-0.178170595454037,2.72458852412305
0.294477980808392,-0.178173880246489,2.72479251652503
0.294472772331978,-0.178172112248641,2.72420047950809
0.294483903745080,-0.178168802275219,2.72462446074705
0.294484771781544,-0.178178734552932,2.72440645433739
0.294473812712842,-0.178179046742744,2.72487051373795
0.294476646513335,-0.178184799390823,2.72438034080359
0.294475304455947,-0.178194837618827,2.72396346110148
0.294474757233689,-0.178192047379828,2.72449416545317
0.294469473283941,-0.178201488391231,2.72344448430175
0.294470308419266,-0.178203426556040,2.72365733012874
0.294464542673091,-0.178195430738740,2.72359600757010
0.294477165662976,-0.178196772847559,2.72425095735810
0.294460420452701,-0.178201151395126,2.72331746594060
0.294459435424234,-0.178188793142630,2.72423746809005
0.294452793348274,-0.178108599167560,2.72739063873875
0.294370034520340,-0.177600644672449,2.74365822961235
0.294472809131864,-0.177293944479534,2.74576216263298
0.294584185248300,-0.176748767742469,2.74863389701960
0.294752206011938,-0.176036402767365,2.75757730184417
0.294926440044909,-0.175358426563210,2.75822674714255
0.295098378524858,-0.174475990703762,2.76279266361008
0.295283055821815,-0.173476519113285,2.77126293062720
0.295467879588513,-0.172457506586595,2.77433150814372
0.295743892170930,-0.171316910070590,2.78187180310636
0.295971941203660,-0.169954453308842,2.79281714911654
0.296251099412421,-0.168534847204199,2.80373529169801
0.296517186458245,-0.167038544459721,2.81233047601391
0.296878040146789,-0.165391627560633,2.82168318479402
0.297259118205929,-0.163607933966289,2.83276398673898
0.297638364680527,-0.161725833875904,2.85105758744146
0.298023051709791,-0.159734984170863,2.86511351012932
0.298437308674087,-0.157659731829109,2.87915532897599
0.298882593554919,-0.155498292812788,2.90058743574473
0.299294550008843,-0.153377232856272,2.92007176791057
0.299768070274272,-0.151263802101036,2.93420301371150
0.300182813882485,-0.149128841116688,2.95172832307141
0.300606175907660,-0.147049142553557,2.96558242566332
0.301045515695386,-0.144881399913541,2.98556333419843
0.301509753169481,-0.142757584534243,3.00403071873248
0.301886730971001,-0.140574451596625,3.02314110402302
0.302302519978184,-0.138468392513930,3.04127085653452
0.302811145997312,-0.136359332169291,3.05338706166243
0.303160564999693,-0.134212355129163,3.07146129073956
0.303642232285920,-0.132054619262353,3.09515946976434
0.304075204173985,-0.129956156100306,3.10973255178976
0.304478216509642,-0.127819979781934,3.12590935859393
0.304932296524338,-0.125677606676382,3.14501693644166
0.305347656299794,-0.123526414459879,3.16058795699685
0.305794210131195,-0.121392629025151,3.17940992609622
0.306221730773465,-0.119300102650194,3.20005078829156
0.306628122006276,-0.117146971268834,3.21524719005657
0.307057953868120,-0.115043311353360,3.22910645660915
0.307510640298991,-0.112910203051374,3.25283875282260
0.307854243364421,-0.110799236001369,3.26573265176930
0.308375526077765,-0.108678666685511,3.28603899705997
0.308734396899949,-0.106578472839667,3.30300728359288
0.309226954090066,-0.104466154756808,3.31952192412667
0.309604485449552,-0.102333827599635,3.33187035254684
0.310073116293844,-0.100205656494686,3.35443021596925
0.310493397352079,-0.0980946812803859,3.37117837800069
0.310935354972797,-0.0960242296528341,3.38441665091176
0.311388175723265,-0.0939060143447304,3.39993088625271
0.311742423881931,-0.0917765990954373,3.42005886174778
0.312271169206942,-0.0896922987124167,3.43745868930104
0.312646488862319,-0.0875216666455472,3.45605945542271
0.313113851724467,-0.0854074158549678,3.47693066101547
0.313515133562509,-0.0833023233920185,3.49253094315764
0.314005957258636,-0.0812257263503349,3.50655534575952
0.314405697649698,-0.0791259987663245,3.52353026172797
0.314875048187976,-0.0770295531573603,3.54351930706563
0.315274493542797,-0.0749176001615042,3.56106866757168
0.315745928474522,-0.0727947912067016,3.57719941716265
0.316153296329207,-0.0707205786115397,3.59460099498432
0.316556385785599,-0.0686178938138753,3.61293940508844
0.317040822354843,-0.0665264766011980,3.62866513737912
0.317484152185343,-0.0644057518905076,3.64765228069563
0.317903895580203,-0.0622792344746749,3.66888364251363
0.318374404188914,-0.0601296187099014,3.68455211593141
0.318811705987456,-0.0580149334892283,3.69781800009454
0.319268565427678,-0.0559381519919025,3.71450220289887
0.319704493787547,-0.0538344244411125,3.73322987985359
0.320145252176020,-0.0517498332897323,3.75180278452246
0.320545414305372,-0.0496330309099169,3.77109838583971
0.320974599308504,-0.0475324614793150,3.78928826291552
0.321418257375509,-0.0454535516114599,3.80222218825152
0.321834508864592,-0.0433543778327432,3.82093440635744
0.322272351284797,-0.0412960130353395,3.83610446832055
0.322693479706237,-0.0392751975080285,3.85225890643446
0.323137789551451,-0.0372058631957967,3.86695221953421
0.323517199880681,-0.0351415678511399,3.88384312299270
0.323962132918544,-0.0330965952312489,3.89662063038276
0.324335774716836,-0.0310545741162804,3.91339269252033
0.324736007243260,-0.0289865741209506,3.93174285513716
0.325119610618103,-0.0269362576781553,3.94677556141622
0.325560212441380,-0.0249152117992586,3.96168063391570
0.326013705182651,-0.0228820628841234,3.97541224363975
0.326414842728627,-0.0208945508149192,3.99053696778296
0.326866754958058,-0.0188638062589516,4.00405685950901
0.327306530593888,-0.0168254869579970,4.01956292581897
0.327704512387887,-0.0148168412813318,4.03491083385726
0.328098925981684,-0.0128097200188329,4.05068745630630
0.328468629117674,-0.0107967632391093,4.06890676750101
0.328902279028504,-0.00879911704580360,4.08338701816055
0.329306331496649,-0.00678730596969044,4.09791376747383
0.329698411884271,-0.00484247349828300,4.11657049665672
0.330096291923088,-0.00282091557142486,4.13359439475428
0.330500337400326,-0.000846244875882374,4.14926360363373
0.330882700619181,0.00114314445019681,4.16482126253344
0.331277644195272,0.00310025410863653,4.18096972104586
0.331647573431141,0.00506045494390215,4.20104013972784
0.332101699875413,0.00701793670877833,4.21115904689830
0.332486588626058,0.00899061362958472,4.22678641391872
0.332897497093982,0.0109496327118044,4.24370940247347
0.333307812293035,0.0128746625365772,4.25864102856892
0.333688047304061,0.0147964533440192,4.27575782617663
0.334094289753504,0.0167187441042649,4.29124361960625
0.334540049978922,0.0186915309681065,4.30301911903617
0.334850164879958,0.0206071581503428,4.32340722517215
0.335342686552665,0.0225164917551308,4.33499064896639
0.335680949710999,0.0244234355309932,4.35160409055123
0.336079248674487,0.0263208220970290,4.36823556920839
0.336549928747925,0.0282859784281002,4.37911919037021
0.336857417461541,0.0301446371406554,4.39574493957360
0.337317048136228,0.0320738602825575,4.41058936002571
0.337714953714945,0.0339196981823181,4.42373101982882
0.338077304212199,0.0358115671147556,4.43971212619205
0.338511489507048,0.0377457601001718,4.45483037300064
0.338902776885125,0.0396095318150181,4.46821640091235
0.339300630082775,0.0414480861038925,4.48359326993539
0.339695319945255,0.0433357840622615,4.49761233909333
0.340107062417393,0.0452033749848388,4.51047999019234
0.340495295926770,0.0470787725436318,4.52780488480595
0.340862415732804,0.0489105460121873,4.54193199570177
0.341311672750603,0.0507364426849470,4.55289604326194
0.341697198292232,0.0526279209045298,4.57124163357715
0.342094233931448,0.0544464382309901,4.58322696131625
0.342485260010536,0.0563576816211640,4.59717828959939
0.342899865395273,0.0581774843015838,4.61467068561314
0.343303691126129,0.0599422248562096,4.62820706384756
0.343685715323097,0.0618145315538794,4.64110753926852
0.344087540056637,0.0636869112451821,4.65609856120410
0.344489638194741,0.0655247443500926,4.67055243918657
0.344887466622363,0.0673524737414322,4.68716111064360
0.345280973409811,0.0691927797922298,4.70115405044841
0.345661264724725,0.0709486740896452,4.71602026756286
0.346083374959481,0.0727257548935845,4.73328288230357
0.346456618204043,0.0745540716175520,4.74535938504958
0.346836653607974,0.0763376494641347,4.76153685930842
0.347240485258593,0.0781279984705425,4.77797583460581
0.347654610771003,0.0799316916533801,4.78987488806151
0.348026584994827,0.0817494079045013,4.80196363754590
0.348433516381242,0.0834935230438994,4.81698128199781
0.348796769770556,0.0852854075437675,4.83277401003601
0.349193293958059,0.0871040795936857,4.84662633722195
0.349581751393588,0.0888280796742746,4.86236733746034
0.349972611292440,0.0906004285021899,4.87666343880524
0.350342086274910,0.0923759783815367,4.89147191324448
0.350707596489875,0.0941911108884462,4.90512015769657
0.351134585930450,0.0958845291139662,4.91839680813605
0.351506358969522,0.0976475671137586,4.93580725527698
0.351860612223106,0.0993980749633412,4.94953711183231
0.352274543102945,0.101096950914018,4.96531604206088
0.352680123704820,0.102820622510965,4.98198540155803
0.352999228747316,0.104651992629128,4.99367765439399
0.353441313803678,0.106352544955939,5.00659522006813
0.353823614900460,0.108059908875305,5.02267171269407
0.354131236008711,0.109837426174335,5.03779187946903
0.354588739828570,0.111542716962481,5.05104693632142
0.354934365897468,0.113282517140140,5.06798753047790
0.355265277897149,0.115052391154808,5.08321872641076
0.355692870697074,0.116766173132600,5.09805406407292
0.356053095125216,0.118464941638353,5.11212893146919
0.356432969752526,0.120143027610943,5.12648256704672
0.356834347403997,0.121856109264952,5.14104122091134
0.357218366227241,0.123575198164817,5.15512456946089
0.357563602553868,0.125304719942198,5.17226379588965
0.357984062322457,0.127028256590507,5.18490907687091
0.358303900181467,0.128744915130004,5.20264418721990
0.358727943366512,0.130413685083418,5.21716523446679
0.359107898655340,0.132110981387118,5.22979610456066
0.359468366419642,0.133803835467286,5.24724682788924
0.359864946830596,0.135504347926972,5.26280147516652
0.360179175700291,0.137168320075409,5.27822715783016
0.360631195894090,0.138827763302071,5.29210557648922
0.360935114123311,0.140529350875712,5.30853509018483
0.361384373395868,0.142156034412760,5.32152375024131
0.361743902863092,0.143811428872110,5.33862898276864
0.362098553268963,0.145526866288734,5.35212796326722
0.362501950779473,0.147205393213846,5.36775710901967
0.362851869570417,0.148864972473367,5.38265417585397
0.363232976363825,0.150543261430987,5.39825397811184
0.363599345147346,0.152214375667936,5.41445049488558
0.364023027595187,0.153829645213328,5.42734158899400
0.364360430865450,0.155508018617792,5.44413919831466
0.364762869476675,0.157150497653510,5.45722162411332
