c_a_x,c_a_y,ang_a
0.311922000138812,-0.161798565759023,3.08713777435988
0.311925750748891,-0.161795124176399,3.08697277187837
0.311917183315616,-0.161811779987944,3.08623759105571
0.311927585094740,-0.161800420026336,3.08674980872075
0.311926008520475,-0.161802423174133,3.08666012646802
0.311934911758472,-0.161801825938609,3.08634220421471
0.311924763387323,-0.161789449253300,3.08718980300701
0.311926261648432,-0.161793526921537,3.08742878604223
0.311933084693908,-0.161803775470921,3.08655462684697
0.311931832236159,-0.161790364511647,3.08721315075215
0.311936280157250,-0.161793087624232,3.08710667586561
0.311935729638301,-0.161794157134426,3.08744574570389
0.311935096496892,-0.161795519430011,3.08738580378318
0.311938505222529,-0.161790656783685,3.08721619579809
0.311930724672672,-0.161794742094036,3.08683155304596
0.311937399754712,-0.161790253483858,3.08770530650712
0.311938855383524,-0.161795937841268,3.08720728909212
0.311938967236895,-0.161798163456014,3.08736950902101
0.311944225231144,-0.161814112197395,3.08663106796803
0.311942324774121,-0.161816238534767,3.08657823919510
0.311936356835356,-0.161813666296996,3.08708436277096
0.311940091200178,-0.161804410344683,3.08703774955503
0.311939918270462,-0.161811703513676,3.08711061102398
0.311933720451069,-0.161809028830100,3.08654525642990
0.311929668754976,-0.161813913701441,3.08733428966642
0.311934727371721,-0.161809095635415,3.08671407911413
0.311939739849955,-0.161811339780424,3.08662959964962
0.311934506748688,-0.161816201160660,3.08649680365669
0.311938040481460,-0.161820220641052,3.08626839710014
0.311939298258998,-0.161813210897268,3.08682746838959
0.311927091015590,-0.161809334516511,3.08700746057745
0.311932515938438,-0.161817467175522,3.08669527592583
0.311922318154543,-0.161828531146679,3.08621518364028
0.311912211510127,-0.161823441806912,3.08647393749475
0.311916818191080,-0.161826958210232,3.08626962486419
0.311913688030005,-0.161822144494672,3.08679066419988
0.311913935557807,-0.161822064943334,3.08718098869606
0.311899629698138,-0.161835449356220,3.08560651850471
0.311902729447191,-0.161825755364723,3.08706033080637
0.311900045888776,-0.161827262128982,3.08583019829706
0.311902235505660,-0.161832741889817,3.08572900231242
0.311901798530351,-0.161833082287338,3.08571334181258
0.311901148810482,-0.161818774174454,3.08667179448701
0.311891083419470,-0.161822069370930,3.08648251718962
0.311892527052379,-0.161811492424759,3.08655363325747
0.311892417786460,-0.161827711262746,3.08585713222916
0.311900524315815,-0.161818503896679,3.08590921510887
0.311892012212481,-0.161812054807897,3.08652827222774
0.311898760251892,-0.161813901537190,3.08640072093642
0.311906668137800,-0.161827262864508,3.08545979001649
0.311901731370348,-0.161817846902480,3.08623840091763
0.311900022225329,-0.161811854831114,3.08649158286877
0.311909980036264,-0.161817068054194,3.08596954995852
0.311897232278080,-0.161804773071212,3.08614499571746
0.311903728497699,-0.161814184704216,3.08498394574350
0.311906740009359,-0.161813448364665,3.08611721230601
0.311910706618780,-0.161809015590744,3.08657452806040
0.311906942738354,-0.161812748098309,3.08576136172366
0.311908130972034,-0.161809474418039,3.08629113898816
0.311915662636903,-0.161809801032402,3.08623069054862
0.311921287775700,-0.161811514998519,3.08617050051695
0.311918434501366,-0.161814627970810,3.08603006710198
0.311919191408720,-0.161809683401359,3.08663050125463
0.311926667068495,-0.161790931347860,3.08676626245653
0.311920948381891,-0.161812815222950,3.08613774241686
0.311918895564986,-0.161797074164601,3.08620514905548
0.311917958321799,-0.161807064700200,3.08605311127419
0.311918436263252,-0.161789508268472,3.08537011543899
0.311926184409632,-0.161798089863452,3.08645790041395
0.311918171119262,-0.161797210724622,3.08589956687702
0.311926919749337,-0.161798234874109,3.08645341890357
0.311924059741430,-0.161791757247626,3.08608325047786
0.311913384994038,-0.161788551863584,3.08651491651520
0.311906472312147,-0.161774807153560,3.08539545893776
0.311922056719535,-0.161786462709441,3.08639393708584
0.311909621614215,-0.161783038171267,3.08616551003140
0.311912791469803,-0.161777535377597,3.08643310996523
0.311909625120445,-0.161775929973256,3.08685676075269
0.311912748796980,-0.161780219817029,3.08670408368336
0.311901418806460,-0.161766428949171,3.08542121181391
0.311903501592555,-0.161780175503290,3.08666011979646
0.311905802809056,-0.161776114322732,3.08645357798251
0.311896553282939,-0.161784105782632,3.08503711468463
0.311896816373108,-0.161777365137325,3.08644284535354
0.311902327709196,-0.161779303513437,3.08667309284422
0.311896576144191,-0.161777995430020,3.08671566564961
0.311888058452790,-0.161803929255998,3.08558213524984
0.311877323578266,-0.161796574258574,3.08477748231626
0.311880421974173,-0.161793198622361,3.08492994668696
0.311884821561250,-0.161804872436910,3.08473762839464
0.311888430935051,-0.161812323202153,3.08579972842687
0.311885567347941,-0.161813996677222,3.08539908663209
0.311895981856513,-0.161825863258360,3.08523649580832
0.311880341921576,-0.161816797292884,3.08456065541498
0.311887421256443,-0.161811783463093,3.08588499862199
0.311890649689985,-0.161816201314218,3.08538325112813
0.311890194596086,-0.161807985353176,3.08489562190954
0.311895389590365,-0.161811134754344,3.08554563153130
0.311903599801344,-0.161826503417910,3.08516272655345
0.311891843387466,-0.161804556501430,3.08611996838386
0.311895683319512,-0.161816922170830,3.08523324335869
0.311896413650392,-0.161816297147765,3.08423398566606
0.311897375196672,-0.161816714078759,3.08537748441764
0.311898787451324,-0.161815175284234,3.08544695220182
0.311895547018651,-0.161808319698716,3.08607695573251
0.311899756322734,-0.161818583300099,3.08530299973157
0.311896393734151,-0.161815621589513,3.08542201556002
0.311903174203248,-0.161815914955402,3.08551162688505
0.311897971075718,-0.161829830304460,3.08490173298413
0.311897585490149,-0.161837681221224,3.08456378398527
0.311901245177798,-0.161834187212247,3.08510899297826
0.311903631768518,-0.161831590138030,3.08522624339253
0.311904978149717,-0.161830125013796,3.08529237958234
0.311904373462938,-0.161837863084163,3.08457260976252
0.311897711138764,-0.161838518357222,3.08530084035135
0.311896423508178,-0.161846676789966,3.08494748213081
0.311908951967151,-0.161833370767830,3.08516272193674
0.311896242898447,-0.161839141681815,3.08449779946069
0.311894803018762,-0.161840105419946,3.08468711054067
0.311887674277945,-0.161837266950850,3.08337745881224
0.311902976450992,-0.161838570766023,3.08453881712098
0.311896293864181,-0.161838431745794,3.08444254560322
0.311889266142295,-0.161822733365837,3.08507588895123
0.311889052760235,-0.161828513358964,3.08482724596309
0.311888788119920,-0.161828573912013,3.08443765679660
0.311892676999400,-0.161817002260770,3.08533016667716
0.311880265141958,-0.161811624927577,3.08340649253107
0.311882219340228,-0.161813671285251,3.08514974410512
0.311873285561722,-0.161811520555256,3.08410271421526
0.311883423081354,-0.161817910551837,3.08497064183858
0.311875253121899,-0.161817289715866,3.08426944515159
0.311879705650259,-0.161825796668521,3.08327146578337
0.311861966192234,-0.161813494960165,3.08380010234150
0.311872433257366,-0.161820957595908,3.08485446957825
0.311867195999032,-0.161815227914395,3.08376175968912
0.311862963288481,-0.161818732383112,3.08366612127227
0.311851489020972,-0.161808607260913,3.08430671138011
0.311856310689532,-0.161810859404326,3.08396442669573
0.311855935639125,-0.161818431912926,3.08363852107672
0.311854629213925,-0.161812483111489,3.08350432089479
0.311863832200209,-0.161810679495202,3.08364814820499
0.311858200099709,-0.161800750656809,3.08401668300669
0.311866149147783,-0.161801703521956,3.08395090468385
0.311859976345096,-0.161798576613461,3.08404920644711
0.311858007329025,-0.161794360206014,3.08422534666422
0.311863617798308,-0.161787877723357,3.08421696414058
0.311873508952546,-0.161790745533134,3.08373285933293
0.311870239908207,-0.161785929031645,3.08390843469592
0.311870823316143,-0.161787890956250,3.08343938952984
0.311878453114524,-0.161794473079678,3.08384020765059
0.311869104552838,-0.161780806244002,3.08412551786626
0.311877066341826,-0.161787368764722,3.08375539131980
0.311875990109596,-0.161788205999603,3.08345921260558
0.311885173840175,-0.161795145428387,3.08462380474828
0.311877594852540,-0.161793885581031,3.08321943703092
0.311876215562199,-0.161796214475843,3.08375989988201
0.311874795249391,-0.161797757407262,3.08369013153480
0.311871574703767,-0.161800982863731,3.08360899590294
0.311868638462382,-0.161801360415521,3.08349962585084
0.311879850864011,-0.161801194952587,3.08462823238930
0.311872124132753,-0.161808330937425,3.08359542617301
0.311872879446902,-0.161804809818846,3.08374842302445
0.311878250657840,-0.161806854332016,3.08330826594377
0.311870254080034,-0.161807962244792,3.08330614731458
0.311871085307187,-0.161799251310190,3.08368209464630
0.311872890455949,-0.161806801556894,3.08406990438192
0.311868272876375,-0.161801859530789,3.08321974753892
0.311869999961449,-0.161800815144627,3.08391272832422
0.311858712649501,-0.161795745159311,3.08339494920208
0.311866051915562,-0.161804018569244,3.08312149540498
0.311858649612668,-0.161786281744473,3.08392979983903
0.311864484088391,-0.161780664439144,3.08412019345130
0.311859125143757,-0.161788302649954,3.08371544971325
0.311849646007858,-0.161780669727391,3.08421363381776
0.311855193736866,-0.161798949233410,3.08307938729356
0.311845114301275,-0.161794406080461,3.08322627271229
0.311851655118957,-0.161795824549290,3.08311626156783
0.311851073593809,-0.161788438893531,3.08388365785960
0.311856829532029,-0.161803324090027,3.08353710120985
0.311847966105761,-0.161799121442389,3.08341735585064
0.311847832071863,-0.161797631019598,3.08386736998744
0.311845634645014,-0.161799760535683,3.08338408837956
0.311844672770128,-0.161808614297425,3.08338796041857
0.311850308351936,-0.161817616787241,3.08301564385384
0.311847456235124,-0.161820706570713,3.08287582951547
0.311851847133249,-0.161822998008817,3.08313442489665
0.311843842626235,-0.161832416214759,3.08236399366282
0.311849977091916,-0.161826931396248,3.08289276022616
0.311846379061880,-0.161827849321663,3.08216021962770
0.311850013903023,-0.161825488016517,3.08267705744357
0.311853041401825,-0.161823885958149,3.08330888889297
0.311856972038965,-0.161819896776066,3.08437148791276
0.311847610518114,-0.161816771192110,3.08302487727509
0.311856160029381,-0.161819971490428,3.08282078307689
0.311850527548843,-0.161824117727356,3.08265133079352
0.311860023567191,-0.161831968356773,3.08222727072017
0.311850796821820,-0.161816196106957,3.08385046794981
0.311863470825249,-0.161827328546765,3.08258907791054
0.311853999206189,-0.161819399482417,3.08297119439154
0.311861890270768,-0.161836919470092,3.08333246879972
0.311851833098212,-0.161821745670208,3.08286500679640
0.311859908276135,-0.161830347711224,3.08270548967037
0.311849555030203,-0.161816544498944,3.08305977379709
0.311856746688883,-0.161824347161267,3.08250820467653
0.311853208272383,-0.161821702084273,3.08325673270761
0.311846646126460,-0.161827951144962,3.08256279653521
0.311855939602093,-0.161818005074189,3.08303593939093
0.311855035772398,-0.161827161170165,3.08300417972726
0.311854002442671,-0.161826832245307,3.08262946803332
0.311846941178090,-0.161820080179271,3.08290141916364
0.311848571541997,-0.161825866678504,3.08265715227945
0.311855766715095,-0.161833064350849,3.08264409556608
0.311853582391357,-0.161812428318427,3.08326942400892
0.311850858903537,-0.161823262417994,3.08303223945935
0.311849892520196,-0.161815254767121,3.08303013600208
0.311849392860830,-0.161810253725642,3.08326390942339
0.311844351992974,-0.161803147284077,3.08276321087434
0.311846744136391,-0.161810609818054,3.08283525828582
0.311848220697970,-0.161806621460376,3.08270971348134
0.311852656255385,-0.161805033512096,3.08310980621038
0.311852617552202,-0.161804811105288,3.08273285399386
0.311850935355172,-0.161798841408932,3.08298491587132
0.311848926546805,-0.161799022736955,3.08297206819287
0.311842985816450,-0.161789155100965,3.08344639379197
0.311845885388546,-0.161796632570109,3.08377660531710
0.311842281080490,-0.161799467007832,3.08300186235963
0.311837163863662,-0.161805228613052,3.08297642530273
0.311830990785582,-0.161795282147327,3.08313285516453
0.311835061834118,-0.161799210876707,3.08284308648636
0.311836069775986,-0.161804992845490,3.08281711245179
0.311835371080298,-0.161799980273880,3.08367204010533
0.311824411405218,-0.161802158264829,3.08288663853615
0.311832272704378,-0.161801551567650,3.08295527404027
0.311832272704378,-0.161801551567650,3.08295527404027
0.311831281862300,-0.161795899607851,3.08317261664842
0.311823675965192,-0.161795640733583,3.08316463141637
0.311840421093017,-0.161802188646277,3.08288031101258
0.311834547031999,-0.161792374420497,3.08326663553020
0.311837585699353,-0.161787853519364,3.08325619232193
0.311843498320919,-0.161791510472872,3.08343491621683
0.311843498320919,-0.161791510472872,3.08343491621683
0.311850523068019,-0.161791813387073,3.08272998691888
0.311847499150395,-0.161787776096779,3.08289569932451
0.311853098866246,-0.161780859902626,3.08346434878496
0.311854237589070,-0.161788760813681,3.08342601622430
0.311851947212921,-0.161765600294808,3.08383597339085
0.311850016345135,-0.161783988932533,3.08304185789282
0.311858732702948,-0.161790725144164,3.08273177590601
0.311856540751886,-0.161793602293043,3.08298915046007
0.311851442400628,-0.161782443980628,3.08311175510060
0.311864250967664,-0.161793750643183,3.08300220096842
0.311859455225956,-0.161798942884769,3.08276719029963
0.311857369773996,-0.161793533065592,3.08297143229904
0.311864098165930,-0.161793209160441,3.08302506085485
0.311858375791679,-0.161801398958187,3.08291410557782
0.311855343659754,-0.161793907180322,3.08290986063870
0.311860147584560,-0.161799480278663,3.08300095633051
0.311858681951799,-0.161809802469527,3.08255404597289
0.311855917753376,-0.161801604988615,3.08335354910796
0.311854250927377,-0.161796195123414,3.08310687638673
0.311849733588499,-0.161802988187957,3.08327867311230
0.311851367416066,-0.161801576435649,3.08325500388007
0.311839873623277,-0.161794637418030,3.08318284632207
0.311837658570291,-0.161796796870112,3.08308458225908
0.311843656255385,-0.161806033512096,3.08310980621038
0.311844806614272,-0.161796731996606,3.08312564267182
0.311845695815352,-0.161804266544903,3.08280441805256
0.311837807871050,-0.161803950727510,3.08277785765512
0.311836520890401,-0.161805581681714,3.08270458868935
0.311835625022339,-0.161797921207000,3.08311957626110
0.311831099030219,-0.161795416002904,3.08357924980994
0.311837843454812,-0.161811365880784,3.08293435686348
0.311830934744205,-0.161803000498814,3.08288968620221
0.311828512191025,-0.161812821356813,3.08243924929041
0.311832810878279,-0.161809628338865,3.08290787648356
0.311834501776728,-0.161807578272050,3.08345200647218
0.311827557771465,-0.161814597813942,3.08274691865669
0.311826920033666,-0.161815050313557,3.08272587970656
0.311831657419752,-0.161825259682789,3.08229967169557
0.311830026922339,-0.161828248735351,3.08248774241962
0.311839511879881,-0.161825769890470,3.08261823237645
0.311841626671391,-0.161824547723936,3.08269618902934
0.311834121519923,-0.161822165483227,3.08275931802684
0.311839549333146,-0.161827017910553,3.08256475858429
0.311841540610639,-0.161824049216153,3.08269722404786
0.311843189280596,-0.161815009490168,3.08281164722132
0.311840644344414,-0.161816008189656,3.08276233586735
0.311848385850276,-0.161809905697001,3.08325595851607
0.311851399046535,-0.161813921031475,3.08281344847321
0.311846473903187,-0.161801536082105,3.08292359773016
0.311851653008630,-0.161813140794225,3.08246119725525
0.311848361374798,-0.161801617663542,3.08292485465825
0.311850162355693,-0.161807503301497,3.08282825941212
0.311853631455325,-0.161804630044162,3.08283158009311
0.311845841782410,-0.161802697051425,3.08261459159302
0.311849410124639,-0.161800749743622,3.08309603701247
0.311853621361345,-0.161812360642183,3.08262847442523
0.311853148303272,-0.161796461859770,3.08328944940181
0.311854323693788,-0.161813432511090,3.08400095164811
0.311849790503722,-0.161807985157655,3.08315013011023
0.311853993420261,-0.161802157003232,3.08304716517654
0.311854752377234,-0.161810898678856,3.08269409766031
0.311849100323716,-0.161816062074838,3.08252387716709
0.311854440911729,-0.161810396551682,3.08280324628686
0.311860634618060,-0.161790234478752,3.08359585425990
0.311858376259803,-0.161792180338816,3.08312039198656
0.311851474616259,-0.161798161755538,3.08323264922736
0.311850196484755,-0.161799829826176,3.08247084630662
0.311845496422219,-0.161789250831678,3.08327933472361
0.311836794125776,-0.161787558260150,3.08292345309315
0.311842710060065,-0.161792606197353,3.08265348705135
0.311844909893258,-0.161782091980696,3.08358520895723
0.311850113913199,-0.161783759624023,3.08307475146476
0.311840744882175,-0.161786123217587,3.08365936286504
0.311839655174770,-0.161784564221763,3.08331421822732
0.311841820965703,-0.161791218791837,3.08342031411959
0.311839821030468,-0.161794063987580,3.08290685546706
0.311834050149416,-0.161799522503422,3.08295848144959
0.311834543733868,-0.161806778841910,3.08264818696652
0.311830946128223,-0.161794873570670,3.08360215372347
0.311829189758851,-0.161805277179764,3.08315115539790
0.311831729752031,-0.161803189355670,3.08313869677749
0.311831043386389,-0.161802865752626,3.08313054631059
0.311832254236417,-0.161815493378433,3.08235663693347
0.311827778295754,-0.161821302945475,3.08271720593979
0.311827844393523,-0.161806017210969,3.08337359357145
0.311832940953720,-0.161816406461001,3.08257424367608
0.311834216677180,-0.161806907479455,3.08335132405227
0.311836719258377,-0.161811535942187,3.08309090763418
0.311837419665786,-0.161805111340301,3.08336848954008
0.311836166781281,-0.161799460715660,3.08322154988484
0.311830773748941,-0.161792566879683,3.08331440110278
0.311834294243318,-0.161800544428995,3.08317031936006
0.311837758940744,-0.161793748886396,3.08321568179904
0.311843224803149,-0.161789822875290,3.08339789571258
0.311839873804974,-0.161793452905784,3.08323369251870
0.311844509249857,-0.161788396325694,3.08318475060087
0.311845135280276,-0.161787875839468,3.08350668930384
0.311847226368701,-0.161795293189265,3.08319348842012
0.311853971405816,-0.161796232797063,3.08271817562332
0.311849929569647,-0.161790475763113,3.08340705539597
0.311854989589546,-0.161808849576504,3.08256549101593
0.311853430019694,-0.161803583472593,3.08259577972464
0.311860384892532,-0.161810843338060,3.08264501552917
0.311859422821132,-0.161812431069941,3.08244306545849
0.311857623253532,-0.161816050213455,3.08264940535080
0.311865628262241,-0.161821323864807,3.08246344073423
0.311853013577979,-0.161810750557871,3.08247886677898
0.311846230203059,-0.161816589066332,3.08257728436461
0.311848170314336,-0.161824672468521,3.08262154845172
0.311847618478200,-0.161822635694290,3.08232126001589
0.311848020220962,-0.161807494008672,3.08335856969786
0.311846270083774,-0.161816812624089,3.08295414107634
0.311842930017601,-0.161814488412882,3.08272480819398
0.311841248408036,-0.161808518261522,3.08297680001619
0.311839654586546,-0.161810745982545,3.08326348816491
0.311843212317780,-0.161798959068556,3.08341243992776
0.311831771810105,-0.161794424534003,3.08323716240449
0.311836610758842,-0.161795909365147,3.08320842071755
0.311828833710419,-0.161789604566477,3.08382309628898
0.311839169052074,-0.161793971770218,3.08331839790848
0.311831398861908,-0.161780413478376,3.08394663244893
0.311833357735135,-0.161777796189989,3.08367742129265
0.311825376274390,-0.161775585630094,3.08375249424459
0.311829235819170,-0.161773756537967,3.08384064473912
0.311814735385926,-0.161756751479166,3.08434515731561
0.311816195045229,-0.161763574367247,3.08396729739475
0.311814182827088,-0.161765057169678,3.08435035877087
0.311822894233355,-0.161749555912523,3.08486456955549
0.311785007225992,-0.161653480839883,3.08871485876415
0.311770433229389,-0.161565458935562,3.09305477896866
0.311733834429597,-0.161456903831039,3.09763693979880
0.311711147345411,-0.161381687371821,3.10061420620946
0.311689294656499,-0.161309518656979,3.10392867262009
0.311685587537493,-0.161275259276449,3.10517647120299
0.311665332196933,-0.161211608486077,3.10816339940977
0.311658366731873,-0.161085322196461,3.11297953664365
0.311659903218201,-0.160894124117469,3.11776251881058
0.311630217849299,-0.160649295983369,3.12174494728137
0.311605317986484,-0.160324639581033,3.12729337951495
0.311571805056236,-0.159941248889667,3.13108506174170
0.311524012616729,-0.159500251351379,3.13537954508493
0.311454710486480,-0.158971082214943,3.14380217157125
0.311376891371339,-0.158297981489710,3.15105707853726
0.311314452686233,-0.157728097767624,3.15744260446446
0.311235533571685,-0.156955842624092,3.16633174251988
0.311126025900553,-0.156167728259015,3.17735599094923
0.311036281437776,-0.155358741887539,3.18265891941733
0.310895202689570,-0.154452274693792,3.19435200245303
0.310800029465098,-0.153537216599170,3.20473495221347
0.310698693952488,-0.152511742599926,3.21751262383305
0.310561833734732,-0.151517985326589,3.22941151190847
0.310424824268315,-0.150450348494836,3.24763501244090
0.310323341409887,-0.149300231276316,3.26554514820293
0.310179365469968,-0.148149915775028,3.28177972039489
0.310054069478406,-0.146937893156993,3.30013093511373
0.309903441056910,-0.145721830787839,3.32225267653783
0.309747645218595,-0.144447166460169,3.34439272434957
0.309624320716895,-0.143202326611823,3.36410484660546
0.309500198843841,-0.142008923600663,3.38159791780211
0.309312937732828,-0.140712240186664,3.40800578167773
0.309177161329900,-0.139532982603342,3.42542526090714
0.309046181603816,-0.138259559901155,3.44588397579109
0.308907942437330,-0.137024708764568,3.46599104870201
0.308763089595649,-0.135792216274345,3.48874951786204
0.308626933300617,-0.134563917858668,3.50753125682659
0.308448452481411,-0.133304486241526,3.52870832230883
0.308335050041179,-0.132083725059227,3.55032822309158
0.308211552601469,-0.130866473734474,3.57041395701608
0.308060880498590,-0.129614166706586,3.58870507156728
0.307913049150804,-0.128367133668837,3.61074240471113
0.307780510285880,-0.127106627325871,3.63399306215052
0.307661669670051,-0.125910909127402,3.65140383673468
0.307503028704594,-0.124618489379574,3.67265358369784
0.307343687153882,-0.123402245413745,3.69350651460391
0.307204045385206,-0.122136294347751,3.71705750115540
0.307021420201561,-0.120857117558850,3.73763813681542
0.306914579598572,-0.119649076608107,3.75397641757905
0.306774534611255,-0.118394681446203,3.77652705975267
0.306601202993084,-0.117104360811821,3.80228088709660
0.306470547445774,-0.115942952690698,3.81888885934182
0.306287529086111,-0.114543515874462,3.84534015228917
0.306155104497360,-0.113410727574263,3.86331699542311
0.306013058808083,-0.112115901099477,3.88532677834339
0.305885108350147,-0.110812949755744,3.90502539063755
0.305730056489620,-0.109597833801311,3.92549804051655
0.305580461145737,-0.108355712636092,3.94747010326366
0.305434366805344,-0.107079071457137,3.96915914824317
0.305250861944628,-0.105842704495242,3.99116824062650
0.305099128183668,-0.104617797675645,4.01109162136957
0.304955687742342,-0.103313552511897,4.03337565824281
0.304813173767707,-0.102067803490454,4.05351182450499
0.304661620590466,-0.100843779070962,4.07516065558168
0.304512852883216,-0.0995936985605395,4.09543483955896
0.304354846828992,-0.0983629864787771,4.11588234230994
0.304186973518451,-0.0971384303570495,4.13716347008240
0.304055947121526,-0.0958707132304963,4.15912682640887
0.303863177153905,-0.0945759723263295,4.18166763512314
0.303736446408364,-0.0933945586747452,4.19948020751352
0.303576890346803,-0.0921636138739637,4.21958714352720
0.303417841190603,-0.0908846202048404,4.24241365844442
0.303274855717289,-0.0896592112010330,4.26357958808079
0.303125102632277,-0.0883919155839618,4.28451152329104
0.302976442461293,-0.0871890082744488,4.30188317125772
0.302832354487333,-0.0859354881046489,4.32239494567851
0.302683470310569,-0.0846984048832285,4.34557339951075
0.302525011874456,-0.0834596965581493,4.36717288283479
0.302362442761480,-0.0822051994497997,4.38608773108463
0.302209743309666,-0.0809933553838264,4.40757576700343
0.302076361414420,-0.0797395389883170,4.43013413436296
0.301912897777330,-0.0785002464916974,4.44834361136452
0.301776601208633,-0.0772703854895425,4.46609533201172
0.301615702689396,-0.0759897080820044,4.48904982556710
0.301477523644774,-0.0747548112244354,4.51025135162014
0.301309580556585,-0.0735537755863974,4.53053612145303
0.301186331259432,-0.0722933249495633,4.54895003921587
0.301023453193094,-0.0710138445034178,4.57159957581779
0.300858289694824,-0.0698582142305495,4.59307137327145
0.300622260074367,-0.0686423488303283,4.61520873041824
0.300535999009355,-0.0673678883710674,4.63515824605338
0.300378987216332,-0.0660563102582043,4.65861743313767
0.300213944316147,-0.0648736644158193,4.67665748277841
0.300051514355335,-0.0636866635532987,4.69469762817124
0.299898266141912,-0.0624232620921743,4.71973579874141
0.299748750243739,-0.0611826823430454,4.74279607886485
0.299573762990490,-0.0599705585328177,4.76024963851933
0.299416313862337,-0.0587501181240119,4.78188557938210
0.299271019567605,-0.0575190893848967,4.80399895103543
0.299094012064289,-0.0562922856885131,4.82498187092882
0.298942147021745,-0.0550509775837413,4.84460406724798
0.298781674178728,-0.0538371397487425,4.86683412165657
0.298647954526176,-0.0526322086506755,4.88722441467590
0.298480945183955,-0.0513703933152569,4.90728853973624
0.298313081729949,-0.0501675373152416,4.92883146833753
0.298156233736353,-0.0489412707144831,4.95072848575082
0.298005896703844,-0.0476892085238364,4.97187797780692
0.297836675446298,-0.0464652516295057,4.99284815636812
0.297692731960064,-0.0452675976169221,5.01392505814178
0.297547819957306,-0.0440266938420208,5.03448376220058
0.297412475674349,-0.0427992503058736,5.05558304974910
0.297242813420246,-0.0415710504089582,5.07555560052714
0.297074614425824,-0.0403094881973130,5.09748552436171
0.296939133751968,-0.0391169179655857,5.11835696919918
0.296787982950177,-0.0379004466761332,5.13780300337632
0.296649231549615,-0.0366424384742632,5.15840721938034
0.296482095346932,-0.0354398690308182,5.17999054691713
0.296352366927575,-0.0341726370646693,5.20063354223774
0.296206937117713,-0.0329604387261242,5.21878941619475
0.296034176675122,-0.0316939761748375,5.24214081969805
0.295891844733862,-0.0305204528809086,5.26289051693264
0.295757222989375,-0.0292671471721780,5.28250978782268
0.295622765055472,-0.0280540616074376,5.30144597623138
0.295456247604888,-0.0268149518657070,5.32384585090743
0.295313273558096,-0.0255943479937353,5.34351873640243
0.295143626842584,-0.0243503898343341,5.36480555968182
0.295003811825580,-0.0230713375286206,5.38543391682631
0.294828368896721,-0.0218888737484293,5.40687328784075
