NO_OF_FRAMES	2443
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:42:55.927	119657.31621430
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
536.669	79.421	400.744	-456.221	50.402	397.624
536.670	79.414	400.746	-456.236	50.407	397.635
536.664	79.422	400.731	-456.242	50.410	397.609
536.654	79.428	400.739	-456.247	50.414	397.627
536.669	79.421	400.744	-456.246	50.421	397.626
536.665	79.429	400.732	-456.248	50.420	397.628
536.669	79.427	400.745	-456.243	50.430	397.607
536.670	79.427	400.747	-456.243	50.423	397.608
536.659	79.439	400.754	-456.246	50.428	397.625
536.660	79.432	400.755	-456.247	50.427	397.627
536.664	79.436	400.731	-456.237	50.440	397.633
536.665	79.429	400.732	-456.243	50.437	397.608
536.669	79.434	400.746	-456.234	50.436	397.616
536.661	79.439	400.756	-456.234	50.443	397.615
536.661	79.439	400.756	-456.238	50.434	397.634
536.670	79.440	400.747	-456.235	50.450	397.615
536.670	79.440	400.747	-456.235	50.450	397.615
536.670	79.440	400.747	-456.233	50.450	397.614
536.669	79.434	400.746	-456.234	50.443	397.615
536.670	79.440	400.747	-456.234	50.436	397.616
536.669	79.434	400.746	-456.233	50.450	397.614
536.670	79.427	400.747	-456.225	50.449	397.624
536.669	79.434	400.746	-456.226	50.442	397.625
536.676	79.425	400.762	-456.224	50.443	397.623
536.669	79.434	400.746	-456.225	50.449	397.624
536.675	79.432	400.761	-456.215	50.442	397.632
536.669	79.434	400.746	-456.226	50.442	397.625
536.675	79.432	400.761	-456.225	50.436	397.624
536.669	79.434	400.746	-456.222	50.445	397.606
536.677	79.435	400.735	-456.226	50.435	397.626
536.673	79.439	400.758	-456.230	50.439	397.644
536.683	79.434	400.750	-456.217	50.441	397.635
536.673	79.439	400.758	-456.227	50.442	397.626
536.672	79.446	400.757	-456.227	50.456	397.626
536.682	79.440	400.749	-456.218	50.435	397.636
536.675	79.449	400.733	-456.228	50.449	397.627
536.681	79.447	400.748	-456.228	50.449	397.627
536.672	79.446	400.757	-456.224	50.458	397.607
536.681	79.434	400.748	-456.224	50.451	397.608
536.681	79.434	400.748	-456.228	50.442	397.628
536.673	79.439	400.758	-456.227	50.456	397.626
536.682	79.440	400.749	-456.226	50.449	397.625
536.677	79.435	400.735	-456.226	50.449	397.625
536.677	79.429	400.734	-456.226	50.456	397.624
536.677	79.435	400.735	-456.227	50.442	397.626
536.674	79.432	400.759	-456.222	50.438	397.607
536.682	79.447	400.750	-456.226	50.435	397.626
536.673	79.446	400.759	-456.226	50.429	397.627
536.674	79.439	400.760	-456.222	50.445	397.606
536.682	79.440	400.749	-456.221	50.438	397.606
536.682	79.447	400.750	-456.226	50.435	397.626
536.683	79.440	400.751	-456.226	50.442	397.625
536.681	79.454	400.749	-456.226	50.442	397.625
536.687	79.439	400.764	-456.212	50.438	397.614
536.682	79.447	400.750	-456.216	50.435	397.634
536.688	79.445	400.765	-456.215	50.435	397.633
536.681	79.454	400.749	-456.216	50.428	397.634
536.687	79.446	400.763	-456.216	50.428	397.634
536.687	79.446	400.763	-456.216	50.428	397.634
536.681	79.447	400.748	-456.217	50.428	397.635
536.687	79.452	400.764	-456.216	50.428	397.634
536.687	79.452	400.764	-456.217	50.428	397.635
536.687	79.452	400.764	-456.213	50.437	397.616
536.680	79.461	400.748	-456.213	50.437	397.616
536.682	79.454	400.751	-456.215	50.435	397.633
536.682	79.454	400.751	-456.222	50.445	397.606
536.682	79.454	400.751	-456.212	50.451	397.614
536.682	79.454	400.751	-456.212	50.431	397.615
536.680	79.467	400.748	-456.222	50.445	397.606
536.682	79.467	400.750	-456.213	50.451	397.615
536.684	79.453	400.752	-456.212	50.451	397.614
536.683	79.460	400.751	-456.213	50.444	397.615
536.684	79.453	400.752	-456.213	50.444	397.615
536.683	79.447	400.752	-456.223	50.458	397.606
536.683	79.460	400.751	-456.213	50.458	397.614
536.683	79.460	400.751	-456.217	50.441	397.635
536.683	79.460	400.751	-456.222	50.452	397.605
536.684	79.453	400.752	-456.213	50.458	397.614
536.683	79.460	400.751	-456.213	50.458	397.614
536.683	79.460	400.751	-456.212	50.451	397.614
536.684	79.453	400.752	-456.212	50.451	397.614
536.683	79.460	400.751	-456.212	50.438	397.614
536.688	79.458	400.767	-456.208	50.461	397.594
536.688	79.458	400.767	-456.213	50.444	397.615
536.689	79.451	400.768	-456.202	50.444	397.622
536.684	79.453	400.752	-456.202	50.437	397.623
536.698	79.453	400.758	-456.198	50.447	397.603
536.690	79.438	400.768	-456.211	50.445	397.613
536.689	79.445	400.767	-456.202	50.437	397.623
536.692	79.448	400.742	-456.202	50.437	397.623
536.689	79.445	400.767	-456.197	50.440	397.603
536.693	79.441	400.743	-456.203	50.430	397.624
536.689	79.445	400.767	-456.216	50.428	397.634
536.689	79.445	400.767	-456.211	50.424	397.615
536.694	79.428	400.744	-456.210	50.438	397.613
536.693	79.435	400.743	-456.202	50.424	397.623
536.699	79.433	400.758	-456.212	50.438	397.614
536.693	79.435	400.743	-456.215	50.422	397.633
536.693	79.435	400.743	-456.211	50.431	397.614
536.693	79.435	400.743	-456.211	50.431	397.614
536.693	79.435	400.743	-456.212	50.431	397.615
536.693	79.428	400.742	-456.211	50.424	397.615
536.693	79.435	400.743	-456.211	50.424	397.615
536.692	79.442	400.742	-456.212	50.424	397.616
536.693	79.435	400.743	-456.212	50.431	397.615
536.692	79.442	400.742	-456.211	50.417	397.616
536.692	79.442	400.742	-456.212	50.424	397.616
536.692	79.442	400.742	-456.216	50.421	397.635
536.692	79.435	400.741	-456.213	50.431	397.617
536.691	79.442	400.740	-456.202	50.424	397.623
