NO_OF_FRAMES	3275
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:34:30.976	119152.36521530
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
535.726	79.367	400.766	-476.965	49.811	397.702
535.726	79.361	400.765	-476.996	49.839	397.677
535.727	79.347	400.766	-476.996	49.846	397.678
535.721	79.356	400.751	-476.997	49.852	397.678
535.722	79.342	400.752	-476.994	49.855	397.660
535.722	79.342	400.752	-476.988	49.872	397.685
535.723	79.329	400.752	-476.975	49.854	397.676
535.714	79.334	400.762	-476.975	49.861	397.675
535.714	79.327	400.761	-476.975	49.874	397.675
535.728	79.327	400.767	-476.963	49.870	397.665
535.713	79.321	400.761	-476.967	49.887	397.682
535.713	79.321	400.761	-476.957	49.887	397.691
535.707	79.316	400.744	-476.957	49.894	397.690
535.713	79.314	400.760	-476.948	49.913	397.696
535.714	79.307	400.761	-476.954	49.903	397.671
535.712	79.315	400.758	-476.938	49.899	397.705
535.705	79.299	400.769	-476.935	49.895	397.688
535.704	79.293	400.769	-476.935	49.915	397.686
535.703	79.300	400.768	-476.926	49.908	397.695
535.705	79.286	400.770	-476.923	49.890	397.680
535.705	79.279	400.769	-476.913	49.890	397.687
535.702	79.260	400.757	-476.918	49.912	397.720
535.691	79.273	400.764	-476.915	49.901	397.702
535.699	79.257	400.782	-476.915	49.915	397.701
535.693	79.253	400.766	-476.912	49.904	397.684
535.703	79.254	400.758	-476.905	49.894	397.711
535.694	79.246	400.767	-476.902	49.896	397.692
535.694	79.252	400.768	-476.905	49.894	397.711
535.688	79.247	400.751	-476.892	49.903	397.699
535.688	79.247	400.751	-476.891	49.903	397.698
535.685	79.244	400.776	-476.893	49.889	397.702
535.679	79.240	400.760	-476.892	49.889	397.700
535.680	79.239	400.762	-476.892	49.903	397.699
535.664	79.240	400.754	-476.882	49.896	397.707
535.679	79.240	400.760	-476.892	49.903	397.699
535.664	79.240	400.754	-476.892	49.889	397.700
535.663	79.247	400.753	-476.889	49.878	397.684
535.663	79.247	400.753	-476.881	49.884	397.692
535.663	79.240	400.752	-476.884	49.882	397.711
535.663	79.240	400.752	-476.890	49.885	397.684
535.653	79.232	400.761	-476.880	49.878	397.692
535.652	79.239	400.760	-476.870	49.877	397.700
535.647	79.228	400.745	-476.867	49.866	397.684
535.652	79.233	400.759	-476.867	49.859	397.683
535.651	79.246	400.758	-476.876	49.853	397.676
535.651	79.246	400.758	-476.875	49.846	397.676
535.647	79.241	400.744	-476.877	49.839	397.678
535.653	79.246	400.760	-476.876	49.840	397.677
535.648	79.234	400.745	-476.865	49.826	397.684
535.639	79.233	400.755	-476.862	49.828	397.667
535.647	79.241	400.744	-476.875	49.826	397.677
535.638	79.246	400.754	-476.871	49.802	397.660
535.633	79.241	400.740	-476.873	49.820	397.675
535.633	79.241	400.740	-476.864	49.812	397.685
535.634	79.248	400.741	-476.872	49.786	397.678
535.632	79.262	400.739	-476.863	49.792	397.685
535.623	79.260	400.748	-476.859	49.781	397.667
535.624	79.260	400.750	-476.863	49.785	397.686
535.617	79.269	400.733	-476.869	49.789	397.659
535.623	79.273	400.749	-476.872	49.786	397.678
535.609	79.274	400.743	-476.862	49.786	397.684
535.608	79.287	400.743	-476.858	49.775	397.666
535.613	79.299	400.758	-476.858	49.788	397.666
535.607	79.301	400.743	-476.860	49.759	397.685
535.613	79.299	400.758	-476.850	49.779	397.691
535.611	79.313	400.756	-476.847	49.761	397.674
535.603	79.311	400.767	-476.847	49.754	397.675
535.602	79.318	400.766	-476.841	49.751	397.702
535.603	79.325	400.767	-476.850	49.759	397.692
535.593	79.330	400.775	-476.839	49.731	397.702
535.594	79.323	400.776	-476.838	49.731	397.700
535.593	79.317	400.775	-476.835	49.720	397.684
535.593	79.330	400.775	-476.835	49.714	397.683
535.594	79.323	400.776	-476.838	49.711	397.702
535.593	79.317	400.775	-476.824	49.693	397.692
535.586	79.315	400.786	-476.833	49.694	397.683
535.586	79.315	400.786	-476.823	49.680	397.692
535.580	79.310	400.770	-476.833	49.673	397.685
535.585	79.322	400.785	-476.813	49.666	397.701
535.580	79.310	400.770	-476.820	49.655	397.676
535.571	79.309	400.780	-476.820	49.648	397.678
535.580	79.310	400.770	-476.820	49.648	397.678
535.570	79.316	400.779	-476.817	49.624	397.662
535.570	79.302	400.779	-476.810	49.627	397.687
535.570	79.302	400.779	-476.807	49.637	397.668
535.564	79.311	400.762	-476.816	49.644	397.658
535.563	79.305	400.762	-476.816	49.617	397.661
535.565	79.304	400.763	-476.806	49.603	397.670
535.563	79.318	400.761	-476.809	49.634	397.685
535.563	79.305	400.762	-476.819	49.621	397.679
535.554	79.303	400.771	-476.815	49.610	397.661
535.548	79.298	400.755	-476.807	49.603	397.672
535.548	79.298	400.755	-476.809	49.607	397.688
535.555	79.290	400.771	-476.802	49.606	397.651
535.549	79.285	400.755	-476.796	49.623	397.675
535.543	79.287	400.740	-476.802	49.606	397.651
535.539	79.291	400.763	-476.796	49.609	397.677
535.534	79.285	400.749	-476.806	49.596	397.671
535.534	79.285	400.749	-476.793	49.585	397.661
535.535	79.279	400.750	-476.793	49.605	397.660
535.534	79.279	400.748	-476.782	49.584	397.668
535.536	79.265	400.751	-476.792	49.592	397.660
535.531	79.253	400.736	-476.796	49.582	397.680
535.526	79.257	400.759	-476.782	49.584	397.668
535.527	79.244	400.760	-476.783	49.591	397.669
535.522	79.252	400.745	-476.771	49.586	397.659
535.521	79.246	400.744	-476.769	49.587	397.658
535.512	79.238	400.753	-476.770	49.580	397.659
535.521	79.246	400.744	-476.761	49.586	397.668
535.513	79.224	400.753	-476.770	49.600	397.657
535.512	79.231	400.752	-476.760	49.579	397.667
535.513	79.231	400.754	-476.758	49.602	397.648
535.513	79.224	400.753	-476.750	49.592	397.673
535.513	79.224	400.753	-476.750	49.620	397.671
535.499	79.218	400.748	-476.741	49.605	397.681
535.499	79.218	400.748	-476.754	49.630	397.689
535.498	79.231	400.748	-476.741	49.619	397.679
535.505	79.216	400.764	-476.742	49.632	397.678
535.500	79.217	400.750	-476.742	49.632	397.678
535.495	79.226	400.736	-476.727	49.642	397.665
535.492	79.209	400.761	-476.731	49.653	397.683
535.491	79.216	400.759	-476.722	49.652	397.692
535.492	79.209	400.761	-476.721	49.666	397.690
535.486	79.211	400.745	-476.722	49.679	397.689
535.477	79.210	400.755	-476.723	49.686	397.689
535.492	79.216	400.761	-476.714	49.699	397.697
535.483	79.214	400.771	-476.721	49.695	397.673
535.478	79.216	400.755	-476.705	49.719	397.704
535.478	79.216	400.755	-476.703	49.734	397.686
535.478	79.223	400.756	-476.702	49.735	397.685
535.478	79.216	400.755	-476.707	49.745	397.704
535.478	79.216	400.755	-476.706	49.775	397.686
535.469	79.215	400.765	-476.686	49.774	397.701
535.477	79.223	400.754	-476.684	49.776	397.684
535.463	79.223	400.750	-476.687	49.773	397.702
535.466	79.222	400.762	-476.676	49.796	397.692
535.463	79.217	400.749	-476.666	49.802	397.699
535.462	79.224	400.748	-476.678	49.836	397.690
535.453	79.222	400.758	-476.679	49.836	397.692
535.452	79.223	400.756	-476.670	49.842	397.700
535.452	79.223	400.756	-476.658	49.857	397.689
535.452	79.223	400.756	-476.662	49.868	397.707
535.443	79.245	400.737	-476.657	49.879	397.734
535.445	79.238	400.740	-476.663	49.895	397.706
535.445	79.238	400.740	-476.651	49.904	397.696
535.446	79.231	400.741	-476.649	49.913	397.678
535.437	79.223	400.750	-476.644	49.917	397.705
535.435	79.243	400.748	-476.642	49.924	397.703
535.436	79.250	400.749	-476.637	49.947	397.729
535.426	79.242	400.758	-476.635	49.950	397.711
535.427	79.255	400.759	-476.626	49.956	397.719
535.436	79.250	400.749	-476.626	49.970	397.718
535.427	79.255	400.759	-476.625	49.979	397.701
535.425	79.269	400.757	-476.618	49.969	397.728
535.425	79.269	400.757	-476.616	49.992	397.709
535.425	79.283	400.756	-476.618	49.989	397.726
535.424	79.289	400.755	-476.598	49.984	397.727
535.415	79.288	400.765	-476.604	50.007	397.698
535.415	79.295	400.765	-476.607	50.004	397.717
535.413	79.315	400.764	-476.598	50.011	397.724
535.413	79.315	400.764	-476.588	49.997	397.733
535.405	79.320	400.774	-476.585	50.006	397.715
535.404	79.327	400.773	-476.585	49.999	397.716
535.404	79.327	400.773	-476.575	50.006	397.721
535.403	79.341	400.773	-476.575	49.999	397.723
535.394	79.339	400.782	-476.577	49.990	397.741
535.394	79.346	400.783	-476.565	49.985	397.731
535.392	79.360	400.780	-476.565	49.992	397.730
535.395	79.352	400.783	-476.569	49.996	397.749
535.385	79.358	400.792	-476.570	49.981	397.704
535.383	79.378	400.790	-476.563	49.972	397.731
535.385	79.371	400.793	-476.562	49.965	397.730
535.375	79.377	400.801	-476.561	49.931	397.732
535.384	79.378	400.792	-476.549	49.940	397.722
535.374	79.397	400.800	-476.548	49.940	397.721
535.370	79.385	400.787	-476.561	49.938	397.731
535.369	79.399	400.786	-476.548	49.920	397.723
535.368	79.405	400.785	-476.547	49.906	397.723
535.367	79.412	400.784	-476.560	49.904	397.734
535.358	79.424	400.793	-476.547	49.893	397.724
535.357	79.431	400.792	-476.552	49.883	397.698
535.358	79.431	400.794	-476.546	49.880	397.724
535.353	79.439	400.779	-476.546	49.866	397.725
535.367	79.452	400.785	-476.554	49.867	397.715
535.351	79.453	400.777	-476.550	49.856	397.697
535.358	79.438	400.795	-476.539	49.829	397.707
535.352	79.453	400.779	-476.549	49.829	397.698
535.343	79.458	400.789	-476.552	49.813	397.718
535.352	79.453	400.779	-476.551	49.806	397.717
535.342	79.465	400.788	-476.546	49.789	397.699
535.336	79.443	400.800	-476.545	49.775	397.699
535.338	79.446	400.774	-476.545	49.782	397.698
535.339	79.440	400.775	-476.534	49.769	397.706
535.340	79.446	400.776	-476.533	49.755	397.706
535.339	79.440	400.775	-476.530	49.751	397.689
535.330	79.438	400.784	-476.530	49.758	397.688
535.332	79.418	400.786	-476.533	49.735	397.708
535.330	79.438	400.784	-476.528	49.724	397.689
535.331	79.425	400.785	-476.519	49.703	397.700
535.315	79.426	400.777	-476.518	49.703	397.698
535.330	79.432	400.784	-476.515	49.692	397.682
535.315	79.432	400.778	-476.514	49.693	397.680
535.314	79.412	400.775	-476.517	49.670	397.701
