NO_OF_FRAMES	1959
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:14:35.221	117956.61349140
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
570.594	80.121	401.046	-489.034	49.571	397.776
570.593	80.128	401.045	-489.027	49.570	397.787
570.594	80.121	401.046	-489.013	49.573	397.775
570.593	80.128	401.045	-488.996	49.585	397.792
570.607	80.128	401.052	-488.983	49.587	397.782
570.602	80.129	401.036	-488.970	49.582	397.771
570.602	80.129	401.036	-488.959	49.598	397.761
570.607	80.128	401.052	-488.939	49.590	397.777
570.607	80.134	401.052	-488.917	49.592	397.775
570.606	80.134	401.050	-488.908	49.605	397.782
570.607	80.121	401.051	-488.892	49.596	397.754
570.606	80.134	401.050	-488.870	49.598	397.751
570.607	80.128	401.052	-488.861	49.597	397.759
570.606	80.134	401.050	-488.841	49.589	397.775
570.606	80.134	401.050	-488.838	49.605	397.756
570.615	80.136	401.041	-488.816	49.594	397.754
570.615	80.142	401.042	-488.804	49.602	397.744
570.615	80.136	401.041	-488.775	49.594	397.768
570.615	80.136	401.041	-488.772	49.590	397.751
570.615	80.136	401.041	-488.743	49.589	397.774
570.615	80.129	401.041	-488.739	49.591	397.755
570.624	80.131	401.031	-488.727	49.593	397.745
570.625	80.130	401.033	-488.714	49.582	397.735
570.624	80.137	401.032	-488.709	49.599	397.762
570.633	80.138	401.023	-488.695	49.588	397.750
570.634	80.125	401.024	-488.670	49.585	397.730
570.634	80.131	401.024	-488.672	49.576	397.748
570.640	80.116	401.040	-488.650	49.585	397.745
570.640	80.123	401.041	-488.637	49.587	397.735
570.649	80.117	401.031	-488.628	49.586	397.743
570.650	80.124	401.032	-488.621	49.576	397.769
570.654	80.129	401.047	-488.608	49.579	397.759
570.655	80.116	401.047	-488.608	49.585	397.758
570.655	80.116	401.047	-488.606	49.588	397.740
570.664	80.117	401.038	-488.597	49.601	397.748
570.669	80.122	401.054	-488.587	49.594	397.756
570.677	80.123	401.043	-488.587	49.594	397.756
570.678	80.116	401.044	-488.577	49.593	397.764
570.684	80.114	401.060	-488.578	49.600	397.764
570.687	80.118	401.035	-488.575	49.596	397.747
570.687	80.118	401.035	-488.585	49.610	397.738
570.691	80.116	401.049	-488.589	49.613	397.757
570.692	80.123	401.050	-488.592	49.611	397.776
570.706	80.122	401.056	-488.592	49.618	397.775
570.707	80.109	401.057	-488.590	49.620	397.758
570.707	80.109	401.057	-488.599	49.627	397.748
570.707	80.115	401.058	-488.604	49.624	397.769
570.702	80.097	401.041	-488.614	49.638	397.760
570.716	80.110	401.048	-488.624	49.639	397.753
570.716	80.096	401.048	-488.623	49.639	397.752
570.716	80.096	401.048	-488.627	49.643	397.771
570.717	80.103	401.049	-488.626	49.636	397.770
570.716	80.096	401.048	-488.649	49.641	397.773
570.716	80.096	401.048	-488.658	49.635	397.764
570.716	80.096	401.048	-488.662	49.639	397.784
570.717	80.090	401.049	-488.668	49.642	397.757
570.726	80.084	401.039	-488.671	49.633	397.776
570.717	80.083	401.048	-488.680	49.640	397.767
570.717	80.083	401.048	-488.689	49.634	397.758
570.718	80.070	401.049	-488.689	49.634	397.758
570.717	80.083	401.048	-488.699	49.641	397.751
570.717	80.083	401.048	-488.712	49.632	397.762
570.717	80.076	401.048	-488.699	49.628	397.751
570.717	80.076	401.048	-488.711	49.626	397.762
570.717	80.076	401.048	-488.711	49.626	397.762
570.725	80.085	401.037	-488.719	49.606	397.754
570.716	80.083	401.046	-488.719	49.613	397.753
570.716	80.083	401.046	-488.718	49.600	397.753
570.715	80.090	401.045	-488.730	49.591	397.763
570.716	80.083	401.046	-488.726	49.594	397.743
570.716	80.083	401.046	-488.738	49.571	397.755
570.717	80.076	401.048	-488.735	49.567	397.738
570.716	80.083	401.046	-488.736	49.558	397.754
570.731	80.082	401.055	-488.735	49.552	397.754
570.716	80.083	401.046	-488.738	49.535	397.773
570.717	80.076	401.048	-488.743	49.532	397.746
570.726	80.078	401.039	-488.743	49.525	397.745
570.717	80.083	401.048	-488.743	49.525	397.745
570.717	80.083	401.048	-488.751	49.519	397.737
570.726	80.084	401.039	-488.761	49.520	397.729
570.717	80.083	401.048	-488.763	49.504	397.748
570.727	80.097	401.041	-488.765	49.495	397.766
570.716	80.096	401.048	-488.763	49.483	397.750
570.726	80.104	401.040	-488.775	49.488	397.759
