NO_OF_FRAMES	2530
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:24:38.304	118559.69551170
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
590.797	80.755	401.227	-478.165	49.662	397.687
590.791	80.771	401.211	-478.198	49.695	397.678
590.790	80.784	401.211	-478.189	49.673	397.690
590.796	80.782	401.226	-478.189	49.680	397.688
590.796	80.782	401.226	-478.188	49.681	397.687
590.791	80.791	401.211	-478.198	49.667	397.681
590.795	80.796	401.226	-478.198	49.674	397.680
590.795	80.802	401.227	-478.185	49.676	397.669
590.795	80.802	401.227	-478.198	49.674	397.680
590.781	80.803	401.220	-478.184	49.670	397.669
590.795	80.815	401.226	-478.187	49.667	397.688
590.780	80.816	401.219	-478.186	49.674	397.685
590.779	80.823	401.218	-478.189	49.665	397.705
590.794	80.822	401.225	-478.196	49.661	397.679
590.786	80.821	401.236	-478.186	49.647	397.688
590.794	80.829	401.226	-478.186	49.654	397.687
590.795	80.829	401.228	-478.185	49.640	397.687
590.785	80.834	401.236	-478.184	49.641	397.686
590.785	80.834	401.236	-478.185	49.647	397.686
590.786	80.834	401.238	-478.176	49.640	397.696
590.787	80.827	401.239	-478.182	49.643	397.669
590.791	80.825	401.253	-478.175	49.633	397.695
590.795	80.829	401.228	-478.198	49.632	397.699
590.786	80.827	401.237	-478.184	49.641	397.686
590.795	80.829	401.228	-478.181	49.630	397.669
590.790	80.837	401.213	-478.181	49.630	397.669
590.795	80.829	401.228	-478.197	49.605	397.700
590.795	80.822	401.227	-478.184	49.614	397.689
590.795	80.822	401.227	-478.193	49.607	397.681
590.789	80.831	401.210	-478.191	49.608	397.678
590.796	80.815	401.228	-478.179	49.596	397.670
590.797	80.808	401.230	-478.191	49.601	397.679
590.797	80.795	401.230	-478.191	49.587	397.680
590.791	80.804	401.213	-478.188	49.590	397.661
590.797	80.788	401.229	-478.188	49.576	397.663
590.803	80.786	401.247	-478.181	49.594	397.687
590.813	80.774	401.239	-478.189	49.567	397.680
590.807	80.783	401.222	-478.189	49.567	397.680
590.799	80.774	401.232	-478.179	49.547	397.689
590.799	80.761	401.232	-478.179	49.547	397.689
590.815	80.754	401.240	-478.189	49.561	397.680
590.814	80.760	401.239	-478.175	49.543	397.671
590.808	80.756	401.222	-478.187	49.534	397.681
590.810	80.736	401.224	-478.188	49.527	397.682
590.810	80.736	401.224	-478.189	49.527	397.683
590.810	80.722	401.224	-478.187	49.513	397.683
590.815	80.727	401.239	-478.178	49.499	397.693
590.815	80.707	401.239	-478.188	49.500	397.685
590.816	80.700	401.240	-478.187	49.493	397.684
590.816	80.700	401.240	-478.187	49.486	397.685
590.826	80.688	401.231	-478.187	49.486	397.685
590.812	80.675	401.225	-478.187	49.486	397.685
590.818	80.666	401.242	-478.183	49.496	397.666
590.811	80.669	401.222	-478.184	49.482	397.668
590.814	80.635	401.226	-478.186	49.480	397.685
590.814	80.635	401.226	-478.187	49.466	397.687
590.819	80.627	401.241	-478.186	49.459	397.686
590.819	80.627	401.241	-478.186	49.459	397.686
590.816	80.601	401.228	-478.186	49.466	397.685
590.816	80.595	401.227	-478.184	49.439	397.687
590.822	80.579	401.244	-478.181	49.449	397.667
590.817	80.568	401.228	-478.182	49.449	397.668
590.813	80.558	401.252	-478.184	49.439	397.687
590.808	80.547	401.237	-478.185	49.432	397.688
590.814	80.525	401.252	-478.184	49.433	397.686
590.815	80.518	401.254	-478.181	49.435	397.669
590.814	80.505	401.252	-478.181	49.435	397.669
590.805	80.497	401.260	-478.174	49.425	397.696
590.801	80.479	401.246	-478.184	49.433	397.686
590.806	80.470	401.261	-478.184	49.439	397.687
590.806	80.470	401.261	-478.174	49.425	397.696
590.807	80.457	401.261	-478.184	49.433	397.686
590.808	80.450	401.263	-478.174	49.425	397.696
590.808	80.443	401.262	-478.174	49.419	397.695
590.809	80.436	401.263	-478.161	49.421	397.685
590.810	80.416	401.265	-478.161	49.428	397.684
590.811	80.409	401.266	-478.164	49.418	397.703
590.814	80.415	401.279	-478.164	49.432	397.701
590.807	80.400	401.290	-478.161	49.428	397.684
590.801	80.408	401.273	-478.161	49.441	397.683
590.810	80.403	401.263	-478.162	49.448	397.684
590.815	80.408	401.280	-478.162	49.448	397.684
590.810	80.403	401.263	-478.162	49.448	397.684
590.800	80.395	401.271	-478.166	49.452	397.703
590.800	80.402	401.272	-478.164	49.461	397.684
590.799	80.402	401.270	-478.164	49.474	397.684
590.809	80.397	401.262	-478.161	49.477	397.665
590.795	80.397	401.255	-478.168	49.465	397.703
590.800	80.395	401.271	-478.162	49.470	397.668
590.794	80.404	401.254	-478.163	49.483	397.667
590.809	80.410	401.262	-478.164	49.497	397.667
590.800	80.402	401.272	-478.167	49.494	397.685
590.800	80.409	401.271	-478.167	49.501	397.684
590.800	80.402	401.272	-478.167	49.501	397.684
590.795	80.404	401.256	-478.154	49.517	397.673
590.796	80.410	401.257	-478.157	49.528	397.690
590.795	80.417	401.256	-478.145	49.530	397.679
590.796	80.410	401.257	-478.158	49.514	397.692
590.796	80.417	401.258	-478.155	49.530	397.673
