NO_OF_FRAMES	3178
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:50:21.882	120103.26964840
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
590.761	80.900	401.240	-448.537	50.374	397.502
590.762	80.886	401.240	-448.558	50.375	397.488
590.762	80.886	401.240	-448.558	50.382	397.487
590.762	80.880	401.241	-448.559	50.368	397.489
590.761	80.880	401.239	-448.558	50.375	397.488
590.761	80.867	401.238	-448.545	50.364	397.479
590.747	80.854	401.231	-448.548	50.361	397.497
590.762	80.847	401.239	-448.547	50.361	397.496
590.767	80.845	401.255	-448.544	50.350	397.480
590.764	80.833	401.242	-448.544	50.357	397.479
590.763	80.833	401.240	-448.549	50.354	397.498
590.764	80.820	401.240	-448.543	50.364	397.478
590.764	80.813	401.242	-448.544	50.350	397.480
590.764	80.813	401.242	-448.532	50.366	397.469
590.764	80.813	401.242	-448.532	50.366	397.469
590.765	80.799	401.242	-448.534	50.363	397.486
590.764	80.806	401.241	-448.521	50.365	397.476
590.765	80.793	401.241	-448.531	50.373	397.468
590.772	80.808	401.230	-448.532	50.379	397.469
590.772	80.808	401.230	-448.523	50.392	397.476
590.773	80.801	401.231	-448.519	50.381	397.459
590.762	80.807	401.237	-448.524	50.378	397.478
590.777	80.799	401.245	-448.521	50.394	397.460
590.777	80.799	401.245	-448.515	50.391	397.486
590.772	80.801	401.229	-448.516	50.384	397.487
590.772	80.788	401.229	-448.497	50.396	397.457
590.773	80.795	401.230	-448.505	50.398	397.494
590.773	80.795	401.230	-448.501	50.407	397.474
590.772	80.801	401.229	-448.502	50.414	397.475
590.777	80.799	401.245	-448.498	50.423	397.456
590.778	80.799	401.247	-448.498	50.430	397.455
590.779	80.792	401.248	-448.489	50.443	397.462
590.765	80.793	401.241	-448.476	50.445	397.453
590.766	80.786	401.242	-448.475	50.445	397.451
590.765	80.799	401.242	-448.480	50.463	397.469
590.766	80.792	401.243	-448.476	50.459	397.451
590.765	80.799	401.242	-448.467	50.472	397.458
590.765	80.806	401.243	-448.468	50.471	397.460
590.765	80.806	401.243	-448.468	50.478	397.459
590.765	80.806	401.243	-448.468	50.478	397.459
590.760	80.808	401.227	-448.468	50.492	397.458
590.766	80.812	401.244	-448.458	50.498	397.466
590.757	80.818	401.253	-448.455	50.501	397.448
590.756	80.818	401.251	-448.446	50.507	397.456
590.771	80.817	401.260	-448.450	50.511	397.474
590.767	80.812	401.246	-448.449	50.525	397.472
590.766	80.819	401.244	-448.436	50.520	397.463
590.765	80.832	401.244	-448.430	50.524	397.489
590.757	80.824	401.254	-448.427	50.519	397.471
590.766	80.839	401.245	-448.418	50.539	397.478
590.771	80.837	401.261	-448.421	50.536	397.496
590.771	80.850	401.262	-448.422	50.543	397.497
590.771	80.850	401.262	-448.419	50.546	397.479
590.756	80.844	401.253	-448.410	50.531	397.489
590.770	80.857	401.261	-448.419	50.559	397.478
590.778	80.859	401.250	-448.411	50.558	397.488
590.763	80.873	401.243	-448.421	50.572	397.479
590.764	80.866	401.244	-448.411	50.558	397.488
590.772	80.874	401.234	-448.412	50.565	397.488
590.762	80.866	401.240	-448.413	50.572	397.489
590.758	80.862	401.225	-448.409	50.567	397.471
590.762	80.866	401.240	-448.419	50.561	397.464
590.762	80.880	401.241	-448.410	50.554	397.473
590.757	80.881	401.226	-448.409	50.567	397.471
590.771	80.881	401.233	-448.413	50.565	397.490
590.756	80.888	401.224	-448.409	50.574	397.470
590.756	80.888	401.224	-448.409	50.567	397.471
590.757	80.895	401.225	-448.420	50.575	397.463
590.751	80.910	401.209	-448.415	50.564	397.446
590.757	80.908	401.227	-448.409	50.567	397.471
590.756	80.908	401.225	-448.410	50.561	397.472
590.751	80.923	401.211	-448.409	50.554	397.472
590.751	80.923	401.211	-448.409	50.574	397.470
590.751	80.923	401.211	-448.406	50.570	397.453
590.756	80.935	401.226	-448.418	50.561	397.462
590.751	80.937	401.210	-448.405	50.550	397.455
590.756	80.935	401.226	-448.409	50.554	397.472
590.755	80.942	401.225	-448.409	50.561	397.471
590.747	80.940	401.236	-448.403	50.550	397.452
590.746	80.947	401.235	-448.397	50.547	397.479
590.747	80.940	401.236	-448.406	50.554	397.469
590.747	80.940	401.236	-448.407	50.541	397.471
590.747	80.940	401.236	-448.406	50.541	397.470
590.747	80.940	401.236	-448.402	50.530	397.452
590.755	80.948	401.226	-448.392	50.523	397.461
590.746	80.953	401.235	-448.395	50.520	397.478
590.747	80.940	401.236	-448.382	50.529	397.467
590.756	80.948	401.228	-448.390	50.516	397.460
590.747	80.947	401.237	-448.381	50.495	397.470
590.761	80.953	401.242	-448.381	50.509	397.469
590.761	80.953	401.242	-448.384	50.499	397.487
590.752	80.951	401.251	-448.371	50.502	397.477
590.751	80.965	401.251	-448.381	50.495	397.470
590.761	80.953	401.242	-448.381	50.509	397.469
590.752	80.951	401.251	-448.381	50.509	397.469
590.746	80.960	401.234	-448.382	50.488	397.472
590.760	80.960	401.241	-448.396	50.500	397.481
590.750	80.965	401.249	-448.396	50.506	397.480
590.759	80.967	401.240	-448.389	50.498	397.446
590.744	80.974	401.232	-448.393	50.509	397.463
590.746	80.960	401.234	-448.390	50.525	397.445
590.754	80.969	401.224	-448.393	50.516	397.462
590.754	80.969	401.224	-448.393	50.509	397.463
590.745	80.967	401.233	-448.383	50.515	397.471
590.760	80.960	401.241	-448.392	50.509	397.462
590.746	80.960	401.234	-448.378	50.518	397.451
590.755	80.962	401.225	-448.391	50.502	397.462
590.756	80.948	401.228	-448.383	50.502	397.471
590.755	80.955	401.226	-448.382	50.502	397.470
590.746	80.947	401.235	-448.391	50.502	397.462
590.756	80.941	401.227	-448.381	50.509	397.469
590.757	80.928	401.227	-448.383	50.502	397.471
590.757	80.928	401.227	-448.377	50.491	397.452
590.756	80.921	401.226	-448.379	50.491	397.454
590.762	80.919	401.242	-448.378	50.504	397.452
590.756	80.915	401.226	-448.379	50.491	397.454
590.756	80.915	401.226	-448.379	50.491	397.454
590.756	80.908	401.225	-448.369	50.497	397.461
590.764	80.916	401.215	-448.379	50.491	397.454
590.769	80.908	401.230	-448.366	50.486	397.445
590.764	80.897	401.214	-448.369	50.490	397.462
590.755	80.895	401.223	-448.366	50.499	397.444
590.771	80.894	401.232	-448.369	50.483	397.463
590.756	80.875	401.223	-448.379	50.484	397.455
590.757	80.868	401.224	-448.368	50.484	397.462
590.756	80.869	401.222	-448.369	50.477	397.463
590.761	80.853	401.238	-448.359	50.483	397.470
590.747	80.854	401.231	-448.369	50.490	397.462
590.757	80.855	401.224	-448.359	50.469	397.472
590.757	80.855	401.224	-448.367	50.484	397.460
590.764	80.833	401.242	-448.359	50.476	397.471
590.764	80.833	401.242	-448.368	50.470	397.462
590.765	80.832	401.244	-448.357	50.477	397.468
590.755	80.838	401.252	-448.357	50.470	397.469
590.764	80.833	401.242	-448.357	50.470	397.469
590.765	80.826	401.243	-448.353	50.472	397.451
590.756	80.825	401.252	-448.353	50.472	397.451
590.770	80.824	401.259	-448.352	50.466	397.451
590.765	80.826	401.243	-448.352	50.479	397.449
590.766	80.812	401.244	-448.346	50.456	397.477
