NO_OF_FRAMES	2986
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:54:33.047	120354.43474660
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
500.147	78.358	400.451	-473.143	49.885	397.666
500.140	78.373	400.436	-473.167	49.910	397.668
500.125	78.373	400.430	-473.167	49.910	397.668
500.126	78.367	400.431	-473.166	49.918	397.665
500.125	78.373	400.430	-473.166	49.911	397.666
500.110	78.374	400.425	-473.166	49.918	397.665
500.110	78.374	400.425	-473.166	49.918	397.665
500.101	78.366	400.434	-473.169	49.908	397.685
500.101	78.372	400.434	-473.166	49.904	397.667
500.086	78.366	400.428	-473.169	49.908	397.685
500.091	78.378	400.443	-473.166	49.904	397.667
500.086	78.366	400.428	-473.167	49.917	397.667
500.085	78.373	400.427	-473.166	49.904	397.667
500.076	78.378	400.437	-473.166	49.911	397.666
500.070	78.380	400.422	-473.166	49.918	397.665
500.070	78.374	400.422	-473.170	49.901	397.686
500.075	78.379	400.436	-473.170	49.901	397.686
500.069	78.380	400.421	-473.166	49.918	397.665
500.055	78.374	400.416	-473.166	49.911	397.666
500.046	78.373	400.426	-473.166	49.904	397.667
500.061	78.372	400.431	-473.169	49.915	397.684
500.046	78.373	400.426	-473.166	49.904	397.667
500.047	78.366	400.427	-473.162	49.907	397.647
500.030	78.366	400.419	-473.169	49.895	397.686
500.037	78.371	400.435	-473.179	49.909	397.677
500.031	78.373	400.420	-473.179	49.902	397.678
500.022	78.358	400.430	-473.166	49.904	397.667
500.016	78.373	400.415	-473.170	49.908	397.686
500.006	78.365	400.424	-473.176	49.911	397.660
500.006	78.359	400.423	-473.176	49.918	397.659
500.006	78.365	400.424	-473.180	49.915	397.677
500.006	78.365	400.424	-473.180	49.908	397.678
499.991	78.359	400.417	-473.171	49.901	397.687
499.992	78.366	400.418	-473.181	49.908	397.680
499.991	78.359	400.417	-473.180	49.908	397.678
499.982	78.358	400.427	-473.176	49.911	397.660
499.983	78.364	400.428	-473.176	49.925	397.657
499.989	78.349	400.443	-473.176	49.911	397.660
499.977	78.353	400.413	-473.165	49.897	397.667
499.968	78.365	400.422	-473.165	49.904	397.666
499.968	78.351	400.423	-473.169	49.908	397.685
499.966	78.355	400.448	-473.179	49.909	397.677
499.959	78.350	400.432	-473.161	49.914	397.646
499.960	78.356	400.433	-473.170	49.901	397.686
499.954	78.358	400.418	-473.178	49.902	397.676
499.945	78.357	400.427	-473.176	49.918	397.659
499.945	78.357	400.427	-473.168	49.901	397.684
499.933	78.360	400.397	-473.165	49.904	397.666
499.930	78.357	400.422	-473.168	49.901	397.684
499.921	78.362	400.432	-473.176	49.897	397.660
499.930	78.357	400.422	-473.168	49.901	397.684
499.915	78.358	400.416	-473.176	49.904	397.659
499.915	78.364	400.417	-473.164	49.904	397.664
499.915	78.358	400.416	-473.178	49.902	397.676
499.906	78.369	400.427	-473.168	49.895	397.684
499.900	78.358	400.411	-473.178	49.902	397.676
499.892	78.356	400.422	-473.178	49.902	397.676
499.890	78.370	400.420	-473.174	49.905	397.658
499.891	78.363	400.421	-473.177	49.888	397.677
499.882	78.362	400.431	-473.178	49.902	397.676
499.876	78.370	400.416	-473.168	49.895	397.684
499.875	78.377	400.415	-473.174	49.911	397.657
499.860	78.371	400.409	-473.176	49.909	397.674
499.860	78.377	400.410	-473.168	49.888	397.685
499.860	78.371	400.409	-473.174	49.918	397.656
499.851	78.383	400.418	-473.164	49.904	397.664
499.852	78.376	400.419	-473.178	49.895	397.677
499.852	78.376	400.419	-473.179	49.909	397.677
499.845	78.371	400.404	-473.176	49.904	397.659
499.837	78.376	400.414	-473.168	49.901	397.684
499.836	78.370	400.413	-473.172	49.906	397.702
499.835	78.377	400.412	-473.176	49.904	397.659
499.820	78.377	400.407	-473.168	49.901	397.684
499.826	78.375	400.422	-473.169	49.895	397.686
499.827	78.368	400.423	-473.170	49.887	397.688
499.811	78.376	400.416	-473.169	49.895	397.686
499.810	78.376	400.415	-473.165	49.897	397.667
499.811	78.376	400.416	-473.178	49.902	397.676
499.796	78.370	400.410	-473.165	49.897	397.667
499.802	78.368	400.425	-473.168	49.901	397.684
499.796	78.376	400.411	-473.159	49.894	397.694
499.793	78.366	400.435	-473.169	49.908	397.685
499.787	78.375	400.420	-473.156	49.897	397.675
499.778	78.367	400.429	-473.166	49.904	397.667
499.778	78.367	400.429	-473.168	49.908	397.683
499.771	78.375	400.413	-473.167	49.917	397.667
499.762	78.374	400.423	-473.166	49.911	397.666
499.762	78.367	400.422	-473.167	49.924	397.666
499.756	78.369	400.407	-473.180	49.915	397.677
499.747	78.368	400.417	-473.168	49.917	397.668
499.747	78.368	400.417	-473.171	49.914	397.687
499.747	78.368	400.417	-473.181	49.915	397.679
499.732	78.368	400.411	-473.172	49.921	397.687
499.738	78.366	400.426	-473.181	49.928	397.678
499.732	78.368	400.411	-473.181	49.928	397.678
499.731	78.362	400.410	-473.182	49.922	397.679
499.715	78.369	400.404	-473.182	49.922	397.679
499.721	78.367	400.419	-473.182	49.922	397.679
499.706	78.367	400.414	-473.183	49.928	397.679
499.706	78.367	400.414	-473.181	49.915	397.679
499.707	78.361	400.415	-473.169	49.924	397.669
499.707	78.354	400.414	-473.172	49.921	397.687
499.691	78.361	400.407	-473.172	49.928	397.686
499.691	78.361	400.407	-473.171	49.914	397.687
499.682	78.360	400.417	-473.169	49.930	397.668
499.682	78.360	400.417	-473.167	49.931	397.666
499.682	78.360	400.417	-473.179	49.917	397.661
499.673	78.359	400.427	-473.168	49.924	397.667
499.673	78.359	400.427	-473.172	49.908	397.688
499.673	78.359	400.427	-473.167	49.904	397.669
499.664	78.351	400.435	-473.173	49.914	397.688
499.664	78.357	400.436	-473.159	49.910	397.678
499.659	78.345	400.421	-473.172	49.908	397.688
499.658	78.352	400.420	-473.171	49.921	397.686
499.650	78.344	400.431	-473.168	49.917	397.668
