NO_OF_FRAMES	1718
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:51:13.454	120154.84186440
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
565.255	80.299	400.994	-441.884	50.836	397.540
565.255	80.313	400.994	-441.899	50.820	397.553
565.264	80.314	400.984	-441.896	50.823	397.535
565.264	80.314	400.984	-441.899	50.827	397.552
565.269	80.312	401.000	-441.908	50.827	397.543
565.269	80.312	401.000	-441.909	50.834	397.544
565.278	80.313	400.991	-441.904	50.837	397.524
565.278	80.313	400.991	-441.905	50.823	397.526
565.278	80.313	400.991	-441.909	50.834	397.544
565.293	80.313	400.997	-441.908	50.834	397.542
565.293	80.306	400.999	-441.899	50.820	397.553
565.293	80.313	400.997	-441.909	50.821	397.544
565.308	80.312	401.006	-441.908	50.821	397.543
565.308	80.305	401.005	-441.894	50.823	397.533
565.308	80.312	401.006	-441.902	50.825	397.569
565.323	80.311	401.012	-441.897	50.814	397.551
565.324	80.305	401.014	-441.897	50.814	397.551
565.323	80.311	401.012	-441.902	50.811	397.571
565.322	80.305	401.012	-441.898	50.807	397.552
565.332	80.313	401.003	-441.897	50.814	397.551
565.332	80.313	401.003	-441.897	50.820	397.550
565.352	80.310	401.025	-441.901	50.811	397.569
565.346	80.312	401.010	-441.901	50.811	397.569
565.352	80.310	401.025	-441.897	50.800	397.552
565.361	80.298	401.017	-441.897	50.814	397.551
565.361	80.298	401.017	-441.897	50.800	397.552
565.367	80.296	401.032	-441.896	50.807	397.551
565.369	80.306	401.006	-441.898	50.807	397.552
565.385	80.299	401.014	-441.898	50.800	397.553
565.370	80.299	401.007	-441.897	50.793	397.553
565.379	80.294	400.998	-441.897	50.793	397.553
565.385	80.292	401.013	-441.902	50.810	397.524
565.394	80.294	401.004	-441.897	50.800	397.552
565.394	80.294	401.004	-441.910	50.784	397.563
565.395	80.287	401.005	-441.898	50.800	397.553
565.394	80.294	401.004	-441.907	50.800	397.545
565.404	80.288	400.996	-441.907	50.807	397.544
565.404	80.288	400.996	-441.906	50.794	397.544
565.403	80.295	400.995	-441.917	50.801	397.536
565.418	80.288	401.003	-441.908	50.787	397.546
565.418	80.288	401.003	-441.907	50.807	397.544
565.419	80.274	401.003	-441.908	50.794	397.545
565.427	80.289	400.993	-441.907	50.800	397.545
565.428	80.282	400.995	-441.907	50.807	397.544
565.428	80.282	400.995	-441.907	50.800	397.545
565.429	80.275	400.996	-441.907	50.800	397.545
565.433	80.280	401.010	-441.904	50.803	397.526
565.443	80.281	401.001	-441.907	50.814	397.543
565.443	80.281	401.001	-441.907	50.814	397.543
565.458	80.274	401.009	-441.911	50.818	397.561
565.457	80.281	401.008	-441.908	50.821	397.543
565.457	80.274	401.007	-441.916	50.822	397.533
565.467	80.275	401.000	-441.907	50.814	397.543
565.472	80.267	401.014	-441.902	50.830	397.522
565.472	80.273	401.015	-441.906	50.821	397.542
565.473	80.266	401.016	-441.908	50.821	397.543
565.482	80.268	401.007	-441.907	50.807	397.544
565.487	80.273	401.022	-441.901	50.811	397.569
565.487	80.273	401.022	-441.907	50.828	397.542
565.496	80.268	401.012	-441.907	50.814	397.543
565.502	80.259	401.029	-441.906	50.821	397.542
565.501	80.272	401.028	-441.897	50.820	397.550
565.501	80.266	401.027	-441.897	50.820	397.550
565.510	80.267	401.018	-441.907	50.828	397.542
565.509	80.274	401.017	-441.898	50.827	397.550
565.510	80.274	401.019	-441.902	50.818	397.570
565.516	80.272	401.035	-441.904	50.817	397.526
565.519	80.268	401.009	-441.897	50.820	397.550
565.525	80.273	401.026	-441.908	50.814	397.544
565.525	80.273	401.026	-441.907	50.828	397.542
565.528	80.276	401.001	-441.897	50.814	397.551
565.535	80.261	401.017	-441.897	50.814	397.551
565.535	80.261	401.017	-441.908	50.821	397.543
565.535	80.261	401.017	-441.916	50.822	397.533
565.549	80.260	401.023	-441.903	50.824	397.523
565.544	80.262	401.008	-441.908	50.821	397.543
565.549	80.260	401.023	-441.907	50.814	397.543
565.558	80.262	401.014	-441.907	50.814	397.543
565.558	80.268	401.015	-441.907	50.814	397.543
565.567	80.263	401.005	-441.898	50.807	397.552
565.567	80.263	401.005	-441.907	50.807	397.544
565.573	80.261	401.021	-441.893	50.816	397.533
565.582	80.262	401.012	-441.903	50.817	397.524
565.581	80.269	401.010	-441.903	50.810	397.525
565.587	80.260	401.027	-441.907	50.807	397.544
565.581	80.269	401.010	-441.898	50.800	397.553
565.590	80.271	401.001	-441.908	50.807	397.545
565.594	80.276	401.016	-441.908	50.794	397.545
565.594	80.276	401.016	-441.898	50.800	397.553
565.603	80.277	401.007	-441.907	50.807	397.544
565.602	80.284	401.005	-441.898	50.800	397.553
565.603	80.270	401.006	-441.908	50.807	397.545
565.611	80.285	400.996	-441.907	50.800	397.545
565.611	80.279	400.995	-441.908	50.794	397.545
565.612	80.278	400.997	-441.907	50.800	397.545
565.612	80.278	400.997	-441.911	50.791	397.564
565.626	80.285	401.003	-441.907	50.800	397.545
565.627	80.278	401.004	-441.907	50.800	397.545
565.627	80.284	401.005	-441.907	50.800	397.545
565.627	80.284	401.005	-441.907	50.800	397.545
565.633	80.275	401.021	-441.917	50.801	397.536
565.637	80.285	400.997	-441.907	50.800	397.545
565.637	80.285	400.997	-441.916	50.808	397.535
565.642	80.290	401.012	-441.907	50.800	397.545
565.642	80.284	401.011	-441.917	50.801	397.536
565.651	80.291	401.003	-441.908	50.814	397.544
565.656	80.290	401.018	-441.907	50.800	397.545
565.657	80.296	401.019	-441.918	50.808	397.536
565.665	80.304	401.009	-441.908	50.821	397.543
565.664	80.311	401.008	-441.904	50.823	397.525
565.670	80.302	401.025	-441.898	50.827	397.550
565.669	80.309	401.023	-441.903	50.837	397.523
565.684	80.315	401.031	-441.898	50.820	397.551
565.679	80.304	401.015	-441.894	50.837	397.531
565.694	80.303	401.022	-441.898	50.820	397.551
565.694	80.310	401.023	-441.894	50.830	397.532
565.699	80.308	401.038	-441.893	50.830	397.531
565.699	80.308	401.038	-441.897	50.834	397.550
565.703	80.311	401.014	-441.894	50.823	397.533
565.708	80.309	401.029	-441.893	50.843	397.530
565.717	80.311	401.020	-441.904	50.844	397.523
565.708	80.303	401.028	-441.908	50.821	397.543
565.717	80.304	401.019	-441.898	50.820	397.551
565.717	80.311	401.020	-441.898	50.820	397.551
565.726	80.312	401.011	-441.898	50.813	397.552
565.732	80.303	401.026	-441.903	50.830	397.524
565.732	80.303	401.026	-441.908	50.827	397.543
565.726	80.305	401.010	-441.909	50.821	397.544
565.735	80.307	401.001	-441.909	50.834	397.544
565.735	80.300	401.000	-441.909	50.821	397.544
565.750	80.306	401.007	-441.919	50.828	397.536
565.743	80.315	400.991	-441.919	50.828	397.536
565.750	80.306	401.007	-441.919	50.828	397.536
565.750	80.306	401.007	-441.909	50.841	397.543
565.759	80.307	400.998	-441.919	50.828	397.536
565.758	80.314	400.997	-441.918	50.842	397.534
565.759	80.307	400.998	-441.919	50.828	397.536
565.764	80.305	401.014	-441.908	50.827	397.543
565.773	80.307	401.005	-441.909	50.821	397.544
565.774	80.300	401.006	-441.907	50.828	397.542
565.774	80.313	401.006	-441.921	50.819	397.553
565.779	80.311	401.021	-441.917	50.815	397.536
565.788	80.313	401.012	-441.910	50.812	397.561
565.794	80.304	401.029	-441.897	50.814	397.551
565.794	80.304	401.029	-441.907	50.807	397.544
565.803	80.305	401.020	-441.905	50.814	397.541
565.803	80.305	401.020	-441.907	50.807	397.544
565.803	80.305	401.020	-441.896	50.807	397.551
565.818	80.305	401.026	-441.911	50.805	397.562
565.818	80.305	401.026	-441.906	50.808	397.542
565.818	80.305	401.026	-441.906	50.801	397.543
565.818	80.305	401.026	-441.906	50.801	397.543
565.827	80.306	401.017	-441.897	50.800	397.552
565.832	80.298	401.032	-441.900	50.798	397.570
565.827	80.299	401.016	-441.899	50.777	397.570
565.833	80.291	401.033	-441.909	50.785	397.562
565.842	80.299	401.025	-441.900	50.784	397.570
565.847	80.290	401.040	-441.909	50.791	397.561
565.847	80.304	401.039	-441.905	50.794	397.543
565.847	80.297	401.038	-441.900	50.784	397.570
565.856	80.305	401.030	-441.896	50.793	397.551
565.857	80.291	401.031	-441.897	50.800	397.552
565.857	80.291	401.031	-441.906	50.794	397.544
565.866	80.293	401.021	-441.897	50.814	397.551
565.866	80.293	401.021	-441.911	50.805	397.562
565.865	80.306	401.021	-441.911	50.818	397.561
565.875	80.301	401.013	-441.908	50.814	397.544
565.874	80.308	401.012	-441.908	50.814	397.544
565.874	80.308	401.012	-441.911	50.818	397.561
