NO_OF_FRAMES	2886
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:45:12.642	119794.03045290
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
493.596	78.126	400.406	-470.184	50.082	397.586
493.589	78.141	400.391	-470.209	50.100	397.589
493.589	78.141	400.391	-470.204	50.103	397.569
493.582	78.150	400.375	-470.209	50.100	397.589
493.579	78.147	400.400	-470.199	50.100	397.597
493.579	78.140	400.399	-470.208	50.087	397.589
493.579	78.140	400.399	-470.209	50.100	397.589
493.573	78.142	400.384	-470.199	50.086	397.598
493.573	78.142	400.384	-470.200	50.093	397.598
493.572	78.149	400.383	-470.199	50.079	397.599
493.573	78.142	400.384	-470.212	50.064	397.611
493.564	78.141	400.394	-470.212	50.071	397.610
493.573	78.142	400.384	-470.202	50.063	397.618
493.564	78.134	400.393	-470.198	50.066	397.599
493.565	78.127	400.394	-470.202	50.056	397.619
493.558	78.129	400.379	-470.198	50.059	397.599
493.550	78.134	400.389	-470.206	50.047	397.638
493.556	78.126	400.404	-470.215	50.048	397.630
493.556	78.132	400.404	-470.197	50.066	397.598
493.549	78.128	400.389	-470.207	50.060	397.591
493.550	78.134	400.389	-470.205	50.047	397.637
493.544	78.136	400.374	-470.211	50.044	397.611
493.543	78.143	400.373	-470.210	50.057	397.609
493.540	78.140	400.398	-470.201	50.050	397.618
493.534	78.128	400.383	-470.211	50.037	397.612
493.534	78.141	400.383	-470.211	50.050	397.610
493.534	78.141	400.383	-470.211	50.050	397.610
493.534	78.141	400.383	-470.211	50.044	397.611
493.534	78.141	400.383	-470.211	50.044	397.611
493.534	78.141	400.383	-470.211	50.044	397.611
493.519	78.128	400.378	-470.211	50.050	397.610
493.526	78.127	400.393	-470.214	50.041	397.630
493.520	78.135	400.379	-470.200	50.050	397.617
493.526	78.133	400.394	-470.205	50.040	397.638
493.519	78.128	400.378	-470.210	50.044	397.610
493.526	78.127	400.393	-470.201	50.030	397.620
493.517	78.132	400.403	-470.204	50.034	397.638
493.517	78.125	400.403	-470.201	50.036	397.619
493.511	78.134	400.388	-470.201	50.064	397.616
493.511	78.134	400.388	-470.198	50.053	397.600
493.511	78.127	400.388	-470.197	50.046	397.599
493.511	78.127	400.388	-470.183	50.069	397.586
493.504	78.129	400.373	-470.198	50.059	397.599
493.502	78.132	400.398	-470.188	50.052	397.608
493.502	78.132	400.398	-470.192	50.049	397.627
493.496	78.134	400.383	-470.192	50.056	397.626
493.495	78.127	400.382	-470.193	50.056	397.627
493.496	78.134	400.383	-470.189	50.059	397.609
493.487	78.132	400.392	-470.198	50.073	397.598
493.487	78.132	400.392	-470.185	50.089	397.586
493.487	78.132	400.392	-470.188	50.079	397.606
493.487	78.132	400.392	-470.181	50.091	397.567
493.481	78.134	400.377	-470.185	50.082	397.587
493.481	78.134	400.377	-470.185	50.082	397.587
493.482	78.127	400.378	-470.188	50.079	397.606
493.488	78.126	400.393	-470.176	50.081	397.595
493.473	78.126	400.388	-470.172	50.091	397.576
493.473	78.126	400.388	-470.176	50.081	397.595
493.473	78.133	400.389	-470.175	50.075	397.595
493.473	78.112	400.388	-470.166	50.088	397.603
493.474	78.119	400.389	-470.172	50.091	397.576
493.473	78.126	400.388	-470.163	50.097	397.585
493.472	78.119	400.387	-470.157	50.080	397.612
493.463	78.125	400.396	-470.163	50.083	397.585
493.462	78.118	400.395	-470.164	50.090	397.586
493.457	78.120	400.382	-470.167	50.087	397.604
493.465	78.121	400.371	-470.154	50.089	397.594
493.456	78.127	400.381	-470.158	50.087	397.612
493.461	78.125	400.394	-470.155	50.089	397.595
493.456	78.127	400.381	-470.168	50.087	397.606
493.462	78.118	400.395	-470.165	50.097	397.586
493.462	78.118	400.395	-470.155	50.096	397.594
493.456	78.127	400.381	-470.154	50.089	397.594
493.448	78.125	400.391	-470.154	50.089	397.594
493.448	78.125	400.391	-470.157	50.066	397.614
493.448	78.125	400.391	-470.158	50.073	397.614
493.449	78.118	400.392	-470.153	50.083	397.593
493.441	78.127	400.376	-470.159	50.086	397.567
493.442	78.120	400.377	-470.154	50.096	397.593
493.441	78.127	400.376	-470.166	50.074	397.605
493.433	78.126	400.385	-470.164	50.083	397.587
493.433	78.132	400.386	-470.154	50.089	397.594
493.434	78.119	400.386	-470.159	50.093	397.566
493.433	78.132	400.386	-470.160	50.093	397.567
493.433	78.132	400.386	-470.164	50.090	397.586
493.427	78.134	400.371	-470.164	50.083	397.587
493.433	78.132	400.386	-470.163	50.083	397.585
493.432	78.139	400.385	-470.167	50.080	397.605
493.433	78.132	400.386	-470.163	50.076	397.586
493.432	78.139	400.385	-470.153	50.090	397.592
493.417	78.139	400.380	-470.158	50.080	397.613
493.423	78.138	400.395	-470.164	50.090	397.586
493.417	78.139	400.380	-470.157	50.073	397.613
493.423	78.144	400.395	-470.164	50.090	397.586
493.422	78.145	400.394	-470.154	50.069	397.596
493.423	78.144	400.395	-470.156	50.060	397.614
493.423	78.144	400.395	-470.153	50.083	397.593
493.414	78.143	400.405	-470.156	50.067	397.613
493.415	78.136	400.406	-470.143	50.076	397.601
493.414	78.136	400.404	-470.153	50.069	397.594
493.414	78.143	400.405	-470.157	50.066	397.614
493.408	78.145	400.390	-470.152	50.076	397.593
493.414	78.143	400.405	-470.152	50.076	397.593
493.408	78.145	400.390	-470.152	50.076	397.593
493.408	78.145	400.390	-470.139	50.085	397.582
493.408	78.145	400.390	-470.157	50.073	397.613
493.408	78.145	400.390	-470.153	50.083	397.593
493.393	78.145	400.384	-470.153	50.083	397.593
493.398	78.144	400.398	-470.151	50.099	397.574
493.398	78.150	400.398	-470.154	50.089	397.594
493.392	78.152	400.383	-470.156	50.096	397.596
493.392	78.145	400.383	-470.141	50.092	397.584
493.392	78.145	400.383	-470.141	50.085	397.583
493.392	78.145	400.383	-470.146	50.095	397.603
493.391	78.159	400.382	-470.149	50.086	397.622
493.392	78.145	400.383	-470.145	50.089	397.602
493.386	78.147	400.368	-470.155	50.089	397.595
493.392	78.145	400.383	-470.144	50.082	397.602
493.383	78.144	400.392	-470.138	50.101	397.564
493.377	78.146	400.377	-470.145	50.082	397.603
493.377	78.146	400.377	-470.152	50.099	397.576
493.383	78.144	400.392	-470.146	50.089	397.604
493.377	78.146	400.377	-470.146	50.082	397.605
493.376	78.153	400.376	-470.159	50.066	397.616
493.377	78.146	400.377	-470.141	50.092	397.584
493.377	78.139	400.377	-470.145	50.082	397.603
493.377	78.146	400.377	-470.152	50.099	397.576
493.369	78.131	400.387	-470.151	50.092	397.575
493.368	78.144	400.387	-470.145	50.089	397.602
493.368	78.138	400.386	-470.149	50.079	397.622
493.368	78.144	400.387	-470.144	50.082	397.602
493.369	78.137	400.388	-470.154	50.089	397.594
493.369	78.137	400.388	-470.145	50.089	397.602
493.368	78.144	400.387	-470.144	50.075	397.603
493.368	78.144	400.387	-470.154	50.089	397.594
493.375	78.136	400.403	-470.144	50.075	397.603
493.369	78.137	400.388	-470.154	50.076	397.594
493.369	78.137	400.388	-470.151	50.099	397.574
493.368	78.144	400.387	-470.154	50.089	397.594
493.359	78.150	400.397	-470.155	50.083	397.595
493.353	78.151	400.382	-470.154	50.089	397.594
493.359	78.150	400.397	-470.153	50.083	397.593
493.362	78.153	400.373	-470.153	50.083	397.593
493.354	78.144	400.383	-470.141	50.092	397.584
493.353	78.151	400.382	-470.154	50.089	397.594
493.359	78.150	400.397	-470.153	50.090	397.592
493.354	78.144	400.383	-470.154	50.076	397.594
493.353	78.151	400.382	-470.141	50.092	397.584
493.354	78.144	400.383	-470.140	50.092	397.582
493.354	78.144	400.383	-470.141	50.085	397.583
493.354	78.144	400.383	-470.150	50.092	397.574
493.354	78.144	400.383	-470.140	50.092	397.582
493.345	78.143	400.393	-470.143	50.083	397.600
493.354	78.144	400.383	-470.145	50.082	397.603
493.346	78.150	400.394	-470.144	50.082	397.602
493.340	78.151	400.379	-470.131	50.071	397.592
493.345	78.157	400.393	-470.144	50.082	397.602
493.345	78.143	400.393	-470.140	50.092	397.582
493.345	78.143	400.393	-470.130	50.078	397.591
493.345	78.143	400.393	-470.140	50.092	397.582
493.345	78.143	400.393	-470.127	50.094	397.572
493.338	78.152	400.377	-470.134	50.068	397.611
493.344	78.150	400.392	-470.130	50.078	397.591
493.345	78.157	400.393	-470.130	50.085	397.590
493.343	78.157	400.391	-470.130	50.078	397.591
493.338	78.152	400.377	-470.131	50.077	397.593
493.337	78.159	400.376	-470.127	50.094	397.572
493.338	78.152	400.377	-470.131	50.084	397.592
493.338	78.152	400.377	-470.141	50.078	397.584
493.335	78.142	400.401	-470.141	50.085	397.583
493.337	78.159	400.376	-470.141	50.085	397.583
493.323	78.152	400.372	-470.131	50.064	397.593
493.332	78.153	400.362	-470.141	50.071	397.585
493.338	78.152	400.377	-470.143	50.076	397.601
493.323	78.145	400.371	-470.154	50.069	397.596
493.323	78.145	400.371	-470.154	50.062	397.597
493.330	78.137	400.387	-470.144	50.055	397.604
493.329	78.144	400.386	-470.144	50.055	397.604
493.330	78.137	400.387	-470.153	50.056	397.596
493.323	78.145	400.371	-470.143	50.055	397.603
493.330	78.137	400.387	-470.148	50.046	397.624
493.323	78.145	400.371	-470.144	50.055	397.604
493.324	78.138	400.372	-470.147	50.052	397.623
493.323	78.145	400.371	-470.154	50.062	397.597
493.329	78.144	400.386	-470.144	50.062	397.603
493.319	78.149	400.394	-470.153	50.069	397.594
493.329	78.144	400.386	-470.148	50.066	397.622
493.320	78.142	400.396	-470.147	50.059	397.622
493.313	78.151	400.380	-470.145	50.062	397.605
493.320	78.142	400.396	-470.144	50.062	397.603
493.320	78.142	400.396	-470.144	50.062	397.603
493.320	78.142	400.396	-470.144	50.082	397.602
493.319	78.156	400.395	-470.141	50.085	397.583
493.319	78.149	400.394	-470.144	50.082	397.602
493.320	78.142	400.396	-470.143	50.076	397.601
493.319	78.149	400.394	-470.144	50.082	397.602
493.319	78.149	400.394	-470.144	50.082	397.602
493.320	78.142	400.396	-470.141	50.092	397.584
493.319	78.149	400.394	-470.141	50.098	397.583
493.320	78.142	400.396	-470.131	50.091	397.591
493.321	78.135	400.397	-470.148	50.086	397.621
493.320	78.142	400.396	-470.135	50.088	397.611
493.321	78.135	400.397	-470.145	50.089	397.602
493.315	78.137	400.382	-470.141	50.098	397.583
493.314	78.144	400.381	-470.146	50.109	397.602
493.314	78.144	400.381	-470.146	50.095	397.603
493.320	78.149	400.396	-470.146	50.109	397.602
493.314	78.144	400.381	-470.133	50.104	397.591
493.314	78.144	400.381	-470.143	50.112	397.584
493.314	78.144	400.381	-470.138	50.108	397.612
493.314	78.144	400.381	-470.143	50.125	397.583
493.313	78.151	400.380	-470.144	50.118	397.584
493.304	78.150	400.389	-470.134	50.118	397.592
493.313	78.151	400.380	-470.144	50.118	397.584
493.313	78.158	400.380	-470.145	50.118	397.585
493.313	78.158	400.380	-470.131	50.141	397.572
493.306	78.166	400.364	-470.130	50.121	397.572
493.304	78.156	400.390	-470.131	50.127	397.573
493.313	78.158	400.380	-470.134	50.118	397.592
493.314	78.151	400.381	-470.133	50.111	397.592
493.314	78.151	400.381	-470.133	50.111	397.592
493.314	78.151	400.381	-470.123	50.104	397.600
493.314	78.151	400.381	-470.133	50.111	397.592
493.314	78.151	400.381	-470.129	50.121	397.571
493.314	78.151	400.381	-470.129	50.114	397.572
493.306	78.142	400.392	-470.119	50.113	397.580
493.314	78.151	400.381	-470.128	50.114	397.570
493.314	78.151	400.381	-470.132	50.098	397.591
493.306	78.136	400.391	-470.128	50.100	397.572
493.305	78.149	400.391	-470.132	50.098	397.591
493.305	78.149	400.391	-470.132	50.091	397.592
493.306	78.136	400.391	-470.132	50.084	397.593
493.311	78.141	400.405	-470.131	50.077	397.593
493.306	78.136	400.391	-470.125	50.074	397.619
493.306	78.142	400.392	-470.131	50.084	397.592
493.305	78.143	400.390	-470.134	50.061	397.612
493.306	78.136	400.391	-470.135	50.055	397.613
493.306	78.142	400.392	-470.135	50.055	397.613
493.306	78.136	400.391	-470.133	50.062	397.610
493.306	78.136	400.391	-470.133	50.055	397.611
493.305	78.149	400.391	-470.130	50.064	397.592
493.315	78.137	400.382	-470.134	50.048	397.612
493.306	78.136	400.391	-470.137	50.052	397.630
493.306	78.136	400.391	-470.129	50.044	397.593
493.306	78.136	400.391	-470.133	50.055	397.611
493.305	78.143	400.390	-470.134	50.048	397.612
493.306	78.136	400.391	-470.132	50.042	397.610
493.306	78.136	400.391	-470.132	50.048	397.611
493.306	78.136	400.391	-470.129	50.051	397.592
493.306	78.136	400.391	-470.133	50.041	397.612
493.305	78.143	400.390	-470.132	50.055	397.610
493.306	78.136	400.391	-470.136	50.039	397.630
493.306	78.136	400.391	-470.143	50.048	397.604
493.306	78.136	400.391	-470.142	50.049	397.603
493.300	78.137	400.376	-470.133	50.041	397.612
493.306	78.129	400.390	-470.129	50.058	397.591
493.306	78.129	400.390	-470.143	50.048	397.604
493.300	78.131	400.375	-470.147	50.039	397.624
493.300	78.137	400.376	-470.146	50.032	397.623
493.306	78.129	400.390	-470.142	50.049	397.603
493.300	78.131	400.375	-470.143	50.042	397.605
493.308	78.132	400.366	-470.143	50.042	397.605
493.300	78.131	400.375	-470.130	50.051	397.594
493.300	78.131	400.375	-470.145	50.041	397.607
493.301	78.124	400.376	-470.130	50.051	397.594
493.300	78.137	400.376	-470.144	50.055	397.604
493.300	78.137	400.376	-470.134	50.061	397.612
493.299	78.144	400.375	-470.144	50.055	397.604
493.306	78.129	400.390	-470.135	50.048	397.614
493.315	78.137	400.382	-470.121	50.070	397.600
493.308	78.146	400.366	-470.132	50.064	397.595
493.308	78.146	400.366	-470.131	50.064	397.593
493.308	78.152	400.366	-470.129	50.087	397.575
493.308	78.152	400.366	-470.127	50.094	397.572
493.314	78.151	400.381	-470.128	50.080	397.574
493.308	78.152	400.366	-470.119	50.093	397.582
493.314	78.151	400.381	-470.122	50.084	397.600
493.314	78.151	400.381	-470.113	50.090	397.609
493.315	78.144	400.382	-470.113	50.097	397.608
493.313	78.158	400.380	-470.109	50.099	397.589
493.305	78.149	400.391	-470.113	50.097	397.608
493.321	78.155	400.397	-470.120	50.107	397.581
493.315	78.157	400.382	-470.114	50.103	397.608
493.315	78.157	400.382	-470.109	50.113	397.587
493.320	78.149	400.396	-470.110	50.106	397.590
493.321	78.155	400.397	-470.105	50.116	397.568
493.321	78.155	400.397	-470.109	50.099	397.589
493.321	78.155	400.397	-470.107	50.109	397.571
493.320	78.149	400.396	-470.101	50.105	397.598
493.321	78.142	400.397	-470.101	50.105	397.598
493.320	78.149	400.396	-470.110	50.113	397.588
493.320	78.149	400.396	-470.096	50.108	397.578
493.320	78.149	400.396	-470.101	50.105	397.598
493.320	78.149	400.396	-470.111	50.099	397.591
493.320	78.142	400.396	-470.110	50.106	397.590
493.320	78.142	400.396	-470.098	50.101	397.580
493.314	78.144	400.381	-470.112	50.106	397.591
493.323	78.145	400.371	-470.112	50.099	397.592
493.323	78.145	400.371	-470.101	50.099	397.599
493.328	78.151	400.385	-470.102	50.092	397.600
493.323	78.139	400.370	-470.114	50.090	397.610
493.322	78.152	400.370	-470.113	50.090	397.609
493.322	78.146	400.369	-470.111	50.099	397.591
493.323	78.139	400.370	-470.111	50.092	397.592
493.323	78.139	400.370	-470.124	50.083	397.603
493.323	78.139	400.370	-470.107	50.095	397.573
493.323	78.139	400.370	-470.110	50.093	397.590
493.330	78.130	400.386	-470.107	50.102	397.572
493.323	78.132	400.371	-470.114	50.076	397.611
493.330	78.130	400.386	-470.100	50.092	397.598
493.324	78.138	400.372	-470.110	50.086	397.591
493.324	78.138	400.372	-470.109	50.072	397.592
493.324	78.138	400.372	-470.109	50.079	397.591
493.330	78.137	400.387	-470.109	50.086	397.590
493.339	78.138	400.377	-470.095	50.081	397.579
493.334	78.133	400.363	-470.106	50.075	397.573
493.330	78.137	400.387	-470.105	50.089	397.571
493.333	78.140	400.362	-470.100	50.078	397.599
493.339	78.138	400.377	-470.095	50.081	397.579
493.339	78.138	400.377	-470.095	50.075	397.580
493.340	78.131	400.378	-470.099	50.079	397.598
493.346	78.129	400.393	-470.102	50.056	397.618
493.336	78.135	400.402	-470.094	50.082	397.578
493.345	78.136	400.392	-470.095	50.075	397.580
