NO_OF_FRAMES	3061
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:58:27.709	120589.09619100
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
591.459	80.931	401.239	-450.706	50.464	397.516
591.454	80.939	401.224	-450.726	50.485	397.499
591.454	80.939	401.224	-450.722	50.474	397.481
591.460	80.937	401.240	-450.727	50.465	397.502
591.454	80.939	401.224	-450.726	50.465	397.500
591.454	80.939	401.224	-450.716	50.464	397.509
591.461	80.930	401.242	-450.716	50.471	397.508
591.455	80.932	401.226	-450.713	50.460	397.491
591.455	80.932	401.226	-450.713	50.467	397.490
591.461	80.930	401.242	-450.714	50.467	397.492
591.460	80.937	401.240	-450.713	50.480	397.490
591.455	80.926	401.225	-450.706	50.450	397.518
591.460	80.924	401.241	-450.718	50.464	397.510
591.469	80.925	401.232	-450.714	50.473	397.491
591.464	80.920	401.215	-450.713	50.480	397.490
591.463	80.934	401.215	-450.715	50.466	397.493
591.468	80.925	401.230	-450.714	50.480	397.491
591.464	80.920	401.215	-450.715	50.466	397.493
591.463	80.927	401.214	-450.715	50.473	397.492
591.462	80.934	401.213	-450.715	50.473	397.492
591.463	80.927	401.214	-450.701	50.469	397.482
591.478	80.920	401.222	-450.716	50.473	397.494
591.471	80.936	401.204	-450.701	50.489	397.480
591.477	80.927	401.221	-450.703	50.495	397.482
591.468	80.925	401.230	-450.706	50.486	397.500
591.477	80.927	401.221	-450.703	50.502	397.481
591.463	80.927	401.214	-450.702	50.496	397.481
591.477	80.933	401.222	-450.692	50.509	397.487
591.477	80.933	401.222	-450.693	50.509	397.489
591.477	80.933	401.222	-450.702	50.516	397.479
591.468	80.932	401.231	-450.693	50.536	397.486
591.468	80.932	401.231	-450.695	50.522	397.489
591.469	80.938	401.231	-450.689	50.525	397.468
591.463	80.947	401.214	-450.704	50.536	397.479
591.463	80.947	401.214	-450.684	50.528	397.495
591.468	80.945	401.230	-450.690	50.531	397.469
591.467	80.959	401.230	-450.694	50.536	397.487
591.468	80.945	401.230	-450.681	50.544	397.477
591.467	80.959	401.230	-450.684	50.549	397.494
591.467	80.959	401.230	-450.681	50.544	397.477
591.466	80.966	401.228	-450.681	50.565	397.475
591.462	80.967	401.215	-450.684	50.549	397.494
591.471	80.964	401.244	-450.672	50.530	397.487
591.467	80.959	401.230	-450.685	50.535	397.496
591.466	80.966	401.228	-450.680	50.538	397.476
