NO_OF_FRAMES	2004
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:50:49.972	120131.35907570
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
591.228	80.712	401.245	-445.132	50.334	397.495
591.223	80.708	401.230	-445.153	50.355	397.480
591.223	80.708	401.230	-445.150	50.351	397.462
591.218	80.709	401.215	-445.154	50.348	397.480
591.218	80.703	401.214	-445.149	50.344	397.462
591.224	80.694	401.231	-445.159	50.338	397.454
591.218	80.696	401.213	-445.149	50.344	397.462
591.224	80.688	401.230	-445.153	50.341	397.480
591.220	80.689	401.216	-445.162	50.342	397.472
591.224	80.688	401.230	-445.148	50.331	397.462
591.219	80.676	401.215	-445.150	50.330	397.464
591.219	80.676	401.215	-445.159	50.338	397.454
591.218	80.683	401.213	-445.159	50.351	397.454
591.218	80.683	401.213	-445.162	50.335	397.473
591.219	80.670	401.214	-445.160	50.344	397.455
591.218	80.676	401.213	-445.160	50.338	397.456
591.218	80.676	401.213	-445.153	50.328	397.482
591.204	80.664	401.206	-445.159	50.331	397.455
591.210	80.662	401.222	-445.149	50.317	397.464
591.209	80.669	401.221	-445.154	50.314	397.484
591.209	80.655	401.221	-445.150	50.324	397.465
591.215	80.653	401.237	-445.140	50.309	397.474
591.215	80.653	401.237	-445.149	50.317	397.464
591.209	80.655	401.221	-445.140	50.316	397.473
591.215	80.653	401.237	-445.149	50.310	397.465
591.215	80.640	401.237	-445.153	50.301	397.485
591.208	80.662	401.220	-445.154	50.307	397.485
591.200	80.654	401.230	-445.149	50.310	397.465
591.215	80.653	401.237	-445.138	50.317	397.471
591.215	80.653	401.237	-445.143	50.314	397.491
591.205	80.645	401.245	-445.144	50.307	397.492
591.199	80.654	401.228	-445.144	50.300	397.493
591.200	80.647	401.229	-445.139	50.323	397.472
591.199	80.654	401.228	-445.145	50.307	397.493
591.199	80.654	401.228	-445.144	50.320	397.491
591.209	80.655	401.221	-445.140	50.316	397.473
591.205	80.659	401.245	-445.141	50.316	397.474
591.200	80.654	401.230	-445.140	50.323	397.473
591.200	80.654	401.230	-445.130	50.316	397.481
591.200	80.667	401.230	-445.141	50.316	397.474
591.200	80.667	401.230	-445.127	50.325	397.463
591.200	80.667	401.230	-445.131	50.322	397.482
591.194	80.669	401.214	-445.131	50.322	397.482
591.199	80.661	401.229	-445.141	50.330	397.474
591.201	80.660	401.231	-445.132	50.336	397.481
591.201	80.660	401.231	-445.128	50.345	397.462
591.195	80.662	401.215	-445.142	50.350	397.472
591.199	80.674	401.228	-445.128	50.338	397.463
591.200	80.667	401.230	-445.118	50.324	397.472
591.201	80.660	401.231	-445.122	50.335	397.490
591.200	80.667	401.230	-445.118	50.345	397.470
591.200	80.667	401.230	-445.119	50.338	397.471
591.200	80.667	401.230	-445.122	50.335	397.490
591.200	80.674	401.231	-445.119	50.351	397.471
591.199	80.681	401.229	-445.109	50.344	397.479
591.200	80.674	401.231	-445.105	50.340	397.462
591.209	80.675	401.222	-445.110	50.351	397.479
591.199	80.681	401.229	-445.120	50.358	397.471
591.198	80.688	401.228	-445.110	50.364	397.479
591.193	80.690	401.212	-445.107	50.367	397.460
591.202	80.697	401.204	-445.108	50.387	397.460
591.207	80.702	401.219	-445.097	50.373	397.468
591.207	80.709	401.219	-445.098	50.393	397.468
591.202	80.704	401.205	-445.095	50.389	397.450
591.201	80.724	401.203	-445.100	50.393	397.469
591.203	80.710	401.206	-445.099	50.386	397.469
591.203	80.710	401.206	-445.093	50.411	397.493
591.202	80.724	401.205	-445.090	50.413	397.476
591.208	80.728	401.222	-445.091	50.406	397.477
591.208	80.728	401.222	-445.081	50.419	397.483
591.208	80.728	401.222	-445.082	50.426	397.484
591.208	80.735	401.223	-445.084	50.430	397.500
591.208	80.735	401.223	-445.081	50.440	397.482
591.208	80.742	401.224	-445.072	50.446	397.491
591.207	80.748	401.222	-445.072	50.452	397.490
591.207	80.762	401.222	-445.062	50.459	397.497
591.207	80.755	401.223	-445.063	50.452	397.498
591.199	80.760	401.233	-445.062	50.466	397.496
591.206	80.775	401.221	-445.066	50.477	397.514
591.197	80.787	401.232	-445.057	50.469	397.523
591.197	80.800	401.232	-445.044	50.478	397.513
591.202	80.799	401.248	-445.044	50.478	397.513
591.212	80.813	401.240	-445.044	50.471	397.514
591.211	80.800	401.239	-445.044	50.471	397.514
591.201	80.805	401.246	-445.022	50.466	397.513
591.210	80.813	401.238	-445.035	50.491	397.521
591.201	80.812	401.247	-445.035	50.471	397.522
591.206	80.828	401.224	-445.032	50.487	397.503
591.211	80.826	401.240	-445.035	50.484	397.521
591.206	80.828	401.224	-445.022	50.473	397.512
591.210	80.827	401.238	-445.025	50.477	397.530
591.219	80.828	401.229	-445.026	50.484	397.530
591.211	80.826	401.240	-445.022	50.486	397.512
591.220	80.821	401.230	-445.022	50.486	397.512
591.220	80.821	401.230	-445.013	50.479	397.521
591.218	80.835	401.227	-445.022	50.486	397.512
591.205	80.829	401.222	-445.023	50.479	397.513
591.209	80.827	401.236	-445.029	50.469	397.488
591.213	80.837	401.212	-445.019	50.468	397.496
591.202	80.836	401.219	-445.023	50.472	397.514
591.217	80.842	401.226	-445.029	50.482	397.487
591.217	80.835	401.225	-445.019	50.468	397.496
591.202	80.829	401.218	-445.023	50.466	397.515
591.210	80.838	401.208	-445.030	50.468	397.489
591.215	80.823	401.222	-445.020	50.461	397.497
591.216	80.822	401.224	-445.029	50.469	397.488
591.210	80.831	401.207	-445.026	50.458	397.472
591.210	80.824	401.206	-445.029	50.469	397.488
591.220	80.819	401.198	-445.030	50.455	397.490
591.224	80.817	401.212	-445.025	50.451	397.471
591.219	80.819	401.196	-445.026	50.437	397.473
591.210	80.811	401.206	-445.028	50.435	397.490
591.219	80.806	401.197	-445.028	50.435	397.490
591.216	80.796	401.223	-445.013	50.424	397.479
591.224	80.804	401.212	-445.023	50.417	397.472
591.217	80.782	401.223	-445.022	50.411	397.472
591.227	80.777	401.215	-445.025	50.415	397.489
591.226	80.784	401.214	-445.025	50.401	397.489
591.221	80.772	401.199	-445.018	50.393	397.455
591.232	80.768	401.230	-445.021	50.377	397.474
591.226	80.764	401.214	-445.021	50.377	397.474
591.233	80.748	401.232	-445.019	50.370	397.472
591.233	80.755	401.231	-445.009	50.349	397.482
591.233	80.741	401.231	-445.019	50.364	397.473
591.235	80.728	401.234	-445.018	50.337	397.474
591.233	80.741	401.231	-445.016	50.352	397.457
591.229	80.736	401.217	-445.009	50.336	397.482
591.234	80.728	401.232	-445.005	50.345	397.463
591.235	80.721	401.233	-445.009	50.336	397.482
591.235	80.721	401.233	-445.005	50.332	397.465
591.220	80.715	401.225	-445.008	50.329	397.482
591.220	80.715	401.225	-445.004	50.325	397.465
591.221	80.708	401.226	-445.004	50.325	397.465
591.221	80.708	401.226	-444.994	50.325	397.472
591.231	80.703	401.219	-444.994	50.318	397.473
591.222	80.701	401.228	-444.993	50.325	397.470
591.228	80.693	401.245	-445.003	50.312	397.464
591.223	80.688	401.228	-445.002	50.319	397.463
591.209	80.695	401.222	-445.003	50.312	397.464
591.224	80.688	401.230	-444.989	50.321	397.453
591.217	80.690	401.212	-444.993	50.325	397.470
591.223	80.681	401.229	-444.989	50.328	397.452
591.218	80.683	401.213	-444.989	50.328	397.452
591.215	80.686	401.239	-444.989	50.328	397.452
591.208	80.689	401.221	-444.994	50.325	397.472
591.214	80.687	401.237	-444.994	50.338	397.471
591.209	80.682	401.222	-444.980	50.334	397.461
591.208	80.689	401.221	-444.992	50.347	397.453
591.207	80.696	401.220	-444.978	50.343	397.443
591.208	80.689	401.221	-444.982	50.354	397.461
591.207	80.696	401.220	-444.978	50.349	397.444
591.208	80.689	401.221	-444.972	50.340	397.470
591.202	80.697	401.204	-444.969	50.356	397.451
591.208	80.689	401.221	-444.971	50.369	397.452
591.202	80.704	401.205	-444.969	50.369	397.451
591.208	80.702	401.221	-444.970	50.383	397.450
591.209	80.695	401.222	-444.974	50.387	397.469
591.209	80.695	401.222	-444.970	50.383	397.450
591.203	80.710	401.206	-444.974	50.387	397.469
591.208	80.709	401.222	-444.961	50.389	397.459
591.204	80.710	401.208	-444.965	50.407	397.476
591.203	80.717	401.207	-444.956	50.413	397.483
591.203	80.717	401.207	-444.953	50.422	397.465
591.209	80.715	401.224	-444.952	50.429	397.464
591.194	80.729	401.217	-444.953	50.436	397.465
591.194	80.729	401.217	-444.947	50.446	397.489
591.194	80.729	401.217	-444.944	50.455	397.472
591.194	80.742	401.217	-444.940	50.466	397.499
591.194	80.742	401.217	-444.940	50.472	397.498
591.199	80.747	401.233	-444.930	50.486	397.505
591.194	80.755	401.218	-444.917	50.481	397.496
591.198	80.767	401.232	-444.922	50.492	397.513
591.193	80.769	401.216	-444.922	50.498	397.514
591.191	80.796	401.215	-444.903	50.504	397.530
591.197	80.794	401.231	-444.913	50.505	397.521
591.188	80.799	401.241	-444.904	50.511	397.530
591.195	80.827	401.231	-444.895	50.510	397.539
591.196	80.820	401.232	-444.899	50.514	397.557
591.195	80.834	401.230	-444.896	50.517	397.539
591.196	80.834	401.232	-444.897	50.523	397.539
591.195	80.827	401.231	-444.886	50.523	397.547
591.199	80.839	401.244	-444.892	50.519	397.521
591.195	80.834	401.230	-444.886	50.523	397.547
591.199	80.846	401.245	-444.882	50.526	397.528
591.199	80.839	401.244	-444.883	50.525	397.530
591.193	80.848	401.227	-444.893	50.526	397.521
591.194	80.841	401.228	-444.884	50.518	397.531
