NO_OF_FRAMES	2072
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:43:55.594	119716.98208580
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
571.011	80.451	401.083	-451.420	50.618	397.517
570.995	80.452	401.074	-451.433	50.618	397.513
570.980	80.446	401.067	-451.434	50.624	397.513
570.965	80.461	401.060	-451.447	50.636	397.521
570.971	80.459	401.075	-451.447	50.636	397.521
570.955	80.460	401.067	-451.447	50.629	397.522
570.941	80.467	401.061	-451.447	50.643	397.522
570.940	80.460	401.060	-451.447	50.629	397.522
570.932	80.452	401.071	-451.447	50.629	397.522
570.923	80.451	401.080	-451.438	50.629	397.531
570.918	80.446	401.063	-451.438	50.629	397.531
570.909	80.445	401.072	-451.435	50.622	397.529
570.894	80.445	401.066	-451.437	50.622	397.530
570.885	80.437	401.074	-451.432	50.618	397.511
570.876	80.443	401.084	-451.426	50.594	397.540
570.872	80.438	401.069	-451.435	50.602	397.530
570.863	80.436	401.079	-451.434	50.595	397.530
570.849	80.430	401.073	-451.435	50.595	397.531
570.839	80.436	401.081	-451.435	50.609	397.529
570.839	80.429	401.080	-451.444	50.609	397.521
570.821	80.433	401.099	-451.434	50.602	397.529
570.815	80.442	401.082	-451.434	50.602	397.529
570.801	80.435	401.077	-451.434	50.602	397.529
570.802	80.429	401.078	-451.433	50.575	397.530
570.792	80.428	401.085	-451.423	50.575	397.538
570.779	80.428	401.081	-451.432	50.582	397.529
570.770	80.426	401.090	-451.420	50.577	397.520
570.770	80.426	401.090	-451.432	50.589	397.528
570.760	80.432	401.098	-451.422	50.582	397.536
570.746	80.426	401.092	-451.421	50.568	397.537
570.737	80.424	401.102	-451.412	50.547	397.547
570.737	80.424	401.102	-451.412	50.574	397.544
570.722	80.418	401.094	-451.422	50.568	397.538
570.712	80.424	401.102	-451.421	50.568	397.537
570.703	80.416	401.110	-451.423	50.561	397.539
570.699	80.411	401.096	-451.412	50.561	397.546
570.683	80.419	401.088	-451.421	50.568	397.537
570.674	80.411	401.096	-451.422	50.575	397.537
570.669	80.406	401.082	-451.409	50.556	397.529
570.659	80.405	401.089	-451.408	50.550	397.528
570.651	80.397	401.099	-451.412	50.561	397.546
570.635	80.398	401.091	-451.421	50.541	397.539
570.637	80.384	401.093	-451.418	50.557	397.520
570.622	80.391	401.085	-451.411	50.554	397.546
570.617	80.380	401.070	-451.422	50.554	397.539
570.613	80.383	401.094	-451.422	50.554	397.539
570.599	80.377	401.088	-451.419	50.550	397.521
570.589	80.370	401.095	-451.409	50.550	397.530
570.578	80.380	401.064	-451.423	50.554	397.540
570.575	80.363	401.089	-451.420	50.563	397.522
570.569	80.379	401.073	-451.425	50.560	397.495
570.554	80.373	401.066	-451.420	50.563	397.522
570.544	80.378	401.074	-451.420	50.550	397.523
