NO_OF_FRAMES	1698
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:53:14.654	120276.04142440
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
566.762	80.307	401.025	-433.719	51.074	397.501
566.753	80.299	401.033	-433.739	51.088	397.485
566.762	80.301	401.024	-433.749	51.102	397.476
566.776	80.314	401.030	-433.743	51.086	397.503
566.775	80.307	401.030	-433.739	51.088	397.485
566.782	80.305	401.047	-433.743	51.086	397.503
566.784	80.308	401.020	-433.731	51.101	397.493
566.785	80.315	401.021	-433.744	51.099	397.503
566.790	80.306	401.036	-433.744	51.099	397.503
566.803	80.313	401.041	-433.734	51.099	397.511
566.804	80.306	401.043	-433.741	51.102	397.486
566.798	80.315	401.026	-433.746	51.106	397.504
566.812	80.314	401.032	-433.745	51.106	397.503
566.811	80.321	401.031	-433.742	51.108	397.486
566.812	80.308	401.032	-433.742	51.108	397.486
566.820	80.322	401.022	-433.743	51.115	397.487
566.820	80.322	401.022	-433.743	51.115	397.487
566.827	80.314	401.039	-433.743	51.122	397.486
566.830	80.304	401.012	-433.744	51.129	397.486
566.836	80.315	401.030	-433.743	51.122	397.486
566.830	80.310	401.013	-433.744	51.122	397.487
566.839	80.311	401.004	-433.743	51.115	397.487
566.845	80.310	401.020	-433.744	51.122	397.487
566.844	80.317	401.019	-433.754	51.129	397.479
566.855	80.311	401.013	-433.750	51.118	397.461
566.854	80.311	401.011	-433.744	51.129	397.486
566.853	80.304	401.010	-433.757	51.120	397.497
566.863	80.312	401.002	-433.745	51.135	397.486
566.862	80.319	401.000	-433.754	51.129	397.479
566.862	80.319	401.000	-433.755	51.136	397.479
566.870	80.327	400.990	-433.755	51.136	397.479
566.875	80.325	401.006	-433.755	51.136	397.479
