NO_OF_FRAMES	1832
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:49:38.819	120060.20708000
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
591.090	80.941	401.217	-459.771	50.148	397.592
591.080	80.952	401.186	-459.792	50.176	397.575
591.085	80.956	401.202	-459.781	50.176	397.582
591.075	80.962	401.210	-459.780	50.169	397.582
591.075	80.962	401.210	-459.782	50.162	397.584
591.083	80.970	401.200	-459.780	50.169	397.582
591.075	80.962	401.210	-459.772	50.168	397.592
591.085	80.970	401.202	-459.771	50.148	397.592
591.085	80.970	401.202	-459.770	50.155	397.591
591.081	80.966	401.227	-459.770	50.155	397.591
591.084	80.977	401.201	-459.770	50.155	397.591
591.080	80.960	401.226	-459.770	50.162	397.590
591.089	80.961	401.217	-459.770	50.148	397.591
591.080	80.967	401.225	-459.770	50.148	397.591
591.086	80.958	401.242	-459.770	50.148	397.591
591.090	80.954	401.218	-459.760	50.134	397.599
591.080	80.953	401.225	-459.768	50.128	397.591
591.081	80.946	401.226	-459.766	50.124	397.575
591.090	80.948	401.217	-459.765	50.137	397.573
591.075	80.949	401.209	-459.760	50.134	397.599
591.086	80.943	401.203	-459.756	50.130	397.582
591.091	80.934	401.218	-459.766	50.130	397.574
591.084	80.937	401.200	-459.766	50.117	397.576
591.085	80.930	401.201	-459.756	50.116	397.583
591.086	80.916	401.202	-459.757	50.123	397.583
591.085	80.923	401.200	-459.763	50.119	397.557
591.085	80.923	401.200	-459.766	50.117	397.576
591.080	80.925	401.185	-459.764	50.126	397.558
591.093	80.925	401.189	-459.773	50.120	397.550
591.089	80.920	401.175	-459.763	50.119	397.557
591.086	80.910	401.201	-459.773	50.127	397.549
591.080	80.919	401.184	-459.763	50.133	397.557
591.087	80.903	401.202	-459.764	50.119	397.559
591.080	80.912	401.185	-459.773	50.133	397.548
591.080	80.919	401.184	-459.762	50.126	397.556
591.081	80.918	401.186	-459.766	50.130	397.574
591.088	80.903	401.204	-459.766	50.124	397.575
591.086	80.910	401.201	-459.750	50.128	397.546
591.092	80.908	401.219	-459.756	50.137	397.581
591.088	80.903	401.204	-459.754	50.132	397.565
591.087	80.909	401.203	-459.753	50.146	397.563
591.087	80.909	401.203	-459.743	50.139	397.571
591.086	80.916	401.202	-459.757	50.143	397.581
591.091	80.914	401.217	-459.755	50.146	397.565
591.091	80.914	401.217	-459.748	50.156	397.589
591.077	80.922	401.211	-459.745	50.159	397.571
591.081	80.927	401.226	-459.745	50.152	397.572
591.085	80.923	401.200	-459.750	50.170	397.590
591.085	80.930	401.201	-459.740	50.169	397.598
591.075	80.929	401.208	-459.740	50.176	397.597
591.085	80.930	401.201	-459.737	50.172	397.580
591.090	80.928	401.217	-459.740	50.169	397.598
591.081	80.927	401.226	-459.727	50.164	397.588
591.090	80.928	401.217	-459.732	50.175	397.607
591.081	80.927	401.226	-459.727	50.164	397.588
591.091	80.921	401.218	-459.726	50.171	397.587
591.082	80.920	401.227	-459.726	50.171	397.587
591.091	80.921	401.218	-459.727	50.164	397.588
591.083	80.913	401.229	-459.726	50.171	397.587
591.091	80.921	401.218	-459.727	50.164	397.588
591.083	80.913	401.229	-459.725	50.165	397.587
591.084	80.912	401.231	-459.735	50.179	397.578
591.077	80.928	401.212	-459.730	50.162	397.606
591.083	80.913	401.229	-459.737	50.172	397.580
591.078	80.921	401.213	-459.726	50.158	397.588
591.077	80.928	401.212	-459.726	50.171	397.587
591.076	80.935	401.211	-459.737	50.179	397.579
591.076	80.935	401.211	-459.737	50.179	397.579
591.086	80.936	401.202	-459.733	50.174	397.562
591.086	80.936	401.202	-459.737	50.179	397.579
591.086	80.936	401.202	-459.733	50.174	397.562
591.085	80.943	401.201	-459.725	50.165	397.587
591.086	80.936	401.202	-459.724	50.153	397.572
591.085	80.930	401.201	-459.727	50.164	397.588
591.084	80.937	401.200	-459.723	50.160	397.571
591.085	80.930	401.201	-459.722	50.154	397.570
591.084	80.937	401.200	-459.723	50.147	397.571
591.085	80.930	401.201	-459.725	50.138	397.589
591.085	80.930	401.201	-459.722	50.140	397.571
591.091	80.921	401.218	-459.712	50.133	397.579
591.100	80.916	401.208	-459.711	50.140	397.578
591.086	80.916	401.202	-459.712	50.133	397.579
591.094	80.925	401.191	-459.712	50.126	397.580
591.094	80.925	401.191	-459.712	50.133	397.579
591.090	80.915	401.215	-459.721	50.134	397.570
591.094	80.918	401.191	-459.708	50.129	397.561
591.090	80.915	401.215	-459.709	50.115	397.563
591.098	80.923	401.205	-459.712	50.126	397.580
591.093	80.925	401.189	-459.708	50.136	397.560
591.099	80.916	401.206	-459.712	50.133	397.579
591.094	80.918	401.191	-459.709	50.122	397.562
591.099	80.916	401.206	-459.709	50.122	397.562
591.094	80.911	401.190	-459.705	50.124	397.544
591.098	80.923	401.205	-459.710	50.128	397.563
591.094	80.925	401.191	-459.698	50.115	397.570
591.085	80.917	401.200	-459.699	50.121	397.571
591.100	80.909	401.208	-459.695	50.131	397.551
591.090	80.921	401.216	-459.699	50.128	397.570
591.095	80.918	401.193	-459.689	50.121	397.578
591.090	80.921	401.216	-459.698	50.142	397.568
591.091	80.914	401.217	-459.689	50.134	397.577
591.091	80.934	401.218	-459.688	50.135	397.576
591.091	80.921	401.218	-459.688	50.142	397.575
591.086	80.929	401.203	-459.679	50.148	397.583
591.086	80.929	401.203	-459.692	50.146	397.593
591.092	80.914	401.220	-459.693	50.159	397.593
591.092	80.927	401.219	-459.680	50.161	397.583
591.091	80.921	401.218	-459.680	50.168	397.582
591.086	80.929	401.203	-459.667	50.149	397.575
591.086	80.936	401.202	-459.671	50.154	397.592
591.091	80.921	401.218	-459.671	50.174	397.591
591.092	80.927	401.219	-459.671	50.167	397.592
591.092	80.927	401.219	-459.682	50.188	397.583
591.091	80.934	401.218	-459.658	50.169	397.582
591.091	80.934	401.218	-459.663	50.173	397.600
591.081	80.940	401.226	-459.674	50.187	397.593
591.085	80.950	401.202	-459.673	50.201	397.591
591.090	80.948	401.217	-459.665	50.200	397.601
591.089	80.955	401.216	-459.662	50.216	397.582
591.089	80.968	401.216	-459.662	50.209	397.583
591.089	80.968	401.216	-459.662	50.216	397.582
591.083	80.964	401.199	-459.654	50.222	397.591
591.073	80.976	401.208	-459.663	50.230	397.581
591.089	80.968	401.216	-459.654	50.236	397.590
591.084	80.977	401.201	-459.655	50.242	397.590
591.075	80.975	401.210	-459.655	50.242	397.590
591.074	80.982	401.208	-459.655	50.249	397.589
591.074	80.982	401.208	-459.656	50.249	397.591
591.075	80.975	401.210	-459.656	50.256	397.590
