NO_OF_FRAMES	2126
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:11:39.923	117781.31538340
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-318.934	54.160	397.515	409.453	75.438	399.701
-317.562	54.140	397.530	407.955	75.384	399.689
-316.220	54.156	397.519	406.424	75.307	399.695
-314.888	54.179	397.501	404.885	75.231	399.688
-313.543	54.180	397.494	403.380	75.208	399.643
-312.178	54.174	397.506	401.877	75.154	399.629
-310.832	54.181	397.502	400.345	75.089	399.645
-309.514	54.195	397.500	398.833	75.036	399.619
-308.192	54.198	397.527	397.333	75.010	399.598
-306.835	54.177	397.538	395.782	74.940	399.590
-305.502	54.161	397.549	394.272	74.888	399.609
-304.177	54.210	397.536	392.790	74.877	399.576
-302.830	54.236	397.542	391.288	74.856	399.564
-301.491	54.270	397.540	389.752	74.781	399.596
-300.169	54.292	397.521	388.256	74.752	399.542
-298.829	54.325	397.523	386.738	74.716	399.533
-297.511	54.368	397.550	385.206	74.666	399.533
-296.200	54.423	397.528	383.720	74.646	399.512
-294.898	54.489	397.525	382.213	74.620	399.477
-293.560	54.514	397.536	380.698	74.582	399.491
-292.268	54.524	397.544	379.202	74.546	399.487
-290.949	54.587	397.511	377.708	74.532	399.462
-289.630	54.645	397.522	376.179	74.475	399.454
-288.339	54.735	397.532	374.665	74.455	399.427
-287.055	54.840	397.533	373.167	74.444	399.433
-285.744	54.915	397.566	371.669	74.430	399.415
-284.430	54.974	397.559	370.165	74.403	399.387
-283.145	55.050	397.526	368.666	74.385	399.399
-281.811	55.101	397.540	367.167	74.362	399.388
-280.515	55.162	397.561	365.660	74.341	399.364
-279.232	55.262	397.546	364.128	74.332	399.351
-277.916	55.356	397.587	362.643	74.301	399.350
-276.623	55.447	397.585	361.149	74.283	399.362
-275.332	55.531	397.587	359.643	74.253	399.350
-274.012	55.605	397.578	358.153	74.243	399.293
-272.707	55.707	397.549	356.627	74.233	399.279
-271.415	55.791	397.556	355.125	74.214	399.287
-270.095	55.882	397.565	353.634	74.210	399.237
-268.819	55.971	397.568	352.115	74.174	399.271
-267.505	56.059	397.597	350.620	74.155	399.275
-266.188	56.105	397.589	349.135	74.148	399.245
-264.908	56.194	397.542	347.592	74.122	399.244
-263.582	56.293	397.543	346.108	74.117	399.194
-262.284	56.368	397.561	344.610	74.091	399.205
-261.005	56.485	397.559	343.097	74.054	399.242
-259.691	56.576	397.613	341.623	74.053	399.165
-258.395	56.647	397.610	340.093	74.032	399.178
-257.109	56.704	397.600	338.585	74.006	399.183
-255.775	56.784	397.596	337.093	74.013	399.135
-254.497	56.851	397.552	335.569	73.993	399.143
-253.201	56.935	397.556	334.099	73.962	399.141
-251.913	56.999	397.592	332.609	73.944	399.135
-250.668	57.106	397.607	331.068	73.902	399.146
-249.371	57.174	397.616	329.597	73.913	399.075
-248.104	57.216	397.614	328.074	73.884	399.096
-246.815	57.268	397.590	326.561	73.845	399.084
-245.518	57.300	397.620	325.073	73.842	399.067
-244.264	57.347	397.561	323.573	73.813	399.087
-242.967	57.392	397.593	322.084	73.798	399.049
-241.748	57.441	397.566	320.567	73.759	399.044
-240.485	57.487	397.630	319.060	73.713	399.032
-239.277	57.516	397.639	317.572	73.697	399.002
-238.005	57.523	397.690	316.065	73.651	398.995
-236.791	57.511	397.660	314.590	73.624	398.996
-235.548	57.538	397.646	313.091	73.585	398.983
-234.322	57.554	397.614	311.583	73.555	398.957
-233.098	57.570	397.624	310.091	73.524	398.937
-231.871	57.563	397.609	308.598	73.455	398.943
-230.657	57.562	397.588	307.084	73.411	398.912
-229.440	57.555	397.566	305.615	73.354	398.940
-228.225	57.571	397.574	304.124	73.314	398.930
-227.023	57.569	397.562	302.633	73.274	398.922
-225.800	57.551	397.570	301.130	73.208	398.900
-224.596	57.527	397.561	299.644	73.160	398.909
-223.378	57.529	397.574	298.160	73.076	398.871
-222.200	57.539	397.564	296.652	73.030	398.845
-220.977	57.530	397.605	295.184	72.970	398.839
-219.785	57.498	397.607	293.701	72.909	398.835
-218.566	57.480	397.666	292.200	72.813	398.828
-217.391	57.465	397.638	290.729	72.755	398.803
-216.168	57.462	397.684	289.232	72.668	398.838
-215.001	57.454	397.649	287.758	72.620	398.782
-213.756	57.412	397.691	286.246	72.576	398.796
-212.568	57.415	397.676	284.785	72.501	398.794
-211.357	57.405	397.668	283.266	72.420	398.775
-210.156	57.430	397.650	281.805	72.334	398.753
-208.934	57.418	397.653	280.317	72.226	398.791
-207.735	57.400	397.654	278.834	72.173	398.760
-206.524	57.385	397.625	277.356	72.130	398.719
-205.309	57.385	397.649	275.850	72.041	398.761
-204.121	57.386	397.645	274.389	71.959	398.701
-202.892	57.403	397.639	272.872	71.871	398.733
-201.708	57.392	397.626	271.413	71.815	398.679
-200.471	57.382	397.674	269.908	71.748	398.707
-199.293	57.401	397.640	268.447	71.685	398.657
-198.085	57.413	397.662	266.949	71.582	398.702
-196.901	57.430	397.640	265.480	71.489	398.668
-195.682	57.397	397.650	263.963	71.404	398.665
-194.478	57.405	397.651	262.494	71.365	398.635
-193.293	57.420	397.648	261.013	71.301	398.643
-192.097	57.466	397.667	259.514	71.225	398.625
-190.948	57.507	397.652	258.039	71.148	398.624
-189.730	57.538	397.693	256.550	71.050	398.625
-188.558	57.590	397.660	255.061	70.982	398.604
-187.364	57.609	397.673	253.598	70.939	398.601
-186.194	57.651	397.709	252.102	70.848	398.596
-185.031	57.689	397.671	250.617	70.794	398.568
-183.821	57.739	397.669	249.141	70.722	398.580
-182.675	57.788	397.639	247.642	70.639	398.556
-181.490	57.832	397.675	246.174	70.612	398.538
-180.333	57.904	397.682	244.709	70.560	398.547
-179.169	57.956	397.689	243.212	70.490	398.532
-177.966	58.035	397.723	241.753	70.433	398.533
-176.833	58.096	397.704	240.285	70.370	398.523
-175.648	58.148	397.721	238.793	70.307	398.502
-174.486	58.215	397.721	237.332	70.286	398.484
-173.316	58.273	397.680	235.862	70.263	398.480
-172.118	58.353	397.696	234.397	70.228	398.457
-170.974	58.438	397.654	232.935	70.203	398.471
-169.802	58.522	397.681	231.467	70.158	398.475
-168.631	58.640	397.710	229.983	70.139	398.431
-167.489	58.691	397.712	228.542	70.101	398.439
-166.284	58.740	397.760	227.063	70.078	398.435
-165.138	58.810	397.724	225.618	70.053	398.388
-163.949	58.875	397.689	224.154	70.036	398.439
-162.773	58.940	397.711	222.720	70.023	398.410
-161.630	59.014	397.694	221.209	70.020	398.389
-160.441	59.118	397.727	219.777	70.012	398.375
-159.292	59.232	397.722	218.298	70.000	398.385
-158.142	59.278	397.720	216.834	69.983	398.324
-156.949	59.356	397.743	215.402	69.958	398.390
-155.794	59.427	397.703	213.924	69.930	398.358
-154.616	59.486	397.709	212.453	69.923	398.316
-153.436	59.542	397.741	210.995	69.922	398.350
-152.297	59.636	397.723	209.550	69.924	398.302
-151.112	59.722	397.782	208.069	69.916	398.327
-149.969	59.774	397.779	206.648	69.906	398.322
-148.825	59.822	397.751	205.160	69.895	398.315
-147.632	59.867	397.761	203.712	69.889	398.274
-146.493	59.952	397.711	202.271	69.861	398.298
-145.341	60.012	397.698	200.773	69.843	398.283
-144.169	60.067	397.731	199.366	69.836	398.264
-143.045	60.124	397.730	197.887	69.784	398.305
-141.895	60.142	397.774	196.439	69.823	398.227
-140.742	60.207	397.830	194.959	69.808	398.248
-139.612	60.227	397.793	193.510	69.792	398.223
-138.483	60.251	397.783	192.052	69.788	398.211
-137.320	60.289	397.790	190.597	69.758	398.252
-136.203	60.337	397.746	189.150	69.758	398.209
-135.070	60.354	397.740	187.658	69.728	398.227
-133.907	60.354	397.764	186.227	69.708	398.189
-132.790	60.362	397.765	184.746	69.666	398.200
-131.688	60.372	397.746	183.313	69.655	398.191
-130.569	60.404	397.774	181.878	69.618	398.173
-129.460	60.437	397.793	180.401	69.584	398.177
-128.375	60.466	397.782	178.978	69.567	398.162
-127.252	60.439	397.789	177.498	69.522	398.136
-126.112	60.442	397.842	176.055	69.505	398.124
-125.029	60.445	397.810	174.632	69.450	398.140
-123.935	60.445	397.815	173.183	69.398	398.120
-122.807	60.444	397.837	171.742	69.386	398.115
-121.682	60.452	397.835	170.281	69.320	398.100
-120.595	60.428	397.809	168.830	69.281	398.086
-119.483	60.417	397.789	167.398	69.242	398.076
-118.346	60.411	397.801	165.935	69.175	398.067
-117.245	60.432	397.798	164.511	69.128	398.073
-116.162	60.434	397.776	163.072	69.059	398.081
-115.057	60.428	397.775	161.616	69.009	398.042
-113.908	60.426	397.802	160.190	68.960	398.054
-112.811	60.431	397.818	158.736	68.872	398.044
-111.730	60.440	397.790	157.303	68.834	398.023
-110.624	60.443	397.819	155.871	68.776	398.054
-109.489	60.456	397.841	154.432	68.694	398.001
-108.401	60.467	397.852	153.007	68.651	398.023
-107.305	60.450	397.825	151.560	68.563	398.012
-106.190	60.448	397.844	150.127	68.496	398.001
-105.069	60.465	397.875	148.686	68.444	398.030
-103.991	60.480	397.855	147.240	68.361	397.976
-102.880	60.483	397.828	145.815	68.306	397.984
-101.752	60.495	397.848	144.376	68.229	397.995
-100.621	60.489	397.844	142.926	68.158	397.947
-99.525	60.484	397.825	141.502	68.078	397.986
-98.420	60.487	397.792	140.041	67.980	397.992
-97.305	60.511	397.821	138.626	67.917	397.950
-96.185	60.544	397.836	137.195	67.851	397.983
-95.108	60.573	397.801	135.739	67.787	397.934
-94.013	60.562	397.826	134.313	67.704	397.934
-92.897	60.571	397.860	132.842	67.626	397.938
-91.792	60.595	397.884	131.415	67.560	397.917
-90.714	60.618	397.854	130.017	67.492	397.912
-89.618	60.631	397.845	128.544	67.427	397.922
-88.504	60.670	397.858	127.153	67.367	397.908
-87.384	60.704	397.858	125.697	67.284	397.897
-86.290	60.744	397.853	124.237	67.205	397.913
-85.190	60.743	397.849	122.822	67.138	397.893
-84.068	60.777	397.853	121.371	67.086	397.851
-82.962	60.820	397.886	119.947	67.018	397.897
-81.882	60.875	397.864	118.524	66.977	397.823
-80.793	60.908	397.854	117.106	66.910	397.860
-79.681	60.942	397.852	115.659	66.810	397.876
-78.559	60.985	397.887	114.233	66.779	397.832
-77.463	61.031	397.891	112.801	66.707	397.852
-76.372	61.073	397.860	111.342	66.664	397.837
-75.273	61.105	397.867	109.939	66.660	397.810
-74.150	61.130	397.881	108.510	66.626	397.788
-73.044	61.208	397.900	107.064	66.575	397.851
-71.975	61.276	397.878	105.658	66.529	397.819
-70.902	61.327	397.882	104.231	66.496	397.789
-69.778	61.358	397.902	102.780	66.434	397.823
-68.665	61.403	397.912	101.364	66.389	397.785
-67.577	61.476	397.915	99.960	66.389	397.772
-66.476	61.502	397.907	98.520	66.344	397.776
-65.370	61.561	397.909	97.128	66.322	397.779
-64.260	61.618	397.938	95.726	66.287	397.772
-63.202	61.680	397.953	94.302	66.252	397.757
-62.196	61.736	397.956	92.955	66.217	397.762
-61.253	61.793	397.974	91.660	66.166	397.742
-60.385	61.843	397.971	90.447	66.133	397.719
-59.611	61.904	398.015	89.341	66.109	397.703
-59.026	61.953	398.038	88.351	66.077	397.730
-58.561	62.002	398.074	87.491	66.051	397.748
-58.285	62.046	398.089	86.819	66.069	397.792
-58.167	62.069	398.163	86.279	66.058	397.779
-58.247	62.095	398.205	85.940	66.097	397.813
-58.488	62.089	398.282	85.783	66.120	397.860
-58.849	62.108	398.397	85.783	66.151	397.884
-59.390	62.111	398.476	85.912	66.182	397.899
-60.002	62.124	398.608	86.175	66.221	397.930
-60.766	62.150	398.698	86.565	66.275	398.001
-61.625	62.165	398.785	87.041	66.331	398.019
-62.531	62.163	398.884	87.611	66.389	398.103
-63.511	62.172	398.987	88.245	66.457	398.123
-64.491	62.180	399.091	88.924	66.501	398.189
-65.512	62.196	399.167	89.667	66.571	398.227
-66.554	62.214	399.224	90.414	66.613	398.266
-67.616	62.215	399.249	91.150	66.640	398.318
-68.683	62.231	399.252	91.911	66.693	398.332
-69.727	62.244	399.237	92.678	66.788	398.333
-70.720	62.240	399.213	93.404	66.844	398.375
-71.702	62.253	399.161	94.149	66.911	398.319
-72.664	62.283	399.092	94.886	66.983	398.276
-73.612	62.277	399.035	95.584	67.061	398.234
-74.521	62.265	398.932	96.286	67.128	398.169
-75.428	62.279	398.790	96.981	67.189	398.093
-76.337	62.273	398.689	97.655	67.254	398.042
-77.180	62.287	398.623	98.308	67.287	397.957
-78.023	62.287	398.557	98.993	67.363	397.871
-78.868	62.289	398.467	99.661	67.401	397.810
-79.707	62.314	398.364	100.312	67.367	397.764
-80.536	62.294	398.247	100.983	67.379	397.754
-81.353	62.279	398.141	101.617	67.329	397.783
-82.148	62.230	398.043	102.258	67.339	397.776
-82.943	62.107	397.986	102.904	67.342	397.829
-83.689	62.013	397.942	103.546	67.337	397.822
-84.458	61.925	397.942	104.179	67.338	397.829
-85.198	61.816	397.910	104.818	67.315	397.871
-85.939	61.712	397.943	105.453	67.294	397.831
-86.674	61.624	397.961	106.050	67.259	397.839
-87.427	61.507	397.935	106.691	67.230	397.810
-88.173	61.398	397.895	107.302	67.204	397.808
-88.910	61.291	397.841	107.941	67.176	397.828
-89.646	61.154	397.812	108.577	67.145	397.814
-90.380	61.024	397.834	109.165	67.136	397.837
-91.104	60.917	397.842	109.824	67.118	397.834
-91.851	60.810	397.893	110.417	67.081	397.858
-92.588	60.707	397.867	111.055	67.090	397.856
-93.315	60.610	397.851	111.680	67.064	397.855
-94.034	60.518	397.846	112.270	67.046	397.832
-94.723	60.401	397.834	112.918	67.054	397.843
-95.434	60.319	397.865	113.511	67.003	397.869
-96.145	60.254	397.872	114.158	67.009	397.832
-96.863	60.180	397.894	114.776	66.978	397.870
-97.576	60.148	397.901	115.382	66.982	397.848
-98.249	60.091	397.911	116.023	66.983	397.849
-98.903	60.059	397.942	116.624	66.954	397.865
-99.572	60.037	397.888	117.261	66.979	397.842
-100.236	60.009	397.884	117.861	66.947	397.883
-100.853	59.991	397.868	118.476	66.962	397.825
-101.488	59.990	397.882	119.081	66.956	397.877
-102.116	59.975	397.832	119.707	66.952	397.858
-102.749	59.977	397.821	120.311	66.966	397.862
-103.343	59.990	397.837	120.927	66.955	397.904
-103.979	60.012	397.827	121.550	66.968	397.860
-104.601	60.031	397.788	122.139	66.961	397.915
-105.220	60.071	397.799	122.764	66.974	397.872
-105.815	60.101	397.791	123.352	66.984	397.903
-106.465	60.122	397.787	123.983	66.990	397.922
-107.059	60.131	397.780	124.582	67.020	397.893
-107.649	60.155	397.824	125.185	67.058	397.925
-108.279	60.185	397.802	125.812	67.070	397.885
-108.896	60.225	397.814	126.382	67.100	397.917
-109.493	60.279	397.834	127.022	67.131	397.901
-110.122	60.337	397.812	127.586	67.157	397.899
-110.747	60.339	397.791	128.216	67.200	397.895
-111.341	60.373	397.812	128.808	67.225	397.906
-111.955	60.412	397.827	129.404	67.253	397.904
-112.592	60.436	397.797	130.035	67.281	397.902
-113.179	60.471	397.804	130.608	67.304	397.938
-113.780	60.512	397.815	131.246	67.334	397.924
-114.435	60.555	397.791	131.812	67.350	397.949
-115.020	60.566	397.774	132.448	67.387	397.936
-115.611	60.596	397.822	133.040	67.403	397.973
-116.224	60.609	397.775	133.628	67.441	397.937
-116.845	60.615	397.783	134.284	67.475	397.950
-117.406	60.616	397.799	134.840	67.493	397.964
-118.028	60.651	397.793	135.486	67.538	397.940
-118.630	60.650	397.758	136.068	67.551	397.992
-119.204	60.653	397.805	136.686	67.614	397.932
-119.811	60.679	397.771	137.302	67.642	397.984
-120.416	60.659	397.776	137.890	67.680	397.950
-120.974	60.646	397.794	138.510	67.713	397.965
-121.582	60.646	397.801	139.084	67.730	397.982
-122.163	60.622	397.789	139.711	67.791	397.936
-122.712	60.601	397.818	140.303	67.803	398.003
-123.312	60.589	397.811	140.897	67.842	397.958
-123.894	60.558	397.800	141.520	67.879	398.000
-124.440	60.534	397.855	142.108	67.916	397.969
-125.025	60.526	397.819	142.729	67.965	397.963
-125.608	60.495	397.809	143.326	67.988	397.994
-126.140	60.475	397.836	143.930	68.029	397.939
-126.740	60.450	397.831	144.552	68.076	398.007
-127.303	60.418	397.778	145.151	68.108	397.966
-127.836	60.391	397.806	145.762	68.166	397.998
-128.426	60.366	397.748	146.360	68.184	398.006
-128.982	60.328	397.746	146.957	68.227	397.991
-129.515	60.287	397.775	147.562	68.255	398.036
-130.101	60.262	397.717	148.153	68.288	397.985
-130.661	60.205	397.756	148.765	68.336	398.043
-131.212	60.179	397.765	149.373	68.339	398.018
-131.807	60.133	397.763	149.985	68.406	398.028
-132.355	60.101	397.772	150.591	68.423	398.051
-132.911	60.059	397.798	151.194	68.467	398.025
-133.491	60.034	397.792	151.807	68.511	398.061
-134.028	59.994	397.812	152.413	68.550	398.012
-134.587	59.983	397.812	153.018	68.595	398.036
-135.160	59.946	397.793	153.623	68.628	398.037
-135.698	59.906	397.814	154.221	68.657	398.025
-136.253	59.873	397.777	154.825	68.680	398.051
-136.824	59.812	397.783	155.431	68.713	398.004
-137.352	59.790	397.777	156.036	68.761	398.055
-137.913	59.768	397.754	156.641	68.770	398.033
-138.480	59.710	397.748	157.238	68.816	398.047
-139.011	59.692	397.756	157.851	68.834	398.062
-139.604	59.674	397.744	158.441	68.863	398.042
-140.178	59.651	397.727	159.069	68.893	398.082
-140.732	59.633	397.781	159.651	68.916	398.050
-141.326	59.611	397.745	160.272	68.960	398.079
-141.888	59.570	397.764	160.879	68.969	398.060
-142.427	59.557	397.789	161.484	69.008	398.065
-143.011	59.541	397.764	162.090	69.011	398.095
-143.561	59.498	397.794	162.688	69.034	398.065
-144.103	59.495	397.794	163.310	69.065	398.096
-144.692	59.476	397.784	163.899	69.059	398.078
-145.239	59.439	397.776	164.504	69.098	398.085
-145.778	59.432	397.802	165.092	69.103	398.093
-146.356	59.398	397.764	165.699	69.125	398.076
-146.897	59.360	397.767	166.312	69.136	398.097
-147.440	59.342	397.770	166.895	69.145	398.069
-148.024	59.312	397.748	167.525	69.169	398.091
-148.565	59.280	397.752	168.108	69.141	398.089
-149.117	59.277	397.745	168.729	69.167	398.098
-149.707	59.258	397.739	169.319	69.144	398.108
-150.233	59.255	397.737	169.925	69.145	398.095
-150.806	59.235	397.752	170.533	69.126	398.131
-151.382	59.213	397.716	171.132	69.111	398.130
-151.920	59.179	397.747	171.736	69.130	398.141
-152.500	59.159	397.752	172.319	69.104	398.117
-153.073	59.134	397.742	172.923	69.122	398.129
-153.615	59.104	397.788	173.524	69.094	398.130
-154.183	59.102	397.763	174.130	69.094	398.119
-154.752	59.057	397.754	174.745	69.083	398.146
-155.274	59.044	397.781	175.339	69.049	398.136
-155.849	59.033	397.773	175.960	69.061	398.151
-156.404	58.995	397.760	176.545	69.018	398.154
-156.928	58.989	397.788	177.158	69.017	398.156
-157.513	58.975	397.745	177.766	68.986	398.173
-158.071	58.944	397.734	178.354	68.986	398.163
-158.605	58.918	397.753	178.962	68.979	398.155
-159.188	58.919	397.697	179.543	68.954	398.183
-159.741	58.886	397.711	180.164	68.961	398.176
-160.290	58.875	397.711	180.748	68.931	398.181
-160.883	58.865	397.686	181.353	68.921	398.199
-161.420	58.839	397.695	181.978	68.908	398.194
-161.960	58.827	397.705	182.541	68.898	398.198
-162.551	58.817	397.681	183.182	68.899	398.194
-163.087	58.778	397.691	183.755	68.867	398.212
-163.641	58.775	397.733	184.369	68.886	398.220
-164.226	58.767	397.694	184.960	68.881	398.191
-164.771	58.752	397.721	185.538	68.899	398.197
-165.326	58.756	397.763	186.163	68.898	398.195
-165.901	58.750	397.709	186.735	68.894	398.214
-166.454	58.734	397.752	187.374	68.908	398.213
-167.009	58.766	397.730	187.946	68.913	398.208
-167.595	58.746	397.733	188.553	68.923	398.231
-168.117	58.728	397.741	189.168	68.940	398.193
-168.691	58.743	397.739	189.738	68.946	398.238
-169.254	58.719	397.723	190.355	68.956	398.202
-169.791	58.705	397.697	190.933	68.957	398.235
-170.361	58.710	397.722	191.538	68.976	398.235
-170.912	58.683	397.676	192.125	69.025	398.209
-171.464	58.666	397.722	192.722	69.054	398.245
-172.008	58.670	397.713	193.311	69.085	398.196
-172.599	58.659	397.694	193.894	69.102	398.268
-173.136	58.636	397.736	194.494	69.142	398.209
-173.700	58.642	397.708	195.071	69.176	398.245
-174.281	58.637	397.700	195.652	69.213	398.258
-174.802	58.618	397.711	196.240	69.276	398.235
-175.376	58.633	397.713	196.812	69.301	398.285
-175.933	58.617	397.685	197.408	69.382	398.226
-176.487	58.616	397.708	197.986	69.399	398.289
-177.045	58.618	397.707	198.573	69.465	398.243
-177.609	58.604	397.669	199.168	69.506	398.283
-178.144	58.594	397.713	199.740	69.547	398.261
-178.705	58.606	397.687	200.342	69.606	398.265
-179.277	58.613	397.691	200.897	69.627	398.292
-179.814	58.607	397.710	201.508	69.698	398.260
-180.392	58.631	397.690	202.073	69.738	398.301
-180.972	58.632	397.686	202.668	69.815	398.270
-181.502	58.620	397.690	203.273	69.851	398.302
-182.074	58.641	397.696	203.836	69.910	398.294
-182.630	58.612	397.672	204.447	69.961	398.313
-183.163	58.602	397.718	205.000	69.985	398.318
-183.732	58.621	397.684	205.629	70.053	398.315
-184.287	58.598	397.660	206.184	70.097	398.320
-184.821	58.588	397.707	206.777	70.134	398.340
-185.381	58.606	397.684	207.364	70.181	398.323
-185.937	58.607	397.687	207.935	70.223	398.355
-186.452	58.590	397.689	208.555	70.284	398.341
-187.039	58.614	397.664	209.101	70.326	398.360
-187.592	58.595	397.667	209.730	70.380	398.360
-188.108	58.577	397.671	210.287	70.420	398.344
-188.689	58.571	397.671	210.887	70.462	398.378
-189.228	58.542	397.645	211.460	70.498	398.339
-189.761	58.525	397.695	212.044	70.529	398.397
-190.319	58.502	397.675	212.635	70.562	398.336
-190.854	58.484	397.674	213.210	70.602	398.382
-191.392	58.463	397.700	213.783	70.617	398.344
-191.943	58.435	397.667	214.369	70.647	398.356
-192.477	58.400	397.693	214.932	70.665	398.355
-193.001	58.390	397.689	215.510	70.693	398.330
-193.573	58.365	397.677	216.076	70.690	398.379
-194.101	58.332	397.688	216.665	70.723	398.320
-194.633	58.329	397.674	217.228	70.734	398.369
-195.206	58.318	397.663	217.802	70.735	398.334
-195.712	58.302	397.653	218.391	70.742	398.374
-196.250	58.290	397.656	218.948	70.746	398.363
-196.805	58.260	397.640	219.551	70.749	398.379
-197.298	58.220	397.667	220.092	70.737	398.392
-197.855	58.189	397.652	220.704	70.742	398.397
-198.388	58.148	397.615	221.238	70.737	398.399
-198.913	58.112	397.655	221.840	70.733	398.416
-199.460	58.080	397.650	222.389	70.732	398.394
-199.994	58.048	397.654	222.966	70.733	398.422
-200.519	58.005	397.695	223.516	70.721	398.376
-201.071	57.979	397.641	224.087	70.713	398.417
-201.604	57.937	397.672	224.671	70.715	398.375
-202.117	57.912	397.682	225.232	70.705	398.428
-202.682	57.874	397.660	225.814	70.684	398.411
-203.208	57.841	397.676	226.379	70.680	398.417
-203.724	57.825	397.661	226.950	70.654	398.435
-204.278	57.815	397.649	227.525	70.631	398.431
-204.784	57.779	397.684	228.088	70.624	398.462
-205.319	57.779	397.651	228.660	70.611	398.432
-205.872	57.748	397.639	229.231	70.603	398.476
-206.371	57.744	397.645	229.788	70.603	398.447
-206.932	57.724	397.650	230.368	70.578	398.456
-207.460	57.673	397.644	230.925	70.568	398.452
-207.965	57.640	397.667	231.521	70.558	398.462
-208.519	57.601	397.658	232.063	70.540	398.458
-209.040	57.566	397.636	232.674	70.516	398.470
-209.560	57.551	397.665	233.217	70.512	398.467
-210.115	57.523	397.630	233.819	70.500	398.491
-210.646	57.486	397.666	234.369	70.478	398.477
-211.156	57.467	397.680	234.954	70.486	398.500
-211.709	57.442	397.671	235.511	70.472	398.474
-212.242	57.399	397.709	236.080	70.493	398.497
-212.764	57.374	397.715	236.629	70.463	398.483
-213.324	57.361	397.656	237.223	70.500	398.497
-213.831	57.339	397.697	237.779	70.482	398.497
-214.366	57.338	397.668	238.358	70.505	398.510
-214.918	57.320	397.661	238.925	70.503	398.500
-215.423	57.309	397.661	239.487	70.511	398.512
-215.957	57.329	397.633	240.068	70.523	398.503
-216.495	57.305	397.621	240.629	70.524	398.516
-216.999	57.294	397.622	241.202	70.541	398.519
-217.553	57.276	397.617	241.773	70.551	398.522
-218.091	57.258	397.606	242.330	70.560	398.525
-218.585	57.220	397.618	242.907	70.606	398.516
-219.149	57.209	397.604	243.469	70.607	398.531
-219.665	57.169	397.612	244.030	70.632	398.521
-220.184	57.168	397.647	244.584	70.632	398.548
-220.733	57.147	397.602	245.154	70.665	398.527
-221.266	57.120	397.618	245.699	70.679	398.542
-221.794	57.112	397.644	246.269	70.716	398.547
-222.343	57.116	397.625	246.839	70.746	398.552
-222.869	57.104	397.625	247.376	70.775	398.555
-223.401	57.120	397.626	247.973	70.820	398.552
-223.949	57.123	397.608	248.510	70.849	398.555
-224.479	57.100	397.651	249.087	70.905	398.575
-225.002	57.097	397.637	249.633	70.929	398.567
-225.555	57.091	397.635	250.210	70.964	398.588
-226.054	57.070	397.666	250.773	71.011	398.558
-226.592	57.066	397.659	251.325	71.031	398.588
-227.135	57.046	397.669	251.903	71.072	398.561
-227.631	57.023	397.659	252.444	71.083	398.601
-228.180	57.040	397.643	253.016	71.122	398.587
-228.707	57.028	397.647	253.566	71.148	398.617
-229.211	57.024	397.654	254.129	71.185	398.615
-229.773	57.032	397.645	254.706	71.237	398.613
-230.299	57.039	397.608	255.252	71.250	398.634
-230.819	57.039	397.623	255.840	71.319	398.598
-231.365	57.042	397.608	256.384	71.336	398.643
-231.881	57.021	397.582	256.955	71.389	398.630
-232.395	57.012	397.622	257.507	71.417	398.640
-232.939	57.006	397.568	258.077	71.470	398.627
-233.464	56.994	397.573	258.657	71.510	398.604
-233.982	56.974	397.589	259.189	71.525	398.660
-234.532	56.979	397.551	259.760	71.574	398.625
-235.053	56.964	397.583	260.300	71.584	398.670
-235.577	56.967	397.575	260.883	71.633	398.625
-236.122	56.976	397.562	261.441	71.681	398.649
-236.637	56.960	397.605	261.995	71.709	398.662
-237.175	56.969	397.604	262.573	71.769	398.641
-237.721	56.964	397.593	263.111	71.783	398.653
-238.238	56.951	397.611	263.697	71.849	398.646
-238.769	56.968	397.594	264.250	71.863	398.659
-239.324	56.945	397.615	264.818	71.929	398.650
-239.824	56.933	397.627	265.397	71.951	398.656
-240.360	56.942	397.626	265.930	71.986	398.667
-240.905	56.923	397.617	266.518	72.010	398.662
-241.407	56.925	397.630	267.050	72.022	398.698
-241.958	56.924	397.637	267.630	72.047	398.680
-242.488	56.914	397.623	268.172	72.060	398.706
-242.991	56.904	397.678	268.735	72.082	398.712
-243.541	56.922	397.644	269.322	72.130	398.684
-244.059	56.904	397.639	269.858	72.140	398.724
-244.576	56.911	397.660	270.438	72.175	398.683
-245.115	56.908	397.637	270.998	72.184	398.739
-245.628	56.886	397.617	271.569	72.232	398.710
-246.150	56.883	397.655	272.130	72.237	398.741
-246.677	56.871	397.601	272.674	72.266	398.746
-247.174	56.824	397.617	273.270	72.294	398.709
-247.696	56.813	397.615	273.795	72.313	398.736
-248.237	56.806	397.568	274.392	72.331	398.725
-248.742	56.778	397.601	274.927	72.347	398.717
-249.263	56.772	397.559	275.504	72.355	398.728
-249.784	56.770	397.531	276.057	72.365	398.723
-250.296	56.746	397.581	276.600	72.356	398.754
-250.804	56.746	397.548	277.186	72.383	398.730
-251.355	56.738	397.561	277.722	72.365	398.774
-251.854	56.718	397.578	278.292	72.391	398.749
-252.377	56.710	397.553	278.855	72.392	398.760
