NO_OF_FRAMES	2235
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:15:43.764	118025.15651420
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
579.739	80.762	401.141	-458.797	50.385	397.699
579.739	80.762	401.141	-458.817	50.413	397.681
579.730	80.754	401.149	-458.817	50.413	397.681
579.739	80.736	401.140	-458.821	50.404	397.701
579.740	80.735	401.142	-458.818	50.406	397.682
579.749	80.730	401.132	-458.808	50.413	397.690
579.755	80.715	401.148	-458.818	50.406	397.682
579.763	80.723	401.138	-458.808	50.406	397.691
579.764	80.710	401.138	-458.806	50.393	397.690
579.764	80.703	401.138	-458.807	50.399	397.690
579.773	80.704	401.128	-458.797	50.385	397.699
579.777	80.689	401.143	-458.808	50.392	397.691
579.787	80.691	401.134	-458.803	50.395	397.672
579.787	80.677	401.134	-458.794	50.388	397.681
579.787	80.677	401.134	-458.802	50.382	397.672
579.797	80.665	401.125	-458.787	50.378	397.707
579.798	80.658	401.127	-458.793	50.381	397.681
579.812	80.658	401.133	-458.792	50.374	397.680
579.813	80.651	401.134	-458.792	50.368	397.681
579.822	80.632	401.125	-458.781	50.354	397.689
579.828	80.630	401.141	-458.781	50.354	397.689
579.829	80.623	401.142	-458.790	50.348	397.680
579.839	80.604	401.135	-458.780	50.347	397.688
579.840	80.591	401.135	-458.777	50.350	397.670
579.854	80.590	401.142	-458.770	50.333	397.697
579.849	80.586	401.125	-458.779	50.341	397.688
579.855	80.577	401.142	-458.780	50.334	397.689
579.865	80.565	401.134	-458.776	50.343	397.669
579.866	80.558	401.135	-458.779	50.327	397.688
579.871	80.549	401.150	-458.768	50.320	397.696
579.886	80.542	401.158	-458.779	50.327	397.688
579.881	80.524	401.141	-458.770	50.320	397.698
579.895	80.517	401.147	-458.768	50.320	397.696
579.901	80.508	401.164	-458.768	50.320	397.696
579.902	80.501	401.166	-458.766	50.329	397.678
579.911	80.502	401.156	-458.757	50.322	397.688
579.916	80.494	401.171	-458.753	50.324	397.669
579.911	80.496	401.156	-458.747	50.328	397.695
579.926	80.482	401.163	-458.747	50.328	397.695
579.926	80.482	401.163	-458.747	50.328	397.695
579.926	80.482	401.163	-458.744	50.337	397.677
579.936	80.476	401.155	-458.735	50.337	397.685
579.936	80.469	401.154	-458.744	50.344	397.676
579.941	80.468	401.170	-458.735	50.350	397.685
579.945	80.477	401.146	-458.739	50.348	397.703
579.951	80.468	401.163	-458.732	50.353	397.667
579.950	80.475	401.162	-458.733	50.373	397.666
579.960	80.463	401.153	-458.732	50.366	397.666
579.965	80.468	401.170	-458.728	50.383	397.693
579.965	80.475	401.168	-458.725	50.379	397.675
579.979	80.474	401.175	-458.728	50.383	397.693
579.974	80.476	401.159	-458.716	50.399	397.682
579.988	80.475	401.166	-458.716	50.399	397.682
579.988	80.475	401.166	-458.716	50.392	397.683
579.994	80.467	401.183	-458.707	50.405	397.691
580.003	80.481	401.174	-458.702	50.408	397.671
580.003	80.481	401.174	-458.718	50.432	397.681
580.011	80.490	401.163	-458.705	50.428	397.672
580.011	80.496	401.164	-458.706	50.434	397.673
580.010	80.503	401.163	-458.706	50.434	397.673
580.024	80.502	401.170	-458.703	50.443	397.655
580.024	80.516	401.169	-458.694	50.450	397.662
580.023	80.523	401.168	-458.695	50.450	397.663
580.032	80.531	401.160	-458.694	50.450	397.662
580.030	80.544	401.157	-458.684	50.449	397.670
580.046	80.537	401.165	-458.688	50.447	397.689
580.049	80.540	401.140	-458.685	50.442	397.671
580.054	80.552	401.156	-458.685	50.442	397.671
