NO_OF_FRAMES	2178
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:40:45.850	119527.23851290
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
591.032	80.952	401.227	-444.866	50.722	397.581
591.032	80.966	401.227	-444.880	50.747	397.590
591.036	80.969	401.202	-444.880	50.740	397.591
591.036	80.969	401.202	-444.876	50.729	397.573
591.041	80.967	401.218	-444.880	50.726	397.592
591.032	80.966	401.227	-444.880	50.726	397.592
591.031	80.973	401.226	-444.868	50.712	397.599
591.027	80.968	401.211	-444.874	50.716	397.573
591.027	80.974	401.212	-444.868	50.699	397.600
591.027	80.974	401.212	-444.878	50.706	397.592
591.036	80.976	401.203	-444.868	50.699	397.600
591.026	80.981	401.211	-444.860	50.691	397.564
591.032	80.972	401.228	-444.873	50.689	397.574
591.032	80.972	401.228	-444.863	50.681	397.582
591.041	80.974	401.219	-444.862	50.668	397.582
591.027	80.974	401.212	-444.861	50.668	397.581
591.033	80.965	401.229	-444.861	50.668	397.581
591.042	80.967	401.220	-444.859	50.648	397.581
591.042	80.967	401.220	-444.861	50.648	397.583
591.033	80.965	401.229	-444.849	50.641	397.589
591.033	80.965	401.229	-444.849	50.634	397.590
591.033	80.965	401.229	-444.845	50.630	397.572
591.037	80.970	401.244	-444.844	50.623	397.571
591.046	80.972	401.235	-444.835	50.623	397.580
591.046	80.972	401.235	-444.835	50.616	397.581
591.046	80.972	401.235	-444.834	50.616	397.579
591.046	80.965	401.234	-444.834	50.602	397.581
591.042	80.962	401.259	-444.824	50.595	397.589
591.046	80.965	401.234	-444.823	50.588	397.589
591.046	80.965	401.234	-444.832	50.589	397.580
591.046	80.965	401.234	-444.819	50.591	397.571
591.047	80.952	401.234	-444.822	50.582	397.588
591.047	80.952	401.234	-444.809	50.577	397.580
591.046	80.959	401.233	-444.818	50.564	397.572
591.046	80.945	401.233	-444.809	50.563	397.580
591.047	80.938	401.235	-444.805	50.566	397.562
591.047	80.952	401.234	-444.814	50.567	397.553
591.042	80.940	401.219	-444.804	50.559	397.561
591.047	80.938	401.235	-444.794	50.566	397.569
591.048	80.931	401.236	-444.804	50.559	397.561
591.043	80.933	401.220	-444.814	50.560	397.553
591.043	80.927	401.219	-444.804	50.559	397.561
591.042	80.940	401.219	-444.804	50.559	397.561
591.042	80.934	401.218	-444.790	50.555	397.551
591.042	80.940	401.219	-444.801	50.569	397.544
591.042	80.940	401.219	-444.806	50.580	397.561
591.050	80.942	401.208	-444.802	50.575	397.544
591.041	80.947	401.218	-444.805	50.566	397.562
591.042	80.934	401.218	-444.792	50.568	397.552
591.041	80.947	401.218	-444.790	50.591	397.534
591.049	80.955	401.207	-444.792	50.582	397.552
591.050	80.949	401.209	-444.783	50.568	397.561
591.050	80.949	401.209	-444.787	50.572	397.579
591.046	80.939	401.233	-444.773	50.574	397.568
591.045	80.946	401.231	-444.774	50.580	397.568
591.046	80.939	401.233	-444.770	50.583	397.550
591.045	80.946	401.231	-444.770	50.583	397.550
591.046	80.932	401.232	-444.760	50.569	397.559
591.047	80.932	401.234	-444.763	50.573	397.576
591.056	80.933	401.225	-444.761	50.582	397.559
591.056	80.933	401.225	-444.751	50.589	397.566
591.057	80.926	401.226	-444.749	50.569	397.566
591.056	80.927	401.224	-444.754	50.580	397.584
591.048	80.918	401.234	-444.741	50.582	397.574
591.048	80.918	401.234	-444.741	50.575	397.575
591.054	80.910	401.251	-444.741	50.582	397.574
591.064	80.904	401.244	-444.731	50.581	397.583
591.054	80.910	401.251	-444.730	50.581	397.581
591.049	80.905	401.237	-444.731	50.581	397.583
591.049	80.905	401.237	-444.726	50.591	397.609
591.056	80.896	401.254	-444.719	50.597	397.572
591.053	80.916	401.250	-444.722	50.601	397.590
591.055	80.903	401.253	-444.719	50.597	397.572
591.055	80.903	401.253	-444.719	50.610	397.572
591.049	80.912	401.235	-444.711	50.616	397.581
591.049	80.912	401.235	-444.714	50.613	397.599
591.059	80.899	401.229	-444.707	50.612	397.563
591.055	80.903	401.253	-444.702	50.622	397.589
591.048	80.905	401.235	-444.711	50.630	397.580
591.049	80.905	401.237	-444.702	50.629	397.588
591.050	80.885	401.236	-444.693	50.635	397.597
591.050	80.911	401.238	-444.693	50.635	397.597
591.049	80.898	401.236	-444.684	50.641	397.605
591.049	80.898	401.236	-444.680	50.644	397.587
591.049	80.898	401.236	-444.685	50.648	397.605
591.050	80.885	401.236	-444.685	50.641	397.606
591.050	80.885	401.236	-444.682	50.657	397.587
591.049	80.892	401.235	-444.672	50.664	397.595
591.057	80.906	401.226	-444.673	50.650	397.597
591.048	80.898	401.234	-444.669	50.659	397.578
591.043	80.894	401.217	-444.669	50.666	397.578
591.047	80.899	401.232	-444.673	50.670	397.595
591.048	80.898	401.234	-444.650	50.672	397.594
591.042	80.907	401.217	-444.661	50.679	397.586
591.056	80.907	401.224	-444.662	50.679	397.587
591.047	80.885	401.232	-444.649	50.667	397.579
591.051	80.909	401.208	-444.652	50.685	397.595
591.048	80.898	401.234	-444.653	50.685	397.596
591.047	80.905	401.233	-444.659	50.688	397.569
591.047	80.905	401.233	-444.649	50.694	397.577
591.041	80.921	401.216	-444.649	50.701	397.576
591.046	80.919	401.232	-444.644	50.691	397.604
591.048	80.918	401.234	-444.640	50.694	397.585
591.056	80.920	401.223	-444.640	50.700	397.584
591.042	80.920	401.218	-444.640	50.694	397.585
591.043	80.927	401.219	-444.630	50.700	397.593
591.042	80.920	401.218	-444.631	50.693	397.594
591.042	80.934	401.218	-444.629	50.693	397.592
591.048	80.931	401.236	-444.630	50.700	397.593
591.048	80.945	401.235	-444.630	50.700	397.593
591.042	80.947	401.220	-444.617	50.702	397.583
591.042	80.947	401.220	-444.620	50.693	397.601
591.048	80.945	401.235	-444.611	50.692	397.609
591.047	80.958	401.235	-444.607	50.695	397.591
591.038	80.964	401.245	-444.606	50.702	397.590
591.047	80.965	401.236	-444.607	50.695	397.591
591.039	80.957	401.246	-444.610	50.706	397.607
591.038	80.970	401.246	-444.607	50.708	397.591
591.037	80.977	401.244	-444.601	50.698	397.617
591.037	80.977	401.244	-444.607	50.695	397.591
591.043	80.975	401.260	-444.601	50.698	397.617
591.037	80.977	401.244	-444.597	50.701	397.599
591.043	80.975	401.260	-444.587	50.687	397.608
591.037	80.984	401.243	-444.587	50.687	397.608
591.052	80.983	401.252	-444.596	50.694	397.598
591.043	80.982	401.261	-444.587	50.673	397.608
591.051	80.990	401.251	-444.587	50.680	397.609
591.042	80.988	401.260	-444.587	50.687	397.608
591.037	80.990	401.244	-444.597	50.681	397.600
591.046	80.992	401.235	-444.597	50.687	397.599
591.051	80.990	401.251	-444.584	50.683	397.590
591.046	80.992	401.235	-444.593	50.690	397.581
591.046	80.985	401.234	-444.592	50.677	397.581
591.045	80.999	401.234	-444.583	50.669	397.591
591.046	80.992	401.235	-444.583	50.669	397.591
591.046	80.985	401.234	-444.583	50.669	397.591
591.046	80.985	401.234	-444.593	50.670	397.582
591.047	80.978	401.235	-444.593	50.676	397.583
591.040	80.987	401.218	-444.593	50.670	397.582
591.040	80.987	401.218	-444.592	50.677	397.581
591.045	80.992	401.233	-444.589	50.672	397.564
591.040	80.987	401.218	-444.592	50.663	397.582
591.045	80.992	401.233	-444.593	50.670	397.582
591.046	80.985	401.234	-444.593	50.670	397.582
591.046	80.985	401.234	-444.580	50.665	397.574
591.041	80.980	401.220	-444.589	50.672	397.564
591.045	80.992	401.233	-444.583	50.662	397.592
591.039	80.994	401.217	-444.569	50.658	397.582
591.045	80.992	401.233	-444.578	50.665	397.572
591.046	80.985	401.234	-444.583	50.669	397.591
591.045	80.992	401.233	-444.578	50.665	397.572
591.045	80.992	401.233	-444.569	50.658	397.582
591.046	80.985	401.234	-444.569	50.658	397.582
591.055	80.993	401.226	-444.569	50.658	397.582
591.046	80.985	401.234	-444.555	50.653	397.571
591.046	80.985	401.234	-444.569	50.665	397.581
591.047	80.971	401.237	-444.549	50.643	397.598
591.047	80.971	401.237	-444.548	50.650	397.597
591.053	80.969	401.252	-444.558	50.651	397.588
591.056	80.973	401.228	-444.548	50.650	397.597
591.056	80.980	401.226	-444.545	50.653	397.579
591.056	80.973	401.228	-444.548	50.657	397.596
591.053	80.969	401.252	-444.548	50.650	397.597
591.053	80.969	401.252	-444.538	50.643	397.605
591.053	80.969	401.252	-444.539	50.636	397.606
591.051	80.970	401.250	-444.538	50.643	397.605
591.053	80.969	401.252	-444.538	50.650	397.604
591.053	80.969	401.252	-444.535	50.652	397.587
591.062	80.971	401.244	-444.535	50.659	397.586
591.047	80.971	401.237	-444.536	50.666	397.586
