NO_OF_FRAMES	2414
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:28:04.121	118765.51164340
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
578.058	80.268	401.182	-477.157	49.621	397.681
578.057	80.274	401.181	-477.179	49.649	397.665
578.054	80.269	401.168	-477.180	49.649	397.666
578.053	80.276	401.167	-477.181	49.655	397.667
578.052	80.283	401.166	-477.180	49.669	397.664
578.053	80.276	401.167	-477.184	49.673	397.684
578.053	80.276	401.167	-477.181	49.676	397.665
578.056	80.281	401.180	-477.168	49.671	397.656
578.058	80.274	401.183	-477.173	49.702	397.672
578.057	80.281	401.182	-477.163	49.681	397.682
578.057	80.288	401.180	-477.160	49.704	397.662
578.056	80.295	401.179	-477.161	49.704	397.663
578.057	80.274	401.181	-477.155	49.701	397.690
578.051	80.283	401.164	-477.164	49.708	397.681
578.057	80.274	401.181	-477.161	49.704	397.663
578.051	80.283	401.164	-477.162	49.704	397.665
578.052	80.270	401.164	-477.152	49.696	397.672
578.051	80.277	401.163	-477.153	49.710	397.672
578.043	80.269	401.173	-477.160	49.713	397.646
578.043	80.269	401.173	-477.152	49.717	397.671
578.044	80.286	401.146	-477.152	49.717	397.671
578.052	80.270	401.164	-477.154	49.703	397.674
578.036	80.277	401.156	-477.153	49.710	397.672
578.045	80.279	401.147	-477.160	49.706	397.648
578.036	80.271	401.156	-477.152	49.703	397.671
578.050	80.284	401.162	-477.149	49.706	397.654
578.036	80.271	401.156	-477.150	49.699	397.655
578.036	80.277	401.156	-477.150	49.699	397.655
578.035	80.284	401.155	-477.150	49.699	397.655
578.044	80.286	401.146	-477.143	49.696	397.681
578.052	80.276	401.165	-477.149	49.685	397.656
578.034	80.291	401.154	-477.140	49.685	397.664
578.040	80.296	401.171	-477.159	49.692	397.648
578.036	80.291	401.156	-477.149	49.692	397.655
578.034	80.305	401.154	-477.149	49.678	397.657
578.039	80.309	401.170	-477.150	49.692	397.656
578.034	80.305	401.154	-477.153	49.683	397.675
578.034	80.305	401.154	-477.151	49.683	397.673
578.039	80.303	401.169	-477.142	49.676	397.682
578.033	80.311	401.152	-477.142	49.662	397.683
578.024	80.310	401.161	-477.138	49.672	397.663
578.039	80.309	401.170	-477.139	49.678	397.664
578.033	80.318	401.153	-477.142	49.662	397.683
578.034	80.311	401.154	-477.139	49.658	397.665
578.038	80.323	401.168	-477.140	49.656	397.681
578.039	80.323	401.170	-477.127	49.637	397.672
578.025	80.316	401.164	-477.137	49.645	397.665
578.024	80.323	401.163	-477.127	49.644	397.673
578.024	80.323	401.163	-477.131	49.648	397.690
578.039	80.323	401.170	-477.140	49.642	397.683
578.030	80.321	401.179	-477.136	49.631	397.665
578.033	80.325	401.154	-477.135	49.631	397.664
