NO_OF_FRAMES	3829
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:56:24.231	120465.61776890
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
562.374	80.155	400.953	-462.407	50.239	397.579
562.359	80.149	400.946	-462.424	50.257	397.592
562.349	80.161	400.955	-462.439	50.247	397.557
562.335	80.161	400.948	-462.429	50.246	397.566
562.329	80.150	400.931	-462.433	50.244	397.584
562.319	80.149	400.940	-462.432	50.258	397.582
562.316	80.152	400.966	-462.423	50.250	397.591
562.301	80.146	400.958	-462.423	50.243	397.592
562.292	80.145	400.968	-462.419	50.239	397.574
562.278	80.145	400.961	-462.419	50.232	397.575
562.263	80.146	400.955	-462.429	50.246	397.566
562.248	80.154	400.947	-462.419	50.232	397.575
562.252	80.152	400.961	-462.429	50.226	397.567
562.238	80.153	400.954	-462.416	50.228	397.557
562.223	80.160	400.949	-462.419	50.239	397.574
562.209	80.160	400.942	-462.407	50.228	397.565
562.206	80.144	400.967	-462.420	50.232	397.576
562.185	80.153	400.944	-462.420	50.232	397.576
562.185	80.153	400.944	-462.416	50.235	397.556
562.171	80.153	400.938	-462.416	50.235	397.556
562.154	80.150	400.958	-462.418	50.212	397.575
562.144	80.149	400.965	-462.415	50.222	397.557
562.129	80.150	400.959	-462.414	50.215	397.556
562.124	80.158	400.944	-462.418	50.205	397.576
562.114	80.151	400.952	-462.418	50.226	397.574
562.105	80.149	400.962	-462.418	50.226	397.574
562.091	80.150	400.955	-462.414	50.222	397.555
562.081	80.162	400.964	-462.415	50.222	397.557
562.067	80.163	400.957	-462.415	50.215	397.558
562.058	80.148	400.967	-462.425	50.215	397.549
562.043	80.155	400.959	-462.418	50.212	397.575
562.028	80.169	400.953	-462.415	50.222	397.557
562.018	80.161	400.961	-462.415	50.215	397.558
562.014	80.150	400.946	-462.429	50.233	397.566
562.005	80.155	400.956	-462.429	50.233	397.566
561.995	80.154	400.963	-462.419	50.212	397.576
561.981	80.148	400.958	-462.428	50.219	397.567
561.972	80.146	400.967	-462.419	50.219	397.575
561.958	80.147	400.960	-462.428	50.226	397.566
561.942	80.154	400.953	-462.428	50.226	397.566
561.934	80.140	400.962	-462.428	50.219	397.567
561.926	80.131	400.973	-462.424	50.229	397.547
561.914	80.142	400.940	-462.424	50.209	397.549
561.906	80.134	400.951	-462.424	50.229	397.547
561.891	80.141	400.945	-462.431	50.224	397.584
561.882	80.140	400.954	-462.428	50.226	397.566
561.868	80.127	400.948	-462.428	50.226	397.566
561.859	80.125	400.957	-462.428	50.226	397.566
561.844	80.133	400.950	-462.427	50.220	397.565
561.839	80.121	400.934	-462.427	50.233	397.565
561.829	80.133	400.943	-462.431	50.237	397.582
561.822	80.132	400.954	-462.428	50.226	397.566
561.812	80.124	400.963	-462.427	50.233	397.565
561.798	80.124	400.956	-462.431	50.237	397.582
561.783	80.125	400.950	-462.432	50.237	397.584
561.772	80.137	400.957	-462.419	50.246	397.573
561.758	80.138	400.950	-462.428	50.247	397.564
561.758	80.138	400.950	-462.432	50.244	397.583
561.743	80.139	400.944	-462.428	50.247	397.564
561.734	80.131	400.952	-462.429	50.253	397.565
561.720	80.138	400.946	-462.433	50.264	397.582
561.711	80.130	400.955	-462.432	50.258	397.582
561.696	80.130	400.948	-462.429	50.253	397.565
561.695	80.131	400.946	-462.432	50.244	397.583
561.682	80.124	400.943	-462.419	50.246	397.573
561.673	80.116	400.952	-462.432	50.244	397.583
561.659	80.117	400.945	-462.432	50.237	397.584
561.650	80.115	400.954	-462.432	50.244	397.583
561.644	80.117	400.939	-462.431	50.231	397.583
561.626	80.115	400.957	-462.421	50.237	397.591
561.612	80.115	400.951	-462.431	50.231	397.583
561.611	80.109	400.950	-462.427	50.227	397.564
561.596	80.116	400.942	-462.418	50.240	397.572
561.582	80.110	400.937	-462.427	50.233	397.565
561.567	80.117	400.929	-462.427	50.227	397.564
561.566	80.111	400.929	-462.427	50.220	397.565
561.549	80.115	400.948	-462.438	50.234	397.558
561.543	80.117	400.932	-462.427	50.233	397.565
561.534	80.109	400.940	-462.424	50.209	397.549
561.524	80.114	400.948	-462.428	50.226	397.566
561.505	80.103	400.927	-462.423	50.222	397.547
561.495	80.115	400.936	-462.414	50.222	397.555
561.490	80.104	400.920	-462.427	50.213	397.566
561.471	80.108	400.938	-462.421	50.217	397.592
561.457	80.109	400.931	-462.424	50.209	397.549
561.457	80.109	400.931	-462.424	50.215	397.548
561.448	80.107	400.940	-462.427	50.213	397.566
561.433	80.108	400.934	-462.423	50.202	397.548
561.424	80.106	400.943	-462.427	50.199	397.567
561.404	80.102	400.920	-462.424	50.202	397.550
561.400	80.106	400.946	-462.414	50.208	397.557
561.386	80.106	400.939	-462.426	50.213	397.565
561.377	80.098	400.948	-462.423	50.209	397.547
561.361	80.106	400.940	-462.427	50.213	397.566
561.348	80.100	400.935	-462.413	50.208	397.556
561.339	80.098	400.944	-462.424	50.215	397.548
561.323	80.106	400.936	-462.424	50.202	397.550
561.314	80.104	400.946	-462.417	50.213	397.573
561.300	80.105	400.939	-462.425	50.215	397.549
561.299	80.112	400.938	-462.428	50.219	397.567
561.290	80.097	400.948	-462.429	50.226	397.567
561.275	80.104	400.940	-462.426	50.222	397.550
561.259	80.112	400.932	-462.419	50.232	397.575
561.251	80.117	400.942	-462.429	50.240	397.567
561.242	80.116	400.952	-462.429	50.240	397.567
561.232	80.108	400.960	-462.417	50.242	397.557
561.219	80.108	400.955	-462.420	50.246	397.574
561.204	80.102	400.948	-462.420	50.246	397.574
561.204	80.102	400.948	-462.420	50.246	397.574
561.181	80.101	400.951	-462.420	50.246	397.574
561.181	80.101	400.951	-462.419	50.253	397.573
561.166	80.102	400.945	-462.420	50.246	397.574
561.157	80.101	400.954	-462.421	50.253	397.574
561.142	80.101	400.947	-462.419	50.253	397.573
561.133	80.100	400.956	-462.420	50.259	397.573
561.128	80.102	400.941	-462.423	50.257	397.590
561.110	80.099	400.959	-462.424	50.257	397.592
561.103	80.108	400.942	-462.421	50.253	397.574
561.091	80.095	400.938	-462.430	50.253	397.566
561.081	80.100	400.946	-462.431	50.267	397.565
561.065	80.101	400.938	-462.434	50.264	397.584
561.052	80.101	400.934	-462.420	50.259	397.573
561.043	80.093	400.942	-462.430	50.260	397.565
561.034	80.099	400.952	-462.431	50.267	397.565
561.019	80.093	400.945	-462.425	50.263	397.592
561.013	80.095	400.929	-462.431	50.260	397.566
561.005	80.100	400.939	-462.434	50.257	397.585
560.994	80.099	400.946	-462.434	50.250	397.584
560.980	80.106	400.941	-462.440	50.260	397.558
560.972	80.098	400.951	-462.429	50.240	397.567
560.957	80.092	400.944	-462.423	50.243	397.592
560.941	80.113	400.936	-462.430	50.253	397.566
560.933	80.104	400.946	-462.429	50.246	397.566
560.924	80.103	400.955	-462.429	50.253	397.565
560.919	80.105	400.940	-462.423	50.243	397.592
560.894	80.111	400.941	-462.429	50.246	397.566
560.895	80.104	400.942	-462.429	50.246	397.566
560.886	80.103	400.952	-462.429	50.240	397.567
560.871	80.110	400.944	-462.428	50.247	397.564
560.862	80.109	400.953	-462.421	50.223	397.591
560.847	80.110	400.947	-462.422	50.237	397.592
560.847	80.110	400.947	-462.428	50.226	397.566
560.824	80.102	400.951	-462.428	50.240	397.565
560.810	80.102	400.944	-462.418	50.212	397.575
560.801	80.108	400.954	-462.427	50.213	397.566
560.794	80.110	400.937	-462.426	50.213	397.565
560.786	80.102	400.947	-462.427	50.206	397.567
560.772	80.096	400.940	-462.417	50.213	397.573
560.763	80.101	400.950	-462.423	50.202	397.548
560.754	80.086	400.959	-462.403	50.201	397.564
560.748	80.095	400.943	-462.415	50.192	397.573
560.725	80.101	400.946	-462.406	50.192	397.582
560.710	80.101	400.940	-462.424	50.193	397.565
560.711	80.088	400.940	-462.416	50.199	397.574
560.701	80.100	400.949	-462.416	50.199	397.574
560.687	80.100	400.942	-462.429	50.210	397.583
560.672	80.094	400.935	-462.417	50.213	397.573
560.657	80.108	400.928	-462.426	50.206	397.566
560.649	80.100	400.939	-462.426	50.213	397.565
560.638	80.099	400.946	-462.426	50.213	397.565
560.624	80.100	400.940	-462.429	50.210	397.583
560.620	80.101	400.926	-462.414	50.195	397.558
560.595	80.107	400.928	-462.426	50.206	397.566
560.600	80.099	400.942	-462.426	50.213	397.565
560.578	80.091	400.946	-462.417	50.213	397.573
560.577	80.098	400.945	-462.417	50.219	397.574
560.563	80.092	400.940	-462.430	50.224	397.583
560.548	80.099	400.932	-462.417	50.226	397.573
560.539	80.098	400.941	-462.430	50.224	397.583
560.531	80.090	400.952	-462.427	50.233	397.565
560.515	80.091	400.943	-462.430	50.231	397.582
560.505	80.096	400.951	-462.417	50.233	397.572
560.490	80.097	400.945	-462.428	50.247	397.564
560.476	80.097	400.939	-462.432	50.244	397.583
560.466	80.096	400.946	-462.433	50.244	397.584
560.451	80.104	400.940	-462.433	50.244	397.584
