NO_OF_FRAMES	2067
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:27:19.012	118720.40267140
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
590.623	80.691	401.238	-501.574	49.040	397.794
590.624	80.690	401.240	-501.598	49.065	397.797
590.622	80.711	401.238	-501.597	49.051	397.797
590.628	80.715	401.255	-501.607	49.045	397.790
590.620	80.744	401.236	-501.587	49.044	397.805
590.620	80.751	401.237	-501.594	49.047	397.778
590.619	80.765	401.235	-501.596	49.031	397.797
590.619	80.771	401.235	-501.586	49.038	397.804
590.618	80.778	401.234	-501.593	49.014	397.780
590.617	80.785	401.233	-501.592	49.020	397.779
590.617	80.792	401.234	-501.595	49.018	397.798
590.617	80.805	401.233	-501.607	48.982	397.811
590.616	80.812	401.232	-501.593	48.984	397.799
590.617	80.812	401.234	-501.603	48.985	397.791
590.621	80.817	401.249	-501.596	48.968	397.818
590.616	80.818	401.233	-501.602	48.944	397.794
590.615	80.832	401.233	-501.598	48.940	397.775
590.622	80.810	401.250	-501.601	48.938	397.794
590.617	80.812	401.234	-501.609	48.925	397.785
590.616	80.825	401.234	-501.600	48.904	397.796
590.617	80.818	401.235	-501.612	48.895	397.806
590.617	80.818	401.235	-501.621	48.889	397.798
590.618	80.805	401.235	-501.631	48.869	397.793
590.613	80.807	401.220	-501.620	48.862	397.801
590.614	80.800	401.221	-501.638	48.863	397.783
590.618	80.798	401.235	-501.631	48.840	397.812
590.619	80.791	401.236	-501.631	48.840	397.812
590.619	80.778	401.236	-501.638	48.843	397.784
590.619	80.778	401.236	-501.640	48.834	397.803
590.620	80.771	401.238	-501.650	48.820	397.797
590.625	80.756	401.252	-501.649	48.807	397.798
590.629	80.752	401.228	-501.662	48.805	397.808
590.629	80.739	401.227	-501.660	48.793	397.793
590.630	80.732	401.228	-501.658	48.801	397.789
590.631	80.719	401.228	-501.658	48.801	397.789
590.635	80.710	401.243	-501.658	48.794	397.790
590.637	80.690	401.245	-501.662	48.791	397.811
590.639	80.670	401.247	-501.661	48.778	397.810
590.637	80.670	401.244	-501.670	48.799	397.800
590.640	80.643	401.247	-501.661	48.784	397.810
590.640	80.623	401.247	-501.661	48.784	397.810
590.635	80.625	401.231	-501.670	48.778	397.801
590.637	80.598	401.234	-501.666	48.774	397.782
590.633	80.581	401.257	-501.669	48.765	397.802
590.633	80.562	401.257	-501.669	48.765	397.802
590.635	80.535	401.258	-501.666	48.768	397.783
590.626	80.520	401.267	-501.676	48.788	397.773
590.628	80.493	401.268	-501.666	48.768	397.783
590.628	80.473	401.268	-501.670	48.785	397.800
590.620	80.452	401.278	-501.666	48.781	397.781
590.620	80.445	401.277	-501.660	48.785	397.809
590.622	80.425	401.279	-501.661	48.771	397.811
590.622	80.411	401.279	-501.660	48.785	397.809
590.632	80.399	401.271	-501.657	48.801	397.787
590.624	80.384	401.280	-501.658	48.801	397.789
590.625	80.364	401.282	-501.658	48.814	397.788
590.630	80.356	401.297	-501.659	48.821	397.789
590.631	80.349	401.298	-501.650	48.827	397.796
590.631	80.329	401.298	-501.651	48.827	397.797
590.625	80.331	401.280	-501.641	48.833	397.804
590.635	80.326	401.272	-501.651	48.854	397.795
590.627	80.311	401.282	-501.642	48.867	397.802
590.636	80.312	401.273	-501.642	48.860	397.803
590.636	80.299	401.273	-501.633	48.867	397.810
590.632	80.295	401.298	-501.634	48.887	397.810
590.636	80.292	401.272	-501.634	48.928	397.805
590.637	80.285	401.274	-501.634	48.914	397.807
590.642	80.283	401.289	-501.636	48.927	397.808
590.637	80.285	401.274	-501.623	48.950	397.794
590.637	80.285	401.274	-501.631	48.966	397.768
590.637	80.285	401.274	-501.627	48.974	397.812
590.637	80.292	401.274	-501.635	48.997	397.785
590.637	80.292	401.274	-501.632	49.013	397.765
590.631	80.301	401.257	-501.626	49.003	397.793
590.622	80.306	401.267	-501.625	49.026	397.774
590.630	80.308	401.256	-501.627	49.030	397.792
590.636	80.319	401.273	-501.625	49.039	397.773
590.631	80.327	401.258	-501.629	49.043	397.793
590.621	80.333	401.266	-501.626	49.053	397.773
590.626	80.337	401.283	-501.629	49.050	397.792
590.625	80.358	401.281	-501.621	49.063	397.801
590.619	80.366	401.264	-501.621	49.077	397.799
590.618	80.380	401.264	-501.631	49.070	397.793
590.624	80.384	401.280	-501.629	49.086	397.774
590.617	80.413	401.264	-501.622	49.090	397.800
590.616	80.420	401.262	-501.611	49.098	397.789
590.615	80.440	401.261	-501.621	49.099	397.783
590.613	80.461	401.259	-501.610	49.085	397.790
590.622	80.469	401.251	-501.612	49.098	397.791
590.623	80.482	401.253	-501.611	49.098	397.789
590.622	80.508	401.252	-501.609	49.101	397.772
590.630	80.530	401.243	-501.610	49.092	397.789
590.630	80.550	401.243	-501.600	49.091	397.797
590.630	80.570	401.244	-501.609	49.085	397.788
590.630	80.576	401.245	-501.600	49.085	397.796
590.628	80.596	401.243	-501.599	49.071	397.797
590.629	80.609	401.245	-501.599	49.071	397.797
590.627	80.630	401.243	-501.586	49.073	397.786
590.636	80.645	401.234	-501.597	49.058	397.796
590.632	80.648	401.259	-501.588	49.051	397.805
590.631	80.668	401.258	-501.584	49.047	397.786
590.626	80.683	401.243	-501.585	49.038	397.803
590.630	80.688	401.258	-501.597	49.045	397.797
590.628	80.715	401.255	-501.583	49.027	397.786
590.627	80.729	401.255	-501.592	49.027	397.778
590.621	80.744	401.238	-501.585	49.011	397.806
590.620	80.751	401.237	-501.594	49.012	397.796
590.624	80.769	401.251	-501.582	49.000	397.787
590.624	80.769	401.251	-501.580	48.973	397.789
590.618	80.785	401.235	-501.587	48.969	397.763
590.618	80.798	401.235	-501.589	48.953	397.782
590.623	80.796	401.250	-501.603	48.958	397.794
590.616	80.812	401.232	-501.597	48.934	397.774
590.617	80.805	401.233	-501.601	48.917	397.795
590.617	80.805	401.233	-501.601	48.910	397.797
590.611	80.820	401.217	-501.614	48.901	397.808
590.611	80.820	401.217	-501.609	48.884	397.790
590.616	80.818	401.233	-501.612	48.868	397.809
590.612	80.813	401.218	-501.618	48.871	397.782
590.612	80.813	401.218	-501.621	48.855	397.802
590.612	80.813	401.218	-501.623	48.839	397.821
590.611	80.820	401.217	-501.629	48.829	397.795
590.611	80.820	401.217	-501.629	48.835	397.794
590.613	80.807	401.220	-501.622	48.819	397.821
590.612	80.807	401.218	-501.628	48.822	397.794
590.618	80.805	401.235	-501.640	48.820	397.805
590.612	80.807	401.218	-501.636	48.796	397.787
590.612	80.800	401.219	-501.638	48.816	397.787
590.612	80.787	401.217	-501.641	48.786	397.809
590.612	80.787	401.217	-501.650	48.793	397.800
590.613	80.780	401.218	-501.637	48.809	397.787
590.613	80.774	401.218	-501.640	48.793	397.808
590.628	80.766	401.226	-501.651	48.800	397.800
590.613	80.767	401.219	-501.650	48.820	397.797
590.614	80.753	401.219	-501.650	48.800	397.799
590.615	80.740	401.220	-501.650	48.800	397.799
590.621	80.731	401.237	-501.660	48.814	397.790
590.621	80.718	401.237	-501.646	48.823	397.777
590.622	80.704	401.238	-501.649	48.814	397.796
590.624	80.684	401.239	-501.649	48.814	397.796
590.625	80.664	401.241	-501.640	48.806	397.806
590.635	80.651	401.232	-501.651	48.820	397.799
590.626	80.637	401.242	-501.650	48.827	397.796
590.627	80.623	401.242	-501.650	48.827	397.796
590.629	80.609	401.245	-501.650	48.848	397.794
590.629	80.603	401.244	-501.661	48.841	397.789
590.628	80.596	401.243	-501.641	48.854	397.803
590.621	80.568	401.253	-501.651	48.868	397.794
590.621	80.561	401.254	-501.649	48.877	397.776
590.627	80.540	401.270	-501.630	48.896	397.789
590.627	80.520	401.269	-501.634	48.893	397.809
590.627	80.507	401.268	-501.634	48.907	397.808
590.628	80.486	401.269	-501.625	48.913	397.815
590.620	80.472	401.279	-501.622	48.929	397.796
590.622	80.451	401.280	-501.629	48.946	397.768
590.611	80.444	401.286	-501.626	48.947	397.813
590.613	80.430	401.289	-501.627	48.967	397.813
590.613	80.410	401.288	-501.623	48.970	397.792
590.621	80.418	401.278	-501.611	48.986	397.781
590.615	80.390	401.290	-501.615	48.996	397.799
590.609	80.385	401.273	-501.622	49.006	397.773
590.617	80.362	401.293	-501.602	49.005	397.787
590.626	80.357	401.283	-501.603	49.012	397.788
590.618	80.349	401.293	-501.603	49.019	397.787
590.628	80.337	401.285	-501.607	49.016	397.807
590.622	80.332	401.268	-501.604	49.025	397.787
590.623	80.325	401.269	-501.604	49.032	397.788
590.628	80.310	401.284	-501.594	49.032	397.794
590.623	80.305	401.269	-501.592	49.034	397.777
590.623	80.292	401.267	-501.596	49.038	397.796
590.623	80.292	401.267	-501.596	49.038	397.796
590.623	80.292	401.267	-501.593	49.041	397.777
590.622	80.279	401.266	-501.584	49.033	397.787
590.622	80.293	401.265	-501.594	49.040	397.779
590.617	80.281	401.250	-501.594	49.040	397.779
590.621	80.286	401.265	-501.594	49.040	397.779
590.621	80.286	401.265	-501.594	49.034	397.780
590.615	80.295	401.247	-501.591	49.036	397.761
590.621	80.280	401.264	-501.604	49.020	397.774
590.621	80.293	401.263	-501.594	49.013	397.782
590.621	80.286	401.265	-501.593	49.027	397.780
590.616	80.302	401.248	-501.604	49.000	397.776
590.621	80.300	401.264	-501.596	49.004	397.800
590.620	80.313	401.264	-501.592	48.993	397.782
590.620	80.313	401.264	-501.592	48.993	397.782
590.620	80.313	401.264	-501.608	48.995	397.811
590.610	80.339	401.272	-501.601	48.973	397.776
590.620	80.340	401.265	-501.600	48.974	397.774
590.604	80.361	401.256	-501.604	48.964	397.794
590.611	80.358	401.274	-501.613	48.965	397.786
590.610	80.372	401.274	-501.612	48.965	397.784
590.610	80.372	401.274	-501.612	48.945	397.786
590.610	80.378	401.275	-501.621	48.952	397.777
590.608	80.405	401.272	-501.623	48.936	397.796
590.604	80.409	401.297	-501.623	48.943	397.795
590.607	80.432	401.271	-501.622	48.936	397.795
590.612	80.437	401.288	-501.622	48.929	397.796
590.612	80.457	401.288	-501.645	48.914	397.801
590.605	80.479	401.270	-501.634	48.921	397.806
590.609	80.491	401.286	-501.631	48.930	397.786
590.604	80.506	401.270	-501.643	48.908	397.799
590.611	80.527	401.259	-501.645	48.912	397.816
590.611	80.534	401.260	-501.642	48.915	397.798
590.626	80.560	401.268	-501.643	48.901	397.800
590.617	80.565	401.278	-501.653	48.908	397.792
590.624	80.587	401.267	-501.665	48.892	397.803
590.619	80.589	401.251	-501.663	48.895	397.786
590.619	80.609	401.252	-501.669	48.876	397.825
590.618	80.615	401.250	-501.657	48.885	397.814
590.613	80.624	401.235	-501.666	48.892	397.805
590.616	80.636	401.249	-501.666	48.879	397.806
590.612	80.637	401.235	-501.679	48.903	397.815
590.612	80.637	401.235	-501.673	48.909	397.777
590.615	80.669	401.249	-501.667	48.892	397.807
590.608	80.685	401.230	-501.664	48.894	397.788
590.608	80.691	401.231	-501.677	48.892	397.798
590.608	80.705	401.231	-501.676	48.899	397.797
590.609	80.698	401.232	-501.674	48.908	397.779
590.602	80.720	401.214	-501.674	48.915	397.778
590.608	80.718	401.232	-501.668	48.905	397.806
590.603	80.733	401.216	-501.664	48.928	397.784
590.603	80.733	401.216	-501.664	48.922	397.785
590.597	80.750	401.239	-501.655	48.928	397.792
590.605	80.759	401.229	-501.655	48.928	397.792
590.597	80.757	401.240	-501.651	48.938	397.772
590.600	80.767	401.214	-501.651	48.931	397.771
590.605	80.772	401.229	-501.652	48.944	397.772
590.590	80.773	401.222	-501.642	48.957	397.778
590.590	80.773	401.222	-501.642	48.957	397.778
590.599	80.787	401.212	-501.643	48.950	397.779
590.595	80.784	401.237	-501.634	48.963	397.787
590.594	80.791	401.236	-501.643	48.957	397.780
590.594	80.791	401.236	-501.644	48.964	397.780
590.594	80.791	401.236	-501.635	48.970	397.787
590.594	80.791	401.236	-501.634	48.957	397.788
590.595	80.778	401.236	-501.632	48.973	397.768
590.590	80.786	401.221	-501.634	48.963	397.787
590.595	80.778	401.236	-501.635	48.963	397.788
590.595	80.778	401.236	-501.631	48.959	397.769
590.596	80.771	401.238	-501.635	48.956	397.790
590.596	80.764	401.239	-501.624	48.970	397.794
590.591	80.759	401.222	-501.634	48.977	397.786
