NO_OF_FRAMES	1732
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:49:15.914	120037.30238660
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
530.478	79.174	400.740	-471.823	49.949	397.666
530.472	79.189	400.724	-471.853	49.971	397.641
530.477	79.201	400.739	-471.853	49.971	397.641
530.486	79.202	400.730	-471.853	49.977	397.641
530.480	79.224	400.715	-471.862	49.978	397.632
530.485	79.222	400.730	-471.862	49.978	397.632
530.485	79.229	400.729	-471.853	49.971	397.641
530.495	79.230	400.722	-471.853	49.971	397.641
530.487	79.252	400.705	-471.863	49.978	397.633
530.487	79.252	400.705	-471.862	49.971	397.633
530.487	79.259	400.704	-471.862	49.971	397.633
530.496	79.267	400.695	-471.872	49.978	397.625
530.495	79.274	400.694	-471.873	49.971	397.626
530.494	79.287	400.694	-471.863	49.978	397.633
530.494	79.287	400.694	-471.873	49.978	397.626
530.501	79.303	400.682	-471.873	49.965	397.627
530.502	79.309	400.683	-471.870	49.981	397.608
530.502	79.309	400.683	-471.874	49.971	397.627
530.510	79.317	400.672	-471.870	49.981	397.608
530.501	79.323	400.683	-471.874	49.964	397.628
530.509	79.331	400.672	-471.870	49.974	397.609
530.509	79.331	400.672	-471.883	49.965	397.620
530.509	79.337	400.673	-471.863	49.951	397.636
530.514	79.343	400.687	-471.873	49.951	397.629
530.514	79.349	400.688	-471.864	49.957	397.636
530.517	79.359	400.662	-471.874	49.964	397.628
530.523	79.357	400.677	-471.864	49.957	397.636
530.522	79.371	400.677	-471.864	49.957	397.636
530.523	79.364	400.678	-471.864	49.950	397.637
530.538	79.370	400.685	-471.863	49.957	397.635
530.528	79.382	400.694	-471.863	49.944	397.637
530.538	79.377	400.686	-471.863	49.964	397.635
530.537	79.397	400.684	-471.863	49.957	397.635
530.543	79.388	400.700	-471.853	49.957	397.643
530.553	79.396	400.692	-471.844	49.956	397.651
530.544	79.401	400.702	-471.854	49.970	397.642
530.553	79.403	400.693	-471.841	49.952	397.634
530.558	79.408	400.707	-471.843	49.963	397.650
530.559	79.401	400.708	-471.844	49.970	397.651
530.558	79.408	400.707	-471.841	49.979	397.631
530.558	79.408	400.707	-471.845	49.976	397.651
530.558	79.414	400.708	-471.841	49.972	397.632
530.567	79.409	400.697	-471.845	49.976	397.651
530.567	79.409	400.697	-471.842	49.993	397.632
530.573	79.407	400.713	-471.832	49.985	397.640
530.566	79.416	400.696	-471.837	49.983	397.660
530.573	79.407	400.713	-471.833	49.992	397.640
530.566	79.410	400.696	-471.843	49.999	397.632
530.572	79.414	400.712	-471.833	49.985	397.641
530.565	79.403	400.695	-471.834	49.992	397.642
530.566	79.396	400.696	-471.835	49.998	397.642
530.574	79.404	400.685	-471.835	49.998	397.642
530.574	79.404	400.685	-471.839	50.002	397.661
530.575	79.391	400.686	-471.839	50.002	397.661
530.574	79.398	400.685	-471.847	50.019	397.635
530.574	79.391	400.684	-471.846	50.012	397.635
530.575	79.384	400.685	-471.838	50.011	397.645
530.574	79.378	400.684	-471.847	50.012	397.636
530.575	79.364	400.685	-471.847	50.019	397.635
530.575	79.364	400.685	-471.837	50.025	397.642
530.576	79.357	400.686	-471.839	50.025	397.644
530.584	79.352	400.676	-471.834	50.021	397.625
530.590	79.350	400.691	-471.837	50.025	397.642
530.584	79.345	400.675	-471.839	50.025	397.644
530.591	79.337	400.691	-471.838	50.032	397.643
530.591	79.330	400.691	-471.844	50.035	397.616
530.597	79.315	400.706	-471.848	50.032	397.635
530.591	79.317	400.691	-471.844	50.035	397.616
530.606	79.296	400.697	-471.847	50.026	397.634
530.598	79.301	400.707	-471.838	50.032	397.643
530.591	79.297	400.691	-471.837	50.025	397.642
530.607	79.283	400.697	-471.838	50.032	397.643
530.599	79.274	400.707	-471.834	50.028	397.624
530.599	79.268	400.707	-471.833	50.028	397.622
530.608	79.262	400.698	-471.827	50.018	397.650
530.615	79.247	400.714	-471.832	50.014	397.623
530.609	79.249	400.699	-471.826	50.011	397.650
530.616	79.227	400.716	-471.826	50.011	397.650
530.616	79.220	400.715	-471.825	50.005	397.649
530.617	79.207	400.715	-471.825	50.005	397.649
