NO_OF_FRAMES	2490
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 10:23:09.440	118470.83091120
DATA_INCLUDED	3D
MARKER_NAMES	b	a
TRAJECTORY_TYPES	Measured	Measured
b X	b Y	b Z	a X	a Y	a Z	
578.843	80.038	401.143	-480.293	49.532	397.674
578.827	80.052	401.134	-480.320	49.534	397.697
578.836	80.060	401.126	-480.318	49.543	397.679
578.837	80.067	401.127	-480.325	49.531	397.717
578.836	80.080	401.126	-480.318	49.550	397.678
578.836	80.080	401.126	-480.322	49.547	397.698
578.835	80.087	401.125	-480.313	49.539	397.707
578.840	80.085	401.141	-480.309	49.549	397.688
578.850	80.093	401.133	-480.309	49.556	397.686
578.834	80.100	401.125	-480.309	49.549	397.688
578.849	80.100	401.132	-480.303	49.546	397.714
578.849	80.100	401.132	-480.309	49.549	397.688
578.854	80.098	401.147	-480.297	49.551	397.677
578.853	80.105	401.146	-480.290	49.548	397.704
578.853	80.105	401.146	-480.291	49.555	397.705
578.852	80.112	401.145	-480.282	49.554	397.713
578.852	80.112	401.145	-480.282	49.567	397.712
578.861	80.113	401.136	-480.280	49.577	397.694
578.859	80.127	401.133	-480.283	49.574	397.713
578.865	80.111	401.150	-480.271	49.569	397.703
578.875	80.119	401.141	-480.271	49.590	397.702
578.874	80.113	401.140	-480.272	49.583	397.703
578.874	80.113	401.140	-480.272	49.603	397.701
578.874	80.126	401.140	-480.263	49.609	397.710
578.875	80.119	401.141	-480.262	49.603	397.709
578.874	80.113	401.140	-480.260	49.605	397.692
578.884	80.121	401.132	-480.260	49.619	397.690
578.874	80.113	401.140	-480.251	49.632	397.698
578.884	80.121	401.132	-480.252	49.638	397.698
578.885	80.114	401.133	-480.254	49.629	397.716
578.884	80.107	401.133	-480.252	49.631	397.699
578.885	80.114	401.133	-480.245	49.642	397.724
578.885	80.114	401.133	-480.242	49.638	397.706
578.891	80.105	401.150	-480.239	49.661	397.686
578.886	80.107	401.135	-480.229	49.660	397.693
578.894	80.115	401.124	-480.237	49.670	397.668
578.900	80.106	401.141	-480.239	49.661	397.686
578.899	80.113	401.140	-480.230	49.653	397.695
578.900	80.106	401.141	-480.227	49.663	397.676
578.909	80.107	401.132	-480.229	49.660	397.693
578.910	80.094	401.133	-480.232	49.651	397.713
578.909	80.087	401.132	-480.219	49.633	397.704
578.909	80.087	401.132	-480.229	49.633	397.696
578.916	80.079	401.149	-480.225	49.622	397.678
578.915	80.086	401.148	-480.218	49.619	397.703
578.916	80.065	401.149	-480.227	49.613	397.696
578.924	80.073	401.139	-480.230	49.597	397.715
578.916	80.065	401.149	-480.226	49.579	397.698
578.926	80.047	401.140	-480.235	49.573	397.689
578.933	80.048	401.129	-480.224	49.553	397.698
578.925	80.027	401.137	-480.223	49.546	397.697
578.925	80.020	401.137	-480.224	49.532	397.699
578.935	80.008	401.130	-480.231	49.527	397.689
578.935	80.015	401.129	-480.220	49.506	397.698
578.936	79.981	401.129	-480.221	49.499	397.699
578.935	79.995	401.128	-480.228	49.486	397.689
578.936	79.988	401.130	-480.218	49.479	397.697
578.937	79.968	401.131	-480.226	49.467	397.688
578.946	79.962	401.121	-480.225	49.453	397.689
578.946	79.956	401.121	-480.225	49.440	397.689
578.956	79.950	401.113	-480.224	49.433	397.689
578.956	79.944	401.112	-480.228	49.430	397.660
578.955	79.937	401.111	-480.231	49.407	397.680
578.956	79.930	401.112	-480.219	49.400	397.687
578.956	79.924	401.112	-480.228	49.387	397.679
578.971	79.910	401.119	-480.237	49.374	397.671
578.965	79.905	401.102	-480.226	49.360	397.679
578.966	79.898	401.103	-480.213	49.349	397.669
578.966	79.892	401.103	-480.221	49.343	397.660
578.976	79.880	401.094	-480.220	49.323	397.660
578.967	79.878	401.103	-480.212	49.320	397.686
578.982	79.864	401.110	-480.219	49.316	397.660
578.981	79.851	401.108	-480.205	49.312	397.649
578.982	79.844	401.110	-480.207	49.289	397.668
578.991	79.839	401.100	-480.212	49.286	397.641
578.981	79.831	401.108	-480.196	49.262	397.677
578.990	79.826	401.098	-480.196	49.241	397.679
578.991	79.812	401.099	-480.196	49.248	397.678
578.991	79.799	401.099	-480.196	49.241	397.679
578.990	79.799	401.097	-480.205	49.222	397.672
578.991	79.786	401.097	-480.184	49.214	397.687
578.991	79.779	401.097	-480.195	49.221	397.679
579.001	79.774	401.089	-480.185	49.200	397.689
579.000	79.781	401.088	-480.185	49.207	397.688
579.000	79.761	401.087	-480.198	49.192	397.701
579.000	79.761	401.087	-480.183	49.187	397.688
579.006	79.739	401.103	-480.196	49.194	397.683
579.006	79.745	401.103	-480.185	49.180	397.691
579.005	79.732	401.102	-480.185	49.194	397.690
579.005	79.746	401.101	-480.185	49.194	397.690
579.008	79.742	401.076	-480.183	49.203	397.672
579.015	79.740	401.093	-480.185	49.194	397.690
579.008	79.736	401.075	-480.187	49.214	397.690
579.015	79.740	401.093	-480.183	49.223	397.670
579.021	79.738	401.111	-480.173	49.216	397.678
579.024	79.748	401.085	-480.174	49.223	397.679
579.024	79.748	401.085	-480.164	49.229	397.686
579.024	79.755	401.086	-480.162	49.238	397.668
579.033	79.756	401.077	-480.165	49.242	397.685
579.038	79.767	401.092	-480.176	49.256	397.678
579.038	79.774	401.093	-480.163	49.265	397.666
579.038	79.787	401.093	-480.159	49.295	397.645
579.052	79.787	401.099	-480.151	49.301	397.654
579.052	79.793	401.100	-480.153	49.301	397.657
579.053	79.800	401.101	-480.152	49.315	397.653
579.052	79.807	401.100	-480.143	49.327	397.661
579.052	79.813	401.101	-480.144	49.327	397.662
579.060	79.828	401.091	-480.135	49.340	397.670
579.060	79.828	401.091	-480.137	49.353	397.671
579.060	79.848	401.092	-480.139	49.367	397.672
579.065	79.846	401.107	-480.130	49.379	397.679
579.065	79.860	401.107	-480.139	49.400	397.669
579.065	79.866	401.108	-480.131	49.400	397.679
579.071	79.871	401.124	-480.123	49.419	397.687
579.065	79.873	401.108	-480.133	49.426	397.680
579.074	79.887	401.099	-480.112	49.441	397.677
579.078	79.899	401.114	-480.113	49.448	397.677
579.079	79.905	401.115	-480.115	49.461	397.678
579.078	79.919	401.115	-480.105	49.467	397.685
579.077	79.926	401.114	-480.107	49.481	397.686
579.077	79.932	401.114	-480.110	49.498	397.703
579.086	79.947	401.105	-480.100	49.507	397.695
579.077	79.952	401.115	-480.091	49.513	397.703
579.088	79.955	401.147	-480.092	49.540	397.702
579.082	79.977	401.132	-480.093	49.539	397.704
579.082	79.990	401.131	-480.082	49.560	397.707
579.082	80.010	401.134	-480.090	49.569	397.682
579.082	80.010	401.134	-480.080	49.576	397.690
579.097	80.036	401.142	-480.072	49.595	397.698
579.091	80.051	401.125	-480.073	49.602	397.698
579.096	80.049	401.141	-480.073	49.615	397.696
579.100	80.059	401.117	-480.064	49.601	397.706
579.099	80.072	401.117	-480.064	49.622	397.705
579.105	80.077	401.133	-480.064	49.622	397.705
579.099	80.086	401.116	-480.065	49.635	397.704
579.104	80.090	401.133	-480.055	49.634	397.712
579.103	80.091	401.131	-480.052	49.644	397.693
579.113	80.099	401.123	-480.052	49.637	397.694
579.113	80.105	401.123	-480.052	49.644	397.693
579.117	80.110	401.138	-480.052	49.637	397.694
579.118	80.103	401.139	-480.042	49.616	397.704
579.122	80.115	401.152	-480.051	49.624	397.694
579.117	80.117	401.139	-480.042	49.616	397.704
579.125	80.112	401.127	-480.045	49.600	397.723
579.132	80.110	401.145	-480.042	49.603	397.704
579.131	80.116	401.143	-480.044	49.609	397.706
579.131	80.116	401.143	-480.042	49.603	397.704
579.129	80.130	401.141	-480.045	49.600	397.723
579.139	80.131	401.134	-480.042	49.596	397.705
579.138	80.132	401.132	-480.042	49.589	397.706
579.138	80.132	401.132	-480.052	49.583	397.699
579.138	80.138	401.133	-480.042	49.569	397.708
579.147	80.139	401.124	-480.048	49.592	397.680
579.147	80.139	401.124	-480.042	49.569	397.708
579.146	80.146	401.122	-480.052	49.583	397.699
579.153	80.137	401.139	-480.050	49.570	397.698
579.162	80.139	401.130	-480.051	49.569	397.700
579.162	80.145	401.131	-480.041	49.582	397.706
579.162	80.145	401.131	-480.043	49.560	397.725
579.162	80.145	401.131	-480.043	49.560	397.725
579.157	80.147	401.115	-480.040	49.562	397.706
579.164	80.131	401.134	-480.039	49.556	397.706
579.163	80.138	401.132	-480.040	49.569	397.705
579.172	80.140	401.123	-480.037	49.558	397.689
579.176	80.145	401.138	-480.036	49.565	397.686
579.177	80.138	401.139	-480.029	49.549	397.714
579.178	80.124	401.140	-480.039	49.549	397.707
579.177	80.138	401.139	-480.036	49.552	397.688
579.186	80.133	401.129	-480.036	49.565	397.686
579.192	80.124	401.146	-480.029	49.562	397.713
579.194	80.110	401.149	-480.029	49.549	397.714
