NO_OF_FRAMES	1922
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:31:58.243	133399.58304710
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
335.655	24.005	-14.163	296.581	168.697	-14.656	312.996	54.898	-14.348	272.822	196.076	-15.082	351.667	62.941	-14.003	316.225	203.273	-14.730
335.646	24.013	-14.179	296.564	168.681	-14.654	312.987	54.908	-14.364	272.795	196.061	-15.063	351.667	62.942	-14.034	316.195	203.215	-14.744
335.646	24.020	-14.179	296.537	168.660	-14.667	312.995	54.916	-14.349	272.785	196.056	-15.077	351.676	62.942	-14.019	316.196	203.200	-14.743
335.655	24.012	-14.163	296.528	168.630	-14.682	312.986	54.917	-14.364	272.778	196.022	-15.060	351.676	62.957	-14.019	316.170	203.170	-14.757
335.645	24.029	-14.179	296.493	168.591	-14.678	312.995	54.923	-14.349	272.761	196.013	-15.058	351.675	62.950	-14.019	316.169	203.163	-14.757
335.655	24.020	-14.164	296.474	168.546	-14.676	312.987	54.922	-14.333	272.744	195.996	-15.056	351.676	62.949	-14.019	316.153	203.138	-14.755
335.646	24.019	-14.148	296.449	168.523	-14.689	312.995	54.931	-14.349	272.726	195.974	-15.054	351.676	62.957	-14.019	316.145	203.121	-14.738
335.654	24.037	-14.165	296.422	168.514	-14.671	312.987	54.915	-14.333	272.725	195.967	-15.053	351.676	62.957	-14.019	316.136	203.107	-14.753
335.645	24.029	-14.179	296.397	168.476	-14.684	312.995	54.931	-14.349	272.702	195.945	-15.035	351.676	62.957	-14.019	316.119	203.091	-14.752
335.645	24.036	-14.149	296.380	168.444	-14.682	312.986	54.930	-14.333	272.701	195.938	-15.035	351.676	62.964	-14.019	316.102	203.067	-14.750
335.653	24.045	-14.165	296.346	168.420	-14.678	312.995	54.931	-14.349	272.684	195.923	-15.032	351.676	62.964	-14.019	316.091	203.025	-14.765
335.654	24.044	-14.164	296.329	168.388	-14.676	312.986	54.931	-14.333	272.676	195.890	-15.015	351.676	62.964	-14.019	316.081	203.012	-14.780
