NO_OF_FRAMES	2054
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:51:47.760	134589.09567920
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
283.207	261.192	-15.150	318.713	35.757	-14.164	356.896	40.504	-13.992	261.361	227.848	-15.107	330.558	73.527	-14.307	239.557	256.735	-15.408
283.172	261.139	-15.145	318.704	35.760	-14.179	356.886	40.516	-14.009	261.343	227.783	-15.135	330.557	73.553	-14.308	239.531	256.667	-15.418
283.155	261.085	-15.142	318.712	35.767	-14.195	356.887	40.507	-14.008	261.346	227.712	-15.134	330.558	73.536	-14.307	239.515	256.553	-15.413
283.141	261.006	-15.139	318.704	35.766	-14.179	356.887	40.513	-14.008	261.340	227.639	-15.116	330.558	73.529	-14.307	239.491	256.489	-15.424
283.124	260.935	-15.136	318.704	35.766	-14.179	356.887	40.513	-14.008	261.331	227.572	-15.129	330.558	73.536	-14.307	239.472	256.391	-15.435
283.106	260.803	-15.132	318.704	35.764	-14.179	356.896	40.513	-13.993	261.333	227.495	-15.127	330.558	73.527	-14.307	239.456	256.350	-15.432
283.075	260.761	-15.128	318.713	35.757	-14.164	356.897	40.511	-13.992	261.314	227.405	-15.123	330.568	73.518	-14.291	239.428	256.287	-15.474
283.048	260.724	-15.141	318.713	35.757	-14.164	356.897	40.511	-13.992	261.297	227.368	-15.152	330.568	73.518	-14.291	239.409	256.237	-15.470
283.038	260.659	-15.137	318.704	35.758	-14.179	356.897	40.502	-13.992	261.273	227.321	-15.164	330.568	73.525	-14.291	239.374	256.175	-15.463
283.021	260.613	-15.134	318.714	35.755	-14.163	356.897	40.511	-13.992	261.266	227.290	-15.178	330.568	73.525	-14.291	239.348	256.114	-15.474
282.998	260.563	-15.115	318.713	35.764	-14.164	356.897	40.511	-13.992	261.253	227.224	-15.174	330.578	73.509	-14.276	239.322	256.046	-15.485
282.984	260.499	-15.112	318.714	35.755	-14.163	356.897	40.502	-13.992	261.239	227.166	-15.171	330.569	73.524	-14.290	239.305	255.978	-15.480
282.969	260.452	-15.109	318.714	35.755	-14.163	356.897	40.508	-13.992	261.222	227.092	-15.199	330.578	73.516	-14.275	239.295	255.871	-15.477
282.942	260.360	-15.088	318.714	35.755	-14.163	356.897	40.523	-13.992	261.214	226.998	-15.180	330.569	73.515	-14.259	239.279	255.799	-15.473
282.926	260.278	-15.116	318.713	35.764	-14.164	356.906	40.523	-13.977	261.190	226.911	-15.160	330.569	73.515	-14.259	239.256	255.719	-15.484
282.902	260.212	-15.097	318.714	35.755	-14.163	356.897	40.523	-13.992	261.191	226.811	-15.158	330.579	73.521	-14.244	239.239	255.665	-15.480
282.875	260.143	-15.109	318.713	35.764	-14.164	356.906	40.523	-13.977	261.176	226.762	-15.155	330.579	73.515	-14.275	239.207	255.562	-15.473
282.884	260.020	-15.107	318.713	35.764	-14.164	356.897	40.524	-13.992	261.160	226.700	-15.151	330.578	73.530	-14.245	239.193	255.459	-15.469
282.857	259.965	-15.088	318.714	35.762	-14.163	356.906	40.524	-13.977	261.154	226.620	-15.133	330.587	73.522	-14.260	239.178	255.410	-15.465
282.832	259.876	-15.115	318.713	35.764	-14.164	356.906	40.523	-13.977	261.137	226.557	-15.130	330.587	73.531	-14.261	239.153	255.371	-15.477
282.816	259.829	-15.112	318.714	35.771	-14.163	356.897	40.523	-13.992	261.116	226.457	-15.157	330.578	73.532	-14.276	239.125	255.291	-15.487
282.807	259.800	-15.127	318.713	35.764	-14.164	356.906	40.523	-13.977	261.107	226.383	-15.170	330.569	73.530	-14.260	239.108	255.237	-15.483
282.772	259.762	-15.122	318.714	35.771	-14.163	356.897	40.513	-13.960	261.093	226.326	-15.167	330.569	73.530	-14.260	239.090	255.155	-15.478
282.757	259.704	-15.120	318.714	35.771	-14.163	356.897	40.530	-13.992	261.067	226.296	-15.179	330.570	73.522	-14.259	239.071	255.089	-15.473
282.727	259.618	-15.146	318.714	35.771	-14.163	356.898	40.522	-13.991	261.054	226.230	-15.175	330.578	73.532	-14.276	239.044	255.030	-15.484
282.713	259.568	-15.144	318.714	35.771	-14.163	356.897	40.523	-13.992	261.040	226.188	-15.173	330.569	73.530	-14.260	239.010	254.967	-15.478
282.696	259.499	-15.141	318.705	35.771	-14.178	356.906	40.529	-13.976	261.025	226.124	-15.169	330.560	73.531	-14.275	239.007	254.860	-15.459
282.671	259.443	-15.153	318.713	35.764	-14.164	356.897	40.524	-13.992	261.016	226.027	-15.182	330.560	73.524	-14.275	238.993	254.780	-15.455
282.654	259.389	-15.150	318.705	35.771	-14.178	356.897	40.524	-13.992	261.000	225.923	-15.146	330.569	73.515	-14.259	238.978	254.692	-15.451
282.632	259.340	-15.163	318.704	35.764	-14.179	356.897	40.523	-13.992	260.985	225.844	-15.143	330.561	73.523	-14.274	238.966	254.587	-15.447
282.609	259.288	-15.144	318.705	35.771	-14.178	356.889	40.514	-13.976	260.969	225.766	-15.139	330.560	73.531	-14.275	238.952	254.490	-15.443
282.592	259.229	-15.172	318.705	35.763	-14.178	356.889	40.515	-14.007	260.963	225.693	-15.121	330.561	73.523	-14.274	238.935	254.421	-15.439
282.570	259.185	-15.153	318.705	35.762	-14.178	356.880	40.515	-13.991	260.949	225.614	-15.117	330.560	73.531	-14.275	238.913	254.368	-15.419
282.545	259.078	-15.181	318.705	35.756	-14.178	356.897	40.515	-13.992	260.933	225.551	-15.114	330.561	73.523	-14.274	238.905	254.330	-15.433
282.532	258.968	-15.177	318.705	35.756	-14.178	356.897	40.515	-13.992	260.914	225.467	-15.110	330.552	73.523	-14.289	238.885	254.219	-15.427
282.506	258.903	-15.158	318.705	35.763	-14.178	356.888	40.524	-14.007	260.886	225.378	-15.121	330.561	73.523	-14.274	238.866	254.146	-15.422
