NO_OF_FRAMES	1790
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:56:30.388	134871.72307130
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
262.353	279.528	-15.476	363.192	6.558	-13.834	330.364	28.760	-14.213	306.332	281.287	-15.057	369.221	44.661	-13.838	286.126	311.294	-15.301
262.344	279.530	-15.491	363.182	6.560	-13.850	330.354	28.785	-14.229	306.323	281.322	-15.072	369.219	44.671	-13.870	286.113	311.323	-15.316
262.344	279.552	-15.491	363.200	6.559	-13.850	330.354	28.778	-14.229	306.333	281.325	-15.057	369.229	44.670	-13.854	286.121	311.311	-15.302
262.343	279.560	-15.491	363.200	6.568	-13.851	330.364	28.769	-14.214	306.323	281.322	-15.072	369.238	44.663	-13.870	286.112	311.317	-15.285
262.342	279.538	-15.491	363.190	6.577	-13.867	330.354	28.784	-14.229	306.321	281.329	-15.072	369.237	44.671	-13.871	286.120	311.320	-15.302
262.351	279.544	-15.476	363.200	6.568	-13.851	330.354	28.785	-14.229	306.312	281.335	-15.056	369.237	44.664	-13.871	286.108	311.354	-15.317
262.341	279.546	-15.491	363.191	6.568	-13.835	330.354	28.778	-14.229	306.322	281.337	-15.072	369.237	44.664	-13.871	286.112	311.330	-15.317
262.341	279.545	-15.491	363.191	6.562	-13.835	330.354	28.778	-14.229	306.321	281.345	-15.073	369.219	44.671	-13.870	286.120	311.321	-15.301
262.351	279.545	-15.476	363.190	6.570	-13.867	330.354	28.778	-14.229	306.329	281.299	-15.056	369.229	44.655	-13.855	286.120	311.322	-15.301
262.360	279.540	-15.493	363.199	6.576	-13.851	330.354	28.778	-14.229	306.319	281.326	-15.072	369.237	44.663	-13.871	286.120	311.320	-15.302
262.351	279.544	-15.476	363.182	6.561	-13.851	330.354	28.787	-14.230	306.311	281.314	-15.056	369.228	44.663	-13.855	286.121	311.327	-15.302
262.341	279.547	-15.491	363.199	6.570	-13.852	330.354	28.778	-14.229	306.322	281.337	-15.072	369.228	44.670	-13.855	286.111	311.323	-15.316
262.341	279.546	-15.491	363.199	6.561	-13.851	330.354	28.772	-14.229	306.320	281.305	-15.040	369.237	44.656	-13.870	286.120	311.320	-15.302
262.341	279.546	-15.491	363.199	6.561	-13.851	330.354	28.772	-14.229	306.321	281.307	-15.072	369.237	44.656	-13.870	286.121	311.311	-15.302
262.350	279.536	-15.476	363.182	6.553	-13.850	330.354	28.778	-14.229	306.322	281.315	-15.072	369.220	44.655	-13.870	286.121	311.312	-15.301
262.350	279.536	-15.476	363.191	6.561	-13.867	330.354	28.781	-14.230	306.311	281.306	-15.056	369.228	44.663	-13.855	286.121	311.313	-15.301
262.340	279.539	-15.491	363.200	6.553	-13.851	330.363	28.778	-14.214	306.311	281.307	-15.056	369.229	44.655	-13.855	286.120	311.321	-15.301
262.340	279.539	-15.491	363.191	6.561	-13.835	330.354	28.772	-14.229	306.311	281.307	-15.056	369.229	44.647	-13.854	286.121	311.313	-15.301
262.350	279.536	-15.476	363.200	6.553	-13.851	330.355	28.769	-14.229	306.320	281.312	-15.040	369.229	44.655	-13.855	286.112	311.317	-15.285
262.350	279.522	-15.476	363.181	6.571	-13.852	330.354	28.772	-14.229	306.323	281.322	-15.072	369.238	44.663	-13.870	286.113	311.310	-15.285
262.340	279.539	-15.491	363.199	6.561	-13.851	330.364	28.760	-14.213	306.311	281.307	-15.056	369.228	44.670	-13.855	286.112	311.317	-15.285
262.353	279.528	-15.476	363.200	6.553	-13.851	330.355	28.769	-14.229	306.313	281.304	-15.056	369.237	44.656	-13.870	286.113	311.309	-15.285
262.351	279.528	-15.476	363.200	6.560	-13.850	330.355	28.769	-14.229	306.324	281.313	-15.072	369.238	44.663	-13.870	286.112	311.317	-15.285
262.342	279.538	-15.491	363.200	6.553	-13.851	330.364	28.769	-14.214	306.314	281.318	-15.056	369.237	44.654	-13.839	286.114	311.300	-15.285
262.353	279.528	-15.476	363.191	6.552	-13.835	330.364	28.769	-14.214	306.321	281.296	-15.040	369.229	44.662	-13.854	286.114	311.300	-15.285
262.361	279.517	-15.461	363.200	6.545	-13.819	330.364	28.769	-14.214	306.322	281.303	-15.040	369.229	44.662	-13.854	286.123	311.303	-15.301
262.352	279.534	-15.477	363.209	6.552	-13.835	330.364	28.769	-14.214	306.322	281.303	-15.040	369.238	44.655	-13.870	286.113	311.308	-15.285
262.353	279.527	-15.476	363.209	6.552	-13.835	330.373	28.769	-14.199	306.333	281.310	-15.057	369.229	44.655	-13.854	286.125	311.289	-15.270
262.353	279.527	-15.476	363.201	6.543	-13.818	330.374	28.757	-14.197	306.324	281.308	-15.041	369.229	44.662	-13.854	286.126	311.297	-15.270
262.354	279.519	-15.476	363.210	6.544	-13.834	330.365	28.751	-14.213	306.324	281.308	-15.041	369.238	44.654	-13.839	286.125	311.290	-15.270
262.348	279.515	-15.459	363.210	6.543	-13.834	330.374	28.748	-14.197	306.326	281.299	-15.040	369.230	44.646	-13.853	286.126	311.281	-15.270
262.356	279.516	-15.476	363.201	6.535	-13.818	330.374	28.757	-14.197	306.326	281.299	-15.041	369.238	44.654	-13.839	286.125	311.289	-15.270
262.356	279.517	-15.476	363.210	6.535	-13.834	330.374	28.757	-14.197	306.327	281.290	-15.040	369.230	44.646	-13.853	286.127	311.273	-15.269
262.347	279.507	-15.459	363.210	6.536	-13.834	330.374	28.742	-14.197	306.326	281.299	-15.041	369.230	44.654	-13.853	286.134	311.284	-15.286
262.355	279.526	-15.476	363.201	6.535	-13.818	330.374	28.748	-14.197	306.326	281.306	-15.041	369.221	44.646	-13.838	286.128	311.279	-15.270
262.354	279.519	-15.476	363.210	6.535	-13.834	330.374	28.757	-14.197	306.334	281.302	-15.057	369.230	44.646	-13.853	286.135	311.291	-15.286
262.346	279.516	-15.459	363.201	6.534	-13.818	330.365	28.748	-14.212	306.327	281.290	-15.040	369.230	44.646	-13.853	286.117	311.283	-15.285
262.345	279.519	-15.491	363.201	6.543	-13.849	330.365	28.749	-14.212	306.334	281.302	-15.057	369.230	44.654	-13.853	286.128	311.279	-15.270
262.354	279.519	-15.476	363.192	6.535	-13.833	330.365	28.748	-14.212	306.335	281.293	-15.057	369.239	44.647	-13.869	286.117	311.284	-15.284
262.345	279.521	-15.491	363.210	6.536	-13.834	330.365	28.757	-14.213	306.317	281.300	-15.056	369.230	44.638	-13.853	286.118	311.275	-15.284
262.356	279.516	-15.476	363.202	6.526	-13.817	330.365	28.742	-14.212	306.317	281.307	-15.056	369.230	44.647	-13.853	286.125	311.287	-15.301
262.347	279.507	-15.459	363.192	6.537	-13.834	330.365	28.742	-14.212	306.333	281.310	-15.057	369.230	44.646	-13.853	286.126	311.281	-15.270
262.345	279.521	-15.491	363.201	6.528	-13.849	330.365	28.742	-14.212	306.325	281.319	-15.072	369.230	44.647	-13.885	286.126	311.294	-15.301
262.344	279.529	-15.491	363.201	6.536	-13.849	330.356	28.742	-14.227	306.314	281.281	-15.055	369.230	44.648	-13.885	286.116	311.288	-15.316
262.336	279.511	-15.474	363.201	6.520	-13.849	330.356	28.736	-14.228	306.324	281.281	-15.071	369.230	44.632	-13.884	286.125	311.287	-15.301
262.337	279.515	-15.505	363.192	6.528	-13.833	330.356	28.736	-14.228	306.325	281.304	-15.072	369.221	44.639	-13.869	286.108	311.285	-15.300
262.344	279.514	-15.491	363.201	6.520	-13.849	330.347	28.742	-14.243	306.323	281.291	-15.071	369.221	44.647	-13.869	286.116	311.305	-15.316
262.345	279.505	-15.490	363.183	6.529	-13.849	330.356	28.742	-14.227	306.317	281.308	-15.056	369.221	44.639	-13.869	286.116	311.288	-15.316
262.346	279.513	-15.491	363.193	6.521	-13.864	330.356	28.736	-14.228	306.326	281.311	-15.072	369.221	44.647	-13.869	286.108	311.286	-15.299
262.346	279.513	-15.491	363.192	6.522	-13.865	330.356	28.742	-14.227	306.322	281.283	-15.071	369.221	44.639	-13.868	286.108	311.286	-15.299
