NO_OF_FRAMES	1938
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:48:34.537	134395.87385040
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
242.097	264.344	-15.465	310.518	44.050	-14.352	339.754	70.585	-14.181	304.327	85.792	-14.481	216.559	295.131	-15.819	208.428	251.660	-15.605
242.089	264.290	-15.479	310.518	44.057	-14.352	339.753	70.578	-14.181	304.335	85.801	-14.498	216.550	295.107	-15.801	208.408	251.641	-15.633
242.082	264.236	-15.492	310.509	44.057	-14.367	339.745	70.586	-14.196	304.327	85.784	-14.481	216.550	295.072	-15.832	208.420	251.569	-15.618
242.084	264.198	-15.491	310.509	44.049	-14.366	339.745	70.586	-14.196	304.327	85.793	-14.512	216.552	295.034	-15.831	208.421	251.507	-15.616
242.085	264.150	-15.491	310.518	44.048	-14.351	339.745	70.586	-14.196	304.336	85.792	-14.497	216.537	294.994	-15.860	208.435	251.432	-15.601
242.079	264.092	-15.473	310.509	44.049	-14.366	339.763	70.577	-14.196	304.336	85.792	-14.497	216.537	294.956	-15.859	208.427	251.394	-15.615
242.080	264.042	-15.503	310.509	44.049	-14.366	339.754	70.578	-14.211	304.336	85.792	-14.497	216.540	294.922	-15.859	208.436	251.335	-15.630
242.073	264.000	-15.485	310.519	44.040	-14.351	339.754	70.578	-14.211	304.336	85.792	-14.497	216.527	294.830	-15.839	208.428	251.275	-15.643
242.085	263.944	-15.469	310.519	44.040	-14.351	339.745	70.577	-14.195	304.328	85.782	-14.480	216.537	294.779	-15.855	208.430	251.220	-15.642
242.076	263.898	-15.483	310.510	44.040	-14.366	339.745	70.577	-14.195	304.328	85.784	-14.512	216.520	294.740	-15.851	208.432	251.180	-15.642
242.080	263.834	-15.482	310.510	44.040	-14.366	339.755	70.575	-14.180	304.328	85.782	-14.480	216.528	294.688	-15.867	208.426	251.137	-15.624
242.072	263.796	-15.496	310.519	44.040	-14.351	339.746	70.576	-14.195	304.328	85.784	-14.512	216.520	294.631	-15.849	208.419	251.106	-15.638
242.074	263.741	-15.495	310.510	44.040	-14.366	339.746	70.576	-14.195	304.337	85.784	-14.497	216.521	294.564	-15.846	208.412	251.057	-15.619
242.067	263.677	-15.477	310.519	44.040	-14.351	339.755	70.576	-14.211	304.337	85.784	-14.497	216.512	294.504	-15.859	208.422	251.020	-15.636
242.088	263.629	-15.478	310.510	44.040	-14.366	339.745	70.584	-14.195	304.328	85.784	-14.512	216.527	294.435	-15.845	208.416	250.978	-15.618
242.071	263.581	-15.475	310.510	44.038	-14.365	339.755	70.577	-14.211	304.328	85.782	-14.480	216.531	294.357	-15.843	208.409	250.889	-15.646
242.077	263.495	-15.489	310.519	44.047	-14.351	339.746	70.575	-14.195	304.337	85.775	-14.496	216.537	294.203	-15.808	208.419	250.785	-15.613
242.076	263.412	-15.487	310.510	44.047	-14.366	339.746	70.576	-14.195	304.337	85.790	-14.497	216.537	294.174	-15.807	208.426	250.728	-15.629
242.088	263.355	-15.472	310.510	44.047	-14.366	339.746	70.576	-14.195	304.329	85.789	-14.480	216.531	294.142	-15.821	208.422	250.668	-15.611
242.082	263.293	-15.485	310.519	44.038	-14.350	339.764	70.576	-14.195	304.338	85.782	-14.496	216.553	294.078	-15.823	208.423	250.600	-15.609
242.084	263.237	-15.484	310.519	44.038	-14.350	339.755	70.575	-14.180	304.329	85.781	-14.480	216.535	294.046	-15.820	208.425	250.545	-15.608
242.086	263.189	-15.483	310.519	44.038	-14.350	339.746	70.576	-14.195	304.329	85.781	-14.480	216.538	293.999	-15.819	208.426	250.483	-15.607
242.086	263.144	-15.482	310.519	44.038	-14.350	339.755	70.575	-14.180	304.338	85.766	-14.496	216.537	293.980	-15.850	208.439	250.417	-15.591
242.078	263.090	-15.496	310.520	44.029	-14.350	339.747	70.567	-14.194	304.338	85.773	-14.496	216.538	293.931	-15.850	208.430	250.357	-15.604
242.080	263.036	-15.495	310.519	44.031	-14.350	339.756	70.566	-14.179	304.330	85.765	-14.480	216.522	293.899	-15.846	208.439	250.313	-15.621
242.085	262.967	-15.462	310.520	44.023	-14.350	339.755	70.575	-14.180	304.347	85.773	-14.481	216.525	293.850	-15.846	208.440	250.247	-15.651
242.078	262.914	-15.475	310.520	44.023	-14.350	339.746	70.560	-14.194	304.330	85.772	-14.480	216.521	293.762	-15.842	208.430	250.193	-15.632
242.079	262.867	-15.475	310.520	44.023	-14.350	339.756	70.567	-14.179	304.330	85.765	-14.480	216.513	293.709	-15.856	208.443	250.145	-15.649
242.081	262.813	-15.473	310.520	44.023	-14.350	339.756	70.567	-14.179	304.330	85.765	-14.480	216.512	293.649	-15.854	208.428	250.093	-15.613
242.083	262.764	-15.473	310.520	44.023	-14.350	339.755	70.560	-14.179	304.330	85.765	-14.480	216.515	293.594	-15.853	208.427	250.067	-15.644
242.076	262.692	-15.454	310.520	44.014	-14.350	339.747	70.567	-14.194	304.330	85.765	-14.480	216.525	293.531	-15.837	208.421	250.025	-15.626
242.068	262.655	-15.468	310.520	44.023	-14.350	339.756	70.566	-14.179	304.330	85.772	-14.480	216.531	293.426	-15.835	208.437	249.948	-15.611
242.072	262.591	-15.467	310.520	44.023	-14.350	339.747	70.567	-14.194	304.330	85.765	-14.480	216.538	293.323	-15.803	208.431	249.890	-15.593
242.082	262.542	-15.451	310.520	44.014	-14.350	339.756	70.567	-14.179	304.338	85.767	-14.496	216.539	293.258	-15.833	208.427	249.799	-15.621
242.066	262.438	-15.462	310.520	44.023	-14.350	339.746	70.560	-14.194	304.329	85.781	-14.480	216.527	293.185	-15.812	208.429	249.729	-15.620
242.068	262.376	-15.461	310.520	44.023	-14.350	339.756	70.567	-14.179	304.330	85.765	-14.480	216.529	293.129	-15.811	208.438	249.689	-15.604
242.072	262.318	-15.460	310.520	44.023	-14.350	339.756	70.566	-14.179	304.338	85.766	-14.496	216.521	293.091	-15.825	208.429	249.622	-15.617
242.072	262.264	-15.459	310.519	44.031	-14.350	339.747	70.567	-14.194	304.337	85.775	-14.496	216.524	293.055	-15.793	208.431	249.561	-15.616
242.082	262.211	-15.475	310.519	44.031	-14.350	339.755	70.560	-14.179	304.337	85.775	-14.496	216.516	293.032	-15.807	208.432	249.499	-15.614
242.072	262.175	-15.489	310.519	44.031	-14.350	339.746	70.575	-14.195	304.338	85.766	-14.496	216.524	292.989	-15.823	208.438	249.437	-15.582
242.075	262.120	-15.488	310.528	44.031	-14.336	339.755	70.575	-14.180	304.346	85.774	-14.481	216.516	292.944	-15.836	208.428	249.386	-15.595
242.067	262.064	-15.469	310.519	44.031	-14.350	339.755	70.575	-14.179	304.337	85.784	-14.497	216.517	292.919	-15.836	208.427	249.337	-15.625
242.070	262.015	-15.468	310.519	44.040	-14.351	339.755	70.568	-14.180	304.346	85.783	-14.482	216.509	292.874	-15.850	208.428	249.291	-15.624
242.071	261.969	-15.467	310.519	44.040	-14.351	339.754	70.576	-14.180	304.328	85.782	-14.480	216.512	292.840	-15.850	208.429	249.229	-15.623
242.073	261.913	-15.467	310.518	44.048	-14.351	339.754	70.583	-14.180	304.336	85.799	-14.497	216.501	292.741	-15.829	208.428	249.184	-15.621
242.074	261.874	-15.466	310.519	44.040	-14.351	339.755	70.575	-14.179	304.328	85.782	-14.480	216.500	292.697	-15.827	208.429	249.138	-15.620
242.068	261.812	-15.479	310.527	44.048	-14.336	339.754	70.583	-14.180	304.328	85.791	-14.481	216.502	292.626	-15.826	208.432	249.105	-15.620
242.068	261.759	-15.478	310.518	44.048	-14.351	339.754	70.583	-14.180	304.336	85.792	-14.497	216.504	292.570	-15.825	208.423	249.060	-15.633
242.069	261.712	-15.477	310.518	44.048	-14.351	339.754	70.585	-14.181	304.336	85.792	-14.497	216.506	292.493	-15.823	208.417	249.018	-15.615
242.072	261.664	-15.476	310.518	44.048	-14.351	339.763	70.576	-14.165	304.336	85.792	-14.497	216.515	292.383	-15.790	208.418	248.971	-15.614
242.056	261.601	-15.472	310.518	44.048	-14.351	339.763	70.583	-14.165	304.336	85.792	-14.497	216.517	292.307	-15.821	208.427	248.870	-15.613
242.068	261.529	-15.456	310.518	44.048	-14.351	339.754	70.577	-14.180	304.328	85.782	-14.480	216.527	292.237	-15.804	208.433	248.782	-15.596
242.061	261.433	-15.485	310.518	44.048	-14.351	339.762	70.586	-14.197	304.336	85.792	-14.497	216.505	292.165	-15.799	208.426	248.713	-15.609
242.071	261.377	-15.469	310.518	44.048	-14.351	339.754	70.576	-14.180	304.328	85.791	-14.481	216.496	292.136	-15.812	208.425	248.669	-15.607
242.057	261.312	-15.466	310.518	44.048	-14.351	339.754	70.577	-14.180	304.328	85.775	-14.480	216.498	292.080	-15.811	208.427	248.614	-15.606
242.066	261.274	-15.482	310.509	44.049	-14.366	339.754	70.577	-14.180	304.336	85.785	-14.497	216.500	292.040	-15.811	208.426	248.550	-15.636
242.058	261.214	-15.495	310.518	44.048	-14.351	339.754	70.577	-14.180	304.327	85.786	-14.512	216.500	292.026	-15.810	208.420	248.485	-15.618
242.058	261.176	-15.494	310.509	44.049	-14.366	339.745	70.586	-14.196	304.327	85.793	-14.512	216.492	291.980	-15.824	208.433	248.404	-15.602
242.058	261.123	-15.493	310.509	44.057	-14.367	339.745	70.577	-14.195	304.335	85.801	-14.498	216.485	291.934	-15.837	208.422	248.361	-15.615
242.053	261.058	-15.475	310.509	44.057	-14.367	339.753	70.587	-14.212	304.335	85.800	-14.498	216.484	291.907	-15.868	208.431	248.302	-15.631
242.055	261.013	-15.506	310.518	44.057	-14.352	339.753	70.587	-14.212	304.326	85.801	-14.512	216.479	291.855	-15.851	208.425	248.260	-15.613
242.056	260.951	-15.504	310.509	44.057	-14.367	339.745	70.586	-14.196	304.335	85.794	-14.498	216.488	291.826	-15.868	208.422	248.213	-15.643
242.049	260.902	-15.486	310.518	44.057	-14.352	339.744	70.594	-14.196	304.326	85.801	-14.512	216.478	291.717	-15.847	208.423	248.167	-15.642
242.052	260.854	-15.485	310.508	44.066	-14.367	339.745	70.586	-14.196	304.335	85.800	-14.498	216.478	291.664	-15.846	208.426	248.118	-15.641
242.055	260.790	-15.484	310.509	44.057	-14.367	339.744	70.594	-14.196	304.335	85.809	-14.498	216.480	291.602	-15.844	208.408	248.079	-15.637
242.047	260.746	-15.498	310.508	44.066	-14.367	339.753	70.595	-14.212	304.326	85.808	-14.482	216.482	291.532	-15.843	208.425	248.010	-15.622
242.057	260.697	-15.482	310.517	44.065	-14.352	339.744	70.601	-14.196	304.335	85.801	-14.498	216.491	291.421	-15.810	208.420	247.943	-15.604
242.061	260.639	-15.482	310.508	44.066	-14.367	339.753	70.595	-14.212	304.326	85.810	-14.513	216.506	291.338	-15.794	208.423	247.895	-15.603
242.053	260.584	-15.463	310.518	44.057	-14.352	339.744	70.594	-14.196	304.335	85.801	-14.498	216.495	291.288	-15.807	208.416	247.845	-15.585
242.055	260.528	-15.462	310.508	44.074	-14.368	339.753	70.600	-14.181	304.335	85.809	-14.498	216.484	291.246	-15.820	208.423	247.766	-15.600
242.053	260.455	-15.460	310.517	44.065	-14.352	339.754	70.592	-14.180	304.327	85.799	-14.481	216.483	291.145	-15.785	208.425	247.696	-15.598
242.058	260.367	-15.459	310.517	44.072	-14.352	339.744	70.601	-14.196	304.335	85.807	-14.467	216.476	291.114	-15.799	208.425	247.636	-15.596
242.057	260.285	-15.456	310.517	44.072	-14.352	339.753	70.609	-14.181	304.327	85.815	-14.481	216.476	291.080	-15.830	208.428	247.572	-15.595
242.057	260.252	-15.456	310.517	44.072	-14.352	339.753	70.600	-14.181	304.336	85.807	-14.497	216.469	291.030	-15.812	208.430	247.517	-15.594
242.060	260.198	-15.455	310.517	44.072	-14.352	339.762	70.601	-14.197	304.327	85.806	-14.481	216.472	290.999	-15.811	208.424	247.444	-15.576
242.051	260.153	-15.468	310.517	44.072	-14.352	339.753	70.600	-14.181	304.327	85.815	-14.481	216.464	290.960	-15.825	208.417	247.390	-15.589
242.052	260.091	-15.467	310.517	44.072	-14.352	339.763	70.591	-14.165	304.327	85.821	-14.481	216.466	290.920	-15.824	208.433	247.347	-15.591
242.055	260.035	-15.466	310.517	44.072	-14.352	339.745	70.606	-14.165	304.327	85.815	-14.481	216.459	290.882	-15.838	208.435	247.285	-15.589
242.046	259.991	-15.480	310.518	44.064	-14.352	339.754	70.599	-14.180	304.336	85.805	-14.466	216.472	290.838	-15.824	208.417	247.231	-15.585
242.050	259.934	-15.479	310.518	44.064	-14.352	339.754	70.599	-14.180	304.336	85.806	-14.466	216.482	290.786	-15.840	208.427	247.179	-15.601
242.052	259.863	-15.477	310.518	44.064	-14.352	339.763	70.598	-14.165	304.336	85.814	-14.467	216.477	290.730	-15.854	208.418	247.127	-15.614
242.047	259.805	-15.459	310.518	44.064	-14.352	339.754	70.590	-14.149	304.346	85.798	-14.482	216.478	290.612	-15.819	208.440	247.055	-15.616
242.057	259.757	-15.444	310.518	44.055	-14.351	339.754	70.583	-14.180	304.346	85.798	-14.482	216.484	290.499	-15.817	208.436	246.995	-15.598
242.049	259.697	-15.457	310.518	44.064	-14.352	339.746	70.582	-14.164	304.328	85.798	-14.481	216.497	290.394	-15.801	208.432	246.920	-15.580
242.063	259.629	-15.442	310.518	44.055	-14.351	339.754	70.592	-14.180	304.337	85.797	-14.466	216.486	290.337	-15.813	208.434	246.887	-15.579
242.054	259.578	-15.455	310.518	44.055	-14.351	339.754	70.592	-14.180	304.337	85.790	-14.466	216.486	290.298	-15.812	208.427	246.833	-15.592
242.048	259.520	-15.437	310.518	44.055	-14.351	339.754	70.583	-14.180	304.337	85.797	-14.466	216.469	290.244	-15.808	208.421	246.775	-15.574
242.060	259.443	-15.452	310.518	44.048	-14.351	339.754	70.585	-14.181	304.337	85.790	-14.466	216.469	290.176	-15.806	208.426	246.676	-15.588
242.048	259.371	-15.465	310.518	44.048	-14.351	339.754	70.585	-14.181	304.328	85.791	-14.481	216.448	290.105	-15.800	208.428	246.605	-15.587
242.045	259.291	-15.463	310.518	44.048	-14.351	339.754	70.592	-14.180	304.336	85.792	-14.497	216.438	290.068	-15.814	208.419	246.554	-15.600
242.044	259.246	-15.461	310.509	44.057	-14.367	339.754	70.585	-14.181	304.327	85.799	-14.481	216.429	290.041	-15.827	208.424	246.470	-15.567
242.030	259.196	-15.458	310.509	44.057	-14.367	339.745	70.586	-14.196	304.328	85.791	-14.481	216.443	289.980	-15.812	208.423	246.422	-15.597
242.041	259.136	-15.474	310.500	44.056	-14.350	339.745	70.586	-14.196	304.336	85.792	-14.497	216.435	289.956	-15.827	208.422	246.362	-15.595
242.034	259.071	-15.456	310.509	44.049	-14.366	339.745	70.584	-14.195	304.335	85.801	-14.498	216.427	289.905	-15.839	208.422	246.325	-15.594
242.044	259.019	-15.471	310.509	44.049	-14.366	339.745	70.586	-14.196	304.336	85.792	-14.497	216.433	289.837	-15.839	208.414	246.265	-15.607
242.037	258.966	-15.485	310.509	44.049	-14.366	339.745	70.570	-14.195	304.318	85.785	-14.496	216.451	289.791	-15.841	208.415	246.203	-15.605
242.049	258.893	-15.469	310.509	44.049	-14.366	339.745	70.577	-14.195	304.327	85.793	-14.512	216.447	289.743	-15.855	208.419	246.130	-15.604
242.041	258.840	-15.483	310.509	44.049	-14.366	339.745	70.577	-14.195	304.327	85.784	-14.481	216.454	289.660	-15.855	208.428	246.064	-15.620
242.042	258.786	-15.481	310.509	44.049	-14.366	339.754	70.578	-14.211	304.336	85.792	-14.497	216.442	289.546	-15.834	208.425	245.995	-15.602
242.047	258.720	-15.481	310.500	44.041	-14.350	339.745	70.577	-14.195	304.328	85.784	-14.512	216.456	289.440	-15.818	208.418	245.948	-15.616
242.041	258.662	-15.462	310.510	44.040	-14.366	339.746	70.569	-14.195	304.328	85.784	-14.512	216.446	289.383	-15.830	208.413	245.897	-15.598
242.050	258.625	-15.479	310.501	44.041	-14.381	339.737	70.569	-14.210	304.327	85.777	-14.512	216.436	289.340	-15.843	208.405	245.844	-15.611
242.035	258.547	-15.475	310.510	44.040	-14.366	339.746	70.569	-14.195	304.328	85.776	-14.511	216.429	289.276	-15.824	208.398	245.790	-15.624
242.048	258.472	-15.459	310.510	44.040	-14.366	339.746	70.569	-14.195	304.319	85.768	-14.495	216.421	289.216	-15.837	208.403	245.722	-15.591
242.039	258.436	-15.473	310.510	44.040	-14.366	339.746	70.569	-14.195	304.328	85.776	-14.511	216.419	289.164	-15.835	208.420	245.617	-15.592
242.029	258.344	-15.453	310.510	44.032	-14.365	339.746	70.569	-14.195	304.328	85.776	-14.511	216.421	289.111	-15.834	208.420	245.557	-15.590
242.038	258.301	-15.469	310.510	44.032	-14.365	339.746	70.569	-14.195	304.328	85.776	-14.511	216.420	289.043	-15.832	208.412	245.497	-15.603
242.026	258.229	-15.482	310.510	44.032	-14.365	339.746	70.576	-14.195	304.337	85.775	-14.496	216.415	288.977	-15.814	208.423	245.440	-15.588
242.030	258.150	-15.480	310.520	44.023	-14.350	339.755	70.568	-14.180	304.337	85.775	-14.496	216.418	288.944	-15.813	208.423	245.380	-15.586
