NO_OF_FRAMES	1786
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:57:10.324	134911.65883020
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
327.107	40.758	-14.178	363.293	53.883	-14.029	266.823	331.162	-15.555	360.129	14.359	-13.800	267.832	294.969	-15.384	304.843	309.099	-15.216
327.098	40.758	-14.193	363.301	53.893	-14.045	266.821	331.187	-15.555	360.128	14.368	-13.833	267.821	294.999	-15.368	304.831	309.121	-15.201
327.098	40.764	-14.193	363.301	53.893	-14.045	266.834	331.224	-15.574	360.128	14.375	-13.832	267.812	295.001	-15.383	304.852	309.081	-15.201
327.098	40.758	-14.193	363.292	53.921	-14.029	266.825	331.230	-15.557	360.119	14.383	-13.817	267.820	295.003	-15.400	304.853	309.088	-15.201
327.098	40.758	-14.193	363.300	53.901	-14.046	266.823	331.199	-15.556	360.119	14.375	-13.817	267.811	295.009	-15.383	304.853	309.104	-15.201
327.107	40.767	-14.178	363.292	53.892	-14.029	266.834	331.223	-15.574	360.128	14.390	-13.802	267.822	295.005	-15.369	304.840	309.131	-15.217
327.107	40.773	-14.178	363.302	53.919	-14.013	266.826	331.220	-15.557	360.128	14.390	-13.802	267.821	294.998	-15.368	304.854	309.111	-15.202
327.098	40.774	-14.193	363.292	53.935	-14.029	266.823	331.215	-15.556	360.119	14.383	-13.817	267.821	294.999	-15.368	304.849	309.114	-15.202
327.107	40.767	-14.178	363.292	53.928	-14.029	266.824	331.244	-15.557	360.137	14.390	-13.817	267.821	295.014	-15.369	304.829	309.145	-15.201
327.107	40.764	-14.178	363.292	53.943	-14.029	266.823	331.215	-15.556	360.128	14.390	-13.802	267.822	295.006	-15.369	304.839	309.140	-15.217
327.107	40.773	-14.178	363.292	53.943	-14.029	266.826	331.235	-15.557	360.127	14.406	-13.803	267.821	295.014	-15.369	304.839	309.163	-15.218
327.106	40.776	-14.179	363.292	53.935	-14.029	266.824	331.245	-15.557	360.127	14.398	-13.802	267.821	295.014	-15.369	304.830	309.138	-15.201
327.106	40.782	-14.178	363.292	53.943	-14.029	266.824	331.246	-15.557	360.127	14.406	-13.803	267.821	295.014	-15.369	304.838	309.156	-15.217
327.107	40.767	-14.178	363.292	53.943	-14.029	266.833	331.248	-15.574	360.127	14.398	-13.802	267.828	295.025	-15.385	304.829	309.145	-15.201
327.107	40.779	-14.178	363.292	53.943	-14.029	266.823	331.251	-15.558	360.127	14.406	-13.803	267.821	295.030	-15.369	304.837	309.165	-15.218
327.106	40.776	-14.179	363.292	53.943	-14.029	266.824	331.244	-15.557	360.127	14.406	-13.834	267.820	295.023	-15.369	304.838	309.148	-15.218
327.106	40.776	-14.179	363.292	53.944	-14.029	266.833	331.248	-15.574	360.127	14.398	-13.802	267.822	295.021	-15.369	304.834	309.175	-15.218
327.106	40.776	-14.179	363.292	53.944	-14.029	266.833	331.247	-15.574	360.136	14.398	-13.818	267.828	295.025	-15.385	304.834	309.175	-15.218
327.106	40.776	-14.179	363.292	53.944	-14.029	266.814	331.255	-15.572	360.127	14.398	-13.802	267.820	295.023	-15.369	304.834	309.191	-15.218
327.097	40.783	-14.193	363.291	53.945	-14.030	266.824	331.245	-15.557	360.118	14.414	-13.818	267.810	295.024	-15.384	304.836	309.158	-15.217
327.106	40.785	-14.179	363.292	53.945	-14.060	266.822	331.223	-15.557	360.118	14.414	-13.818	267.820	295.023	-15.369	304.834	309.175	-15.218
327.106	40.792	-14.210	363.292	53.938	-14.061	266.821	331.252	-15.589	360.118	14.406	-13.818	267.821	295.014	-15.369	304.836	309.159	-15.217
327.097	40.783	-14.194	363.283	53.937	-14.045	266.823	331.253	-15.557	360.118	14.414	-13.818	267.828	295.025	-15.385	304.834	309.174	-15.218
327.097	40.783	-14.194	363.300	53.916	-14.046	266.813	331.264	-15.572	360.127	14.391	-13.833	267.810	295.017	-15.383	304.824	309.186	-15.233
