NO_OF_FRAMES	1842
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:55:04.530	134785.86539120
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
259.457	318.975	-15.603	337.998	22.119	-14.080	262.616	274.651	-15.266	354.571	56.963	-13.926	291.922	295.634	-15.281	312.654	52.824	-14.344
259.456	318.981	-15.604	337.998	22.120	-14.080	262.604	274.670	-15.281	354.562	56.972	-13.942	291.910	295.670	-15.297	312.636	52.825	-14.374
259.447	318.985	-15.618	337.989	22.120	-14.095	262.612	274.673	-15.298	354.571	56.972	-13.927	291.910	295.655	-15.296	312.637	52.814	-14.342
259.456	318.981	-15.604	337.980	22.121	-14.110	262.612	274.673	-15.298	354.571	56.972	-13.927	291.910	295.655	-15.296	312.627	52.824	-14.358
259.446	318.992	-15.619	337.989	22.120	-14.095	262.605	274.662	-15.281	354.561	56.981	-13.943	291.911	295.661	-15.297	312.627	52.824	-14.358
259.455	318.975	-15.604	337.989	22.113	-14.095	262.611	274.682	-15.298	354.562	56.972	-13.942	291.910	295.655	-15.296	312.636	52.825	-14.374
259.446	318.979	-15.618	337.980	22.121	-14.110	262.611	274.682	-15.298	354.562	56.966	-13.942	291.909	295.663	-15.297	312.627	52.818	-14.358
259.446	318.980	-15.618	337.989	22.120	-14.095	262.611	274.682	-15.298	354.562	56.965	-13.942	291.909	295.664	-15.296	312.626	52.827	-14.358
259.454	318.982	-15.635	337.989	22.121	-14.126	262.611	274.682	-15.298	354.570	56.973	-13.927	291.909	295.662	-15.297	312.644	52.834	-14.359
259.454	318.980	-15.635	337.989	22.120	-14.095	262.612	274.673	-15.298	354.571	56.964	-13.927	291.909	295.663	-15.297	312.644	52.834	-14.359
259.446	318.979	-15.618	337.998	22.113	-14.080	262.612	274.673	-15.298	354.561	56.974	-13.943	291.908	295.656	-15.296	312.626	52.827	-14.358
259.444	318.981	-15.618	337.998	22.114	-14.111	262.613	274.665	-15.298	354.562	56.965	-13.942	291.908	295.657	-15.296	312.635	52.828	-14.374
259.444	318.963	-15.618	337.989	22.114	-14.095	262.601	274.677	-15.312	354.570	56.973	-13.928	291.909	295.646	-15.297	312.635	52.821	-14.374
259.437	318.966	-15.632	337.989	22.113	-14.095	262.602	274.683	-15.313	354.579	56.959	-13.943	291.907	295.649	-15.296	312.635	52.828	-14.374
259.446	318.962	-15.618	337.980	22.113	-14.110	262.611	274.666	-15.298	354.561	56.974	-13.943	291.907	295.664	-15.297	312.635	52.828	-14.374
259.445	318.974	-15.617	337.980	22.113	-14.110	262.611	274.666	-15.298	354.561	56.967	-13.943	291.906	295.659	-15.296	312.626	52.820	-14.358
259.436	318.958	-15.632	337.998	22.107	-14.111	262.620	274.669	-15.314	354.561	56.967	-13.943	291.906	295.670	-15.328	312.635	52.828	-14.374
259.443	318.969	-15.649	337.980	22.115	-14.111	262.619	274.662	-15.314	354.569	56.976	-13.959	291.907	295.649	-15.296	312.635	52.821	-14.374
259.434	318.962	-15.631	337.998	22.114	-14.111	262.612	274.651	-15.297	354.561	56.967	-13.943	291.916	295.652	-15.313	312.635	52.821	-14.374
