NO_OF_FRAMES	1638
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:38:45.244	133806.58170700
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
352.000	63.966	-14.032	220.843	170.398	-15.221	333.569	26.156	-13.959	372.554	31.444	-13.761	209.605	204.735	-15.459	252.291	194.620	-15.144
352.000	63.972	-14.032	220.843	170.413	-15.221	333.560	26.163	-13.974	372.553	31.454	-13.792	209.602	204.748	-15.491	252.288	194.647	-15.145
352.000	63.966	-14.032	220.843	170.413	-15.221	333.560	26.158	-13.974	372.553	31.454	-13.792	209.603	204.739	-15.491	252.271	194.631	-15.142
352.000	63.965	-14.032	220.843	170.413	-15.221	333.560	26.156	-13.974	372.553	31.464	-13.824	209.602	204.748	-15.491	252.279	194.648	-15.159
351.999	63.974	-14.032	220.851	170.415	-15.239	333.560	26.163	-13.974	372.553	31.461	-13.792	209.603	204.754	-15.491	252.279	194.648	-15.159
352.000	63.966	-14.032	220.843	170.413	-15.221	333.560	26.156	-13.974	372.562	31.455	-13.777	209.602	204.748	-15.491	252.278	194.641	-15.159
351.999	63.981	-14.032	220.835	170.411	-15.204	333.552	26.156	-13.958	372.553	31.462	-13.792	209.593	204.754	-15.474	252.282	194.649	-15.128
351.999	63.981	-14.032	220.844	170.404	-15.221	333.560	26.165	-13.974	372.562	31.461	-13.777	209.594	204.745	-15.474	252.279	194.655	-15.159
351.999	63.981	-14.032	220.844	170.420	-15.221	333.560	26.165	-13.974	372.562	31.461	-13.777	209.605	204.741	-15.460	252.280	194.645	-15.128
351.999	63.981	-14.032	220.833	170.429	-15.236	333.560	26.172	-13.974	372.562	31.461	-13.777	209.612	204.753	-15.477	252.289	194.660	-15.145
351.999	63.989	-14.033	220.843	170.428	-15.222	333.560	26.179	-13.974	372.563	31.452	-13.776	209.595	204.752	-15.474	252.280	194.667	-15.128
351.999	63.996	-14.033	220.843	170.413	-15.221	333.559	26.180	-13.974	372.562	31.469	-13.777	209.603	204.759	-15.460	252.280	194.645	-15.128
352.008	64.003	-14.017	220.843	170.428	-15.222	333.569	26.171	-13.959	372.562	31.461	-13.777	209.601	204.772	-15.491	252.277	194.672	-15.160
351.999	63.988	-14.032	220.844	170.420	-15.221	333.569	26.187	-13.959	372.562	31.476	-13.777	209.612	204.768	-15.477	252.288	194.669	-15.145
351.999	64.003	-14.032	220.843	170.428	-15.222	333.569	26.187	-13.959	372.562	31.476	-13.777	209.610	204.771	-15.477	252.279	194.676	-15.128
352.008	63.996	-14.017	220.842	170.443	-15.222	333.569	26.187	-13.959	372.562	31.476	-13.777	209.594	204.761	-15.474	252.288	194.669	-15.145
351.999	64.003	-14.032	220.842	170.437	-15.222	333.560	26.187	-13.974	372.562	31.477	-13.777	209.603	204.760	-15.460	252.287	194.671	-15.145
