NO_OF_FRAMES	1918
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:34:24.288	133545.62620190
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
353.357	53.788	-14.035	282.215	180.375	-14.921	316.281	43.074	-14.246	287.053	216.114	-14.884	321.105	188.232	-14.638	347.576	14.553	-13.796
353.356	53.789	-14.036	282.205	180.385	-14.936	316.281	43.104	-14.247	287.051	216.133	-14.916	321.102	188.253	-14.670	347.566	14.554	-13.843
353.357	53.787	-14.035	282.206	180.377	-14.936	316.281	43.089	-14.247	287.051	216.111	-14.915	321.095	188.243	-14.654	347.557	14.554	-13.827
353.357	53.781	-14.035	282.205	180.385	-14.936	316.289	43.090	-14.263	287.042	216.113	-14.930	321.085	188.237	-14.669	347.566	14.547	-13.843
353.348	53.781	-14.050	282.205	180.385	-14.936	316.281	43.095	-14.247	287.051	216.111	-14.915	321.086	188.244	-14.669	347.566	14.539	-13.843
353.348	53.781	-14.050	282.195	180.380	-14.951	316.272	43.089	-14.262	287.040	216.115	-14.930	321.085	188.237	-14.669	347.557	14.555	-13.828
353.348	53.781	-14.050	282.195	180.380	-14.951	316.272	43.081	-14.261	287.041	216.106	-14.930	321.085	188.230	-14.669	347.557	14.547	-13.827
353.348	53.775	-14.051	282.194	180.373	-14.951	316.272	43.083	-14.262	287.031	216.117	-14.945	321.084	188.238	-14.669	347.566	14.539	-13.843
353.347	53.783	-14.051	282.194	180.388	-14.951	316.272	43.090	-14.262	287.024	216.106	-14.928	321.085	188.237	-14.669	347.549	14.531	-13.842
353.348	53.775	-14.051	282.195	180.364	-14.951	316.272	43.089	-14.262	287.023	216.114	-14.928	321.075	188.240	-14.684	347.557	14.540	-13.859
353.348	53.775	-14.051	282.204	180.371	-14.936	316.280	43.084	-14.278	287.023	216.114	-14.928	321.084	188.246	-14.669	347.548	14.555	-13.843
353.348	53.775	-14.051	282.204	180.366	-14.967	316.280	43.090	-14.278	287.031	216.117	-14.945	321.076	188.238	-14.684	347.557	14.548	-13.859
353.347	53.783	-14.051	282.194	180.366	-14.951	316.280	43.093	-14.278	287.023	216.115	-14.928	321.084	188.239	-14.669	347.548	14.540	-13.843
353.338	53.784	-14.066	282.194	180.366	-14.951	316.272	43.083	-14.262	287.023	216.115	-14.928	321.074	188.249	-14.684	347.556	14.556	-13.860
353.347	53.792	-14.051	282.201	180.376	-14.968	316.272	43.089	-14.262	287.023	216.114	-14.928	321.074	188.249	-14.684	347.556	14.556	-13.860
353.347	53.792	-14.051	282.194	180.381	-14.951	316.271	43.092	-14.262	287.022	216.108	-14.928	321.072	188.266	-14.685	347.548	14.518	-13.844
353.347	53.799	-14.051	282.193	180.374	-14.951	316.271	43.092	-14.262	287.012	216.125	-14.943	321.074	188.249	-14.684	347.556	14.556	-13.860
353.347	53.792	-14.051	282.193	180.374	-14.951	316.262	43.099	-14.277	287.013	216.116	-14.943	321.074	188.256	-14.684	347.556	14.556	-13.860
353.347	53.798	-14.051	282.194	180.373	-14.951	316.271	43.099	-14.262	287.014	216.112	-14.912	321.074	188.256	-14.684	347.539	14.556	-13.859
353.338	53.799	-14.067	282.194	180.381	-14.951	316.271	43.099	-14.262	287.014	216.123	-14.943	321.083	188.255	-14.669	347.548	14.563	-13.843
353.347	53.799	-14.051	282.192	180.398	-14.952	316.271	43.098	-14.262	287.013	216.116	-14.943	321.073	188.264	-14.685	347.556	14.571	-13.859
353.347	53.790	-14.051	282.194	180.373	-14.951	316.272	43.089	-14.262	287.006	216.120	-14.927	321.076	188.254	-14.684	347.548	14.570	-13.843
353.348	53.797	-14.051	282.196	180.378	-14.951	316.272	43.090	-14.262	287.015	216.129	-14.944	321.084	188.261	-14.669	347.566	14.554	-13.843
353.348	53.797	-14.051	282.196	180.371	-14.951	316.281	43.104	-14.247	287.016	216.121	-14.943	321.076	188.261	-14.684	347.557	14.562	-13.827
353.348	53.788	-14.050	282.196	180.371	-14.951	316.281	43.095	-14.247	287.007	216.118	-14.927	321.077	188.252	-14.684	347.549	14.562	-13.842
353.348	53.795	-14.050	282.197	180.370	-14.951	316.272	43.096	-14.262	287.007	216.118	-14.927	321.068	188.266	-14.668	347.549	14.554	-13.841
353.348	53.795	-14.050	282.188	180.376	-14.934	316.272	43.096	-14.262	287.007	216.118	-14.927	321.078	188.249	-14.653	347.549	14.561	-13.842
353.348	53.795	-14.050	282.207	180.368	-14.936	316.273	43.087	-14.261	287.007	216.119	-14.927	321.069	188.257	-14.668	347.558	14.553	-13.826
353.357	53.801	-14.035	282.197	180.369	-14.951	316.281	43.095	-14.247	287.008	216.110	-14.927	321.078	188.256	-14.653	347.558	14.561	-13.857
353.348	53.795	-14.050	282.197	180.370	-14.951	316.281	43.102	-14.246	287.009	216.116	-14.927	321.078	188.256	-14.653	347.558	14.568	-13.827
353.348	53.802	-14.050	282.199	180.373	-14.919	316.282	43.086	-14.246	287.008	216.110	-14.927	321.077	188.264	-14.653	347.558	14.561	-13.826
353.357	53.801	-14.035	282.197	180.370	-14.951	316.272	43.111	-14.262	287.007	216.119	-14.927	321.078	188.256	-14.653	347.566	14.569	-13.842
353.348	53.803	-14.051	282.207	180.368	-14.936	316.281	43.102	-14.246	287.007	216.118	-14.927	321.077	188.264	-14.653	347.558	14.569	-13.827
353.348	53.804	-14.051	282.207	180.368	-14.936	316.272	43.102	-14.261	286.999	216.116	-14.910	321.077	188.264	-14.653	347.557	14.561	-13.827
353.348	53.810	-14.050	282.207	180.368	-14.936	316.281	43.095	-14.247	286.998	216.110	-14.910	321.077	188.273	-14.653	347.566	14.577	-13.843
353.347	53.812	-14.051	282.206	180.377	-14.936	316.281	43.095	-14.247	287.007	216.119	-14.927	321.077	188.273	-14.653	347.566	14.577	-13.843
353.338	53.811	-14.035	282.205	180.370	-14.936	316.281	43.104	-14.247	286.997	216.118	-14.910	321.075	188.274	-14.654	347.557	14.584	-13.828
353.356	53.812	-14.036	282.197	180.368	-14.919	316.281	43.095	-14.247	286.988	216.120	-14.925	321.075	188.275	-14.653	347.565	14.578	-13.844
353.356	53.820	-14.036	282.205	180.370	-14.936	316.281	43.104	-14.247	286.997	216.118	-14.910	321.074	188.283	-14.654	347.556	14.578	-13.859
353.356	53.811	-14.036	282.204	180.371	-14.936	316.281	43.104	-14.247	286.987	216.129	-14.925	321.075	188.275	-14.653	347.556	14.585	-13.828
353.355	53.813	-14.036	282.205	180.363	-14.936	316.280	43.098	-14.247	286.988	216.120	-14.925	321.075	188.275	-14.653	347.565	14.586	-13.844
353.347	53.805	-14.051	282.204	180.371	-14.936	316.280	43.113	-14.247	286.988	216.113	-14.925	321.065	188.285	-14.669	347.556	14.578	-13.828
353.356	53.805	-14.036	282.205	180.363	-14.936	316.280	43.113	-14.247	286.988	216.113	-14.925	321.075	188.275	-14.653	347.574	14.579	-13.829
353.356	53.805	-14.036	282.204	180.356	-14.936	316.271	43.114	-14.262	286.988	216.113	-14.925	321.074	188.283	-14.654	347.565	14.579	-13.844
353.355	53.813	-14.036	282.204	180.356	-14.936	316.280	43.114	-14.247	286.989	216.104	-14.925	321.075	188.274	-14.654	347.565	14.579	-13.844
353.347	53.805	-14.051	282.194	180.350	-14.951	316.281	43.104	-14.247	286.979	216.104	-14.908	321.065	188.278	-14.669	347.565	14.579	-13.844
353.338	53.806	-14.036	282.195	180.357	-14.951	316.280	43.113	-14.247	286.979	216.104	-14.908	321.074	188.268	-14.653	347.557	14.570	-13.828
353.346	53.807	-14.052	282.204	180.340	-14.936	316.271	43.108	-14.262	286.969	216.106	-14.923	321.065	188.285	-14.669	347.556	14.585	-13.828
353.348	53.797	-14.051	282.196	180.349	-14.950	316.271	43.098	-14.262	286.979	216.099	-14.940	321.066	188.276	-14.669	347.565	14.579	-13.844
353.347	53.805	-14.051	282.196	180.349	-14.950	316.280	43.099	-14.278	286.971	216.104	-14.923	321.066	188.276	-14.669	347.565	14.570	-13.844
353.347	53.805	-14.051	282.195	180.342	-14.950	316.272	43.105	-14.262	286.962	216.106	-14.938	321.058	188.274	-14.652	347.548	14.578	-13.843
353.348	53.797	-14.051	282.196	180.333	-14.950	316.271	43.114	-14.262	286.962	216.106	-14.938	321.067	188.283	-14.669	347.556	14.571	-13.859
353.347	53.805	-14.051	282.195	180.342	-14.950	316.272	43.105	-14.262	286.952	216.100	-14.953	321.066	188.276	-14.669	347.556	14.571	-13.859
353.347	53.805	-14.051	282.195	180.342	-14.950	316.272	43.105	-14.262	286.961	216.099	-14.938	321.058	188.269	-14.683	347.565	14.571	-13.844
353.348	53.797	-14.051	282.197	180.340	-14.950	316.271	43.098	-14.262	286.952	216.100	-14.953	321.065	188.284	-14.669	347.556	14.571	-13.859
353.339	53.797	-14.066	282.196	180.333	-14.950	316.271	43.107	-14.262	286.952	216.100	-14.953	321.048	188.253	-14.667	347.556	14.571	-13.859
353.347	53.790	-14.051	282.196	180.333	-14.950	316.272	43.105	-14.262	286.952	216.100	-14.953	321.058	188.284	-14.684	347.557	14.563	-13.859
353.348	53.797	-14.051	282.197	180.325	-14.950	316.272	43.105	-14.262	286.953	216.091	-14.953	321.066	188.260	-14.668	347.557	14.563	-13.859
353.347	53.790	-14.051	282.197	180.325	-14.950	316.272	43.105	-14.262	286.953	216.091	-14.953	321.065	188.269	-14.669	347.557	14.563	-13.859
353.338	53.806	-14.066	282.197	180.325	-14.950	316.272	43.105	-14.262	286.953	216.091	-14.953	321.065	188.269	-14.669	347.556	14.571	-13.859
353.347	53.805	-14.051	282.205	180.320	-14.966	316.272	43.105	-14.262	286.953	216.091	-14.953	321.066	188.276	-14.669	347.556	14.563	-13.828
353.347	53.790	-14.051	282.205	180.320	-14.966	316.272	43.105	-14.262	286.952	216.085	-14.953	321.066	188.276	-14.669	347.556	14.563	-13.859
353.347	53.799	-14.051	282.204	180.328	-14.967	316.271	43.098	-14.262	286.944	216.082	-14.936	321.064	188.271	-14.669	347.566	14.555	-13.844
