NO_OF_FRAMES	1847
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:49:13.931	134435.26697240
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
181.756	192.776	-15.597	305.888	-21.182	-14.166	148.616	163.882	-15.814	343.254	-1.851	-13.940	308.515	17.036	-14.267	147.387	203.444	-15.881
181.729	192.739	-15.607	305.888	-21.175	-14.166	148.570	163.862	-15.818	343.271	-1.848	-13.942	308.497	17.036	-14.265	147.369	203.445	-15.909
181.714	192.705	-15.603	305.896	-21.167	-14.183	148.545	163.845	-15.828	343.262	-1.832	-13.957	308.515	17.043	-14.267	147.368	203.423	-15.908
181.708	192.664	-15.584	305.888	-21.175	-14.166	148.517	163.817	-15.837	343.262	-1.835	-13.956	308.515	17.028	-14.266	147.349	203.410	-15.936
181.690	192.642	-15.612	305.888	-21.175	-14.166	148.505	163.764	-15.800	343.262	-1.842	-13.957	308.515	17.036	-14.267	147.342	203.392	-15.917
181.684	192.600	-15.594	305.878	-21.167	-14.181	148.478	163.734	-15.809	343.262	-1.833	-13.957	308.515	17.028	-14.266	147.344	203.359	-15.917
181.675	192.555	-15.607	305.888	-21.175	-14.166	148.456	163.683	-15.834	343.262	-1.841	-13.957	308.515	17.035	-14.266	147.334	203.354	-15.931
181.641	192.523	-15.599	305.888	-21.168	-14.166	148.439	163.666	-15.830	343.271	-1.840	-13.973	308.515	17.043	-14.267	147.328	203.327	-15.912
181.634	192.490	-15.581	305.887	-21.167	-14.166	148.405	163.634	-15.821	343.262	-1.835	-13.956	308.515	17.035	-14.266	147.328	203.312	-15.912
181.619	192.449	-15.577	305.896	-21.175	-14.182	148.379	163.619	-15.830	343.262	-1.835	-13.956	308.524	17.043	-14.252	147.320	203.296	-15.926
181.604	192.360	-15.588	305.888	-21.175	-14.166	148.357	163.589	-15.808	343.262	-1.840	-13.957	308.515	17.043	-14.267	147.322	203.256	-15.925
181.606	192.305	-15.586	305.896	-21.167	-14.183	148.329	163.583	-15.818	343.262	-1.835	-13.956	308.515	17.035	-14.266	147.323	203.247	-15.925
181.583	192.263	-15.565	305.897	-21.168	-14.151	148.304	163.550	-15.827	343.253	-1.835	-13.940	308.525	17.034	-14.251	147.316	203.214	-15.906
181.585	192.214	-15.564	305.896	-21.160	-14.151	148.280	163.532	-15.805	343.262	-1.836	-13.925	308.515	17.035	-14.266	147.318	203.197	-15.906
181.569	192.145	-15.559	305.906	-21.176	-14.135	148.254	163.508	-15.814	343.271	-1.828	-13.941	308.525	17.034	-14.251	147.308	203.176	-15.919
181.569	192.094	-15.589	305.897	-21.176	-14.150	148.221	163.482	-15.805	343.271	-1.828	-13.941	308.516	17.034	-14.235	147.299	203.153	-15.933
181.553	192.053	-15.585	305.906	-21.176	-14.135	148.195	163.473	-15.815	343.280	-1.844	-13.925	308.525	17.034	-14.251	147.283	203.143	-15.929
