NO_OF_FRAMES	2026
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:49:33.509	134454.84505310
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
322.621	55.315	-14.185	359.244	40.591	-13.932	179.471	252.179	-15.839	161.776	220.875	-15.899	324.506	17.006	-14.032	200.743	213.595	-15.564
322.629	55.323	-14.201	359.243	40.609	-13.933	179.454	252.140	-15.834	161.758	220.810	-15.925	324.480	17.064	-14.014	200.732	213.579	-15.609
322.630	55.315	-14.201	359.234	40.601	-13.948	179.434	252.106	-15.861	161.760	220.755	-15.924	324.471	17.056	-14.029	200.737	213.533	-15.577
322.612	55.323	-14.200	359.234	40.610	-13.948	179.435	252.060	-15.860	161.776	220.683	-15.910	324.471	17.064	-14.029	200.738	213.486	-15.576
322.630	55.330	-14.201	359.243	40.617	-13.964	179.438	251.989	-15.859	161.779	220.625	-15.909	324.489	17.056	-14.030	200.740	213.438	-15.575
322.620	55.324	-14.216	359.252	40.607	-13.948	179.432	251.931	-15.840	161.770	220.596	-15.923	324.461	17.080	-14.045	200.750	213.400	-15.592
322.621	55.314	-14.185	359.244	40.591	-13.932	179.429	251.856	-15.821	161.778	220.538	-15.891	324.481	17.047	-14.013	200.750	213.369	-15.591
322.621	55.314	-14.185	359.234	40.600	-13.948	179.424	251.793	-15.818	161.775	220.507	-15.921	324.480	17.055	-14.044	200.772	213.318	-15.594
322.621	55.314	-14.185	359.235	40.607	-13.948	179.410	251.735	-15.814	161.777	220.459	-15.921	324.479	17.080	-14.015	200.763	213.290	-15.607
322.622	55.321	-14.184	359.244	40.591	-13.932	179.412	251.680	-15.813	161.776	220.387	-15.918	324.479	17.080	-14.015	200.773	213.251	-15.592
322.621	55.314	-14.185	359.243	40.600	-13.933	179.415	251.616	-15.812	161.775	220.329	-15.916	324.481	17.047	-14.013	200.784	213.209	-15.577
322.622	55.321	-14.184	359.252	40.606	-13.917	179.408	251.600	-15.826	161.775	220.276	-15.914	324.479	17.087	-14.015	200.795	213.146	-15.593
