NO_OF_FRAMES	2009
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:17:50.004	132551.34631990
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
297.368	13.995	-14.215	278.945	-23.814	-14.357	282.056	278.906	-15.278	258.255	8.501	-14.670	243.384	257.990	-15.422	274.475	239.690	-15.219
297.367	14.003	-14.216	278.935	-23.806	-14.372	282.045	278.908	-15.293	258.246	8.507	-14.685	243.363	257.996	-15.451	274.466	239.696	-15.203
297.367	14.003	-14.216	278.935	-23.799	-14.372	282.026	278.915	-15.292	258.246	8.492	-14.684	243.363	257.996	-15.451	274.464	239.716	-15.234
297.377	14.009	-14.201	278.935	-23.799	-14.372	282.036	278.912	-15.308	258.245	8.501	-14.685	243.363	257.996	-15.451	274.474	239.699	-15.219
297.377	14.003	-14.201	278.936	-23.814	-14.371	282.027	278.908	-15.292	258.255	8.492	-14.670	243.364	257.987	-15.451	274.466	239.696	-15.203
297.367	14.003	-14.216	278.936	-23.806	-14.372	282.027	278.909	-15.291	258.245	8.501	-14.685	243.364	257.987	-15.451	274.465	239.689	-15.202
297.367	14.012	-14.216	278.945	-23.806	-14.357	282.019	278.905	-15.275	258.245	8.501	-14.685	243.364	257.981	-15.451	274.464	239.694	-15.234
297.367	14.012	-14.216	278.945	-23.806	-14.357	282.008	278.909	-15.290	258.255	8.501	-14.670	243.364	257.981	-15.450	274.456	239.691	-15.217
297.367	14.012	-14.216	278.935	-23.806	-14.372	282.009	278.916	-15.290	258.255	8.501	-14.670	243.345	257.989	-15.448	274.455	239.700	-15.217
297.367	14.012	-14.216	278.935	-23.797	-14.372	282.009	278.916	-15.290	258.255	8.501	-14.670	243.346	257.958	-15.447	274.447	239.693	-15.232
297.375	14.012	-14.233	278.945	-23.806	-14.357	281.999	278.918	-15.305	258.254	8.510	-14.671	243.347	257.964	-15.448	274.454	239.693	-15.217
297.376	14.020	-14.202	278.944	-23.797	-14.358	281.999	278.918	-15.305	258.255	8.501	-14.670	243.336	257.942	-15.430	274.455	239.684	-15.217
297.376	14.005	-14.201	278.945	-23.806	-14.357	281.983	278.908	-15.303	258.254	8.510	-14.671	243.336	257.941	-15.430	274.455	239.684	-15.217
297.367	14.005	-14.216	278.936	-23.806	-14.341	281.992	278.900	-15.288	258.264	8.510	-14.656	243.337	257.933	-15.430	274.455	239.669	-15.217
297.358	14.020	-14.200	278.945	-23.806	-14.357	281.991	278.892	-15.288	258.255	8.501	-14.670	243.338	257.924	-15.430	274.447	239.666	-15.200
297.376	14.005	-14.201	278.945	-23.806	-14.357	281.981	278.894	-15.303	258.255	8.501	-14.670	243.338	257.917	-15.430	274.455	239.662	-15.217
297.376	14.004	-14.202	278.945	-23.806	-14.357	281.973	278.894	-15.286	258.255	8.501	-14.670	243.338	257.902	-15.429	274.456	239.653	-15.216
297.376	14.005	-14.202	278.945	-23.806	-14.357	281.974	278.899	-15.286	258.264	8.501	-14.656	243.321	257.907	-15.427	274.456	239.653	-15.216
