NO_OF_FRAMES	1562
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:55:32.083	134813.41833970
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
316.067	44.945	-14.296	263.594	321.880	-15.573	295.713	305.416	-15.239	358.014	48.562	-13.944	258.226	282.437	-15.474	341.051	13.996	-14.077
316.067	44.954	-14.297	263.585	321.885	-15.556	295.702	305.419	-15.254	358.013	48.563	-13.944	258.214	282.465	-15.490	341.041	13.998	-14.092
316.067	44.960	-14.297	263.583	321.894	-15.556	295.702	305.426	-15.255	358.023	48.554	-13.928	258.225	282.461	-15.475	341.060	13.996	-14.061
316.076	44.944	-14.281	263.585	321.885	-15.556	295.693	305.432	-15.238	358.023	48.578	-13.960	258.215	282.479	-15.490	341.059	13.997	-14.093
316.068	44.951	-14.296	263.585	321.886	-15.556	295.695	305.430	-15.238	358.023	48.578	-13.960	258.226	282.468	-15.475	341.060	13.996	-14.061
316.077	44.950	-14.281	263.582	321.903	-15.556	295.703	305.449	-15.255	358.023	48.576	-13.928	258.225	282.477	-15.475	341.051	14.003	-14.076
316.076	44.959	-14.282	263.585	321.885	-15.556	295.702	305.442	-15.255	358.031	48.577	-13.944	258.225	282.477	-15.475	341.050	14.011	-14.077
316.076	44.959	-14.282	263.584	321.901	-15.557	295.695	305.430	-15.238	358.013	48.586	-13.944	258.191	282.589	-15.537	341.068	14.012	-14.078
316.076	44.966	-14.281	263.585	321.892	-15.557	295.703	305.437	-15.223	358.031	48.586	-13.945	258.194	282.567	-15.505	341.059	14.012	-14.062
316.076	44.966	-14.281	263.584	321.900	-15.557	295.713	305.438	-15.240	358.022	48.586	-13.960	258.176	282.576	-15.503	341.060	14.003	-14.061
316.076	44.966	-14.281	263.583	321.894	-15.556	295.696	305.438	-15.238	358.031	48.577	-13.944	258.199	282.533	-15.505	341.059	14.011	-14.062
316.076	44.966	-14.281	263.583	321.910	-15.557	295.712	305.431	-15.240	358.022	48.586	-13.960	258.184	282.579	-15.520	341.059	14.011	-14.062
316.076	44.966	-14.281	263.584	321.900	-15.557	295.702	305.442	-15.255	358.023	48.578	-13.960	258.200	282.524	-15.505	341.059	14.026	-14.092
316.076	44.960	-14.282	263.582	321.918	-15.557	295.702	305.442	-15.255	358.013	48.586	-13.944	258.184	282.579	-15.520	341.059	14.026	-14.092
316.067	44.966	-14.296	263.582	321.903	-15.556	295.710	305.433	-15.240	358.022	48.586	-13.960	258.183	282.587	-15.520	341.050	14.005	-14.077
316.067	44.966	-14.296	263.581	321.911	-15.557	295.702	305.442	-15.255	358.013	48.585	-13.944	258.199	282.533	-15.505	341.050	14.004	-14.077
316.067	44.960	-14.297	263.583	321.894	-15.556	295.701	305.435	-15.255	358.022	48.586	-13.960	258.183	282.572	-15.520	341.041	14.012	-14.092
316.066	44.963	-14.297	263.571	321.906	-15.571	295.703	305.433	-15.255	358.013	48.580	-13.976	258.182	282.580	-15.520	341.041	14.005	-14.092
316.057	44.963	-14.312	263.571	321.914	-15.571	295.693	305.429	-15.270	358.013	48.580	-13.976	258.197	282.531	-15.536	341.041	14.014	-14.093
316.057	44.963	-14.312	263.571	321.913	-15.571	295.692	305.436	-15.270	358.013	48.588	-13.976	258.172	282.576	-15.534	341.032	14.014	-14.108
316.057	44.963	-14.312	263.562	321.915	-15.586	295.691	305.446	-15.270	358.004	48.580	-13.991	258.178	282.533	-15.534	341.031	14.022	-14.108
316.057	44.963	-14.312	263.573	321.905	-15.571	295.691	305.446	-15.270	358.004	48.580	-13.991	258.177	282.547	-15.534	341.032	14.014	-14.108
316.057	44.957	-14.312	263.570	321.922	-15.572	295.680	305.444	-15.253	358.004	48.581	-13.991	258.185	282.544	-15.551	341.023	14.006	-14.123
316.048	44.964	-14.327	263.571	321.913	-15.571	295.682	305.435	-15.253	357.995	48.588	-13.976	258.179	282.523	-15.534	341.031	14.015	-14.109
316.057	44.957	-14.312	263.569	321.931	-15.571	295.690	305.438	-15.270	357.995	48.573	-13.975	258.178	282.533	-15.534	341.022	14.015	-14.124
316.048	44.958	-14.327	263.561	321.924	-15.586	295.690	305.437	-15.270	357.995	48.588	-13.976	258.183	282.552	-15.551	341.022	14.015	-14.124
316.048	44.967	-14.328	263.563	321.907	-15.586	295.690	305.438	-15.270	357.994	48.596	-13.976	258.176	282.542	-15.534	341.022	14.015	-14.124
316.048	44.966	-14.328	263.561	321.909	-15.586	295.689	305.447	-15.270	357.995	48.588	-13.976	258.178	282.555	-15.534	341.022	14.016	-14.125
316.048	44.973	-14.327	263.560	321.933	-15.586	295.689	305.447	-15.270	358.003	48.590	-13.992	258.175	282.546	-15.566	341.022	14.023	-14.124
316.048	44.973	-14.327	263.559	321.927	-15.586	295.678	305.458	-15.285	357.994	48.589	-13.976	258.185	282.544	-15.551	341.022	14.032	-14.125
316.048	44.967	-14.328	263.560	321.934	-15.586	295.678	305.474	-15.285	357.994	48.589	-13.976	258.185	282.544	-15.551	341.021	14.041	-14.156
316.047	44.976	-14.328	263.557	321.935	-15.586	295.678	305.458	-15.285	357.994	48.606	-14.008	258.185	282.544	-15.551	341.021	14.040	-14.125
316.048	44.966	-14.328	263.557	321.935	-15.586	295.686	305.464	-15.270	357.994	48.605	-13.977	258.168	282.598	-15.566	341.022	14.031	-14.125
316.047	44.982	-14.328	263.558	321.942	-15.586	295.687	305.470	-15.271	357.994	48.598	-13.977	258.160	282.610	-15.550	341.022	14.032	-14.125
316.047	44.982	-14.328	263.558	321.942	-15.586	295.686	305.464	-15.270	358.003	48.605	-13.992	258.168	282.613	-15.566	341.022	14.039	-14.125
316.047	44.982	-14.328	263.558	321.943	-15.586	295.687	305.470	-15.271	358.003	48.605	-13.992	258.168	282.612	-15.567	341.021	14.055	-14.126
316.048	44.973	-14.327	263.558	321.942	-15.586	295.687	305.472	-15.270	357.994	48.605	-13.977	258.160	282.612	-15.549	341.022	14.030	-14.124
316.047	44.997	-14.328	263.557	321.951	-15.586	295.686	305.479	-15.271	357.993	48.614	-14.008	258.176	282.620	-15.552	341.021	14.047	-14.125
316.056	44.982	-14.313	263.558	321.941	-15.586	295.686	305.480	-15.270	357.994	48.605	-13.977	258.184	282.563	-15.520	341.021	14.047	-14.125
316.047	44.982	-14.328	263.558	321.942	-15.586	295.687	305.472	-15.270	357.994	48.605	-13.977	258.169	282.608	-15.535	341.021	14.047	-14.125
316.066	44.980	-14.329	263.569	321.931	-15.571	295.699	305.474	-15.256	358.003	48.605	-13.992	258.160	282.612	-15.549	341.021	14.054	-14.125
316.057	44.994	-14.313	263.568	321.940	-15.571	295.687	305.471	-15.270	357.994	48.612	-13.976	258.170	282.600	-15.535	341.030	14.047	-14.110
316.056	44.988	-14.313	263.569	321.931	-15.571	295.687	305.471	-15.270	357.994	48.605	-13.977	258.177	282.612	-15.551	341.030	14.053	-14.110
