NO_OF_FRAMES	1834
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:23:32.635	132893.97502360
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
288.413	15.098	-14.412	278.889	191.764	-14.892	257.069	230.232	-15.296	324.207	-2.199	-14.015	296.251	223.407	-14.931	324.804	36.374	-14.141
288.413	15.098	-14.412	278.907	191.765	-14.894	257.061	230.207	-15.279	324.198	-2.197	-14.030	296.267	223.431	-14.933	324.795	36.382	-14.155
288.413	15.098	-14.412	278.935	191.755	-14.881	257.061	230.192	-15.279	324.207	-2.197	-14.015	296.268	223.423	-14.932	324.804	36.374	-14.141
288.413	15.105	-14.411	278.971	191.754	-14.884	257.081	230.175	-15.281	324.207	-2.205	-14.015	296.286	223.439	-14.934	324.804	36.381	-14.140
288.405	15.104	-14.395	278.997	191.747	-14.871	257.081	230.159	-15.280	324.207	-2.206	-14.015	296.285	223.454	-14.935	324.805	36.402	-14.109
288.405	15.095	-14.395	279.025	191.737	-14.858	257.081	230.144	-15.280	324.207	-2.206	-14.015	296.304	223.454	-14.936	324.805	36.387	-14.109
288.405	15.102	-14.394	279.061	191.745	-14.862	257.091	230.123	-15.296	324.207	-2.190	-14.015	296.303	223.462	-14.936	324.796	36.395	-14.124
288.405	15.111	-14.395	279.088	191.729	-14.848	257.091	230.105	-15.296	324.207	-2.206	-14.015	296.321	223.463	-14.938	324.795	36.388	-14.124
288.405	15.111	-14.395	279.116	191.711	-14.835	257.091	230.106	-15.296	324.207	-2.206	-14.015	296.320	223.471	-14.938	324.804	36.373	-14.140
288.405	15.104	-14.395	279.152	191.709	-14.807	257.102	230.075	-15.312	324.207	-2.199	-14.015	296.337	223.472	-14.939	324.796	36.402	-14.124
