NO_OF_FRAMES	1789
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:57:48.716	134950.05118600
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
299.498	307.041	-15.240	297.228	270.958	-14.988	261.257	296.658	-15.589	321.284	60.011	-14.307	329.430	18.593	-13.989	357.318	46.449	-13.948
299.495	307.059	-15.240	297.226	270.979	-15.020	261.247	296.669	-15.604	321.274	60.027	-14.323	329.411	18.610	-14.020	357.308	46.466	-13.964
299.495	307.059	-15.240	297.226	270.979	-15.020	261.256	296.668	-15.589	321.284	60.027	-14.308	329.420	18.602	-14.035	357.317	46.450	-13.949
299.497	307.050	-15.240	297.226	270.978	-15.020	261.247	296.672	-15.603	321.275	60.019	-14.322	329.420	18.602	-14.035	357.317	46.458	-13.949
299.487	307.055	-15.224	297.226	270.979	-15.020	261.238	296.673	-15.588	321.283	60.028	-14.339	329.420	18.602	-14.035	357.317	46.458	-13.949
299.497	307.051	-15.240	297.226	270.972	-15.020	261.248	296.661	-15.604	321.274	60.035	-14.323	329.420	18.602	-14.035	357.318	46.457	-13.949
299.495	307.058	-15.240	297.208	270.972	-15.018	261.246	296.678	-15.604	321.282	60.036	-14.339	329.411	18.617	-14.020	357.308	46.458	-13.965
299.497	307.050	-15.240	297.226	270.979	-15.020	261.246	296.680	-15.603	321.283	60.028	-14.339	329.402	18.610	-14.035	357.317	46.458	-13.949
299.495	307.059	-15.240	297.226	270.972	-15.020	261.250	296.661	-15.573	321.283	60.028	-14.339	329.411	18.610	-14.050	357.317	46.466	-13.980
299.487	307.055	-15.224	297.218	270.977	-15.003	261.256	296.669	-15.589	321.274	60.027	-14.323	329.402	18.609	-14.034	357.317	46.451	-13.980
299.488	307.062	-15.224	297.218	270.976	-15.003	261.247	296.668	-15.604	321.283	60.028	-14.339	329.402	18.609	-14.034	357.317	46.458	-13.980
299.486	307.061	-15.255	297.219	270.968	-15.003	261.239	296.666	-15.587	321.283	60.028	-14.339	329.402	18.609	-14.034	357.317	46.458	-13.980
299.478	307.058	-15.239	297.219	270.983	-15.003	261.239	296.665	-15.587	321.284	60.019	-14.338	329.411	18.610	-14.050	357.318	46.457	-13.949
299.489	307.054	-15.224	297.218	270.976	-15.003	261.246	296.676	-15.604	321.284	60.020	-14.338	329.411	18.610	-14.050	357.317	46.473	-13.980
299.488	307.061	-15.255	297.217	270.981	-15.035	261.247	296.671	-15.603	321.284	60.019	-14.338	329.411	18.610	-14.050	357.318	46.465	-13.980
299.488	307.063	-15.224	297.218	270.988	-15.035	261.248	296.661	-15.604	321.274	60.027	-14.323	329.411	18.602	-14.050	357.308	46.474	-13.995
299.497	307.073	-15.240	297.220	270.974	-15.003	261.240	296.671	-15.588	321.284	60.019	-14.338	329.411	18.610	-14.050	357.309	46.464	-13.964
299.496	307.066	-15.240	297.218	270.988	-15.035	261.247	296.684	-15.604	321.283	60.028	-14.339	329.411	18.610	-14.050	357.309	46.472	-13.964
299.495	307.106	-15.224	297.227	270.986	-15.020	261.250	296.673	-15.605	321.284	60.026	-14.338	329.411	18.609	-14.050	357.317	46.473	-13.980
299.495	307.106	-15.224	297.227	270.986	-15.020	261.247	296.670	-15.604	321.283	60.035	-14.339	329.402	18.610	-14.065	357.309	46.480	-13.964
299.494	307.114	-15.224	297.228	270.977	-15.020	261.248	296.676	-15.604	321.292	60.034	-14.324	329.411	18.610	-14.050	357.309	46.480	-13.964
299.497	307.072	-15.240	297.229	270.983	-15.020	261.248	296.676	-15.604	321.284	60.026	-14.338	329.411	18.625	-14.051	357.309	46.479	-13.963
299.495	307.106	-15.224	297.228	270.992	-15.020	261.246	296.679	-15.604	321.283	60.035	-14.339	329.429	18.617	-14.051	357.318	46.472	-13.979
299.494	307.114	-15.224	297.228	270.992	-15.020	261.247	296.682	-15.605	321.283	60.035	-14.339	329.411	18.617	-14.050	357.309	46.487	-13.964
299.494	307.113	-15.224	297.227	270.986	-15.020	261.246	296.679	-15.604	321.275	60.034	-14.322	329.429	18.610	-14.051	357.327	46.472	-13.964
299.494	307.114	-15.224	297.227	270.986	-15.020	261.257	296.675	-15.589	321.292	60.049	-14.324	329.420	18.625	-14.035	357.309	46.479	-13.963
299.494	307.114	-15.224	297.228	270.992	-15.020	261.255	296.675	-15.589	321.283	60.042	-14.338	329.420	18.617	-14.035	357.318	46.478	-13.948
299.494	307.114	-15.224	297.228	270.993	-15.020	261.257	296.674	-15.589	321.293	60.041	-14.323	329.428	18.618	-14.052	357.318	46.478	-13.948
299.503	307.112	-15.209	297.227	270.986	-15.020	261.257	296.674	-15.589	321.283	60.035	-14.339	329.402	18.639	-14.034	357.308	46.495	-13.964
299.486	307.111	-15.208	297.237	270.990	-15.005	261.257	296.674	-15.589	321.283	60.042	-14.308	329.420	18.618	-14.036	357.318	46.487	-13.949
299.494	307.114	-15.224	297.236	270.983	-15.005	261.257	296.691	-15.589	321.292	60.050	-14.324	329.420	18.625	-14.035	357.326	46.487	-13.964
299.503	307.124	-15.241	297.228	270.992	-15.020	261.256	296.669	-15.589	321.283	60.035	-14.339	329.428	18.625	-14.052	357.326	46.487	-13.964
299.494	307.114	-15.224	297.227	270.986	-15.020	261.255	296.674	-15.590	321.292	60.043	-14.324	329.411	18.625	-14.051	357.327	46.472	-13.964
299.501	307.125	-15.241	297.226	270.994	-15.020	261.255	296.675	-15.589	321.292	60.034	-14.324	329.420	18.625	-14.035	357.327	46.472	-13.964
299.493	307.106	-15.224	297.228	270.992	-15.020	261.256	296.683	-15.589	321.283	60.035	-14.339	329.429	18.616	-14.020	357.318	46.487	-13.949
299.500	307.118	-15.241	297.226	270.979	-15.020	261.257	296.673	-15.590	321.283	60.043	-14.339	329.420	18.618	-14.036	357.318	46.487	-13.949
299.494	307.114	-15.224	297.228	270.992	-15.020	261.247	296.670	-15.604	321.283	60.050	-14.339	329.420	18.625	-14.035	357.308	46.488	-13.965
299.498	307.081	-15.240	297.226	270.994	-15.020	261.256	296.666	-15.589	321.283	60.043	-14.339	329.411	18.625	-14.051	357.317	46.488	-13.949
299.500	307.118	-15.241	297.226	270.994	-15.020	261.256	296.664	-15.590	321.283	60.042	-14.308	329.420	18.625	-14.035	357.309	46.480	-13.964
299.493	307.107	-15.224	297.227	270.986	-15.020	261.244	296.684	-15.604	321.274	60.042	-14.323	329.411	18.625	-14.051	357.308	46.495	-13.964
299.498	307.081	-15.240	297.226	270.979	-15.020	261.246	296.679	-15.604	321.275	60.034	-14.322	329.420	18.625	-14.035	357.318	46.487	-13.949
299.500	307.118	-15.241	297.227	270.986	-15.020	261.256	296.682	-15.590	321.274	60.043	-14.323	329.420	18.625	-14.035	357.308	46.494	-13.933
299.492	307.115	-15.224	297.225	271.003	-15.020	261.245	296.694	-15.604	321.274	60.051	-14.323	329.410	18.633	-14.051	357.308	46.495	-13.964
299.500	307.118	-15.241	297.235	270.992	-15.005	261.244	296.683	-15.605	321.282	60.052	-14.339	329.419	18.633	-14.036	357.308	46.488	-13.965
299.499	307.126	-15.241	297.225	271.003	-15.020	261.253	296.694	-15.589	321.273	60.059	-14.324	329.410	18.633	-14.051	357.308	46.496	-13.965
299.492	307.130	-15.225	297.226	270.994	-15.020	261.254	296.685	-15.589	321.283	60.050	-14.308	329.410	18.633	-14.051	357.308	46.488	-13.965
