NO_OF_FRAMES	1800
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:17:05.599	132506.94145760
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
295.417	220.232	-14.904	314.418	51.922	-14.246	261.016	200.365	-15.060	356.446	48.018	-13.968	254.377	235.943	-15.289	337.371	82.910	-14.287
295.407	220.227	-14.919	314.409	51.931	-14.261	260.989	200.366	-15.073	356.437	48.034	-13.983	254.366	235.962	-15.304	337.362	82.924	-14.271
295.398	220.206	-14.934	314.409	51.929	-14.261	260.968	200.384	-15.071	356.437	48.018	-13.983	254.374	235.949	-15.321	337.370	82.918	-14.287
295.398	220.168	-14.933	314.409	51.931	-14.261	260.952	200.375	-15.069	356.437	48.034	-13.983	254.384	235.947	-15.306	337.370	82.911	-14.288
295.399	220.145	-14.932	314.418	51.930	-14.246	260.933	200.371	-15.098	356.428	48.034	-13.999	254.384	235.947	-15.306	337.370	82.918	-14.287
295.382	220.114	-14.930	314.418	51.930	-14.246	260.915	200.353	-15.064	356.428	48.021	-13.999	254.401	235.948	-15.308	337.370	82.911	-14.288
295.382	220.092	-14.930	314.409	51.931	-14.261	260.898	200.353	-15.062	356.437	48.027	-13.983	254.400	235.942	-15.308	337.370	82.918	-14.287
295.372	220.071	-14.944	314.409	51.931	-14.261	260.881	200.343	-15.060	356.437	48.027	-13.983	254.408	235.944	-15.325	337.370	82.919	-14.288
295.373	220.041	-14.944	314.409	51.929	-14.230	260.862	200.346	-15.089	356.427	48.030	-13.999	254.410	235.940	-15.293	337.370	82.920	-14.288
295.364	220.012	-14.958	314.409	51.931	-14.261	260.855	200.320	-15.072	356.428	48.021	-13.999	254.419	235.933	-15.310	337.361	82.920	-14.303
295.353	219.938	-14.940	314.409	51.930	-14.261	260.828	200.329	-15.085	356.428	48.021	-13.999	254.417	235.936	-15.310	337.370	82.919	-14.288
295.346	219.923	-14.955	314.409	51.931	-14.261	260.818	200.324	-15.099	356.428	48.021	-13.999	254.418	235.926	-15.310	337.360	82.929	-14.304
295.337	219.909	-14.969	314.391	51.946	-14.260	260.801	200.315	-15.097	356.437	48.020	-13.984	254.436	235.928	-15.312	337.352	82.912	-14.287
295.339	219.892	-14.969	314.409	51.930	-14.261	260.793	200.297	-15.080	356.428	48.014	-13.999	254.445	235.926	-15.297	337.360	82.929	-14.304
295.340	219.852	-14.968	314.409	51.936	-14.261	260.784	200.283	-15.094	356.436	48.014	-13.984	254.445	235.926	-15.297	337.361	82.920	-14.303
295.342	219.834	-14.968	314.409	51.931	-14.261	260.760	200.272	-15.075	356.428	48.021	-13.999	254.444	235.919	-15.297	337.361	82.920	-14.303
