NO_OF_FRAMES	1496
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:22:07.728	132809.06872140
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
287.546	29.910	-14.516	266.476	256.859	-15.384	277.797	294.895	-15.353	303.459	-6.439	-14.348	329.014	22.324	-14.060	307.088	273.752	-15.060
287.537	29.911	-14.531	266.476	256.865	-15.384	277.796	294.905	-15.353	303.450	-6.439	-14.363	329.005	22.324	-14.075	307.085	273.774	-15.092
287.528	29.911	-14.546	266.476	256.866	-15.384	277.796	294.903	-15.353	303.458	-6.445	-14.379	329.014	22.332	-14.061	307.077	273.779	-15.076
287.527	29.920	-14.546	266.476	256.865	-15.384	277.797	294.910	-15.353	303.458	-6.438	-14.379	329.014	22.324	-14.060	307.087	273.761	-15.060
287.537	29.911	-14.531	266.476	256.858	-15.384	277.796	294.905	-15.353	303.458	-6.438	-14.379	329.023	22.333	-14.077	307.086	273.776	-15.061
287.536	29.919	-14.531	266.474	256.867	-15.384	277.798	294.902	-15.353	303.467	-6.439	-14.364	329.014	22.324	-14.060	307.086	273.776	-15.061
287.537	29.911	-14.531	266.476	256.865	-15.384	277.796	294.902	-15.353	303.450	-6.432	-14.362	329.014	22.332	-14.061	307.086	273.776	-15.061
287.545	29.911	-14.547	266.477	256.857	-15.384	277.797	294.912	-15.353	303.450	-6.439	-14.363	329.014	22.332	-14.061	307.079	273.769	-15.076
287.537	29.917	-14.531	266.477	256.857	-15.384	277.807	294.928	-15.370	303.468	-6.447	-14.364	329.015	22.331	-14.060	307.086	273.776	-15.061
287.545	29.918	-14.547	266.477	256.872	-15.384	277.796	294.903	-15.353	303.458	-6.438	-14.379	329.014	22.339	-14.061	307.088	273.768	-15.060
287.537	29.917	-14.531	266.477	256.872	-15.384	277.797	294.911	-15.353	303.459	-6.447	-14.379	329.015	22.338	-14.060	307.089	273.759	-15.060
287.537	29.917	-14.531	266.477	256.872	-15.384	277.808	294.919	-15.370	303.458	-6.432	-14.379	329.015	22.331	-14.060	307.086	273.776	-15.061
287.537	29.917	-14.531	266.478	256.864	-15.384	277.799	294.923	-15.354	303.450	-6.432	-14.362	329.024	22.330	-14.045	307.088	273.768	-15.060
287.537	29.917	-14.531	266.479	256.871	-15.384	277.800	294.916	-15.353	303.458	-6.432	-14.379	329.015	22.338	-14.060	307.088	273.775	-15.060
287.546	29.909	-14.547	266.478	256.864	-15.384	277.807	294.928	-15.370	303.459	-6.441	-14.347	329.024	22.337	-14.045	307.091	273.758	-15.060
287.537	29.908	-14.530	266.479	256.859	-15.353	277.809	294.927	-15.370	303.459	-6.441	-14.378	329.006	22.337	-14.044	307.090	273.751	-15.060
287.547	29.914	-14.515	266.478	256.868	-15.353	277.811	294.913	-15.339	303.459	-6.441	-14.347	329.024	22.329	-14.044	307.099	273.749	-15.045
