NO_OF_FRAMES	1818
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:15:54.372	132435.71451420
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
392.110	263.574	-14.281	434.985	45.613	-13.472	400.232	64.491	-13.553	398.511	307.238	-14.343	437.608	84.086	-13.510	365.431	293.039	-14.650
392.101	263.572	-14.265	434.976	45.621	-13.487	400.213	64.512	-13.586	398.493	307.242	-14.375	437.608	84.095	-13.542	365.412	293.052	-14.681
392.100	263.549	-14.265	434.985	45.612	-13.471	400.213	64.519	-13.586	398.482	307.241	-14.360	437.608	84.086	-13.510	365.404	293.018	-14.665
392.092	263.535	-14.281	434.975	45.613	-13.456	400.223	64.485	-13.569	398.457	307.227	-14.376	437.608	84.086	-13.510	365.386	292.995	-14.664
392.103	263.533	-14.264	434.976	45.605	-13.456	400.222	64.511	-13.601	398.458	307.234	-14.376	437.599	84.086	-13.526	365.369	292.979	-14.664
392.083	263.511	-14.265	434.985	45.605	-13.471	400.223	64.485	-13.569	398.424	307.224	-14.376	437.617	84.079	-13.526	365.372	292.928	-14.663
392.095	263.503	-14.280	434.985	45.605	-13.471	400.222	64.511	-13.601	398.423	307.217	-14.376	437.600	84.071	-13.526	365.361	292.913	-14.647
392.083	263.495	-14.265	434.985	45.605	-13.471	400.213	64.503	-13.585	398.406	307.202	-14.376	437.599	84.079	-13.527	365.354	292.891	-14.662
392.085	263.494	-14.264	434.986	45.604	-13.470	400.214	64.495	-13.585	398.397	307.204	-14.392	437.600	84.071	-13.526	365.335	292.861	-14.661
392.077	263.480	-14.280	434.977	45.606	-13.487	400.213	64.503	-13.585	398.379	307.195	-14.393	437.600	84.079	-13.526	365.313	292.806	-14.660
392.093	263.473	-14.280	434.986	45.597	-13.470	400.214	64.494	-13.585	398.372	307.170	-14.376	437.600	84.063	-13.526	365.318	292.824	-14.660
392.086	263.467	-14.295	434.977	45.598	-13.486	400.222	64.504	-13.601	398.353	307.159	-14.409	437.600	84.071	-13.526	365.296	292.774	-14.660
392.086	263.452	-14.295	434.977	45.598	-13.486	400.214	64.495	-13.585	398.346	307.171	-14.393	437.600	84.071	-13.525	365.296	292.758	-14.659
392.076	263.442	-14.279	434.986	45.597	-13.470	400.224	64.485	-13.599	398.327	307.141	-14.393	437.600	84.063	-13.526	365.279	292.742	-14.659
392.078	263.434	-14.279	434.967	45.605	-13.472	400.223	64.485	-13.569	398.300	307.136	-14.409	437.609	84.064	-13.541	365.271	292.727	-14.674
392.077	263.427	-14.279	434.968	45.597	-13.471	400.214	64.495	-13.585	398.283	307.127	-14.409	437.591	84.072	-13.542	365.262	292.725	-14.659
392.077	263.411	-14.279	434.977	45.605	-13.486	400.213	64.503	-13.585	398.274	307.101	-14.394	437.609	84.070	-13.509	365.255	292.703	-14.674
392.078	263.403	-14.278	434.968	45.597	-13.471	400.222	64.511	-13.601	398.247	307.111	-14.411	437.609	84.064	-13.541	365.246	292.705	-14.689
392.077	263.396	-14.278	434.978	45.597	-13.486	400.214	64.495	-13.585	398.239	307.107	-14.426	437.609	84.072	-13.541	365.228	292.683	-14.688
392.078	263.381	-14.278	434.977	45.605	-13.486	400.214	64.501	-13.585	398.221	307.098	-14.426	437.609	84.063	-13.510	365.228	292.667	-14.688
392.049	263.357	-14.263	434.968	45.604	-13.471	400.223	64.495	-13.600	398.200	307.069	-14.427	437.600	84.073	-13.557	365.211	292.667	-14.688
392.057	263.351	-14.279	434.986	45.597	-13.470	400.223	64.487	-13.600	398.198	307.069	-14.428	437.600	84.071	-13.525	365.204	292.643	-14.703
392.048	263.340	-14.264	434.986	45.597	-13.470	400.214	64.494	-13.585	398.172	307.051	-14.412	437.609	84.072	-13.541	365.178	292.631	-14.718
392.048	263.342	-14.263	434.967	45.605	-13.472	400.214	64.495	-13.585	398.162	307.045	-14.428	437.609	84.072	-13.541	365.178	292.615	-14.718
392.049	263.332	-14.263	434.977	45.598	-13.486	400.222	64.504	-13.601	398.145	307.044	-14.429	437.600	84.071	-13.526	365.179	292.606	-14.718
392.040	263.312	-14.279	434.977	45.606	-13.487	400.223	64.489	-13.601	398.127	307.037	-14.429	437.600	84.071	-13.526	365.161	292.583	-14.717
392.048	263.314	-14.294	434.967	45.605	-13.472	400.222	64.498	-13.601	398.100	307.012	-14.414	437.590	84.072	-13.543	365.161	292.567	-14.717
392.051	263.282	-14.293	434.976	45.599	-13.487	400.204	64.497	-13.601	398.099	307.004	-14.414	437.599	84.071	-13.527	365.153	292.569	-14.733
392.041	263.272	-14.278	434.977	45.591	-13.487	400.213	64.498	-13.617	398.074	306.999	-14.430	437.599	84.073	-13.559	365.136	292.552	-14.732
392.041	263.265	-14.278	434.976	45.599	-13.487	400.213	64.507	-13.617	398.056	306.991	-14.430	437.590	84.064	-13.543	365.128	292.545	-14.747
392.041	263.270	-14.309	434.958	45.607	-13.489	400.213	64.492	-13.617	398.037	306.978	-14.399	437.599	84.073	-13.559	365.120	292.527	-14.731
392.041	263.254	-14.309	434.968	45.608	-13.504	400.203	64.493	-13.602	398.019	306.970	-14.400	437.599	84.073	-13.558	365.110	292.523	-14.747
392.040	263.247	-14.309	434.968	45.599	-13.503	400.213	64.492	-13.617	398.009	306.966	-14.416	437.599	84.073	-13.559	365.103	292.500	-14.762
392.023	263.247	-14.309	434.968	45.599	-13.503	400.213	64.500	-13.617	397.992	306.950	-14.416	437.599	84.073	-13.559	365.093	292.491	-14.746
392.031	263.237	-14.293	434.967	45.600	-13.504	400.213	64.500	-13.617	397.974	306.941	-14.417	437.599	84.065	-13.558	365.083	292.486	-14.762
392.022	263.240	-14.309	434.967	45.600	-13.504	400.213	64.500	-13.617	397.965	306.939	-14.401	437.599	84.073	-13.559	365.067	292.477	-14.761
392.031	263.243	-14.324	434.976	45.607	-13.488	400.222	64.491	-13.601	397.948	306.924	-14.401	437.599	84.065	-13.558	365.068	292.467	-14.761
392.022	263.224	-14.309	434.976	45.599	-13.487	400.204	64.484	-13.602	397.930	306.923	-14.401	437.599	84.073	-13.559	365.059	292.448	-14.776
392.033	263.206	-14.292	434.968	45.607	-13.504	400.213	64.492	-13.617	397.913	306.908	-14.401	437.608	84.064	-13.542	365.052	292.421	-14.760
392.023	263.216	-14.308	434.968	45.608	-13.504	400.212	64.494	-13.617	397.887	306.906	-14.386	437.599	84.073	-13.559	365.043	292.438	-14.776
392.025	263.208	-14.308	434.976	45.599	-13.487	400.213	64.492	-13.617	397.879	306.894	-14.370	437.599	84.065	-13.558	365.035	292.416	-14.791
392.023	263.216	-14.308	434.967	45.598	-13.472	400.204	64.499	-13.602	397.859	306.895	-14.371	437.599	84.071	-13.527	365.027	292.397	-14.775
392.025	263.193	-14.307	434.977	45.606	-13.487	400.222	64.482	-13.601	397.852	306.890	-14.386	437.590	84.072	-13.543	365.019	292.385	-14.759
392.024	263.200	-14.308	434.968	45.607	-13.503	400.214	64.488	-13.585	397.844	306.871	-14.371	437.590	84.072	-13.543	365.019	292.385	-14.759
392.034	263.190	-14.292	434.977	45.598	-13.486	400.204	64.497	-13.601	397.827	306.879	-14.371	437.609	84.072	-13.541	365.002	292.373	-14.790
392.025	263.192	-14.308	434.977	45.606	-13.487	400.222	64.504	-13.601	397.799	306.862	-14.356	437.608	84.080	-13.542	365.005	292.357	-14.789
392.034	263.175	-14.292	434.977	45.606	-13.487	400.205	64.504	-13.601	397.791	306.871	-14.371	437.608	84.080	-13.542	364.986	292.365	-14.789
392.016	263.174	-14.292	434.977	45.613	-13.487	400.205	64.511	-13.601	397.783	306.853	-14.356	437.600	84.081	-13.558	364.979	292.337	-14.773
392.025	263.177	-14.307	434.968	45.612	-13.472	400.223	64.502	-13.600	397.774	306.851	-14.340	437.609	84.072	-13.541	364.981	292.304	-14.772
392.026	263.165	-14.275	434.968	45.612	-13.472	400.213	64.503	-13.585	397.747	306.848	-14.356	437.608	84.087	-13.542	364.971	292.331	-14.788
392.035	263.151	-14.291	434.968	45.612	-13.472	400.213	64.510	-13.585	397.738	306.849	-14.372	437.608	84.087	-13.542	364.963	292.297	-14.772
392.019	263.158	-14.291	434.968	45.612	-13.472	400.213	64.510	-13.585	397.730	306.832	-14.356	437.608	84.087	-13.542	364.958	292.257	-14.786
392.026	263.149	-14.275	434.977	45.613	-13.487	400.223	64.501	-13.569	397.713	306.817	-14.325	437.600	84.095	-13.526	364.947	292.273	-14.771
392.017	263.143	-14.291	434.977	45.613	-13.487	400.222	64.509	-13.570	397.704	306.835	-14.341	437.600	84.095	-13.526	364.940	292.235	-14.786
392.027	263.133	-14.275	434.977	45.613	-13.487	400.223	64.501	-13.569	397.705	306.820	-14.340	437.600	84.095	-13.526	364.928	292.243	-14.771
392.018	263.119	-14.290	434.985	45.612	-13.471	400.222	64.509	-13.570	397.687	306.804	-14.340	437.600	84.094	-13.526	364.925	292.201	-14.785
392.020	263.095	-14.290	434.976	45.628	-13.487	400.223	64.507	-13.569	397.670	306.805	-14.341	437.608	84.093	-13.510	364.915	292.185	-14.769
